,lyapunov_exponent
37,0.329729938039713
40,0.9706658836551656
60,0.10497310084208941
100,0.21515141859372244
140,0.3044928222816935
180,0.21550208418032196
220,0.4112660675003681
260,0.36072181092956923
300,0.23814527353575418
330,0.2450234533834922
350,0.2621723364898776
400,0.3187701491479487
