timestamp,fx,fy,fz
0.0,0.0,0.0,0.0
0.000292004,0.041006737454578945,0.05536403171343181,0.9976238126046136
0.00064022,0.041587803372901175,0.053260466268902386,0.9977142764055428
0.006825908,0.04141779565755724,0.04217837051380082,0.9982512465625422
0.017666729,0.04039290966082864,0.04134915457477222,0.9983279322272236
0.027092478,0.040509229805988055,0.04125459187830473,0.9983271312297789
0.037377342,0.041762751874156887,0.0452462604438836,0.9981025240283394
0.049973341,0.040864153582193176,0.04150446395810336,0.9983023091346436
0.056790411,0.03872176119178699,0.042924411604055246,0.9983276616916172
0.069342374,0.041352750981831665,0.041944678270883114,0.998263789762499
0.077622072,0.040343426554733094,0.04273694527155924,0.9982714868424715
0.0889038,0.043290132824441274,0.04612654011880266,0.9979971476395666
0.099051873,0.04435538753134159,0.04782887706644599,0.99787023109997
0.106971042,0.04033705167085085,0.051454787297284525,0.9978603745648458
0.117129412,0.04302534155556691,0.0532154887245445,0.9976557180429705
0.129329798,0.0480626827330453,0.04751117289926382,0.9977137199508881
0.137005626,0.04705430768252696,0.048873348581974146,0.9976959897317935
0.147485284,0.04777618115377666,0.05059117188005351,0.9975760471473664
0.157196758,0.049629789082631194,0.05200312977187223,0.9974129328064397
0.166977583,0.05115429585771242,0.05036472476075135,0.9974199880266463
0.177426883,0.052455628730641926,0.04859116652474676,0.9974403769400143
0.186807528,0.05288129532283454,0.04602865035706929,0.997539438794921
0.201526357,0.05064077859464634,0.045723792428229604,0.997669708044355
0.207061701,0.04869238792421809,0.046966285183512424,0.9977089853330472
0.219307919,0.04853470824819609,0.047162287208836064,0.9977074224242767
0.227711239,0.0499472244861576,0.04334482819414774,0.9978108541376713
0.238110552,0.05218159142864432,0.045523489457911646,0.9975994654286606
0.271657385,0.05516406732198013,0.04422827084566086,0.9974972610160385
0.272225758,0.05693374126566381,0.04012088255552055,0.9975714830970565
0.272844851,0.05829814953640748,0.042692410827514675,0.9973859252156937
0.277440041,0.059534264285283946,0.038628350207656065,0.9974785821942469
0.287612391,0.06017595223380067,0.04221290675979141,0.9972948035940249
0.304932478,0.06097957640295906,0.0446408082851274,0.997140255679895
0.306970438,0.06214797932810347,0.045835726762504,0.9970138990092299
0.318544442,0.06157719790684962,0.04525411321955592,0.9970758817335079
0.328960908,0.06208005598568959,0.043059470423544306,0.9971418899312462
0.337030749,0.06120675793289616,0.04152637839694702,0.9972608949921667
0.372133025,0.060767467100237546,0.03679001559819114,0.9974737137862363
0.372379589,0.060896334665127415,0.03605785031607304,0.997492590375957
0.37279836,0.0601312380350714,0.03627943358472515,0.9975309704019926
0.378431572,0.05986491938429091,0.03614290480993161,0.9975519444414975
0.387442234,0.059909276242598,0.03631589290246688,0.9975429988440522
0.397672998,0.05801648981896017,0.03753027404324444,0.9976099264939806
0.407647314,0.05883330830738787,0.041293167160920304,0.9974134128732319
0.419251993,0.06203015528362513,0.04058281235754151,0.9972488632115065
0.427702359,0.06305973731909308,0.040917985250757405,0.9971705912291366
0.437784147,0.06472992475129234,0.04050466545736556,0.9970804425510909
0.447507277,0.06499231856395701,0.04070859525993632,0.9970550680878383
0.457166001,0.06557723193376869,0.04108949547335925,0.9970011434364805
0.467490169,0.06547302996192567,0.041118787556747007,0.9970067841581962
0.477608531,0.06548402725040661,0.04110356293060681,0.9970066896914374
0.488025943,0.06860367626573817,0.04131651579609884,0.9967880823551698
0.497855815,0.06987770186215378,0.040812447323827564,0.9967203474023713
0.506865263,0.06869846545831261,0.04107829735925941,0.9967913996066264
0.518501275,0.06849699377596088,0.04028930481818492,0.9968374660700327
0.527596686,0.06804372470367333,0.03960464274605809,0.9968959443198713
0.536955788,0.06866322792200608,0.03930329226668464,0.9968653932945664
0.55074297,0.06748519691419594,0.039948172636908336,0.9969202032762823
0.5571912,0.06902802356052776,0.039389990220297724,0.9968367773280498
0.567234532,0.06982174730301813,0.03932519909249466,0.9967840550088516
0.578968759,0.07069426620530944,0.04004036051009647,0.9966940805763393
0.586869418,0.07036638819481508,0.038825372260562374,0.9967653494585601
0.597516253,0.06898398735023231,0.0395033965294879,0.9968353380332667
0.609985161,0.06864866838261637,0.03992696966419297,0.996841611000829
0.617035178,0.0669066075265849,0.0410185013872717,0.9969157378701703
0.628241736,0.06648902273962232,0.04110308806790472,0.9969401917900654
0.637026286,0.06771512809566411,0.04069810044618614,0.9968742779543768
0.64737959,0.061420383144254624,0.03977211807670626,0.997319264407394
0.656931192,0.06233769631336502,0.04273099643877662,0.9971399468287749
0.667000809,0.06475084867648417,0.042790783255906004,0.9969835888639399
0.677649193,0.06708969463434596,0.03690748704329279,0.9970640953690085
0.687020173,0.06380736506069241,0.04279649680743698,0.9970441715516033
0.69750903,0.06477818693255821,0.039405013259872404,0.997121372465619
0.707142788,0.06655810416857388,0.041988523130401065,0.9968986822615491
0.717260291,0.06757054497346833,0.042579020339280835,0.996805521894284
0.728240317,0.07146212345515913,0.04131389486590014,0.9965873403782978
0.73735437,0.07109076026221589,0.04139537209853282,0.9966105191970254
0.747670321,0.071324376479191,0.04169265289892392,0.9965814347127406
0.757235101,0.07152332172206616,0.04150970876408831,0.9965748133121579
0.771079094,0.06974211409751459,0.042737198025025847,0.996649170684539
0.778681456,0.06955466875192377,0.04303541128941111,0.996649437580718
0.786799392,0.07040085852400274,0.043257183075256236,0.9965804208549741
0.799506855,0.07077050705531253,0.04516860913957676,0.996469433590178
0.806856446,0.07131339691130927,0.04660595379242932,0.9963645339392948
0.817302992,0.07217637681888242,0.047099411685603124,0.9962791857949101
0.827721721,0.07206883140471272,0.04784696388911258,0.9962513496033785
0.83746391,0.07060100811783063,0.04759071654977167,0.9963687175694675
0.848399936,0.06962908811159775,0.047891262972449,0.996422710007982
0.857126541,0.06901112219634863,0.047178713517874844,0.9964996909201723
0.867139347,0.06771322120044064,0.046857205839987225,0.9966038942004639
0.878912474,0.06803966367276014,0.04642042608070158,0.9966021012469239
0.887181507,0.06834384751782017,0.04549800940906242,0.9966238255461656
0.898806181,0.06916932875954722,0.045487997861903516,0.9965673313978686
0.907491107,0.06368225485967206,0.04822346689478356,0.9968044279880762
0.917180442,0.06435507737314947,0.04844208348772639,0.9967506150304921
0.927181194,0.06256328400678285,0.049708704158271146,0.9968023275580732
0.93833265,0.060976244101145056,0.05037543531581656,0.9968671993661241
0.947545916,0.061626220698039906,0.04489805237467685,0.9970889498010883
0.956999241,0.061895977257814434,0.04422898926172787,0.9971021434678526
0.967116177,0.06116009439568586,0.044353327541844074,0.997142028594461
0.977282407,0.061980575308042817,0.044156114685427454,0.9971001182531128
0.987534649,0.0605410304921526,0.045048329865305964,0.997148650705247
1.001957014,0.059716615528680426,0.04536748140505868,0.9971838935024782
1.006991478,0.06262116834279491,0.04788197746128321,0.9968881108277802
1.018776081,0.0658891314441936,0.04726873688929335,0.9967067215938802
1.027303387,0.06632322924838673,0.04796055941887893,0.9966448785812799
1.036881214,0.06714566247992758,0.048749522531257396,0.9965515260452447
1.053448154,0.06586961877116196,0.04907290581465987,0.9966208121637073
1.057025534,0.06530542082007676,0.04836041107188881,0.9966927674326079
1.082408639,0.06374671585191795,0.04851184869128003,0.9967863144900462
1.082869745,0.06496843206952088,0.04805891363963243,0.9967293733276885
1.086747965,0.06181629295368876,0.050711909922993334,0.9967983989340202
1.09808981,0.06545149978887504,0.05114741074938914,0.9965440499792372
1.107273157,0.0600651085092541,0.04658762089377402,0.997106702574619
1.11727727,0.05894533289152518,0.04633826141954905,0.9971851449249135
1.12931479,0.05865636628966683,0.046023165358581364,0.9972167763049663
1.137240234,0.06402734385756144,0.04633754522521476,0.9968717726674012
1.147463426,0.06658842286296145,0.04606484079243041,0.9967166158860761
1.160396344,0.06719312074186275,0.046467581958972354,0.9966573374795651
1.168563003,0.06307926670136656,0.04737209332882922,0.9968835894356285
1.17747492,0.06126537927785936,0.04682457623488988,0.9970225736473388
1.187767108,0.06041337927378052,0.0468362469437042,0.9970740140917076
1.201493119,0.06398946441214351,0.04507477448362535,0.9969321005712963
1.20703877,0.0621039132485407,0.045695922904636484,0.9970230622152685
1.218980809,0.06056348018586109,0.046301832283461034,0.9970898681638337
1.227575384,0.06140014547840244,0.045495162098109845,0.997075830797687
1.237492398,0.06263127235319634,0.04465130168542575,0.9970374040030879
1.247820084,0.0621383689391094,0.044604367513592064,0.9970703453138597
1.256995158,0.062232678856245255,0.04471131077894671,0.9970596734252188
1.270886346,0.06261890683014927,0.0448156352713332,0.997030807619616
1.277635187,0.06406043968725096,0.04410775224934688,0.9969707950880942
1.287163864,0.06470636192841368,0.04356563448939382,0.9969529187567113
1.298203022,0.0638078237647813,0.043408904856794654,0.9970176671481485
