seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,fw,fw2
27084,1724816833644139045,-0.4923810660839081,-0.2370496541261673,0.1438827961683273,-0.0317449383437633,0.0552912689745426,-0.1859500706195831,-0.9804885387420654,0.0,0.0,0.0,0.8233174233444842,0.1505957059514218,0.7069142611276327,40.019933201,0.4262339668540841,-0.2198329273969107,0.7856593482964536,17.631005394056373,-39.62808086508394,43.04620126806939,0.0420052352472868,-0.1205224241107984,0.3723143640677374,0.0947939814405813,0.0661404585042255,-0.1163883397090703,-70.77478980767773,98.73158821980492,295.50637380123925,-0.0015615586931674,-0.0012738336441318
27086,1724816833654125688,-0.4914877414703369,-0.2364758402109146,0.1431128829717636,-0.0321336984634399,0.0559857599437236,-0.1865908056497573,-0.9803147315979004,0.0,0.0,0.0,0.0694054755709299,1.2362176385249557,1.9226793368736073,40.029919844,0.0586741203964316,-0.1486986829868878,0.1323977109908716,9.4348525478399,28.58793772996085,-36.154475467149574,0.0424378126129672,-0.1220619124365548,0.3735820321627593,0.0964077533469698,0.0788514809110143,-0.0761775331481313,-63.08208893180303,9.3082163513295,-46.95286782462132,-0.0008989823370439,-0.0006305634557986
27088,1724816833664404433,-0.4904232025146484,-0.2354390174150467,0.1423395723104477,-0.035005122423172,0.053503181785345,-0.1871907263994217,-0.9802407026290894,0.0,0.0,0.0,-0.4477096201254387,0.2803116811959074,-0.3445956193561295,40.040198589,0.6448435700439982,0.3722360532123503,0.0703181182449077,15.960663744828556,10.839794188619996,1.1425170562285691,0.0489577337457269,-0.1182728111767927,0.3744853841124402,0.0961458663647967,0.0911712031113989,-0.0786715075308688,-42.63210729504888,-77.88914139427075,-107.87695307649707,-0.000956620801914,-0.0005909897257264
27090,1724816833674620558,-0.4895163178443908,-0.2346060872077942,0.1415009498596191,-0.0368450544774532,0.0527642294764518,-0.1880868226289749,-0.9800417423248292,0.0,0.0,0.0,-0.8052925674465659,-0.3619966975308681,-0.3023165976985531,40.050414714,0.3909133724244096,0.0784359748151008,0.1549167000891377,-1.1449384578416044,12.514666334086662,-3.1181849221859292,0.0527592870754923,-0.1175529845482167,0.3761180365655311,0.0872847220324892,0.0847110838506601,-0.0832272448104145,16.620799707760945,-32.98350956736055,60.36665884618176,-0.0009895846135063,-0.000681693015427
27092,1724816833683797671,-0.4887275397777557,-0.2338024675846099,0.1407277733087539,-0.0389662124216556,0.0498730689287185,-0.1884606033563614,-0.9800392389297484,0.0,0.0,0.0,-0.227196531592372,-0.4182960625331433,0.7152074934961377,40.059591827,0.5758732660952443,0.5335307615963385,0.0323294130809689,-2.191226797542617,15.85983003803796,-1.502558195547242,0.0579785736533936,-0.1126806190092041,0.3766889797428681,0.0804062004116552,0.0836176919432283,-0.0848176733281631,92.59530941974388,8.14672655099303,34.817122695181936,-0.0009089890477848,-0.0006320189987656
27094,1724816833694414040,-0.4879420101642608,-0.2329632639884948,0.1398203521966934,-0.0400825999677181,0.048131737858057,-0.1894358992576599,-0.9798932671546936,0.0,0.0,0.0,1.1193827291465066,-0.1564115718184564,0.1507302446834941,40.070208196,0.2781751222322554,0.2876503696451604,0.161977684122997,-32.98946127396603,-21.681126898901265,-15.4767385602857,0.0607198770333633,-0.1097341950044719,0.3785985180157848,0.0844091558733808,0.0755029088201535,-0.0663126529958271,37.853671590404616,36.0295000788019,-111.98952463748924,-0.0010436949381868,-0.0007636556805152
27096,1724816833704622068,-0.4869781136512756,-0.2322273254394531,0.139331504702568,-0.0395342707633972,0.047776136547327,-0.1880865842103958,-0.98019278049469,0.0,0.0,0.0,0.6323591786302494,0.3228962562027524,-1.5697941795177783,40.080416224,-0.1071491169417331,0.0808494272118996,-0.2677862358040233,-20.756692829586413,-30.027786138808832,4.254734925872683,0.059919896144169,-0.1087455837799474,0.3759035763857442,0.1031220842145046,0.0798735590990062,-0.0804033852698573,-96.56575526223216,-24.777071380065664,-32.86496291351832,-0.0006312945241225,-0.0003366640797657
27098,1724816833713653169,-0.4859773218631744,-0.2314438223838806,0.1383455842733383,-0.0390286482870578,0.0491240881383419,-0.1886283159255981,-0.9800423383712769,0.0,0.0,0.0,-0.630088040227947,-0.4739897561699275,-0.7825258760027984,40.089447325,-0.158853199263197,-0.2683885804431848,0.1410115185216525,33.59436489161426,-0.6196679448376443,29.52857284788412,0.0583607045677564,-0.1112404700373659,0.3770384599932881,0.0992387609238427,0.0819486393597372,-0.096093925576624,-47.79157451898823,-28.955473178228942,140.83913881842605,-0.0011342443288406,-0.0008216419914973
27100,1724816833724794034,-0.4850308299064636,-0.2305969148874282,0.1374547183513641,-0.0428247079253196,0.0470325201749801,-0.1902719885110855,-0.97966867685318,0.0,0.0,0.0,0.1018363808146345,0.0181697931800477,1.524103949909393,40.10058819,0.755804065120521,0.2476603672777775,0.2537043269842257,6.593466784776542,14.30482668010562,-1.0988102280723029,0.0664506393835791,-0.1086629743230574,0.3800497485149158,0.0894690502569197,0.0669958598584496,-0.091688778843574,67.78533603456178,77.25442912704956,127.84818530902628,-0.0010416742561403,-0.0007251062041648
27102,1724816833735184114,-0.4840575158596039,-0.2299882471561432,0.1363884508609771,-0.043178591877222,0.0465326234698295,-0.1909937560558319,-0.9795365333557128,0.0,0.0,0.0,0.8263645719227863,1.1413752434260234,2.085074944268282,40.11097827,0.0926674128307846,0.0860615862536041,0.1336244335156758,-27.602535149143176,38.97839805499897,-48.17482495215235,0.0672564035581051,-0.1078635277111137,0.3815032424896871,0.1000112356819613,0.0803660541077952,-0.064916241513286,-5.631263683390447,-44.790927975980104,-138.44765492906262,-0.0011926548375713,-0.0009122242185199
27104,1724816833743586486,-0.4831741452217102,-0.2291649580001831,0.1360992193222046,-0.043090496212244,0.0431254021823406,-0.189015582203865,-0.98007994890213,0.0,0.0,0.0,0.2669559140432538,-0.2738825080229579,-0.3858208605576583,40.119380642,0.1068630458219229,0.7841107820171368,-0.5199727478475088,15.85158802464241,19.61028779888206,-14.666194253876268,0.0685643236730765,-0.100993832232913,0.3775699834464656,0.105675343565224,0.0889680061069047,-0.0507374969915934,-44.108594564984735,-120.91643634219336,-238.29198226319005,-0.0004303259932562,-0.0001419015887838
27106,1724816833754067755,-0.4820594489574432,-0.2283503264188766,0.1353541165590286,-0.0452510192990303,0.0418846234679222,-0.1899331212043762,-0.979858934879303,0.0,0.0,0.0,0.0984116630085081,-0.9199511127950828,-2.1541363101545214,40.129861911,0.4581706108145427,0.1598462365800016,0.1515842162625771,19.86431231848898,-30.138635158848913,30.66155025926776,0.0731952495927116,-0.0994351571319592,0.379281998139353,0.1031500586517282,0.0691314079165668,-0.0818886671683962,11.861895354662932,45.39306689425295,31.05385012268264,-0.0008969748405797,-0.0005694999382091
27108,1724816833765360231,-0.4809335768222809,-0.2276741862297058,0.1342979967594146,-0.0478957369923591,0.040372185409069,-0.1906049847602844,-0.9796661734580994,0.0,0.0,0.0,0.5723223025638688,0.8948669856426061,0.6269827144356146,40.141154387,0.5163749289419931,0.1774606792006981,0.0913406268208293,-39.19184752209343,-0.926041688171976,-10.443218929740064,0.0789097533677153,-0.0975153372346966,0.3804684448837082,0.108389997207805,0.0705762907587725,-0.0962627145378149,61.40660411894413,63.85288005904782,116.23810397818562,-0.0011901917975371,-0.0008851701823365
27110,1724816833774348538,-0.4798971712589264,-0.2269632667303085,0.133413165807724,-0.047098834067583,0.0398285835981369,-0.1904376596212387,-0.9797596335411072,0.0,0.0,0.0,1.2633407466536015,0.7758495126877207,0.7414037828901989,40.150142694,-0.1531583745718876,0.1513524188215867,-0.0390730385872368,-19.392899330031103,5.573800334128155,-15.427090616302705,0.0775568042396962,-0.0961316555036419,0.3802235181112529,0.1143090295520394,0.0841063707866407,-0.0770349791283591,28.707496420899098,-53.31609203794958,-63.87918910019964,-0.0010167883327208,-0.0007237929969783
