seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,fw
216,1724815776501908291,-2.104138135910034,-1.1457996368408203,0.1456427723169326,0.0156822390854358,-0.0669370219111442,-0.3180592060089111,0.9455748796463012,0.0,0.0,0.0,0.0193865094443361,-0.1419006459942573,0.4466361194608557,0.0,0.0,0.0,0.0,-1.0956518211019517,-10.103511421153003,-3.0069731115568725,0.0727978393996078,-0.1168780921267315,-0.6532158356257167,-0.0105185082819497,0.0029043642271055,-0.0099575865871817,1.4669657352098406,-8.501870938918817,-25.171695923526546,0.0
218,1724815776511020255,-2.104233980178833,-1.14577317237854,0.1455520391464233,0.0155141791328787,-0.0673172026872634,-0.3181868493556976,0.9455077648162842,0.0,0.0,0.0,0.0327534484128017,-0.2193693879223318,0.217272532386735,0.009111964,-0.0099835399504154,-0.092062832343135,-0.0273994307414742,2.5077048064525016,4.038998573177386,-0.9030302571946708,0.0727434023263851,-0.1176966038385374,-0.6535280290567446,-0.0103418591058073,0.0016113706492291,-0.0058878543455547,13.76951039520581,-4.745943193683089,-23.386759172629997,-7.636282902629129e-05
220,1724815776520406920,-2.1043293476104736,-1.14577054977417,0.1455361247062683,0.0158572122454643,-0.0670217797160148,-0.3182344138622284,0.945506989955902,0.0,0.0,0.0,0.280964499799643,-0.2275994694958552,0.0150085677708239,0.018498629,0.0483986333561097,0.0826029804687518,-0.0155314875096863,0.9429581521238102,5.700238021941278,0.7050283924670281,0.0732081680600022,-0.1169126572777798,-0.6536174388590944,-0.0099051598701151,-0.0011968717323966,-0.0060662549044039,19.577339680254227,8.2201961162104,1.423465004498004,-2.680940845912617e-06
222,1724815776534059901,-2.104459524154663,-1.145816206932068,0.1453665047883987,0.0153758013620972,-0.0675443559885025,-0.3183744549751282,0.9454306960105896,0.0,0.0,0.0,0.4119138301563498,0.0652819399746809,0.4906192443491744,0.03215161,-0.0435145404255819,-0.0958962802869454,-0.0170127817581315,11.297138894829509,10.559065434207898,4.756789887332016,0.0726527033436162,-0.1182015422159355,-0.6539468744114963,-0.0014135374932209,-0.0028829371738225,-0.0051858743255301,-21.57163882609683,14.239891952568753,17.952375054654148,-0.0001507280118433
224,1724815776541238299,-2.1044390201568604,-1.1458351612091064,0.1453565955162048,0.0158045813441276,-0.0674325376749038,-0.318224549293518,0.945482075214386,0.0,0.0,0.0,0.1394482739438519,0.1402820928401289,0.5557672315125881,0.039330008,0.1056271743332838,0.0690974098540238,0.0354960243165163,8.912025995917851,13.117405652707292,1.638581326375956,0.0733765316741052,-0.117725443034126,-0.6536545336066217,0.0007505788338733,-0.0017018337287026,-5.567954666130248e-05,-41.552054727987326,13.939705292872922,5.963992324809439,-1.288196837140689e-05
226,1724815776553185161,-2.1044719219207764,-1.1458368301391602,0.1453822702169418,0.0157497301697731,-0.0672145560383796,-0.3185576796531677,0.945386290550232,0.0,0.0,0.0,-0.428462137439185,0.3762424305477043,0.5651511592962505,0.05127687,-0.0238017144929619,0.0296176102110879,-0.0577885925128999,-2.714152304482559,-3.728723582369804,3.5065194816948733,0.0731704069669506,-0.1173220049750766,-0.6543217318149527,-0.0008050406259201,-0.0005081374038127,0.0034245187216601,-16.15266532511066,7.948431788785182,-9.708395004007482,2.991975739894764e-05
228,1724815776561344154,-2.1044676303863525,-1.1458430290222168,0.1454173177480697,0.0157336127012968,-0.0672280341386795,-0.3184274435043335,0.9454294443130492,0.0,0.0,0.0,-0.3853783492579145,0.3753294783607532,0.4274675049720939,0.059435863,-0.0007034143979139,-0.0031681873962282,0.0338684043788843,1.2275433211249265,-1.6801424478748426,5.343602680624645,0.073132397531608,-0.1173679742718982,-0.6540460970905503,-0.0059627437087215,0.0041013354041936,0.0095614743412628,71.0449297208896,-47.257144816547,-82.36611678040993,3.404385633522562e-05
230,1724815776572224543,-2.1046266555786133,-1.1457278728485107,0.145597755908966,0.0156982485204935,-0.0671460330486297,-0.3183965981006622,0.945446252822876,0.0,0.0,0.0,1.341826358542393,-0.8229003844569602,-1.4189497392331485,0.070316252,-0.0106129510640181,0.0124776112364094,0.0065442025332548,-0.132282477785389,1.628764706728548,-3.531058913162915,0.0730073886998233,-0.1172377745754034,-0.6539646181289136,-0.0065752858513121,0.0054336797929011,0.0095012075734981,119.12607218030406,-80.7774772080512,-119.26425610948344,0.0002020082699551
232,1724815776580413027,-2.104630947113037,-1.1457151174545288,0.1456319093704223,0.015714606270194,-0.0670307204127311,-0.3185076713562011,0.9454167485237122,0.0,0.0,0.0,2.0731349705422333,-1.3034736938600224,-2.084720246954272,0.078504736,-0.0068986494925606,0.0269904414918615,-0.0286540038764445,6.9612528264038325,-9.935541453628929,5.81182713332857,0.0729765353562429,-0.1170002406898753,-0.6541840090567864,0.0130282902254208,-0.0071304475184987,-0.0108280965848504,33.205017175645274,-20.364022048997512,-23.12672060487059,3.4582208402846374e-05
234,1724815776591374163,-2.104289293289185,-1.145920753479004,0.1452931463718414,0.0160587038844823,-0.0686487480998039,-0.3175181150436401,0.945627748966217,0.0,0.0,0.0,1.6139014361825723,-0.9643598512303432,-1.4845772523896317,0.089465872,0.1648888878155974,-0.2536997525776401,0.1833952116201275,15.2073529728076,-24.847461476103792,18.78611147237073,0.074569707035323,-0.1199216934421042,-0.6523715769692773,0.0310436555197474,-0.0180302126101685,-0.0278400327464705,-41.25844900638139,29.747476898200446,52.98290677259813,-0.0003859563729099
