,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
2,0.0,401.6827327329984,1186.0859968178995,1732.0171813286802,1294.2320221764214,2722.8653555384044,4383.822899129306,5133.981376894854,4470.311719962101,4999.506900803648,6277.080807207634,8192.081677374319,7763.8373151635615,7561.10629448839,9704.34188834023,10305.313649565913,10611.470394461323,11337.528382402743,13073.384149162124,12742.686751416319,13962.211316654895,13682.51092974686,16240.431255874393,17681.06705355381,18614.150977644662,15131.747070621055,16056.527251808455,19599.228982679473,20352.379976332213,17445.923790314693,19101.17798950776,22529.289538844678,24479.491360996704,30771.943233149923,23445.076458034135,22176.118548551698,24229.622419879288,32080.90439755943,40874.92167334048,37194.56988058637,35211.86844222671,34516.633856631524,33512.232400373374,34393.35473286758,31783.64247584221,31592.656839159972,37389.09268375969,41461.3540725557,44952.38408466967,37029.62652751444,32074.545968619124,26217.645756019676,28512.6289114347,29717.48590927996,32469.51603433972,35161.81330485669,34108.399423762894,28371.630766868177,30751.67203761835,29811.24070130382,23378.925205290685,24230.005354730398,23991.801593398006,32114.75175172453,31657.49777820349,23537.575258197514,18468.08993932728,17673.359597726052,23353.285479930124,22441.56038092543,18585.252682020757,18201.23223646381,18705.46336428753,18246.173743093274,16262.432790860688,13229.319093936738,11411.98253680017,9863.30112674648,10185.870780335074,9569.28566272444,10980.48005503847,10635.678496794631,8842.72844720022,8741.750017624647,8903.848897169135,7042.6726573879505,6093.701571087633,5619.894087564285,5178.584312695062,4864.503955574829,4248.542905998793,4156.403504000169,4537.543860095767,4046.3749170304764,3276.5858830025186,2919.1569782902466,2803.4002068436757,3326.5364430617574,2597.765552495166,2214.1713099313624,2568.0808749722733,2539.776970303436,2117.1417639116553,2201.434388181367,2837.433744586381,3677.421293410473,4191.53968624755,2923.1035464518036,3089.269540926807,4190.151801404336,5350.832771885899,5099.372748516449,4598.15661192137,5117.992114463521,7780.388041604661,9611.245633812312,9103.945538710801,5720.188208057819,5233.49974955554,6165.102912500035,6581.309213149184,6548.000082063314,7104.896332614924,7443.3902470792,9620.714520247247,10327.702230359511,8411.397286190166,8379.095956769275,4436.118577920292
4,0.0,919.386748877676,2254.6570471838118,3479.487266963104,4559.589865997311,5180.666120344099,6210.978267951704,6471.742384566014,6387.7958286019175,6583.5516436051,7212.685420968512,7714.1791561662385,7860.081671961829,8288.014295651144,10576.54195374657,11013.097807634582,10368.04133473485,12254.163369640735,12861.38142393245,12768.294269830501,13181.347015694915,13837.195756576884,14118.921212274003,19093.21527945163,18596.932951518513,17054.913041327258,22343.08559010161,25177.91235231206,25302.942581621908,29866.03371860817,28321.647958919166,29865.278861463627,32299.05847617425,30961.868812969627,31459.887319470483,32202.273542343988,31639.84261560535,33247.332650176104,27435.533086501848,26666.10758478723,25893.631275358224,19501.272259915702,20505.120140084597,19589.635665138678,14483.219242071402,15864.043489530135,13854.437661981961,15661.173741107184,18855.34819417911,14921.967567167914,16007.717469489706,19192.399593096467,18344.13952298925,20244.46639575394,20849.021509874496,21280.855833115293,21415.41424124805,18146.283578103274,20630.08078120272,19593.85004361782,19360.13824597884,18822.375816677915,17548.05329599025,16226.901150368372,15598.61049583784,13636.71777843492,15299.550236843987,15445.761189598317,14114.779485796505,12485.214991492157,13061.782865018855,12578.659428385597,10496.795860299015,10752.349940496711,10186.842191445163,7949.755759650549,9426.281383925389,8988.279028650524,6701.905955745103,7091.119696296973,6950.402989889294,6083.7970995713695,5826.069977490514,5093.604143222657,4257.697465931141,4100.506196053746,3845.704338754939,3337.9310974514638,3181.5605264039664,3049.6199933403527,2552.566575976144,2325.396810720562,2711.5559218786498,2802.8505476328683,2557.0033595966283,3113.288258354455,3428.961550463485,3157.8663768157885,3402.8026991812753,3401.631906302028,3926.870492712256,3954.3541372874024,3920.868968424695,4316.078167558016,3808.0167321802273,3824.940215763099,4234.295981328888,3470.7301312411682,4333.108075828845,4474.263093649028,4146.86152376927,4319.788164862327,4107.432309128773,4806.586927793959,5107.321496394324,5573.674033858075,6984.747664523924,7658.886505230282,7850.2619827533545,8330.098846772755,10070.528707107293,10364.167517334536,11368.827025531542,11487.653941344386,11696.913716784196,13728.793743197799,14890.302920541299,15445.77109580814,8266.346125496853
6,0.0,270.1888776285209,569.9625110078101,926.4557103877387,1120.554815315132,1283.9458432431052,1620.6178166194732,2075.5692766526577,2056.908816567237,2322.673008925777,2881.849264969407,3328.714100483744,3073.0362323024947,4123.070338888849,4105.807012645038,3500.240609622514,5765.621561867484,5913.143790211268,6546.685871729333,8102.959606167672,8281.685986998547,10491.547785524523,11701.216744189926,11906.183445030882,13768.09281258957,15031.42576532945,16553.263785125106,17369.899144220304,16708.99223013208,17085.387596984172,15997.088273569521,15753.411845041379,13473.298049017652,10414.358098234268,12770.866979392957,14714.180407909455,16588.3957750656,20320.230243899026,24684.642417043375,29440.696607196154,30544.384596445554,28907.366045944844,23522.973646073973,21406.856666707066,20677.217680227765,18669.79134112776,15961.92787264117,17753.601226981766,23603.26428413774,29456.336278525854,30905.614911786706,29143.661100693756,28325.031597332796,30063.936048350883,28718.506126335342,25121.500930927763,23069.438657842362,20882.827434876483,22071.581355121732,23848.691674735608,22261.336018059203,21973.955580673028,25081.389420927546,27687.87817678249,25809.571291874207,23266.79390298355,22450.69492641524,20909.350823508194,19688.774403302887,17989.829153564755,15378.812527240041,13006.66228329185,14704.726985242258,17029.9237358134,14917.644809544907,15285.219027621853,14442.373036641085,13757.855097775042,12469.122995260963,12739.657029038752,11886.222451705533,10883.256124025644,10330.033462658037,11021.304896228803,8971.551607569163,7700.913993070148,7658.21226585174,6641.32397652465,5800.0207319069905,5367.454738868986,6173.116184535258,5608.632494727234,5364.253292878588,4417.718373993325,3283.7947962545213,2325.7939828382573,1865.512054390053,1726.9628356881626,1444.387836886251,1881.7943068126187,2009.1678835615016,1980.832941819229,1995.1723862219255,1816.103294234021,1788.273335747075,1693.3367029811025,1628.029951077914,1483.7533687994076,2085.3293896007895,2380.4354699998366,2341.589479639116,2262.9828980270395,2986.969921979792,3330.5256828775023,3126.4907473311687,3447.7217074563205,3846.914680422477,3656.189614450232,3197.101136325875,3957.5519254795454,4546.593093181335,4530.907269697022,4980.3978853252975,5243.038726856468,5187.051165822007,5497.799163461979,5605.929796466364,4895.433339952828,1973.2268443326132
