seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,fw,fw2
8016,1724236885605386515,-0.3611782789230346,-0.859955906867981,0.1712570041418075,-0.0159622095525264,-0.00920214317739,0.4124442934989929,-0.9107964634895324,0.0,0.0,0.0,-0.0892434032611608,-0.595777059353702,0.4552222385069182,39.988420775,0.1832379236795521,0.3556906873887323,0.0556444820982781,4.228538151647099,6.524657523054836,-3.5246287604978392,0.0214971906504007,0.0299340736061204,-0.8501030933906836,0.0382544767614163,0.0089101334859691,-0.0086919523485029,13.944796113341468,-41.97262519207794,-38.62678312920176,-0.0065616069085425,-0.0069552181816917
8018,1724236885615197641,-0.3608076572418213,-0.8599321842193604,0.1711472570896148,-0.0172136761248111,-0.0100600300356745,0.4123474955558777,-0.9108085036277772,0.0,0.0,0.0,0.6009651905737878,-1.0750515869086663,-0.3485847035447864,39.998231901,0.1600056615935605,0.2647922117848876,0.0185404846192148,-5.1962517471148635,-4.000733932439227,-3.7449498680423368,0.0230745209029857,0.0325272897604926,-0.8498633300715818,0.0358398278994371,0.0021032146915374,-0.008558650811044,63.57556209431962,-69.61760890205294,-142.07068812717696,-0.0111169706956871,-0.0123498508211802
8020,1724236885628975241,-0.3603513240814209,-0.8599092960357666,0.1710801720619201,-0.0183076914399862,-0.0119227264076471,0.4125148355960846,-0.9106888771057128,0.0,0.0,0.0,1.3458225059674218,-2.4360176304905745,-3.469595684996076,40.012009501,0.033692795005504,0.3115197247315898,-0.0323424186402563,-0.1156747644967257,12.463163685142668,-1.5457483890980404,0.0235267410204279,0.0368285020524721,-0.8502089765539874,0.0605086671640542,-0.020084819193272,-0.0203684794824248,-18.9153203023087,-39.29425495883328,-39.65051729729976,-0.004717246670241,-0.0060449703525764
8022,1724236885636441438,-0.3597887456417084,-0.86014723777771,0.170865386724472,-0.0192217715084552,-0.0133183598518371,0.4126068651676178,-0.9106090664863586,0.0,0.0,0.0,0.909327410699674,-2.4887129437783315,-3.0095292891497056,40.019475698,0.0694547550652366,0.441275834132651,-0.0351948579900343,3.3323919810882208,3.335224604536222,15.174073630333224,0.0240382101952539,0.0401284771455368,-0.8503935448652724,0.0687576666572162,-0.0416128790033383,-0.056843000598139,-65.84444119931534,64.95366636725811,227.66518336915124,-0.0266378787928626,-0.0325244995274402
8024,1724236885645004729,-0.3592647016048431,-0.8605992794036865,0.1701028794050216,-0.0201484523713588,-0.0144441965967416,0.4116185307502746,-0.9110190272331238,0.0,0.0,0.0,0.2729832320716951,-1.225227928658302,0.5708631112050928,40.028038989,0.0836764417483667,0.3319026684344417,0.2475310467088345,12.750484055905748,9.77140156104005,-2.5197202193384296,0.0248456816025679,0.0429180028808491,-0.8482030917141447,0.0746241956538398,-0.0590479602687565,-0.0641915378699771,139.54308370741137,-13.75765214370216,135.16884535501993,-0.0857731429448198,-0.0928701194867622
8026,1724236885654793112,-0.3583840131759643,-0.8612473011016846,0.169752612709999,-0.0229882076382637,-0.0168223194777965,0.412351131439209,-0.9105796217918396,0.0,0.0,0.0,4.031638933810621,-3.164685243135304,-1.27180085376654,40.037827372,0.3325629580648221,0.6797848373698824,-0.174733273385145,16.684628531688716,8.662057041986236,-19.417262860927,0.0280299403563514,0.0496149026286353,-0.8497386522230321,0.0726854298306953,-0.0619691536158271,-0.0426149205747821,181.0816933168224,-45.920440834404815,-115.66238865268392,-0.03098509938049,-0.0420411498311051
8028,1724236885671055146,-0.3576690554618835,-0.8621406555175781,0.168875053524971,-0.0260478593409061,-0.0162607524544,0.411267876625061,-0.9109971523284912,0.0,0.0,0.0,1.49436094624253,0.2010508791971617,-1.191597204218283,40.054089406,0.3677028532165143,0.0944749725812675,0.1504041629649861,-114.40706253465098,282.05865756246794,-60.47106502838291,0.0341351340045709,0.0510744965931947,-0.8472429193017059,0.2525225073651427,-0.1908711576708697,-0.1572113970701636,-1322.9433664227154,918.1820183075976,718.5396452187631,-0.050159407772122,-0.0579788237368397
8030,1724236885674445523,-0.3566654920578003,-0.8628838658332825,0.1682690680027008,-0.0267756152898073,-0.0183070302009582,0.4113799333572387,-0.9108866453170776,0.0,0.0,0.0,-3.815740655145684,3.816747924104285,1.7489295449105564,40.057479783,-0.1025750876088194,1.2755713792039542,-0.1114912255670241,-112.37120319911496,245.21342563225429,-59.41554814974724,0.0337750573915653,0.0554095091381531,-0.8474742328003351,0.2508284915687202,-0.1844445981874614,-0.1571126181628264,-1265.7507490073333,801.1618633053045,660.4067704405467,-0.1610148815577838,-0.2021449585655162
8032,1724236885685156449,-0.3555075228214264,-0.8636829853057861,0.1673179715871811,-0.0256437715142965,-0.0212492104619741,0.4119830727577209,-0.9105826616287231,0.0,0.0,0.0,-7.2055400703532495,3.420790945908122,1.82109584456782,40.068190709,-0.4149322398242049,0.4115032632928295,-0.1445148252511307,15.04337816654441,-44.73182905151642,4.536902082750651,0.0292494748235763,0.0598636735744478,-0.848884791987978,0.0977482882125304,-0.0785532998676892,-0.0801853761162751,164.0725060219951,-151.08636607370352,-59.43590725162099,-0.081909910096548,-0.0972459484722684
8034,1724236885697742372,-0.3544305264949798,-0.8647300004959106,0.1664361208677292,-0.0290857776999473,-0.0223126038908958,0.4118314981460571,-0.9105224609375,0.0,0.0,0.0,1.9664331184091175,-0.168489961212499,0.0943898711271256,40.080776632,0.4281694705141637,0.3800312564358682,0.0252806319093369,80.52544673816729,-11.36028418128571,44.20945525112257,0.0346677592257404,0.0646341256863409,-0.8484131788177851,0.1118621277303262,-0.1311186727730984,-0.1365502966920431,170.61774597502767,178.58310949038125,336.33718071988375,-0.0625160685714582,-0.0782824969010788
