seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,lyap_z,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,forward_velocity,forward_velocity_1
4826,1724226252099168447,-1.185861349105835,-0.0531324073672294,0.2240208238363266,0.0371721573173999,-0.1552628725767135,-0.3667700588703155,0.91651052236557,0.0,0.0,0.0,154.53009112527772,56.29701862947189,-222.03352965770821,0.0,0.2240208238363266,0.0,0.0,0.0,909.8229231576546,-11623.15682473901,-4021.8604505891235,0.1895049724547776,-0.2602610758814251,-0.7861985660725666,-0.246974284260071,0.3490977714258064,-0.38919315494013096,163221.26789314242,-232134.99093931765,-427342.3201017204,0.0,0.0
4828,1724226252099482671,-1.1859389543533323,-0.0530227124691009,0.2238985300064087,0.0370336845517158,-0.1557978391647339,-0.3669663071632385,0.9163467288017272,0.0,0.0,0.0,205.8181308077325,-16.645366763444258,-356.3147428493512,0.000314224,0.2238985300064087,0.28588819820629086,-3.65227483009679,-1.2637650782259167,3512.6205622399702,430.1164177880654,-3141.2166775277415,0.18975659200981856,-0.2613132604988645,-0.7868260341396467,-0.19841722090632175,0.36678764580763357,-0.45896141876329466,201889.4055234216,-541842.1739697505,-1066199.5698466178,-0.5078247991914094,0.1839897438170742
4830,1724226252099762229,-1.185982346534729,-0.0529157742857933,0.2237528711557388,0.0372934713959693,-0.1559545397758484,-0.3671736419200897,0.9162265062332152,0.0,0.0,0.0,271.87533085866204,-245.15094995090703,-813.2736644880526,0.000593782,0.2237528711557388,1.9152279461538022,-0.5341851056705914,-1.9228867439963153,1101.347675727259,2738.5082676616876,1486.8221230331628,0.19044074873386768,-0.2613583465340061,-0.7874017137784045,-0.12812293713182044,0.34399232977847305,-0.591970001256982,80693.5107694767,-611162.3947137875,-1110277.7251463342,-0.5022702394588201,0.31027915330034733
4832,1724226252100077437,-1.186013102531433,-0.0528210401535034,0.2235410660505294,0.0372256971895694,-0.1563720703125,-0.3671876192092895,0.9161524772644044,0.0,0.0,0.0,242.01036782524196,-364.5030346950658,-976.9041264559107,0.00090899,0.2235410660505294,0.5824132568910522,-2.661758980926905,-0.08785938581893557,161.0491525723396,-8489.885618541126,5220.490646009093,0.19067418494443858,-0.2621769139767018,-0.7875943617644867,-0.035165678351404495,0.20857097198091878,-0.968266420664122,-147175.18905316037,-48084.41956949007,186217.0074234039,-0.44635559847064143,0.3431152902500858
4834,1724226252100356468,-1.1860074996948242,-0.0527855604887008,0.2231976985931396,0.0371380932629108,-0.1571639776229858,-0.3670225143432617,0.9160866141319276,0.0,0.0,0.0,187.99380644222532,-296.2694795987936,-750.7215116750893,0.001188021,0.2231976985931396,1.7115632047358098,-5.460525405162234,1.22033189382823,3890.3357358538397,-9639.556304663623,4512.2196293967545,0.1911395698600239,-0.2637374679438775,-0.7875474514978588,0.0192967587339119,0.12294894308139093,-1.1872774829607158,-187483.21405705588,237060.36837521894,785299.5741406624,-0.39410860154226013,0.4855892106225519
4836,1724226252107756781,-1.1860183477401731,-0.0527008436620235,0.2229085713624954,0.0363433584570884,-0.1572750210762024,-0.3669876456260681,0.9161134362220764,0.0,0.0,0.0,-1.6173871164763778,-9.472620149939845,95.03682797807699,0.008588334,0.2229085713624954,-0.18453448793164143,-0.10483355601329081,0.04616418289324362,-149.0005681865586,439.5689174882161,-96.61250012534227,0.18972295687882024,-0.26456392740714496,-0.7873521158973146,-0.0007248111330042661,0.008032368428826375,-0.03499548789878126,-15527.033081901576,23891.87839698474,66277.19434637953,-0.019043143309423385,0.01886874102423233
4838,1724226252119243584,-1.1860134601593018,-0.0526694729924202,0.222579225897789,0.0361300706863403,-0.1579577624797821,-0.366773784160614,0.9160900115966796,0.0,0.0,0.0,0.019524588233891617,-0.03342341931207482,0.3441196636973656,0.020075137,0.222579225897789,0.015608914639027843,-0.12181878885987917,0.04277652677983164,-2.336203761273869,4.772939145864637,-2.873303623177306,0.18984285257265385,-0.2660307847131763,-0.7871255656003647,9.755205746841966e-05,0.007199779073662427,-0.025071162007442638,57.702337528771636,354.9236675247248,-3656.439192035344,-0.009114506213249147,0.011151507800023414
4840,1724226252128233886,-1.1860148906707764,-0.0525733008980751,0.2223791629076004,0.0354785732924938,-0.1578632146120071,-0.3668868839740753,0.9160865545272828,0.0,0.0,0.0,-0.05840858638634652,-0.1272694777969912,-0.2512979936641091,0.029065439,0.2223791629076004,-0.14443297313966683,-0.03491989088398391,-0.0011978512852223054,-4.158932052747757,3.3985429072199445,-1.0906529571449,0.18856336435283694,-0.2663371326432108,-0.7871978240179195,-9.328217345938583e-05,0.007174125297801037,-0.02563533221841574,-6.051851446448671,-5.9531752013623205,-29.991816812726256,-0.013275945401408789,0.013978238469593562
4842,1724226252139531383,-1.186015009880066,-0.0525422692298889,0.2220415323972702,0.0352770276367664,-0.158318430185318,-0.3666926920413971,0.9160935282707214,0.0,0.0,0.0,-0.08963017604020915,-0.13084698889175253,-0.07568040229133555,0.040362936,0.2220415323972702,0.0022638115628331435,-0.08550049156135187,0.040437671762126086,1.6319389241334568,-6.352816785507413,2.2742726465825664,0.18851575382440056,-0.2673715785456955,-0.7869202875834442,-0.0012810168083348117,0.003969991040756238,-0.0311511015899697,-1.1987897553169429,9.534164913156209,36.307902184799325,-0.009778934813766902,0.011249572357953375
4844,1724226252148988652,-1.1860371828079224,-0.052495039999485,0.2217369079589843,0.0346481427550315,-0.1588966399431228,-0.366553395986557,0.9160731434822084,0.0,0.0,0.0,-0.08857929684863074,0.03730713994485896,0.43207018020601196,0.049820205,0.2217369079589843,-0.07218147861704043,-0.16043004472353256,0.05077466871791015,-3.187317577827189,-5.6005509275768,0.19637310800934604,0.18778146531394854,-0.2689518356949286,-0.786725357138968,-0.0020059444426792084,0.003941964726384084,-0.028600767363531787,-3.2163010971961006,12.796664677665259,37.690958008972274,-0.013563986054745663,0.011898125872191856
