0
0.0
1.068871021270752e-10
2.344841957092285e-10
3.593299388885498e-10
4.674894809722901e-10
5.855457782745361e-10
6.985807418823242e-10
8.124983310699463e-10
9.292209148406982e-10
1.0532383918762206e-09
1.1755313873291016e-09
1.2964029312133788e-09
1.414494514465332e-09
1.5427966117858886e-09
1.672044277191162e-09
1.8026580810546875e-09
1.914717674255371e-09
2.030108690261841e-09
2.144142150878906e-09
2.258281469345093e-09
2.366486072540283e-09
2.478920936584473e-09
2.5979089736938478e-09
2.721250534057617e-09
2.8547487258911133e-09
2.9842815399169922e-09
3.1066033840179444e-09
3.229676008224487e-09
3.3570692539215086e-09
3.4861934185028075e-09
3.6089746952056885e-09
3.7363178730010985e-09
3.878666400909424e-09
3.9979407787322995e-09
4.112835884094238e-09
4.239356517791748e-09
4.35445761680603e-09
4.483768701553345e-09
4.602014303207398e-09
4.729329586029052e-09
4.84009051322937e-09
4.969354152679443e-09
5.103702545166015e-09
5.2288451194763185e-09
5.352495670318604e-09
5.48300576210022e-09
5.613689184188843e-09
5.738375186920166e-09
5.856123447418213e-09
5.969020843505859e-09
6.080526113510132e-09
6.196685314178467e-09
6.308903217315674e-09
6.4247887134552e-09
6.54961633682251e-09
6.673039674758911e-09
6.797715187072754e-09
6.920175075531006e-09
7.045892715454102e-09
7.173451900482178e-09
7.300677061080933e-09
7.425174474716186e-09
7.548290252685548e-09
7.677012920379638e-09
7.798311471939087e-09
7.916424989700317e-09
8.028947591781617e-09
8.140337467193604e-09
8.254377126693726e-09
8.378919124603272e-09
8.492757797241211e-09
8.606441974639893e-09
8.723324060440063e-09
8.845759868621826e-09
8.971967935562135e-09
9.089314222335816e-09
9.21040940284729e-09
9.331883430480957e-09
9.45744800567627e-09
9.586354732513427e-09
9.710315465927124e-09
9.828627347946168e-09
9.947498083114624e-09
1.0066330194473267e-08
1.018272590637207e-08
1.0298112154006958e-08
1.0416703939437865e-08
1.0527108907699585e-08
1.0648958683013916e-08
1.0773932933807372e-08
1.0903995990753175e-08
1.1036854982376098e-08
1.1171167612075806e-08
1.129467225074768e-08
1.1432121515274047e-08
1.1572123527526856e-08
1.1706278800964356e-08
1.1830987215042115e-08
1.195189332962036e-08
1.206231951713562e-08
1.2174705028533936e-08
1.2286694526672364e-08
1.2395404577255249e-08
