stance,swing
0.19999999999999998,0.05
0.1499999999999999,0.29999999999999993
2.8999999999999964,1.600000000000001
0.09999999999999964,1.399999999999995
2.8999999999999897,0.9999999999999964
1.2499999999999956,2.0499999999999927
0.09999999999999964,1.1999999999999957
3.2000000000000393,1.90000000000002
0.25000000000000355,1.5500000000000238
0.6500000000000092,0.09999999999999964
0.25000000000000355,0.6500000000000075
3.600000000000051,2.200000000000033
0.6500000000000092,1.7500000000000249
4.500000000000064,2.750000000000039
5.150000000000073,4.600000000000062
4.300000000000061,4.950000000000074
0.7500000000000107,2.2000000000000313
3.6999999999998607,2.64999999999997
0.09999999999999432,1.7999999999998977
0.3499999999999801,0.14999999999999147
2.0499999999998835,2.249999999999872
1.9499999999998892,0.09999999999999432
4.549999999999741,4.04999999999977
0.29999999999998295,2.549999999999855
2.0499999999998835,2.0999999999998806
3.149999999999821,0.19999999999998863
4.5999999999997385,5.249999999999702
3.199999999999818,4.149999999999764
0.3499999999999801,1.4999999999999147
2.499999999999858,2.499999999999858
0.14999999999999147,0.3499999999999801
0.14999999999999147,0.14999999999999147
1.4999999999999147,0.14999999999999147
0.29999999999998295,1.599999999999909
2.2999999999998764,2.3499999999998735
2.199999999999875,0.19999999999998863
2.899999999999835,4.849999999999724
2.199999999999875,0.19999999999998863
2.799999999999841,4.04999999999977
1.0999999999999375,0.949999999999946
2.499999999999858,3.449999999999804
0.2499999999999858,0.29999999999998295
0.09999999999999432,0.09999999999999432
0.14999999999999147,0.14999999999999147
0.4499999999999744,0.3499999999999801
0.3499999999999801,0.19999999999998863
0.8999999999999488,0.3499999999999801
4.04999999999977,3.099999999999824
3.6499999999997925,3.8999999999997783
0.09999999999999432,1.599999999999909
0.8999999999999488,0.14999999999999147
2.499999999999858,3.2499999999998153
1.6499999999999062,0.15000000000000568
4.999999999999716,2.149999999999878
0.3499999999999801,4.549999999999727
0.649999999999963,0.5499999999999687
1.299999999999926,0.3499999999999801
2.4499999999998607,1.8499999999998806
0.24999999999997158,1.9499999999999034
2.149999999999878,1.199999999999946
0.20000000000000284,1.1499999999999204
1.0499999999999403,0.25
0.949999999999946,1.1999999999999176
0.3499999999999801,0.7499999999999574
0.09999999999999432,0.3499999999999801
