stance,swing
0.34999999999999987,0.05
1.6500000000000006,1.4500000000000006
0.1999999999999993,0.5999999999999996
2.1499999999999924,1.099999999999996
5.1500000000000075,4.299999999999985
4.500000000000064,3.9000000000000465
4.500000000000066,4.650000000000066
4.650000000000066,4.700000000000067
4.90000000000007,4.800000000000068
4.899999999999995,5.000000000000071
4.249999999999758,4.4499999999998465
4.099999999999767,4.349999999999753
4.949999999999719,4.499999999999744
0.14999999999999147,2.549999999999855
4.349999999999753,1.8499999999998948
4.199999999999761,4.849999999999724
0.14999999999999147,1.9999999999998934
0.3499999999999801,0.09999999999998721
3.449999999999804,1.899999999999892
0.09999999999999432,1.899999999999892
4.74999999999973,2.9999999999998295
3.799999999999791,4.2499999999997655
0.3499999999999801,1.4499999999999176
0.3499999999999801,0.4999999999999716
4.04999999999977,2.499999999999858
2.149999999999878,3.549999999999798
2.3499999999998664,0.9999999999999432
4.849999999999724,4.39999999999975
3.799999999999784,4.149999999999764
0.14999999999999147,1.7499999999999005
0.14999999999999147,0.19999999999998863
2.3999999999998636,2.0999999999998806
1.7999999999998977,0.4499999999999744
10.849999999999369,10.749999999999403
3.349999999999824,3.79999999999977
1.3499999999999233,1.3999999999999204
0.0,3.599999999999781
