seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az
3468,1724557152290600492,-1.9910473823547363,-0.05497154965996742,0.18869736790657043,0.011837543919682503,0.023525239899754524,0.4294905960559845,-0.9026873111724854,0.0,0.0,0.0,0.0,0.0,0.0
3470,1724557152301014129,-1.9906270503997803,-0.05544501543045044,0.1887875646352768,0.014062939211726189,0.025208724662661552,0.4298230707645416,-0.9024516940116882,0.0,0.0,0.0,0.0,0.0,0.0
3472,1724557152316275284,-1.9899901151657104,-0.05577882006764412,0.1892608404159546,0.012019461952149868,0.02220812626183033,0.43050628900527954,-0.9022343158721924,0.0,0.0,0.0,0.0,0.0,0.0
3474,1724557152320040349,-1.9894068241119385,-0.056168265640735626,0.18958668410778046,0.011705096811056137,0.021364446729421616,0.43093958497047424,-0.9020519852638245,0.0,0.0,0.0,0.0,0.0,0.0
3476,1724557152330881518,-1.988823413848877,-0.056636739522218704,0.18977642059326172,0.01182219572365284,0.021385833621025085,0.4308185875415802,-0.9021076560020447,0.0,0.0,0.0,0.0,0.0,0.0
3478,1724557152341058992,-1.988266944885254,-0.057314034551382065,0.1892247498035431,0.012545712292194366,0.023949263617396355,0.42963647842407227,-0.9025971293449402,0.0,0.0,0.0,0.0,0.0,0.0
3480,1724557152350949148,-1.9876397848129272,-0.05751267075538635,0.18991412222385406,0.011582515202462673,0.022220470011234283,0.43023523688316345,-0.9023690223693848,0.0,0.0,0.0,0.0,0.0,0.0
3482,1724557152360510057,-1.9870126247406006,-0.057756077498197556,0.19055058062076569,0.011395062319934368,0.02004195749759674,0.43136078119277954,-0.9018849730491638,0.0,0.0,0.0,0.0,0.0,0.0
3484,1724557152370787150,-1.9864568710327148,-0.058356769382953644,0.1901799887418747,0.012294789776206017,0.021387329325079918,0.43100348114967346,-0.9020130038261414,0.0,0.0,0.0,0.0,0.0,0.0
3486,1724557152385801461,-1.9857639074325562,-0.05833151936531067,0.190860778093338,0.012688789516687393,0.018202466890215874,0.43249255418777466,-0.9013645052909851,0.0,0.0,0.0,0.0,0.0,0.0
3488,1724557152399288872,-1.985143780708313,-0.058614857494831085,0.19129633903503418,0.012729923240840435,0.017007214948534966,0.4333276152610779,-0.9009860754013062,0.0,0.0,0.0,0.0,0.0,0.0
3490,1724557152400319033,-1.98456871509552,-0.0589502677321434,0.19180718064308167,0.01254050899296999,0.015263708308339119,0.43414366245269775,-0.9006270170211792,0.0,0.0,0.0,0.0,0.0,0.0
3492,1724557152411282970,-1.9839866161346436,-0.05932310223579407,0.19224929809570312,0.012054265476763248,0.014073193073272705,0.4348195493221283,-0.9003269672393799,0.0,0.0,0.0,0.0,0.0,0.0
3494,1724557152457599895,-1.9834386110305786,-0.05978881195187569,0.19261622428894043,0.010539875365793705,0.013634882867336273,0.43517133593559265,-0.9001827239990234,0.0,0.0,0.0,0.0,0.0,0.0
3496,1724557152460159739,-1.982846736907959,-0.06045639514923096,0.19215275347232819,0.010422573424875736,0.015672877430915833,0.43496203422546387,-0.9002520442008972,0.0,0.0,0.0,0.0,0.0,0.0
3498,1724557152460430298,-1.9822372198104858,-0.0609668605029583,0.19174830615520477,0.01091141626238823,0.017318500205874443,0.43494051694869995,-0.9002265334129333,0.0,0.0,0.0,0.0,0.0,0.0
