seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,forward_velocity
7240,1724464519343682937,0.0836171805858612,0.2307447791099548,0.151601567864418,-0.0028970625717192,-0.0139655862003564,0.0744929760694503,-0.9971195459365844,0.0,0.0,0.0,-2760.901887010392,-334.7623890332357,453.6690877672157,0.0,0.0,0.0,0.0,13434.757301102316,31787.638134839675,4947.24665444347,0.0036982470943320877,0.028286111388703825,-0.14908698192345812,5.17880138973004,0.27456713298464175,-1.4741654126735764,560031.0724397673,302512.48469883454,-840862.658030444,0.0
7242,1724464519344062783,0.0855843275785446,0.2308490723371505,0.1510416120290756,-0.0040392773225903,-0.0161789115518331,0.0741437599062919,-0.9971081614494324,0.0,0.0,0.0,-2548.176324268436,-219.8542317703222,134.27077056498365,0.000379846,5.10313882179451,12.07440719496631,1.8791918527037343,3543.1109011039675,7253.327579107429,457.1525049758136,0.0056591490341427585,0.0328691421297583,-0.14835138883354754,4.130083851556691,0.1474089785599233,-1.3018410243615506,1402193.0739862781,488113.5385493785,-248664.15208392142,5.127035965760993
7244,1724464519344540401,0.0869271159172058,0.230843111872673,0.1505233198404312,-0.0042547746561467,-0.0163559149950742,0.0742889195680618,-0.9970935583114624,0.0,0.0,0.0,-1372.6978759203384,124.74148473946036,371.15291025532633,0.000857464,0.854900613938887,0.8044892913066737,-0.5990187501918561,6684.442766675517,-4132.9373657216065,4062.1946635707054,0.006058076830990702,0.033255049299695826,-0.14863538587774017,3.040782674322145,0.1114114716486938,-1.4295275974095034,1817114.034255196,-183282.99930040978,2065484.1312817624,2.8168190292095865
7246,1724464519344850858,0.0879174321889877,0.2309027016162872,0.1500100195407867,-0.0052410839125514,-0.0168180279433727,0.0739105939865112,-0.997109353542328,0.0,0.0,0.0,-938.5241942318594,-114.74326669004836,1329.1265161775245,0.001167921,6.073998448843535,3.4490640418597134,2.5289506426963877,-2293.0066475937747,2960.911635254238,991.9878061120328,0.007970584807759206,0.03432030634772182,-0.14784233010712272,2.797853360437699,0.19052069811687034,-1.1854523182146863,1265247.3975097719,-944960.1652936155,1549854.6299568582,3.1816863865362346
7248,1724464519345244153,0.0888224989175796,0.2309769243001938,0.1497769206762313,-0.0044103902764618,-0.0172445438802242,0.0742092952132225,-0.997083842754364,0.0,0.0,0.0,-507.2993123691531,-572.8682091075607,1173.468340294741,0.001561216,-4.346148163350609,1.8446687242714237,-1.6065769417821734,1446.3726332274296,5998.378657505027,-14751.963560185623,0.006239519635144186,0.03505027229388391,-0.14846937776418787,2.350994287450561,-0.038734812564484855,-0.3921981370058347,1375981.2333436923,-471664.6857312337,-1402203.5280557545,2.2673969796622293
7250,1724464519345546929,0.0895459204912185,0.2309121787548065,0.1497049033641815,-0.0048526138998568,-0.0181271471083164,0.0752777904272079,-0.9969860315322876,0.0,0.0,0.0,-25.527131743129864,-554.1048915349065,514.3269872144964,0.001863992,2.6045245628977427,6.009860429632642,-7.060695007504519,22513.57078170577,13485.734752015045,-17660.0893153008,0.006951617388296665,0.0368839754491984,-0.15059651479206193,2.343985367618126,-0.20984495803789516,-0.23350631587259493,1560714.250277815,61469.6082851795,-2135931.9525886145,2.401478233099306
7252,1724464519361052770,0.089910477399826,0.230830579996109,0.1495388150215149,-0.004687815438956,-0.0178704801946878,0.0759841352701187,-0.9969378709793092,0.0,0.0,0.0,-20.651294119532675,0.9199288525283347,1.3497940939047712,0.017369833,-0.01701845439495134,-0.034935686109612486,-0.09152463027992623,-5.958124569484811,143.53088130598204,44.53271281081711,0.006635608050795915,0.03635192191517444,-0.15202028353346383,0.0596077469505758,-0.04064028284578569,-0.037224057530970356,7007.608138242809,4213.461532524757,-4948.685371879507,0.024410126436575842
7254,1724464519363410953,0.090063989162445,0.2307220548391342,0.1494415253400802,-0.0047616139054298,-0.0184504054486751,0.0761368125677108,-0.996915340423584,0.0,0.0,0.0,-1.7256328163974084,-0.47022937353524474,-0.23005766296898406,0.019728016,0.027429086557044194,0.4948249305109402,-0.1317298219246246,17.15419600716152,187.84145144206417,-12.518703952583136,0.006689099573017784,0.03752085578371264,-0.15232336185993786,0.056338102195957585,-0.04205460076939893,-0.03809679557623413,6876.04074253599,-497.32765846950514,-558.0690792911712,0.0728240761417256
7256,1724464519377424528,0.0901240408420562,0.2304629981517791,0.1491707563400268,-0.0056891534477472,-0.0188139807432889,0.075661264359951,-0.9969398975372314,0.0,0.0,0.0,-1.0924519467325775,0.23651544954849246,1.2659491261921154,0.033741591,0.12674937634230313,0.062066243786815016,0.07012247470507392,19.481247657669996,12.772494103914187,-2.471236726519186,0.00850287407598265,0.03838313721758501,-0.15133340677081206,0.003915007247215385,-0.037858304972022694,-0.02965944607064941,152.85180672768783,74.70272854892033,66.34952414401272,0.007759456739730985
7258,1724464519383700248,0.0901475697755813,0.2301709651947021,0.1489555686712265,-0.0066403932869434,-0.0195751581341028,0.0756507515907287,-0.996920108795166,0.0,0.0,0.0,0.16940149736956306,0.7735384408380844,1.5687844765759222,0.040017311,0.2838406105380245,0.26491055455572543,0.007186270536651659,4.473435880861387,15.739923270778508,-12.142624654647747,0.010286560338469964,0.04004514100160628,-0.15127262980852796,0.004502397458389318,-0.036550861698309234,-0.019848934187485234,120.4763515500205,62.28179427300023,-24.25797103265701,0.012083000001038952
