seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,lyap_z,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,forward_velocity,forward_velocity_1,deviation
14222,1723238045001930245,0.2797357141971588,-0.0816607475280761,0.1301975101232528,0.0607784390449523,-0.0402865372598171,-0.0343281477689743,0.9967470169067384,0.0,0.0,0.0,-0.3314851622851665,0.2357190674806919,0.2687444668135054,0.0,0.1301975101232528,0.0,0.0,0.0,-38.695598118456545,-60.060174582871824,23.33153504090835,0.12461039008019362,-0.07621190412811793,-0.07360999699303439,0.00922576332912388,0.06991847973442716,-0.015101307007402006,19.2482429144084,-29.243578463419095,-1.0546211817217677,0.0,0.0,0.1447095472760086
14224,1723238045011052716,0.2798198759555816,-0.0810229182243347,0.1300597488880157,0.0590483620762825,-0.0427810288965702,-0.0335770733654499,0.9967725872993468,0.0,0.0,0.0,-0.15589362449752037,-0.03105462898807332,0.25912371566726283,0.009122471,0.1300597488880157,-0.3529994716632744,-0.5478972008871853,0.21284125179617022,-20.881615907408047,-17.65160602088404,11.95375971841625,0.121286360224199,-0.08141046843130968,-0.07229188556747955,0.006201799549247156,0.07206882009166682,-0.01264969340248534,42.00745746996418,-52.69708575800031,4.653606836668388,0.002909732295111404,0.014845914083215084,0.1447095472760086
14226,1723238045021886346,0.2798481583595276,-0.0802144855260849,0.1299542486667633,0.0570776425302028,-0.0438247434794902,-0.0326619334518909,0.9968724846839904,0.0,0.0,0.0,0.5920142603580849,-0.9037025965583987,0.3829798723256216,0.019956101,0.1299542486667633,-0.35003272024547527,-0.19350962773054914,0.1959601145021055,9.172383220554913,-7.486124113481367,1.2083268560139793,0.11734043225752107,-0.08374468117371715,-0.07042720764364716,0.006772024602575755,0.06830013889629338,-0.009966221235372608,50.111394361791405,-14.680465335461477,34.40277675374052,-0.003452265915553258,0.00796826553213951,0.1447095472760086
14228,1723238045031216269,0.2799447774887085,-0.079628050327301,0.1298594325780868,0.0560438074171543,-0.0465829446911811,-0.0317902639508247,0.9968342781066896,0.0,0.0,0.0,0.9074937469858546,-0.511413769235626,0.8885192001601603,0.029286024,0.1298594325780868,-0.19295596755309685,-0.5863421385326364,0.22946269161762553,29.130831917522578,4.0043560399441915,-3.356176567074895,0.11541072704810257,-0.08942680287939826,-0.06893041565435509,0.016629349161368268,0.05540257687948147,-0.0053060708173822135,-9.794188023771888,82.23205838277778,23.30837230397658,0.005070448677129328,0.014925510345422605,0.1447095472760086
14230,1723238045041090961,0.2801745533943176,-0.0791588574647903,0.1298577934503555,0.0571036487817764,-0.04697160795331,-0.0311479661613702,0.9967761635780334,0.0,0.0,0.0,0.3550210538983337,0.7205945849000939,0.7959850888039861,0.039160716,0.1298577934503555,0.22320068132865672,-0.06490340313621999,0.12371598312500386,20.981696366284226,46.56651362667762,-12.93756392688153,0.1175121972364895,-0.09020531697615564,-0.06778689603481292,0.024032973591378237,0.05945529709074293,0.007533690904693913,-34.74439331727912,53.60979397767239,-20.0379678259464,0.019901066850292064,0.025833012152797555,0.1447095472760086
14232,1723238045051459097,0.2804320454597473,-0.0784124284982681,0.130019724369049,0.0582555197179317,-0.0451867096126079,-0.0311722941696643,0.9967913031578064,0.0,0.0,0.0,0.22561773666760954,0.5018241060497486,0.4721037720769529,0.049528852,0.130019724369049,0.21036650920595715,0.3499846972933138,-0.03468462405218191,-10.308240796271056,15.151664220715915,-3.933798242633018,0.11968691623398717,-0.08655957356776782,-0.0677143546030884,0.023416685341203447,0.07030321009228979,0.010296811617500623,-1.9467782681740946,-62.68207233334465,-21.366463034849335,0.02118250177278446,0.027316524974243382,0.1447095472760086
14234,1723238045061864625,0.2806608974933624,-0.077698528766632,0.1300712972879409,0.0583290755748748,-0.0439149215817451,-0.0308729261159896,0.9968530535697936,0.0,0.0,0.0,0.3153685380385449,-0.5846569853913377,0.35286493979019684,0.05993438,0.1300712972879409,0.008381207151289493,0.24798939427647534,0.042846447483844,5.188856862604013,-8.586607667722559,-1.52568053118828,0.11970990003868244,-0.08405079724125063,-0.06696081068902889,0.028741236888810917,0.06983923288245286,0.017356419547382096,-1.3331087387910845,-22.389099039171075,-24.295999417952277,0.017708257468529838,0.025286199120094784,0.1447095472760086
14236,1723238045071478666,0.2809971570968628,-0.0770161524415016,0.1303483098745346,0.0596923679113388,-0.0430969968438148,-0.0310121104121208,0.9968038201332092,0.0,0.0,0.0,0.214093843085277,-0.07130083689926847,0.005255860146347602,0.069548421,0.1303483098745346,0.2767847301469175,0.17623370283933043,-0.05155874429068103,8.170281137075664,-14.764551289310674,-3.0897445147613762,0.12239491049497507,-0.08230903566012382,-0.06724928039501546,0.030029201534560457,0.05942102795051918,0.017856803576262514,-4.488188964557855,54.97656891936393,-59.69182268526386,0.032394194066265,0.036219448954794384,0.1447095472760086
14238,1723238045084176795,0.281295508146286,-0.0764554291963577,0.1303912997245788,0.0599722042679786,-0.0439611934125423,-0.0309095550328493,0.9967525005340576,0.0,0.0,0.0,0.2585006075840841,0.6532989359385128,-1.1474444505205084,0.08224655,0.1303912997245788,0.04933415402667034,-0.13369624331837346,0.022075992094134717,-3.46288710371263,4.736426638887472,-17.656629223919808,0.12301549941225884,-0.08402827952422362,-0.06717861756122562,0.03409164432634171,0.07549422872881717,0.017138779132258364,-30.592523710749347,-102.26661766267824,-49.1384935845024,0.020690324925452763,0.025538810420772724,0.1447095472760086
14240,1723238045091147834,0.2815737128257751,-0.0758092328906059,0.1305634081363678,0.0602822266519069,-0.0438922606408596,-0.0315577238798141,0.9967164397239684,0.0,0.0,0.0,-0.08522114682724458,-0.6693575775345413,-1.3306407261013402,0.089217589,0.1305634081363678,0.08049109331492887,0.01085467338331267,-0.19077257976052805,-6.1730127130944314,-8.102271195580645,0.4183506538185622,0.12368680373958682,-0.0837895447494243,-0.06849370126430526,0.035658594557544276,0.0777044040371262,0.0049650600474651085,-24.760356352649392,-97.2156509974193,106.93059920012789,0.03541968618637243,0.042762122300391385,0.1447095472760086
