seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,fw
13514,1724558929328186226,-1.0068644285202026,0.1953596919775009,0.1527633070945739,-0.0205964464694261,0.0795861706137657,-0.4557196795940399,0.8863190412521362,0.0,0.0,0.0,-257.4865200995739,99.27155620419586,-42.3010701149083,20.078667947,-2.0123501878147714,0.0522958145879751,1.4749007216456436,-2555.9338829638655,-6328.108593226331,2286.2548497310136,-0.1100951530396307,0.1226120531718022,-0.956605106755986,1.2664295282074818,-0.3245517918201699,-0.2397138498996867,-1132333.2031746125,348957.70236544637,803732.1274016273,-6.6162946116588185e-06
13516,1724558929328553547,-1.006447672843933,0.1952629089355468,0.1526839733123779,-0.0204334743320941,0.079680785536766,-0.4551783502101898,0.8865923881530762,0.0,0.0,0.0,-437.31126824961825,85.67697459899739,50.89306365776628,20.079035268,0.3477888181076807,0.6818261045685565,3.371869085273016,239.32161977274245,2003.5228594406144,-43.17236434462393,-0.1098188380682096,0.1229968921030346,-0.9553923011989842,1.0331088618515878,-0.2501882967459607,-0.1212208150515152,-5453.073568093241,-64387.8628302369,-28836.504203993827,-8.111105956650183e-06
13518,1724558929328953729,-1.0060784816741943,0.1951685845851898,0.1526767760515213,-0.020669313147664,0.0801760330796241,-0.454956591129303,0.8866561055183411,0.0,0.0,0.0,-228.43229607565445,47.973871214221816,-83.83353124481641,20.07943545,-2.253408843159045,1.6098956002974272,1.0842091058044132,7388.313567200547,10153.140053255667,2551.644792335619,-0.1106759394971326,0.123684971741882,-0.9550291940949568,0.9443789065248892,-0.2668121814355686,-0.2193082722770611,299577.6006396455,35730.20424867145,183026.87741182995,5.575942741458051e-05
13520,1724558929329377829,-1.0056681632995603,0.1950414478778839,0.1524932831525802,-0.0183197613805532,0.0812886804342269,-0.4540112614631653,0.8870909214019775,0.0,0.0,0.0,-201.3306273785728,121.53055231943809,227.36163463566407,20.07985955,7.122059585182666,9.436823887416288,5.8824808733503735,6366.429920927411,7522.044882311877,1710.6756456486748,-0.1073968915429051,0.1279348513187037,-0.9529684994605748,0.8444857444324043,-0.206234310313107,-0.182378057645792,190452.52780223577,-25005.39719951528,277159.3523685259,-0.0001096907783065
13522,1724558929329916069,-1.0052976608276367,0.1949943453073501,0.1525660902261734,-0.0176278203725814,0.0827510803937912,-0.4539778232574463,0.8869868516921997,0.0,0.0,0.0,-12.376254015317045,-27.48746221145103,64.62426544763711,20.08039779,-0.2034636740372674,6.016936113644354,0.243206369958808,-11340.816359581877,-12137.231911941728,-4236.754535038587,-0.107534706387457,0.1311687698925329,-0.9531875750864875,0.7594909806084615,-0.1553772460862319,0.0358239826032331,301732.01664290455,-244444.0339917311,-488892.3819754665,0.0001341498648774
13524,1724558929330307266,-1.0049803256988523,0.1949142664670944,0.1525518298149109,-0.0183483865112066,0.0830418765544891,-0.4538492560386657,0.8870108723640442,0.0,0.0,0.0,91.63531145814578,-113.8960959972458,-179.6673652598726,20.080788987,-3.99473075177578,-0.3754771762056577,0.36012935147131,-9502.395770226238,-16027.784647628205,292.83239283404185,-0.1090768752725431,0.1310379775592708,-0.9530303172987904,0.7960289898180309,-0.2008108503450259,-0.0357860216467606,260635.43511058777,-216534.6505772104,-612343.9253376238,4.1409730088307874e-05
13526,1724558929350370457,-1.0046098232269287,0.1948893368244171,0.1525204330682754,-0.0193719081580638,0.0834181681275367,-0.4536924064159393,0.887033998966217,0.0,0.0,0.0,-75.99005171209683,15.717097488923857,14.387661928923592,20.100852178,-0.1087818214476614,-0.0135121312893917,0.0071307198191383,-12611.6777210507,-8050.623256565059,7390.490502549092,-0.1112367315800128,0.1307842421060794,-0.9528567706631296,0.8181558918386145,-0.1770508773020651,-0.1561776077211902,-9920.68288732646,2175.394705807128,2467.0429437040075,3.143708272779645e-05
13528,1724558929350748027,-1.0042952299118042,0.1948212385177612,0.152460366487503,-0.0204242821782827,0.0833326056599617,-0.4531252682209015,0.8873082995414734,0.0,0.0,0.0,-79.74692983750319,16.50801521989187,15.267947113138238,20.101229748,-4.961561551502653,-3.1105178906515287,2.850196403120009,-12085.609116750022,-7713.168045885839,7080.152014802773,-0.1129527682444539,0.1297375558788235,-0.951645763845728,0.7889165439363914,-0.171013309631242,-0.150600389166214,-9339.447346733512,1972.1749852381029,2200.479243034325,-4.1615588754919695e-06
13530,1724558929357051439,-1.0039830207824707,0.1947267949581146,0.152404174208641,-0.0219076089560985,0.0832768902182579,-0.4525777399539947,0.8875575065612793,0.0,0.0,0.0,-74.35095524620256,16.039623296432467,15.356075945179953,20.10753316,-0.4224566533436178,-0.23908307438155,0.150395036785984,461.8474488348055,291.9095777896705,-271.87402684101085,-0.1154711774078968,0.1283483625323798,-0.9505227884328546,0.0435637154207029,-0.0125062033691945,-0.0021015706518454,3139.1644370003964,-598.4995012370738,-517.5187630613049,4.309841268280925e-07
13532,1724558929367674330,-1.003627061843872,0.1946382820606231,0.1525038182735443,-0.0227004494518041,0.0833018869161605,-0.4522117078304291,0.887721836566925,0.0,0.0,0.0,-0.1306929273331269,0.2975690904364648,0.3434396893428041,20.118156051,-0.1396769338929275,-0.0674655766110942,0.0628395769920602,20.426927980908456,21.336823275600725,-3.650799823170971,-0.1168589099148105,0.1277138938060452,-0.94977059240412,0.0395643446514739,-0.0051487517750246,0.0141821023049768,3316.7391763209157,-733.9284217294826,-734.9190464867606,0.0001612133529437
