,times,Mean Divergence
0,0.0,-2.964288579586982
1,0.01,-2.7868346968863382
2,0.02,-2.472784675560062
3,0.03,-2.180440617150729
4,0.04,-1.9355859912914404
5,0.05,-1.7336638102405781
6,0.06,-1.565814237673536
7,0.07,-1.4244176577564698
8,0.08,-1.3045268565133727
9,0.09,-1.2033401208330419
10,0.1,-1.1182900010436365
11,0.11,-1.0467038543251779
12,0.12,-0.987463348672953
13,0.13,-0.940174302775185
14,0.14,-0.9039864960603021
15,0.15,-0.8783037069452349
16,0.16,-0.8618938499588062
17,0.17,-0.8538421471111938
18,0.18,-0.8526589681337734
19,0.19,-0.8565180475769877
20,0.2,-0.8637170835560156
21,0.21,-0.8726407964700333
22,0.22,-0.8821658566074589
23,0.23,-0.8905972828540905
24,0.24,-0.8979569014405387
25,0.25,-0.9044643733684953
26,0.26,-0.9096386291379327
27,0.27,-0.9154163005913977
28,0.28,-0.9236782351745341
29,0.29,-0.9324508033934602
30,0.3,-0.9379338825714418
31,0.31,-0.9303409604893866
32,0.32,-0.9041383888408902
33,0.33,-0.8667977595463022
34,0.34,-0.8248531399002726
35,0.35000000000000003,-0.7829531074924663
36,0.36,-0.7453142250956332
37,0.37,-0.7090886606032738
38,0.38,-0.6702843890203954
39,0.39,-0.6296147975548337
40,0.4,-0.588579121690855
41,0.41000000000000003,-0.5480980739816304
42,0.42,-0.5091331044553778
43,0.43,-0.47341628207842884
44,0.44,-0.44088999255088746
45,0.45,-0.41070887357697994
46,0.46,-0.38361857843444264
47,0.47000000000000003,-0.36091767902939537
48,0.48,-0.34315647803256827
49,0.49,-0.3287532612600099
50,0.5,-0.3171581080010586
51,0.51,-0.3098824483092932
52,0.52,-0.3070177727463206
53,0.53,-0.30761404469619896
54,0.54,-0.3107775823575161
55,0.55,-0.3179651883998682
56,0.56,-0.3305316359384745
57,0.5700000000000001,-0.34951132101988447
58,0.58,-0.3753201285966425
59,0.59,-0.4093499620121344
60,0.6,-0.4530641690842617
61,0.61,-0.5046061628432158
62,0.62,-0.5500600605271194
63,0.63,-0.5689644583892246
64,0.64,-0.5655728399221088
65,0.65,-0.55461909392641
66,0.66,-0.5410845557632689
67,0.67,-0.5261932950596437
68,0.68,-0.5067630375365175
69,0.6900000000000001,-0.4797625890136906
70,0.7000000000000001,-0.44928836604245126
71,0.71,-0.41803067279723455
72,0.72,-0.38944934596647673
73,0.73,-0.3631174803266387
74,0.74,-0.33470415634999445
75,0.75,-0.30538749619275085
76,0.76,-0.27737700708708485
77,0.77,-0.25236926393112935
78,0.78,-0.23053352879719086
79,0.79,-0.21211163197370947
80,0.8,-0.19710397607289748
81,0.81,-0.18614232572978479
82,0.8200000000000001,-0.17859398433954168
83,0.8300000000000001,-0.17300612433961615
84,0.84,-0.17022231955889058
85,0.85,-0.1733256927218915
86,0.86,-0.18334967349910053
87,0.87,-0.19828501533761406
88,0.88,-0.21752339251673278
89,0.89,-0.242095398625662
90,0.9,-0.27181339459758896
91,0.91,-0.30335343859227804
92,0.92,-0.3322257790754039
93,0.93,-0.3496264316655233
94,0.9400000000000001,-0.35127554352124085
95,0.9500000000000001,-0.34179705833648333
96,0.96,-0.3259609330232003
97,0.97,-0.3078343799825882
98,0.98,-0.2897729388625816
99,0.99,-0.26955782974367076
100,1.0,-0.2458882887313046
101,1.01,-0.22100330788123984
102,1.02,-0.19622650168838707
103,1.03,-0.1717033423372113
104,1.04,-0.14651506868969497
105,1.05,-0.11945478771574325
106,1.06,-0.0925382181756143
107,1.07,-0.06930151610968237
108,1.08,-0.04887505183718733
109,1.09,-0.02869560554814933
110,1.1,-0.009798551402342329
111,1.11,0.006094366424817864
112,1.12,0.019251607749739788
113,1.1300000000000001,0.030719873695522263
114,1.1400000000000001,0.039631894263759675
115,1.1500000000000001,0.04346469690313832
116,1.16,0.04118678139206019
117,1.17,0.03440442564639533
118,1.18,0.023636268436801378
119,1.19,0.008097568466753574
120,1.2,-0.011728340135269995
121,1.21,-0.03649220320854848
122,1.22,-0.06439371729599143
123,1.23,-0.09544826217611016
124,1.24,-0.1200570854360586
125,1.25,-0.12780589475909956
126,1.26,-0.12297054167816768
127,1.27,-0.11363211719603568
128,1.28,-0.10343322020723324
129,1.29,-0.0922188963156848
130,1.3,-0.07601876210911797
131,1.31,-0.0553440343194738
132,1.32,-0.032736808601228296
133,1.33,-0.008808254553626629
134,1.34,0.015580391579665596
135,1.35,0.036819027056122514
136,1.36,0.05675039831947017
137,1.37,0.0760061567400338
138,1.3800000000000001,0.09445853871123676
139,1.3900000000000001,0.11126233393772608
140,1.4000000000000001,0.12691262966630304
141,1.41,0.13926724809645183
142,1.42,0.14913518793583191
143,1.43,0.1571960259822414
144,1.44,0.16554121740202069
145,1.45,0.1749216276255987
146,1.46,0.18474140406759193
147,1.47,0.19328710854233647
148,1.48,0.1997163776335065
149,1.49,0.20216914251857
150,1.5,0.19931118554515187
151,1.51,0.19109343931450265
152,1.52,0.1788544127615272
153,1.53,0.16419363774762108
154,1.54,0.15078323420586137
155,1.55,0.144679240844924
156,1.56,0.14904570044262716
157,1.57,0.15941731713174723
158,1.58,0.1724751241806063
159,1.59,0.18619873452485666
160,1.6,0.20008320959453463
161,1.61,0.2154382603807636
162,1.62,0.23388256290125672
163,1.6300000000000001,0.2535590289858774
164,1.6400000000000001,0.2724467144163003
165,1.6500000000000001,0.2910241397680218
166,1.6600000000000001,0.3113982044700705
167,1.67,0.3318928980417854
168,1.68,0.3517228924571462
169,1.69,0.3704736218724265
170,1.7,0.38876163923496954
