px,py,pz
4.2183139262141465,5.23301186345098,31.377167156048156
4.38066559617204,5.794144087938936,30.34282533800262
4.6068221548547434,6.4185865783332945,29.382934401135493
4.896704462611312,7.116233914321314,28.503309893609266
5.251829174884912,7.897915416856919,27.711638441517326
5.675202973600433,8.775208307285272,27.017957929926858
6.171203826990007,9.760185477844415,26.43525049552447
6.745440891126712,10.86502723016558,25.98016141543355
7.404574705372931,12.101406983371932,25.67384894843185
8.156067869852771,13.479534293114224,25.542952710979566
9.007822497574605,15.006704756947583,25.62063456802686
9.96764365907428,16.685168515624266,25.947586512546707
11.042447636122278,18.509095837014257,26.57280119359832
12.237111348264994,20.460409175897496,27.553746361576376
13.552839000686195,22.50330399237719,28.955359560278527
14.984913399356754,24.577461358294173,30.846981737789257
16.51972107278674,26.59036547797274,33.29601376857844
18.1310241776165,28.409909136890857,36.35682742703098
19.775645771100397,29.85971117687415,40.0535618243983
21.389096236024198,30.721240098093006,44.35637006203467
22.882239253955206,30.748474009318766,49.15311086903445
24.140836814813376,29.701181104827487,54.22292582402562
25.030491901215633,27.399773519746187,59.22412245365319
25.409576960180523,23.795688491259256,63.713455647318554
25.15135480515312,19.03648979976567,67.21130120181715
24.172976404291127,13.491074193865149,69.3107842457303
22.46387205062297,7.701914695427464,69.79954705746952
20.10195887379169,2.2606246512149326,68.7377134377997
17.24734539817941,-2.348788966503352,66.44263473796573
14.111963899830167,-5.86491077490202,63.37982560271994
10.915663951873018,-8.270185953182143,60.01697848729972
7.845927967064192,-9.726262892691791,56.71355364096336
5.034377429503234,-10.475854707521293,53.68189591487693
2.5527402875793097,-10.761859296486177,51.00722601333885
0.4224043541288318,-10.78410437148403,48.6922146548513
-1.3706370419692262,-10.68797328317708,46.6989735422383
-2.861410840562483,-10.570416650428252,44.97750792140377
-4.094851770141005,-10.491681054432364,43.480870652475595
-5.118344455627623,-10.486642975151172,42.17125461375154
-5.977272218751391,-10.573650247032305,41.021146938501595
-6.712692703276337,-10.760731527644378,40.01231691968533
-7.3603789151752235,-11.049688823432907,39.13415908297326
-7.950668500496453,-11.438655539272748,38.38209168600676
-8.50874642670066,-11.923583085796984,37.75625760140774
-9.05512029215607,-12.49897939456428,37.260554747098865
-9.606137748541384,-13.158112784902233,36.90193017668451
-10.17445375435912,-13.89281986654054,36.68983940884327
-10.769392332308147,-14.693010088675457,36.635764364987125
-11.397171173326917,-15.5459357483792,36.75268169226272
-12.060973505335284,-16.435291350431964,37.05437133231041
-12.760864360550752,-17.340219561619094,37.55445261431825
-13.493561192721687,-18.23433352090735,38.26503640782542
-14.252084765231393,-19.084917382288918,39.194895903241
-15.025337983960597,-19.852535744886172,40.347098669809554
-15.797689625708689,-20.49135764781106,41.71612531707291
-16.54867650924507,-20.950559145995516,43.284641385685106
-17.252977731125142,-21.177170526477056,45.020295990206556
-17.88084857838145,-21.120624553667987,46.87317666561378
-18.399212734427294,-20.738982231868444,48.77479649423905
-18.773575854017878,-20.006332329439747,50.63961409426604
-18.970816890085377,-18.9202286741414,52.36993350596967
-18.962722775534342,-17.507421312450216,53.86445810268768
-18.729874541440882,-15.825861533294574,55.02976354720492
-18.265232460137472,-13.961355634548232,55.79273701560495
-17.576612168043194,-12.018463712124467,56.11110159621749
-16.687308415096197,-10.107028671784816,55.97909628760591
-15.634463656166377,-8.327365963782677,55.42652348216461
-14.465328025384984,-6.757798345360902,54.5114015480016
-13.232123276581131,-5.447445946010858,53.30848318403203
-11.986574903689887,-4.415318283370166,51.896956619672025
-10.775173844438731,-3.6547327183584257,50.350323788157624
-9.635903264265883,-3.140810301129334,48.73011464058402
-8.596688390164035,-2.838622269736392,47.08355549729158
-7.675397810895612,-2.7102088066902477,45.44424078850295
-6.8809675702227535,-2.719623130727724,43.834490464382235
-6.215152459903549,-2.8359301342402086,42.2682472314646
-5.6744768877974145,-3.0345328349210305,40.75377472370539
-5.252085839337193,-3.297343765846706,39.29581759912739
-4.939327107578715,-3.612278074036336,37.897164220162594
-4.726999262211935,-3.972429395766006,36.55969988146809
-4.606268083580586,-4.375166419352173,35.28508859443912
-4.56929181730404,-4.821287284950073,34.075216945039706
-4.609611092127405,-5.314297115008289,32.932506952638064
-4.722360855788347,-5.859827063958678,31.86017510381457
-4.9043554490956,-6.465184460608937,30.862490279147263
-5.154088090937734,-7.139006414495588,29.94506629436933
-5.47167502270699,-7.890978506007741,29.115214322015355
-5.85876358003511,-8.731571981509392,28.382374449095142
-6.318412924270995,-9.671744280273643,27.75864163034856
-6.854945941231419,-10.722536451922135,27.259396705741867
-7.473760422941933,-11.894485355531959,26.90404491482029
-8.181076412156337,-13.196747427177215,26.71684845724185
-8.983583774559676,-14.635804454160665,26.72781050988882
-9.887939083295834,-16.213592830635434,26.973517843713527
-10.90004368287017,-17.9248735163702,27.497767312271836
-12.024016456230175,-19.753656191528858,28.351675663164542
-13.260758813877965,-21.668537838958557,29.59279150781452
-14.60600345789086,-23.616964199756687,31.28249238882012
-16.047757176589393,-25.518749425597093,33.48068730093262
-17.563115936430624,-27.259792627724103,36.236646751217435
-19.11458420703758,-28.687893259064666,39.57484986440649
-20.646313655361915,-29.613863392205,43.4754273840592
-22.08112161325681,-29.822438888103175,47.850581410121876
-23.319732377232228,-29.097920470210205,52.52168715263826
-24.244242472108706,-27.26744548913074,57.20637684752562
-24.72795495483223,-24.25847446500938,61.52890737395952
-24.652838076460576,-20.15612613598509,65.06637571743813
-23.933364165984496,-15.23443987149445,67.43277782753216
-22.54153627886609,-9.933364013097066,68.38158068752358
-20.524228716343046,-4.770845013481187,67.88545031274674
-18.00368732388515,-0.21489730258354545,66.149211442506
-15.157480920476893,3.429255646638667,63.541932423230364
-12.183603069738403,6.066004135042753,60.48046635594751
-9.263665916973418,7.7793335196037745,57.32218983570208
-6.5367860071210675,8.757800958006278,54.308650774450776
-4.0896520927006925,9.218571098436767,51.563826035918275
-1.9603363821186988,9.357198237038718,49.12426550863722
-0.14953084305351205,9.326440637213826,46.97586232690409
1.366624593789262,9.234755070680592,45.082881928516215
2.625525470091875,9.153847781417738,43.40577108534769
3.6700570399040133,9.128321024134172,41.90987684692834
4.543379277380839,9.184211620980957,40.56849636142248
5.2859124523568575,9.335508612114559,39.363030074544035
5.93384783791809,9.588749215780384,38.281975683780885
6.518632058376057,9.946090464370206,37.31967844445362
7.067025403335121,10.407252877769777,36.475240348240995
7.601461799244666,10.970643912865834,35.75171393897267
8.140530937424053,11.633875854304089,35.15557468758142
8.699466124124859,12.393818468554388,34.69641096321929
9.290562499233584,13.246272610034573,34.38675056384794
9.923476116961742,14.18531363099244,34.241933776948144
10.605370119206654,15.202330607250042,34.279932636157874
11.340883797293596,16.28477952723798,34.52099875835586
12.131907114084697,17.414679216832518,34.98699673085114
12.977150650524349,18.566914226057175,35.700249568419025
13.871512822609601,19.70747749341048,36.68169601595134
14.805267169937741,20.79189524021534,37.94815344282462
15.763127661182157,21.764229468980485,39.50852294511908
16.72330395042989,22.55723648741896,41.35890530298234
17.656733156348142,23.094429852193976,43.476864311471395
18.526764627683477,23.29486350284304,45.81551159199444
19.289660447709007,23.081273189229012,48.29867565982653
19.896318486352207,22.391621999403885,50.81902785864384
20.295567048440475,21.192979593918945,53.24137517155959
20.43915305571703,19.495135191168007,55.41295554774333
20.288110197389184,17.359904125341888,57.18107784597538
19.819597225861617,14.901645201283204,58.41583121124684
19.032724901929072,12.276005333177743,59.032644021718234
17.95164977092886,9.657551815823085,59.00779658485936
16.624594098111935,7.2115008920193135,58.38117459988753
15.118499185137114,5.067766186010795,57.24481036757196
13.510381905276903,3.3049471610109973,55.72118814240578
11.877512346194358,1.9477197401071515,53.93885159992974
10.288745529220405,0.9758024539014215,52.012638188533046
8.798674637169368,0.3391883901281386,50.03253049234153
7.445156837642771,-0.026051671148653255,48.061073355502295
6.249763476236144,-0.1851974237632932,46.13669083350636
5.220169732236234,-0.19688811409449214,44.279648799216815
4.353440476823318,-0.10929011606788973,42.49818495350981
3.6394035819607247,0.04076946636872365,40.79349967521935
3.0636221234660046,0.22693580815433162,39.163243453629946
2.609752313016137,0.43166793845611895,37.60366617110943
2.261258813086534,0.6443869735291728,36.11078498827346
2.0025593187573563,0.8597548427411549,34.68092484597183
1.819710602594764,1.0762264411528772,33.310904952854735
1.700753136764062,1.2949132162055021,31.998052961398134
1.6358187494746925,1.5187420350010998,30.740154120085197
1.6170864751589178,1.751869379696097,29.535391822246492
1.6386517398848663,1.9993039687493699,28.38230539215815
1.696356096503187,2.266692666888971,27.279774805741322
1.7876099477649123,2.5602303367048114,26.22703499275543
1.911229209995296,2.8866614348171304,25.223720525229844
2.0672983659667894,3.2533481591730276,24.269942420756543
2.2570663328797873,3.668385964147866,23.366401137260077
2.48287747388268,4.140751791290049,22.514542996326544
2.7481373646678593,4.6804730929806535,21.716771069948816
3.0573110811979065,5.298806339733685,20.97672605706229
3.415950322563631,6.008411754607333,20.299658008175694
3.8307441516906233,6.823505791972887,19.692916048561127
4.309586014135785,7.759963218681893,19.166590455684954
4.861646366863162,8.835324782521344,18.73434912703195
5.497434913368472,10.068641742669886,18.414517408240684
6.228828006056698,11.480051328333051,18.231453738374583
7.069023737620915,13.089922739063809,18.217268241088494
8.032367577851778,14.917336195680074,18.413907257105613
9.133962556704304,16.977553309137363,18.875566242882343
10.388937077093594,19.278006229093815,19.67126695546817
11.811188141413629,21.812190526333563,20.887196214108183
13.411348523000818,24.550740173292823,22.627987226372714
15.19365118704754,27.42900578265292,25.01545306693448
17.1513079223444,30.33087966806901,28.182302406948484
19.26003940166034,33.06981800390685,32.25715287809681
21.469603978019784,35.37058956293495,37.33612674058276
23.69376167160621,36.859807262077624,43.43660717481239
25.800328966081636,37.079618366826566,50.43261777310996
27.605015270200823,35.544551952714066,57.98197658019444
28.87534113940294,31.859395956336204,65.47477651125784
29.352789910112264,25.8942935700993,72.05529471815275
28.79943049571019,17.963912483390263,76.7737805197656
27.065747613739003,8.8985602824675,78.87633378893915
24.158997640735564,-0.11030344641283385,78.12974230469065
20.27590946679182,-7.8907512954259245,74.9779044054865
15.76924374483698,-13.703598172675019,70.37886664035678
11.05358903803506,-17.423540488690747,65.40275817708036
6.497248313758931,-19.402849105972475,60.86072128850162
2.353232726601906,-20.179556376893345,57.16564115060257
-1.2520135299573343,-20.2423969209966,54.404143579834326
-4.2904748725236175,-19.933750326266104,52.4814153848795
-6.793398945122416,-19.452896944633288,51.23741131838436
-8.818918625044155,-18.89713501077601,50.509427761481454
-10.431433246761252,-18.303425761028016,50.15557361008726
-11.690952049043934,-17.67856046966405,50.058660305815906
-12.648969396343153,-17.017926073141656,50.12310592105293
-13.348002464630913,-16.316097230760366,50.2707739450948
-13.822897627211626,-15.572194845030989,50.43781604778448
-14.102785182062725,-14.791979809309693,50.57283195761166
-14.21305632242224,-13.987881115352259,50.635999815988235
-14.177028289291043,-13.177714594187,50.59866524458719
-14.017138098074396,-12.382641752958776,50.44292696070362
-13.755618682855896,-11.624830417272323,50.16090187697753
-13.414692560362525,-10.925219822188492,49.753533146627056
-13.016376922254679,-10.301710938146996,49.22897647145235
-12.58203036479745,-9.767984978972565,48.600726937744604
-12.13178310306547,-9.333015251878509,47.885708696318
-11.683980246875556,-9.001209583884329,47.102541515799196
-11.25473694079696,-8.773029570928404,46.270139404928145
-10.85766376161799,-8.645892006268387,45.40671522867734
-10.503780280762054,-8.615163820815507,44.529188502763475
-10.201601647170607,-8.675099966396655,43.652938841219104
-9.957361378246775,-8.819625515249244,42.79182042863596
-9.77532364016717,-9.042913404577961,41.95834959625195
-9.658138002472896,-9.339748418990542,41.16398966419943
-9.607195669115718,-9.70569297644413,40.41947586902134
-9.622955238288265,-10.137082162769735,39.7351417495511
-9.7052155462053,-10.630877482134315,39.12122295856089
-9.853321455953942,-11.184404673690556,38.58812361431259
-10.066294770791801,-11.794993975988609,38.146634015173554
-10.34288664362329,-12.459533969873815,37.80808751638676
-10.681550215823373,-13.17394454298512,37.58443949055908
-11.080333308169253,-13.932572179141545,37.48824341270039
-11.53669152752482,-14.727513190956444,37.53248911204252
-12.047222993673879,-15.547879317028093,37.730257314076994
-12.607328005410553,-16.379037087839052,38.09413471362359
-13.210801458599112,-17.201879222875696,38.63532825487036
-13.849373900883366,-17.992223951806682,39.36242123595766
-14.512229909031097,-18.720485314165767,40.27973475468936
-15.185550773852643,-19.351808720902767,41.385305233379924
-15.852152045380663,-19.84690900991807,42.66857176301626
-16.49131315970665,-20.16386126759199,44.10799108505618
-17.078920856968303,-20.261046719561257,45.66895694838132
-17.588060994983174,-20.101311696468517,47.30256680447331
-17.990181107220828,-19.657131886636677,48.94589509426095
-18.256893231927364,-18.916196560198255,50.5244129173817
-18.362381764450706,-17.886411844312825,51.95694621022335
-18.286226577228646,-16.599020615833947,53.16303958862907
-18.016273623405496,-15.108551779420527,54.071852524496194
-17.5510381283679,-13.4888062054366,54.63097645263065
-16.901081020698893,-11.82505134482788,54.813162914703256
-16.08891627255953,-10.203760161862858,54.61919790664373
-15.147291294848062,-8.70211589266007,54.07610441947288
-14.116063230497982,-7.379665839003936,53.23119508577045
-13.038239647858935,-6.273816259401478,52.14366557837289
-11.955931905705743,-5.3996216638179,50.87591415420508
-10.906922267003688,-4.753099725597729,49.48645267732868
-9.922310660378734,-4.316578507136041,48.02541146257964
-9.025393515859903,-4.064507256068306,46.53269933345363
-8.231651714293248,-3.9685636575943826,45.03822913445633
-7.549557625221429,-4.0014623275881025,43.563378307431265
-6.981862377600097,-4.139362217001167,42.1229358794068
-6.527062351904268,-4.3630743861202035,40.72702301753193
-6.180824277378818,-4.658392487824729,39.38272268247268
-5.9372351910501635,-5.01586618646779,38.09534082899684
-5.789816150316984,-5.430275942483646,36.86933096819592
-5.73228971706365,-5.89999028037394,35.70896072299278
-5.759121807193297,-6.426316732051416,34.618806830222695
-5.865872995170595,-7.012903045044586,33.60415396532867
-6.049397803150434,-7.665205901268715,32.67135579261229
-6.307927098849359,-8.390017033884957,31.828200358306105
-6.641061488455055,-9.195017311860074,31.084308502052366
-7.049694420199858,-10.088314533357675,30.451582915524988
-7.535873638305109,-11.077907524121574,29.944714945654315
-8.102599060035743,-12.171005743934892,29.581743460614238
-8.753544129459607,-13.373119107282042,29.384641519194634
-9.492676125911197,-14.68681781779086,29.379877740967977
-10.323738796611943,-16.11004987649261,29.598854679974764
-11.24954856939285,-17.633901789182545,30.078059962028775
-12.271045084559201,-19.239709510196384,30.858671910000748
-13.38603139266115,-20.895494775351608,31.98523846173514
-14.587545533891625,-22.5518513816027,33.50290641354617
-15.861834469525396,-24.13768204869656,35.45255174603118
-17.18597008219278,-25.556634543437355,37.86312884753453
-18.525276395991913,-26.685719663826518,40.74075926028364
-19.83094731884545,-27.378331129434525,44.05473221585572
-21.038528728539703,-27.474448089769226,47.72192535027872
-22.068275826336425,-26.820605026386307,51.593267990641394
-22.828648498344407,-25.300406547580447,55.44838236653092
-23.224129786222175,-22.87220156407107,59.00618795126894
-23.167821270677997,-19.60432627455869,61.95781020942439
-22.59766207129891,-15.692671806763114,64.02139307365773
-21.492863628973183,-11.445253451712802,65.00671429556175
-19.88524600061152,-7.2285194423988575,64.86635844010625
-17.860169751297494,-3.3887042640021168,63.70911297582505
-15.544735273330234,-0.17765144662965282,61.76597679071228
-13.086001861058142,2.2873402114262174,59.32295316617161
-10.626267129460643,4.018377510073923,56.650713656888776
-8.283123987135113,5.1184680330517,53.9576815821226
-6.138869263905223,5.733054483859521,51.37540526541815
-4.239361464262863,6.010624136081148,48.96844433520884
-2.5993637682078212,6.079752469126684,46.754894478413775
-1.2107051702343006,6.040656889010073,44.72666381639802
-0.050487240755200835,5.965802537246827,42.86446271847074
0.9121191237251236,5.904601855410668,41.146872240641954
1.7109163607948108,5.889092447949499,39.55485435371931
2.379424534739561,5.939103841720638,38.07341762576483
2.9489732238565334,6.066416309454533,36.6917974146878
3.4477641175522136,6.277889369644082,35.40302251071377
3.9005841578869127,6.577711052074295,34.20334842731143
4.328924460956894,6.96895179663265,33.091783645467764
4.751328834665014,7.454586074342142,32.06979295864578
5.183849993013355,8.038109094415388,31.14119313795509
5.64053144923768,8.723839181956807,30.312228930166143
6.13386068647274,9.516962025856238,29.59181066559869
6.6751569007741,10.423340791993352,28.991895431225277
7.274866323369181,11.44908492436624,28.527993966144212
7.94274129952871,12.599839265037888,28.2197798309951
8.687876974010178,13.879723569858571,28.091761274733695
9.518572429345921,15.289821781243962,28.173944131826353
10.441972325649608,16.826094744595824,28.502359127118915
11.463431912681003,18.476579036877144,29.11924091875244
12.585535452552385,20.217756824600755,30.072521339687444
13.806690872080125,22.01006930148406,31.414133438970904
15.119231420784754,23.792748762866946,33.196430330598574
16.506994195517905,25.478527218539856,35.46585386419839
17.94243947920142,26.94940724218219,38.252958718698274
19.383554321278343,28.05556741150332,41.558221454382405
20.77107641571434,28.620479451151937,45.33405874555872
22.026980901384356,28.45598096235161,49.46547805307896
23.055620911139115,27.39045937911362,53.75485242283456
23.749195066015037,25.310180911766547,57.91969880618916
23.998952801335278,22.20724722583274,61.61387509023834
23.71227990925487,18.218809077967602,64.47882686683224
22.83332457624891,13.635900012650671,66.21976879685936
21.36173664607319,8.864428914909169,66.68450735376628
19.362167409086947,4.340125248994024,65.91072301959689
16.958640663472078,0.4260867391628538,64.11463641528728
14.313432035582602,-2.6637371379225816,61.62230947768512
11.597084967821772,-4.884639161648661,58.776144893734596
8.960009107106503,-6.326730816944855,55.85862334403732
6.514130719258286,-7.153965065522163,53.057402752895456
4.327235393693414,-7.547365160150491,50.46908800680145
2.427299305078389,-7.668741254869561,48.123732230028075
0.8119328154867169,-7.645545019426125,46.012639637639246
-0.5412636380993379,-7.569841740850005,44.110057363198145
-1.6658361345394446,-7.50393988480497,42.386627869475106
-2.5999327345819285,-7.4877606756749495,40.8161660968113
-3.381985205156812,-7.545579317285894,39.37819619383288
-4.048160263097465,-7.691366360987992,38.058258722233546
-4.631073238759949,-7.932708583772184,36.847287210058965
-5.159334893961907,-8.273545471978974,35.74076526598849
-5.6576085864446375,-8.71599082682933,34.73799457385257
-6.1469497449061885,-9.26146501768746,33.841591436310885
-6.645272188551192,-9.911304071905,33.05722537913776
-7.167837289887801,-10.66695741574213,32.39356949698529
-7.727696510024494,-11.529840371170556,31.862416868447898
-8.336039527807863,-12.500869328509594,31.478911265684324
-9.00241229592014,-13.579675500362862,31.26183222360112
-9.734774408630976,-14.76346744361837,31.2338573116478
-10.53936529422896,-16.045495629222927,31.421693269709813
-11.420346147827994,-17.413070180713763,31.855918936554765
-12.379181993089716,-18.8451062188632,32.570315068694306
-13.413729869213475,-20.309236949824975,33.60037246157068
-14.517011002111314,-21.758666139224868,34.98058374605586
-15.675675824049483,-23.129155738984444,36.740068353557575
-16.868232610439076,-24.33688050736024,38.89611709389801
-18.063216273946463,-25.27831660917279,41.44547402424823
-19.217632327582674,-25.833776747315017,44.35373206280611
-20.27621543473985,-25.876438593276603,47.54422301192141
-21.17225114010573,-25.28834325030603,50.88921652745548
-21.830825877737777,-23.983364814914456,54.20775940848403
-22.175232107686046,-21.93424484113333,57.27521564451127
-22.136674145037613,-19.196856967223347,59.848176723320286
-21.66630339658733,-15.921653301964724,61.70379532731066
-20.747159381447712,-12.342671785833575,62.68527722437467
-19.40244136614945,-8.740926281492673,62.73861992273556
-17.696598952604365,-5.3902941495734495,61.9250282224511
-15.727590184119418,-2.5040455512994013,60.40192583156876
-13.611823042868215,-0.20134715022914484,58.37967482063805
-11.466146900045963,1.4966552095752057,56.07189484560358
-9.392098562506575,2.645719833614554,53.65741036686235
-7.4660476191271945,3.345967843119722,51.262625337726995
-5.736125145167688,3.7113911165147773,48.962308771729916
-4.224522543298494,3.8487878437984713,46.7909263817908
-2.932792881362979,3.8470924466947727,44.756696416414165
-1.8480112288737387,3.7745042375397793,42.85360130634148
-0.9484087542475759,3.6800918029835343,41.06970399194377
-0.2078486650905983,3.597290253006373,39.39201351944217
0.40097356180491717,3.547749017719175,37.80885605889418
0.9044576347511984,3.544795070305759,36.310727352138656
1.3269116244399282,3.5962589197103423,34.890359427702776
1.6900071916831945,3.7066499134009936,33.54246422824526
2.0126700271580424,3.878764658962799,32.26340830922244
2.3112451682468036,4.114839140064807,31.050938710568488
2.5998202037376843,4.417351209279801,29.904005182951625
2.890625164624423,4.789564766270207,28.822688164842468
3.194455500887748,5.235888316988878,27.80822900265856
3.521084751463929,5.762101898751754,26.863157964914606
3.879647495029981,6.375488438772197,25.991520137638783
4.2789820460287356,7.084888324162126,25.199205809643985
4.727927050530078,7.900678504120404,24.494398676630308
5.235567283104531,8.834658519785526,23.88816104573682
5.81142188097349,9.899803686743354,23.395179094943245
6.465562969896668,11.10981802060248,23.03469128877034
7.208643778009598,12.478383885976257,22.831615917182507
8.051802195284264,14.017959409745476,22.817873524087787
9.006387349598057,15.737917342392869,23.033856946612218
10.083432148445228,17.641752861740173,23.5299204653632
11.292763462572418,19.723023810980795,24.36761782635864
12.64160511831776,21.959653112289928,25.620187539945192
14.132492797353306,24.306278712126225,27.371432670155453
15.760298543716972,26.684590866907474,29.711658451645093
17.508185315427454,28.97222797524445,32.72876329937334
19.342432140998174,30.9920518624344,36.49212413131232
21.20637129642797,32.50571183604851,41.027055766654165
23.014265782767257,33.2182706391385,46.27925548048738
24.646906559786657,32.8034079216286,52.073026354598156
25.951946777681368,30.95884318619546,58.07513059928368
26.75305020304362,27.494761730449742,63.786547881979615
26.8717240474286,22.43996758872841,68.59077337565488
26.16264301403657,16.123540251917234,71.8771486074042
24.556386572097473,9.171228722619938,73.22040694044162
22.094761316181067,2.375522971343166,72.54371304136174
18.939683181007002,-3.530678108364113,70.16683065023659
15.344425374707622,-8.087644233870583,66.69145817636179
11.59529423733511,-11.194028690642316,62.78279731526921
7.949002568858722,-13.037379369086803,58.97350485896675
4.591181458787438,-13.9446290119613,55.57822304364751
1.6254517834676396,-14.248609267469968,52.71487090020775
-0.9143979846823775,-14.216570525027018,50.37467179074201
-3.0427455911375203,-14.03367139069799,48.489680953484125
