seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,lyap_z,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,forward_velocity,forward_velocity_1
9010,1724462429748307628,0.3572790920734405,-0.1171734705567359,0.1592034995555877,0.0641222149133682,-0.1117709204554557,-0.3026465475559234,0.9443520307540894,0.0,0.0,0.0,430.37367605364653,204.61687016601653,241.464972661171,0.0,0.1592034995555877,0.0,0.0,0.0,6475.94935764893,-673.2261218737715,-13543.129668058964,0.19282019359990152,-0.17315341191865832,-0.6370650374032979,-0.42565217051120074,-1.0828608618984747,-0.1930564125619967,-1245765.799653066,-1906693.015812412,-1801569.8577437736,0.0,0.0
9012,1724462429748615907,0.3571478724479675,-0.1175072938203811,0.1591439843177795,0.0644750446081161,-0.1118529662489891,-0.3032218515872955,0.9441336989402772,0.0,0.0,0.0,46.330241102398986,-383.176546055618,-313.9211815142218,0.000308279,0.1591439843177795,1.9963991920266546,-0.2075414756251244,-4.175062470939549,-2106.8644834826705,14647.745607751056,-17858.017333507018,0.19365858951182113,-0.17296902480632684,-0.6383597702128091,-0.29297700403105864,-1.0197817777805653,-0.11861783225498357,-1503493.6200687536,-2013222.7148361753,-1564173.5269826346,0.2656696100548639,-0.8927942966429281
9014,1724462429748904275,0.357099175453186,-0.1177843511104583,0.1591298580169677,0.0648742616176605,-0.1106054261326789,-0.3045882880687713,0.9438134431838988,0.0,0.0,0.0,-456.7494835341721,-992.4611948807121,-700.9427738267796,0.000596647,0.1591298580169677,-0.92630709067151,8.149124563065111,-10.488653972683531,3133.529960715542,-349.7437095484097,-95.40860753562629,0.19382723966892348,-0.17008071051960055,-0.6409128083280639,-0.3832098747428745,-1.2888307936342471,-0.35895418494197884,-638761.9623079135,-1930913.9712410541,-4344414.302351377,0.424488531952908,-0.6598516650266137
9016,1724462429749200012,0.356920838356018,-0.1182650029659271,0.1589296907186508,0.0654615461826324,-0.1108677685260772,-0.3050755560398102,0.9435847401618958,0.0,0.0,0.0,-310.26810202320667,-1508.317090792245,-2896.3286171585178,0.000892384,0.1589296907186508,4.024764882260695,-0.849600979180269,-3.90541537889829,6427.072510059339,-10154.182526989372,12712.354579762909,0.1952204936828695,-0.1701039847241251,-0.6421119104368608,-0.5619136722669964,-1.6003707736207673,-0.5260643722326677,1248091.2357128132,-1003200.9932226739,-4702108.141617918,0.36877316224247586,-1.2194290740796383
9018,1724462429749465261,0.3567815721035003,-0.1186835765838623,0.1588260233402252,0.0659645050764083,-0.1108157113194465,-0.3053672313690185,0.9434614181518556,0.0,0.0,0.0,199.8766499680337,-1598.1032052954956,-3496.1422367197683,0.001157633,0.1588260233402252,3.2757025467319663,1.2802679435506303,-2.8050065859390396,-6985.532872799761,-21564.86111888522,43876.9669325337,0.1962032012736507,-0.16962617369466562,-0.6427853247536972,-0.5742686967735153,-2.108668448404103,-1.8489300676938,1641323.8691748537,2631548.770195484,7100440.491292576,0.45214123522079425,-1.2029604909888152
9020,1724462429749729433,0.3566169142723083,-0.119380235671997,0.1579539626836776,0.0652322098612785,-0.1125170662999153,-0.3030698001384735,0.9440516233444214,0.0,0.0,0.0,559.2892955297336,-121.50440096293278,842.6693888050636,0.001421805,0.1579539626836776,0.33542283352278157,-12.202874057305037,19.238571134534293,3243.657178207165,-16875.818958566466,13603.7735220714,0.19553615194821292,-0.17377733042748233,-0.6383626046354539,-0.45662456401805684,-2.447124183333102,-2.380200838109033,853131.4528618964,4926390.850772258,13362273.45779255,0.4839665005439436,-1.1315209373307884
9022,1724462429749993806,0.3565402925014496,-0.1199769154191017,0.1575683504343032,0.0654852911829948,-0.1137062832713127,-0.3025172352790832,0.9440687894821168,0.0,0.0,0.0,650.5909638633418,1005.449361310216,3565.1892285381678,0.001686178,0.1575683504343032,4.995901807442353,-7.625622861957955,4.357113424025901,16918.248602504293,16687.531585846376,-54137.97198241268,0.1967267080160182,-0.17597914894401295,-0.6376141816714773,-0.27861330763592296,-2.1724226192019818,-1.4023937322856446,328264.92530947557,4091593.2296225107,9878529.941947648,0.8381329325519393,-1.1138946604619206
9024,1724462429756559341,0.3565390408039093,-0.1204558536410331,0.1575240045785904,0.0663007795810699,-0.1143793389201164,-0.303244799375534,0.943697154521942,0.0,0.0,0.0,19.81013466963509,-36.93015831249795,23.938548600742934,0.008251713,0.1575240045785904,0.27875750969397084,-0.14579573874722887,-0.2583026200131016,-31522.382046351213,4698.043658355826,-30050.49701399909,0.19888664156964098,-0.17658446197349353,-0.6394943506554909,0.2846375657777571,-1.052682737007217,0.2540087529915809,-17375.57506886719,-22673.06195174475,-57786.70904098226,0.04152011921017877,-0.039065350116683877
9026,1724462429756821608,0.3566166758537292,-0.1207422018051147,0.1575933545827865,0.0654435530304908,-0.1138361990451812,-0.304404616355896,0.9434491395950316,0.0,0.0,0.0,16.07758636788809,-41.450780156221036,13.828317183016445,0.00851398,0.1575933545827865,-8.311240952540443,1.123629795455217,-8.447016299089778,-31906.161110584515,4716.379070164589,-30414.766880309442,0.1970833043991804,-0.17585974695107545,-0.641641638930376,0.2891418809531745,-1.0645419501879392,0.25789474112835853,-13948.090480620313,-16555.483005610135,-37647.43654456055,0.9231344886353553,-0.4447006648663421
9028,1724462429766953475,0.3568558692932129,-0.1208513006567955,0.1576502025127411,0.0655251964926719,-0.1113558933138847,-0.3059064745903015,0.943253755569458,0.0,0.0,0.0,-14.16991093696667,57.454831012779586,-14.576304276560112,0.018645847,0.1576502025127411,-0.16505729269893274,0.4430311296179637,-0.32531352009652426,448.9377574121147,-46.05610646773798,448.88443332082124,0.19582358737592645,-0.17081400660158866,-0.6440340284189786,0.022675731164902402,-0.009940916081490059,0.011050881879787866,-1164.760682237683,3470.762479658723,-1180.0007518260466,0.025929108419256927,0.01114355275986242
