seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,forward_velocity
20012,1724559713872777851,0.6338928937911987,-0.988559365272522,0.1352208405733108,0.0364890173077583,-0.0368018820881843,-0.1331945210695266,0.9897339940071106,0.0,0.0,0.0,-0.0014781893512882751,0.3661043650905702,1.8969223371814752,0.0,0.0,0.0,0.0,22.4650122980276,-21.618762270837426,-6.104842682325477,0.08228924401080777,-0.06316987727271252,-0.2701461727185625,0.03259958925604521,0.08461976176229588,-0.014535565024040858,15.956363631905438,-69.07942507877766,-55.229943095919815,0.0
20014,1724559713881257907,0.634169340133667,-0.987841784954071,0.1350975781679153,0.0371929891407489,-0.0376707725226879,-0.1334103196859359,0.989646017551422,0.0,0.0,0.0,0.13383266780363323,-0.2196930280252687,1.4285693268512618,0.008480056,0.19050456232796273,-0.18332831470738853,-0.05176940781731025,-5.653861054097003,3.317311340005923,-23.60891919608971,0.0839409991117854,-0.06468269723124609,-0.27071388194424445,0.03258705412756768,0.08772434728010836,0.0015504426229089319,66.20743746069823,-29.505717855540574,-132.82085915332576,0.007825443264357957
20016,1724559713890646965,0.6344751715660095,-0.9869858622550964,0.1352793574333191,0.0366208627820014,-0.0369968488812446,-0.1355344206094741,0.9894042015075684,0.0,0.0,0.0,1.2778431049088919,-0.08533550695987469,-0.6250896812373513,0.017869114,-0.15488957510588408,0.10704103174216188,-0.4553985220531941,-19.588434714107482,15.35199003110895,-16.744608978152158,0.08275446760410139,-0.06332521535456265,-0.2748997472769576,0.03525024063161908,0.0795719807280264,0.010094599834747697,75.75811738331268,22.020553475343664,-143.47842107076104,0.007816208205839332
20018,1724559713903307199,0.6349671483039856,-0.9861763119697572,0.1352489739656448,0.0360182002186775,-0.0366296656429767,-0.1369254887104034,0.9892483949661256,0.0,0.0,0.0,1.4502037206076537,0.32507727952654975,-1.1569505642997753,0.030529348,-0.10928742802684771,0.035529304151767103,-0.2193633583971621,-16.893820845861466,-18.582789461068053,17.79870635371234,0.08154309502959399,-0.06264903038811896,-0.2776360664811562,0.0684000368192983,0.09185739918210345,-0.024025055541967433,-160.0791410772017,-142.90004178673422,145.32137997001348,0.019656655858282152
20020,1724559713910632022,0.6355933547019958,-0.9853851795196532,0.1349813491106033,0.0347936786711216,-0.0370200239121913,-0.1373241692781448,0.9892224073410034,0.0,0.0,0.0,-0.45844632384092465,-1.4646214606509713,0.7013993164983631,0.037854171,-0.3198912757746134,-0.15540066351066917,-0.09257252027946035,-5.5060311274157785,-8.716269615532184,8.717393729343687,0.07924849364689368,-0.0637291779166719,-0.27840489198652185,0.07407172232690584,0.0915037323319936,-0.02598127774116943,-202.7804297926599,-189.80567263443746,176.61807686136194,0.05008293444786615
20022,1724559713920858121,0.6361877918243408,-0.9846850633621216,0.1348663568496704,0.0345955751836299,-0.0369504690170288,-0.1379697620868683,0.9891421794891356,0.0,0.0,0.0,-1.7070234175049355,-2.627126312912,1.4069679717408499,0.04808027,-0.044323532583582854,0.003162159539120544,-0.12609664161210518,20.547081501451444,4.638262173548574,1.1314915044474494,0.07887702829392768,-0.06359510637057418,-0.27969042302460534,0.05178411101461222,0.056305965684309456,-0.004982347259001152,84.93142780044275,105.53234241436748,-22.264115279587628,0.036181230088972394
20024,1724559713933578644,0.6367461085319519,-0.9841611981391908,0.134902074933052,0.0352373905479908,-0.0377335660159587,-0.1382303982973098,0.9890535473823548,0.0,0.0,0.0,2.6492450870487616,2.183988904760395,-0.32030248363281566,0.060800793,0.11576976881564253,-0.1097965888160068,-0.04192571446450767,9.87646896637072,-7.092998835076813,5.369278820682915,0.08039104308507511,-0.06494492253966157,-0.2803344737376649,0.03754580335163582,0.03578090008145818,0.002685246048404699,1542.4646323096586,5196.946595062201,2199.3127899043216,0.030900673374901877
20026,1724559713992498138,0.6372266411781311,-0.9835271835327148,0.1350268125534057,0.0339354500174522,-0.038661453872919,-0.1402426660060882,0.9887799024581908,0.0,0.0,0.0,421.01895748594507,1623.4456274231434,766.5245464185133,0.119720287,-0.041606402646089655,-0.040018374786028064,-0.06606449664184635,-4776.210807000625,-12913.267935334412,-3577.769104352891,0.07820828169909672,-0.06698702803135118,-0.284410367904852,1.2221013213120386,1.2008286100890473,-0.26809975001248176,2092916.0810101337,1063113.344422576,-1758400.7423592284,0.00493967747800407
20028,1724559713992942682,0.6377739906311035,-0.9829893708229064,0.1349067240953445,0.0332889072597026,-0.039860799908638,-0.140671893954277,0.9886932373046876,0.0,0.0,0.0,1358.4081884218153,2099.519737127228,-21.103383799206455,0.120164831,-2.1808529862714776,-5.823849970585469,-1.6685389543674425,1467.247099327877,14700.132560570042,-16216.973922730023,0.07730308349605054,-0.06951054168042578,-0.28535313877574753,1.4106074623857694,1.927900431360058,0.07524052005368276,1885075.013572086,-189900.80668826075,-3221493.963735535,0.8201216656686108
20030,1724559713993276911,0.638290524482727,-0.9821645617485046,0.1350186616182327,0.033480878919363,-0.0388009399175643,-0.1423335820436477,0.9884911179542542,0.0,0.0,0.0,1932.272124502656,1719.2172365790238,-1462.120811834314,0.12049906,-0.11249361808401462,6.052790170376742,-10.258032745008926,29092.394364489897,5782.928125620605,15406.061099527906,0.07748885131887466,-0.06722849242637989,-0.2886226547001283,2.0994223728416728,2.746212509603538,-0.13119710425883113,-2994787.6840671794,-5067772.058006412,-1481902.3778106314,0.7998488886207645
20032,1724559713993533591,0.6389386057853699,-0.9814047813415528,0.1348931044340133,0.0350082777440547,-0.0388132892549037,-0.1420388668775558,0.9884802103042604,0.0,0.0,0.0,234.76694997206687,-356.26119595770706,-1284.7197940779665,0.12075574,11.869863802103625,1.6724094699593997,1.7992812510063432,-13344.499365608444,-31489.472765510982,13167.697782454696,0.08050244245947864,-0.06683701556997942,-0.2881273231567731,2.5700409209443933,3.0437700031600343,-0.6729592643698936,-6574915.530065199,-7255743.058235003,2309987.3595530256,1.5434698952412866
20034,1724559713993810383,0.6396634578704834,-0.9805372953414916,0.1346519738435745,0.0334775410592556,-0.0401517525315284,-0.1427814811468124,0.9883726835250854,0.0,0.0,0.0,-1573.6562051925284,-2116.819767931464,-162.13950726548913,0.121032532,-9.74051336764696,-11.348880603029638,-4.646537985665996,-52449.81711966027,-31945.613063585766,-12885.375103888535,0.0779111117571351,-0.06986667176337838,-0.28966149294958793,2.157837833687438,2.492808780338464,-0.7820352883228168,-4626770.018758811,-4529111.269352719,3088027.040928422,1.5497323546837911
20036,1724559713994464159,0.6403624415397644,-0.9798977971076964,0.1342783272266388,0.031580351293087,-0.0428579188883304,-0.141970008611679,0.9884384274482728,0.0,0.0,0.0,-1654.1344618856704,-2249.679275885211,362.4829467689869,0.121686308,-4.461341499723465,-8.91980932343839,2.9924487628954397,7536.753272073675,3521.262770369965,10824.387186604963,0.07488451125595465,-0.07583055591965315,-0.2881519195528842,0.9986264177531368,0.9138570854163515,-0.5298870760018215,-100850.9813213321,-170224.42078535332,742381.4691659583,0.7016495055816402
20038,1724559714002973972,0.6410490274429321,-0.979243814945221,0.1343807429075241,0.0316090397536754,-0.0448284037411212,-0.1426773071289062,0.9882482290267944,0.0,0.0,0.0,-48.1624356641922,-43.574477247246556,26.40572351504554,0.130196121,0.06669940194322037,-0.4639627903386181,-0.15631939961262412,270.6929791253342,468.6085944875307,-142.238721175333,0.07557856978733334,-0.0796676433327731,-0.2897800663346146,0.09992912213260041,0.09561983859299517,-0.014677375758783029,89525.117669093,121213.81651122154,-20125.357771288578,0.05614065395661195
20040,1724559714010076107,0.6418728232383728,-0.9784534573554992,0.1341181695461273,0.0329974442720413,-0.0459419712424278,-0.1419905871152877,0.9882505536079408,0.0,0.0,0.0,-0.302118345647711,-0.8364618736390901,-1.7297873129678005,0.137298256,0.43977767335887646,-0.24797515837412548,0.18358996087396498,15.401789838861053,22.936574916590544,16.40373058049095,0.0786078774820803,-0.08152397760540539,-0.288611872404129,0.09836591711927056,0.0977926192529246,-0.02948273450697636,4307.224045438128,3816.65575873116,-2484.454989474142,0.07624643340116416
20042,1724559714022529190,0.6427128911018372,-0.9775302410125732,0.1339145302772522,0.0318695083260536,-0.0464946925640106,-0.143907144665718,0.987984538078308,0.0,0.0,0.0,0.23983200492283085,-1.3668760202595687,-0.4155297485684093,0.149751339,-0.17914835986329392,-0.12556669188204422,-0.29900270795076583,1.6874981419750492,-70.29792885480346,40.516799511402795,0.07669261015839365,-0.08279413288814907,-0.2924584794476522,0.09281277085374029,0.06243121933029272,-0.04327561384499745,-75.01376465290451,46.00971085201875,157.19245852162047,0.041719983105257576
