timestamp,px,py,pz,ox,oy,oz,ow
1713498293.494864,-3.000905985417571,-0.006532332154973279,0.11448363240660078,-0.004025196184681636,-0.7050961262726203,-0.0026868644747190798,0.7090952201716737
1713498293.5911617,-3.000905281057091,-0.006532173411355133,0.11446832394055675,-0.004025126215481758,-0.7050926291773206,-0.0026868248141891627,0.7090986980746622
1713498293.686169,-3.0009048142636825,-0.006532021676934066,0.11445297743635993,-0.004025093059100752,-0.7050894013640808,-0.002686780349882106,0.7091019079943724
1713498293.7906592,-3.0053162984945665,-0.007680167638245762,0.11408179723942075,-0.030081747506345676,-0.704460382477305,-0.02768524467937422,0.7085648772088107
1713498293.893859,-3.020425757142282,-0.006616109813254237,0.1144671076892636,-0.03502671231973131,-0.704316783821235,-0.03344489963057658,0.7082319084455906
1713498294.0075722,-3.0315160082731754,-0.001183077895559531,0.11459377015133451,-0.022759376975807998,-0.7048128163724835,-0.021452288650811013,0.7087035374177296
1713498294.1114492,-3.029970266355548,-0.0017176455868415038,0.11456552342723833,-0.0180906040591249,-0.7050762956064393,-0.016774684312898847,0.708702164089316
1713498294.2158153,-3.022854157245207,-0.004064179596359937,0.11444416595320703,-0.017760446760225576,-0.7052443209200409,-0.015964606346492854,0.7085620267027506
1713498294.320825,-3.0147222690157967,-0.005455890032935366,0.11442816487670669,-0.017310989415058233,-0.7052853797938304,-0.0156671183154967,0.7085389220771378
1713498294.4294143,-3.0057321853449217,-0.007403272285593188,0.11436736826717794,-0.01700549797568085,-0.7053552446824161,-0.015296369663536834,0.7084848713365195
1713498294.5382762,-2.9962076347780595,-0.00824236386524543,0.11426274518399092,-0.01688957960428293,-0.7053336372499858,-0.015086180097128287,0.7085136621368519
1713498294.6454637,-2.9837402028016045,-0.010390468755185029,0.11423121988387344,-0.013946416383313499,-0.7054213490019154,-0.012167185893908701,0.7085465245344191
1713498294.7550442,-2.9696171834975758,-0.00829801630138966,0.1140609229265343,-0.015953005800487398,-0.7051866226743974,-0.013842677220099733,0.7087070686076067
1713498294.8605247,-2.958664809144581,-0.005905569916187107,0.11399127706378498,-0.016023275582392284,-0.7049827981440153,-0.013867839455259812,0.7089077457536265
1713498294.9696443,-2.9493022496672103,-0.0022716008811886935,0.11392023199492904,-0.015779738254119848,-0.7046310857241782,-0.013338629169683626,0.7092729473648852
1713498295.0788202,-2.940793219634209,0.0006285646443499064,0.11394149627262733,-0.015851353722698143,-0.7039731394358169,-0.012895746482393586,0.7099325695167815
1713498295.1809008,-2.933284540893898,0.003154979911157184,0.11375512724062818,-0.015663852239092273,-0.7043072974084003,-0.012822061049503309,0.7096065595107969
1713498295.2855868,-2.926452550433182,0.005466096558413907,0.11370351424600297,-0.01602694429922941,-0.7034073705658996,-0.012528539023419032,0.7104957732456508
1713498295.3884623,-2.921122987430979,0.007108250471476688,0.11319614113708978,-0.016542105118696655,-0.7038184607121658,-0.012622041567251092,0.7100750785555526
1713498295.4874651,-2.917581829904176,0.008135159714927233,0.11279453407799449,-0.01694910244873189,-0.7041071174580718,-0.012610499559575538,0.7097794519228671
1713498295.5881536,-2.916337580716283,0.008576377380301764,0.11331876089285077,-0.015757162839990554,-0.7048344310820058,-0.012685331191238653,0.7090833653055951
1713498295.687633,-2.916839911834091,0.008397309634169292,0.1137672118314705,-0.014104768978388726,-0.7061592698658908,-0.014482475254600509,0.7077643668517356
1713498295.7859561,-2.9147095876469082,0.0088916571339969,0.11436993754923185,-0.01435339436295948,-0.7061642202213647,-0.014319446257206771,0.7077577464134889
1713498295.8860114,-2.910931066228045,0.009562586359848356,0.11445070945125853,-0.01457438618406673,-0.7065475880518901,-0.014588644298516865,0.7073650150685612
1713498295.9943612,-2.9055561687500284,0.010673982894908696,0.11440493067457431,-0.01483910825832008,-0.70680519818189,-0.014937454796638747,0.7070948204684826
1713498296.1007125,-2.8985885396704765,0.011974548170748065,0.11432351012994389,-0.015112447723232461,-0.7067180668623139,-0.015243439761116834,0.7071695874671476
1713498296.2071428,-2.890382951178186,0.012942507158263025,0.11433521947512079,-0.015426095549002173,-0.7066199086971948,-0.015702916388345436,0.7072508456168731
1713498296.314869,-2.8810874709742755,0.013607221500498609,0.11434200531697279,-0.015855527637267466,-0.706571447573392,-0.016305935514963465,0.7072761187714225
