seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,forward_velocity
1028,1724915682145735677,0.0101239597424864,-0.2188833057880401,0.1604335159063339,0.0358483418822288,-0.0182408019900321,-0.5222622752189636,0.8518359065055847,0.0,0.0,0.0,0.3009719850553616,-0.3085710564126385,0.2443286787673106,0.0,0.0,0.0,0.0,26.824685439138964,6.350508543824603,-41.09282077540856,0.08021439338025788,0.0063681760334044595,-1.099739855315834,0.014745514875406856,-0.007916628633779503,-0.0010417870378676467,-29.0273773786222,0.02875291666025572,-0.15405630783458316,0.0
1030,1724915682155118748,0.0102623179554939,-0.2189575880765915,0.1604237407445907,0.0370331443846225,-0.018554488196969,-0.5237703919410706,0.8508518934249878,0.0,0.0,0.0,0.028606042167955592,-0.3083012657541582,0.24288315749290085,0.009383071,0.2516979280281071,0.059587272552812855,-0.3855768549259336,2.7037516165097486,4.810540843819107,-26.979364048439038,0.08255190479502775,0.007219548986365952,-1.1033003761328057,0.017569556380192253,-0.010811972764644295,0.001250766302342221,-40.738485356981535,4.9930398434490915,-0.9786083750900385,0.01371943530174468
1032,1724915682165164705,0.0104691954329609,-0.2190973460674286,0.160460963845253,0.0374034084379673,-0.0181212071329355,-0.5259072780609131,0.8495258092880249,0.0,0.0,0.0,-0.5066118886326016,-0.20474715075685423,0.2241834866713007,0.019429028,0.019422801659927796,0.09135036858770255,-0.5048106476021156,-12.00559302338529,-0.6746077355700761,2.8660492974439205,0.08270775509171688,0.008552687402797977,-1.1082786780307476,0.014927452181093814,-0.01390625224310682,0.003675212503067904,-30.187051357237166,9.274013605480286,-0.49575987212721806,0.021606389987689895
1034,1724915682175922298,0.0105645125731825,-0.2192468792200088,0.1605001538991928,0.0376295931637287,-0.0179294813424348,-0.5272870063781738,0.8486643433570862,0.0,0.0,0.0,-0.5653646037971772,-0.11689268533287323,0.2345821312688443,0.030186621,0.01831993328447675,0.03989941921844105,-0.3042383099112871,-1.9349152704509816,-5.2625201059293145,7.842591702745143,0.08287613451610322,0.0092510999959954,-1.111505195526601,0.006671226516728135,-0.014919260097768117,0.005889302026339749,13.038838321710267,8.844651646317486,-2.0025016743047743,0.01635326780051862
1036,1724915682185435443,0.0106095597147941,-0.2193973809480667,0.1605750769376754,0.0375586859881877,-0.0178905315697193,-0.5285840034484863,0.8478609919548035,0.0,0.0,0.0,-0.28568716999633237,-0.027049194650133557,0.19055373410261223,0.039699766,-0.015502507101914998,-0.014199782533597716,-0.3205052079438246,-8.554549393477444,-4.000858510914982,-1.4493670851282285,0.0827002491165345,0.009368610569105682,-1.1145549156299068,0.0029931490985454223,-0.016222462413715277,0.00836291169401715,17.791153100591785,19.748564811249672,-10.124695226541384,0.01621394920602562
1038,1724915682195733512,0.0106209628283977,-0.2195689231157302,0.1606666296720504,0.0367940440773963,-0.0175523608922958,-0.5300564765930176,0.8469818234443665,0.0,0.0,0.0,-0.23187466696747083,0.29119408784519696,0.025014933986313048,0.049997835,-0.15932784539680322,-0.03660661136624043,-0.3325260974539793,-0.6438837260738497,-1.3071681229379637,-0.8555769377185314,0.08102737227582843,0.009272914348942929,-1.1179987373946423,0.001176420924455135,-0.015275427551062037,0.009550852172946378,5.2070710714807635,24.90124434730357,-23.19791737414645,0.0153803760766895
1040,1724915682205156693,0.0106326444074511,-0.2197009474039077,0.1607623249292373,0.0365168489515781,-0.0175329353660345,-0.531415581703186,0.8461421728134155,0.0,0.0,0.0,-0.18296635210325118,0.4740904378866142,-0.2550036795736696,0.059421016,-0.05052162750154937,-0.04143416714441571,-0.33790052303091994,-3.592699322951736,-0.5428604235110146,0.3094802004385233,0.0805217879022831,0.009140660288020968,-1.1212041090474085,-0.001486788435480113,-0.010813553500328865,0.00900759869007306,10.45101218606594,-18.137194137085487,-40.34145513391326,0.013063657022473548
1042,1724915682215523022,0.0105861397460103,-0.2197765856981277,0.1608426123857498,0.0352735966444015,-0.0169620905071496,-0.532870888710022,0.845291018486023,0.0,0.0,0.0,-0.014634223788788626,-0.14209999786947763,-0.7943686026373096,0.069787345,-0.2604120303295423,-0.04741007134566861,-0.3246589796689825,-4.733268615168777,1.436085687470281,4.941908785979226,0.07779164291239311,0.008916858226220093,-1.1245983181841788,-0.002247003866929581,-0.005892240160403794,0.004113558575999043,8.11917441774148,-27.92475615538428,-2.678711198126889,0.0045769807432211864
1044,1724915682232050132,0.0106080025434494,-0.2198369652032852,0.1608149111270904,0.035913310945034,-0.017023229971528,-0.5338747501373291,0.8446290493011475,0.0,0.0,0.0,-0.09438233908734028,0.22682891315820708,0.46174351802596725,0.086314455,0.0701449483995681,0.029353747083904213,-0.14642529023054568,-49.956373590952275,29.722756570231645,-194.7273589069515,0.07892894840450429,0.009589937713135203,-1.1269728306222735,-0.0009421400027687099,-0.024494041692037172,-0.017506361692795736,-37.124126169059586,174.56144310913527,212.73933889323305,0.0038833302583236606
1046,1724915682234854380,0.0106042828410863,-0.2199155688285827,0.1607582867145538,0.0359031930565834,-0.0167585462331771,-0.534806489944458,0.844045102596283,0.0,0.0,0.0,-0.21385578772994707,0.7887796232202408,1.123378191055274,0.089118703,-0.10323166039788637,0.12463617244908552,-0.7902741404468726,-51.866039123592955,25.802274298268667,-178.06990234662587,0.0786179647350778,0.010112755930676419,-1.12915465763237,-0.0012892865929715336,-0.02321448653284275,-0.015369381292828166,-40.508096432495506,168.8713571909075,192.87703429996193,0.024976705762880056
