seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,lyap_z,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,forward_velocity,forward_velocity_1
23736,1724910817023909500,-0.8347296714782715,0.018657999113202,0.2199844866991043,-0.0032640830613672,-0.0611157678067684,-0.4470561444759369,0.8924096822738647,0.0,0.0,0.0,-1.6547710285574857,-0.3347440922071245,1.0791369675953497,0.0,0.2199844866991043,0.0,0.0,0.0,3.4691248717169767,-49.01786228104812,10.06135636498786,0.04914743955996984,-0.1122345430801514,-0.9315824321249816,-0.06118411483027483,0.043422298619051405,-0.001041771721685087,61.27642830792515,31.442135562941253,53.94345718265108,0.0,0.0
23738,1724910817033421442,-0.8353116512298584,0.0190710294991731,0.2199745774269104,-0.0041431840509176,-0.0631631985306739,-0.4466319680213928,0.8924758434295654,0.0,0.0,0.0,-1.0719131965253434,-0.03566832237628992,1.5922440035962102,0.009511942,0.2199745774269104,0.03299811457052933,-0.4662550629813174,0.09570303818509536,-1.7361168655543708,-18.598286008257276,3.3587855586439366,0.049381888666298876,-0.11670898285674629,-0.9308870419476023,-0.07692420087719398,0.040238232229134585,0.009222916524137759,110.94258840827678,38.31373694626849,21.250492782900928,-0.07100144085862296,-0.001532590900459282
23740,1724910817042800202,-0.8361786603927612,0.0194189697504043,0.2201559990644455,-0.0050466898828744,-0.0646001026034355,-0.44636070728302,0.8925041556358337,0.0,0.0,0.0,0.4278756863427553,0.3872117615760797,1.4892209584980427,0.018890702,0.2201559990644455,-0.031419683836846485,-0.35938063363823486,0.06522264198546203,4.408093730724769,25.715683998096587,-20.2589771300998,0.049034260070623656,-0.1201055606908736,-0.9304388800522795,-0.08158747305198943,0.04266939365499989,0.028901118838112083,-88.17332118622048,148.14423388916498,11.672631981222082,-0.08205246436546111,-0.027396205143030733
23742,1724910817053588678,-0.836924135684967,0.0199484396725893,0.2205864042043686,-0.0039376681670546,-0.0645245984196662,-0.4480622708797455,0.891662061214447,0.0,0.0,0.0,-3.6021568352894944,3.2643849934444837,1.896330536137361,0.029679178,0.2205864042043686,0.1560801390034863,0.0957687430574711,-0.36442446794458144,2.3905965979279067,24.982279540274845,-22.87026994264135,0.051183352205386994,-0.11887670390499053,-0.9343414224085606,-0.06549087596867054,0.04843520814961477,0.03741047410877396,-206.9208679519765,93.53488075936652,-49.35315784186051,-0.07523758840554194,-0.005989288206769753
23744,1724910817068816025,-0.8378438353538513,0.0206721778959035,0.2211026698350906,-0.0042839650996029,-0.0633702352643013,-0.450491726398468,0.8905185461044312,0.0,0.0,0.0,-3.1717294389753974,0.9671350432733341,-0.726948443478264,0.044906525,0.2211026698350906,-0.12967049851195056,0.1063771354136939,-0.3482851113690653,-117.47441095542864,-301.7032023400337,-87.08792176720418,0.04982670545240644,-0.11699121400770836,-0.9395930338182155,-0.22982908064355456,0.1568166277817964,0.09009142148947547,607.3805565083139,-531.2319672238015,-302.16327598459367,-0.06954935739305745,-0.0009336380059668922
23746,1724910817072667122,-0.8388939499855042,0.0213825367391109,0.221504345536232,-0.0065240855328738,-0.0651028901338577,-0.4518804550170898,0.8896759152412415,0.0,0.0,0.0,-0.2686096931301236,-1.4491575507753178,-2.0171163303236423,0.048757622,0.221504345536232,-0.678215048016781,-1.3500389461855216,-0.7695222928831623,-103.71223748648764,-282.73067273431514,-75.62275346520579,0.047600679838673145,-0.1220398728578553,-0.9428292090500855,-0.23462151991736135,0.15455085051020667,0.08321428175326817,611.6815893462652,-489.5862702951559,-232.59565806527004,-0.2944666128992326,-0.022005768079965026
23748,1724910817087062077,-0.8402235507965088,0.0219981800764799,0.2215675711631775,-0.0079880049452185,-0.0666390061378479,-0.4521739184856415,0.8894010186195374,0.0,0.0,0.0,0.8873249636060976,-1.0798336636872286,0.14542097452277503,0.063152577,0.2215675711631775,-0.08741559986803471,-0.28400838567633446,-0.041684626037888965,35.03611395551732,56.553158040740065,-40.88611951736662,0.046441039659968764,-0.12609542336311994,-0.9436267753803581,-0.18598223668982428,0.08737288095300277,0.041729534257004985,96.33389166700326,47.422001407149565,113.18225694842985,-0.08757655559336097,-0.019818859521126768
23750,1724910817092694028,-0.8414772748947144,0.0225885454565286,0.2218848615884781,-0.0076622166670858,-0.0667828842997551,-0.4533410668373108,0.8887987732887268,0.0,0.0,0.0,1.4651999170212524,-0.7647955727204372,0.7012268256885863,0.068784528,0.2218848615884781,0.09667201785960061,-0.004070441993848707,-0.47345655901908723,20.06286039761467,33.55021499898348,-51.15531331951043,0.04732314665563605,-0.12599336509581122,-0.946312758039713,-0.18647500636834025,0.08919502629606668,0.049219142111113,33.532644637153005,36.31110055191421,60.53050457187274,-0.20640992455114363,-0.05083892968422577
23752,1724910817104135559,-0.8427709341049194,0.0232457872480154,0.2222825437784195,-0.0073063126765191,-0.0668663382530212,-0.4556955695152282,0.8875905871391296,0.0,0.0,0.0,0.24331666634576088,-0.805538927943958,0.5068591429694802,0.080226059,0.2222825437784195,0.032803699164820385,0.0042873068834015406,-0.4658130502167788,-12.27098960969508,-28.87654230344054,12.408779229606187,0.04837165295962816,-0.12568944910380064,-0.9516763021689866,-0.1336201472659866,0.05514747289716926,0.04263075643189573,-135.65049362254615,89.08443206572977,19.875784188797866,-0.10715244128798214,-0.022466956851448734
23754,1724910817114705309,-0.844383955001831,0.0238062627613544,0.2228100150823593,-0.0094103710725903,-0.0692514851689338,-0.4567594826221466,0.8868407607078552,0.0,0.0,0.0,-1.4722443894486936,1.0406877900899474,1.0768928283474475,0.090795809,0.2228100150823593,-0.1622100778085776,-0.5900251011733993,-0.22001424643026707,0.3658257908258675,0.8688387600023493,0.724593836581203,0.046996342559502455,-0.13180795798640724,-0.9543183616644546,-0.17377973167688054,0.06782427980703387,0.05855994166113199,62.26009426522235,19.049171329536218,-36.34137446901048,-0.12379815372870334,-0.050139352453682
23756,1724910817123182310,-0.8460010290145874,0.0244818143546581,0.2233652770519256,-0.0097963605076074,-0.0699366778135299,-0.4581398367881775,0.8860704302787781,0.0,0.0,0.0,0.5822879700953383,0.1441577687004334,0.15510307561219117,0.09927281,0.2233652770519256,-0.031186406035916197,-0.19448339859144123,-0.3670467049112994,-9.780244244320889,22.64036096942423,-11.896465901041404,0.047156739825398,-0.13330833932567962,-0.957532101130318,-0.1704379754815477,0.07556752432427971,0.0647642669477122,127.83638813167588,-96.9241347811519,-83.52630574223853,-0.1647018736557261,-0.05153577031665571
23758,1724910817133409742,-0.8474934101104736,0.0252037793397903,0.2240185439586639,-0.0122586488723754,-0.070095457136631,-0.460192322731018,0.8849629759788513,0.0,0.0,0.0,0.47651575225294707,-0.7380952387059283,-0.3880359146103798,0.109500242,0.2240185439586639,-0.44261567270035374,-0.2593235203194951,-0.4214874713754345,8.83985709746689,-26.244736413780274,5.839311334667352,0.043228999281615735,-0.13576311245896866,-0.9619986728522729,-0.16216196677206085,0.06754945564433856,0.059233283529659175,-44.09017905054298,-36.380146883258234,-26.245522190231462,-0.13141117511975733,-0.032266388883116406
23760,1724910817142877934,-0.8491711616516113,0.0258166901767253,0.2245386987924575,-0.0133577520027756,-0.0731241106986999,-0.4612506031990051,0.8841506838798523,0.0,0.0,0.0,-0.23675183773791897,-0.6453070870478224,-0.40109217224102367,0.118968434,0.2245386987924575,0.0711771124801155,-0.6822865420007326,-0.26835845414886805,38.699241858253316,-8.867738331151301,10.984680073106244,0.04429740897366315,-0.1421058068172387,-0.9648472002791373,-0.16056628117486227,0.060963193905249735,0.056898300146453806,-73.63626784261206,32.75995926293841,18.970414446245083,-0.14479653754791563,-0.05340641240619203
23762,1724910817154885334,-0.8508458733558655,0.0264912843704223,0.2252517640590667,-0.0123513527214527,-0.0752614513039588,-0.4622419476509094,0.8834678530693054,0.0,0.0,0.0,-1.0950943812910747,0.09767968205271771,0.13656491664230108,0.130975834,0.2252517640590667,0.29882339060687596,-0.2435528332021351,-0.2154664817636417,14.21721852040605,-2.846073582213414,7.2989311378042725,0.048278502741715544,-0.1449073711341379,-0.9675950145888816,-0.1695805349650925,0.05398087433017307,0.049729888658321286,12.74816745139718,32.15785275064876,48.330076951013254,-0.11549802746652649,-0.03951969863054797
23764,1724910817164412519,-0.8526890873908997,0.0269889347255229,0.2256525605916977,-0.0118815740570425,-0.0785376951098442,-0.4625851511955261,0.8830094337463379,0.0,0.0,0.0,-0.3369025044679681,0.17939517772735858,0.6238720962990367,0.140503019,0.2256525605916977,0.3984302960975609,-0.5683876091485284,-0.12405179627365506,-20.28289945987965,-17.332788256889017,-6.9572122036005375,0.05229038590070729,-0.15025628103307523,-0.9690636275907752,-0.1826168860156301,0.06004560396525549,0.0565761837854577,74.56016479734521,-44.752513416155224,-68.43315932990531,-0.14456085925214968,-0.07088590807701567
23766,1724910817174023158,-0.8543389439582825,0.0276417359709739,0.2263369411230087,-0.0134223662316799,-0.0807762816548347,-0.4640766382217407,0.8820021748542786,0.0,0.0,0.0,0.33098308432665924,-0.7677261652738596,-1.1931434994801036,0.150113658,0.2263369411230087,-0.0945000441103667,-0.5724545884522159,-0.3513872047659273,-12.732772845544272,6.611277432420938,-1.574793613344843,0.05194610496204369,-0.1555745394567467,-0.9727658297182389,-0.1758552079886968,0.05733746716163912,0.06165356188727955,49.89724919998455,-67.81823070172754,-160.81680940502838,-0.13990983389947526,-0.04899233993793521
23768,1724910817183095158,-0.8559701442718506,0.0280712358653545,0.2268144190311432,-0.0138288177549839,-0.0828491002321243,-0.4647104144096374,0.8814698457717896,0.0,0.0,0.0,0.6158297575887106,-1.1198064763431652,-2.410186514690741,0.159185658,0.2268144190311432,0.12017556210417736,-0.45223719964288656,-0.17659258255636623,13.857469149686645,11.871384266991893,13.017724095929854,0.05332485643406961,-0.15958729403316987,-0.9746044009678098,-0.1760431253700503,0.04621127668465297,0.036087628153923745,51.164568432550084,2.3298645436355585,28.226334173442815,-0.1299915150837744,-0.06779330279006392
23770,1724910817193073397,-0.8576854467391968,0.0285199172794818,0.2269929349422454,-0.0139268226921558,-0.0847410783171653,-0.4651300609111786,0.8810669183731079,0.0,0.0,0.0,1.3432953949951854,-0.6450531247954465,-0.34641478791671787,0.169163897,0.2269929349422454,0.15082705043775024,-0.34892820331129915,-0.1152897810288896,-7.148822136745196,-11.024953651749502,18.923005341958692,0.05504742229341989,-0.1630015425962622,-0.9759591092554682,-0.1629121574014647,0.03620779502282856,0.016515221899396693,41.17648564039923,35.101119321552005,179.13299149495867,-0.12889947658626852,-0.060532302147286866
