,lyapunov_exponent
500,0.6898053118352735
600,0.7847445925011832
700,0.5252256493280762
800,0.40954579973195326
1000,0.8797069510410779
1200,0.5605574480124582
1400,0.6592989962376353
1440,0.37877709135544346
1480,0.7782865429010503
1600,0.5877368562890545
1800,0.363968551663179
2000,0.49485879792682985
