,times,Mean Divergence
0,0.0,-5.278419949064602
1,0.010003740680736147,-5.259538952703004
2,0.020007481361472294,-5.238737735952002
3,0.030011222042208442,-5.2247567484743636
4,0.04001496272294459,-5.214918458860829
5,0.05001870340368073,-5.205631831560046
6,0.060022444084416884,-5.19559853157955
7,0.07002618476515303,-5.187932573706675
8,0.08002992544588917,-5.184320963500008
9,0.09003366612662532,-5.180175475199471
10,0.10003740680736146,-5.1766123679541005
11,0.11004114748809761,-5.172963544798326
12,0.12004488816883377,-5.168963963430592
13,0.1300486288495699,-5.167058494864762
14,0.14005236953030606,-5.164754962907762
15,0.1500561102110422,-5.162393702589233
16,0.16005985089177835,-5.159447368503313
17,0.1700635915725145,-5.159602516434677
18,0.18006733225325064,-5.160919145393257
19,0.19007107293398678,-5.1598645710694075
20,0.20007481361472293,-5.1578728970284935
21,0.21007855429545907,-5.156583769709829
22,0.22008229497619522,-5.156177311246463
23,0.23008603565693136,-5.156663912602665
24,0.24008977633766754,-5.155452483034939
25,0.25009351701840365,-5.154782364383688
26,0.2600972576991398,-5.157735565458402
27,0.27010099837987595,-5.160461220640912
28,0.2801047390606121,-5.163495786292445
29,0.29010847974134824,-5.166007202509263
30,0.3001122204220844,-5.168915712314819
31,0.3101159611028205,-5.1705830017739025
32,0.3201197017835567,-5.171690627413369
33,0.33012344246429287,-5.174978548087366
34,0.340127183145029,-5.178874033738783
35,0.35013092382576516,-5.185687395440026
36,0.3601346645065013,-5.193397641143521
37,0.37013840518723745,-5.200890331168844
38,0.38014214586797357,-5.207742459062767
39,0.39014588654870974,-5.21831322513375
40,0.40014962722944586,-5.234055210195776
41,0.41015336791018203,-5.248120201195242
42,0.42015710859091815,-5.229973129437649
43,0.4301608492716543,-5.210748614463408
44,0.44016458995239044,-5.198269473273577
45,0.4501683306331266,-5.190036039072153
46,0.46017207131386273,-5.1822869289222275
47,0.4701758119945989,-5.173924841670085
48,0.4801795526753351,-5.167978368515555
49,0.4901832933560712,-5.166111777349223
50,0.5001870340368073,-5.163295852207132
51,0.5101907747175435,-5.1613040677621935
52,0.5201945153982797,-5.159030402577451
53,0.5301982560790158,-5.15588206833851
54,0.5402019967597519,-5.154544684955503
55,0.5502057374404881,-5.152571122699171
56,0.5602094781212242,-5.150576751529716
57,0.5702132188019604,-5.1479539082909405
58,0.5802169594826965,-5.148613630340468
59,0.5902207001634326,-5.149808808825034
60,0.6002244408441688,-5.148893999432634
61,0.610228181524905,-5.147121056498657
62,0.620231922205641,-5.146467696705225
63,0.6302356628863772,-5.146386611567912
64,0.6402394035671134,-5.146711436490444
65,0.6502431442478496,-5.145157174232491
66,0.6602468849285857,-5.144415644725526
67,0.6702506256093218,-5.146756695201601
68,0.680254366290058,-5.148996552470683
69,0.6902581069707941,-5.151318826501181
70,0.7002618476515303,-5.153177122394805
71,0.7102655883322664,-5.155857121202919
72,0.7202693290130026,-5.157008520200801
73,0.7302730696937387,-5.15721614097282
74,0.7402768103744749,-5.1592593629326045
75,0.750280551055211,-5.162576235287836
76,0.7602842917359471,-5.168140882114902
77,0.7702880324166833,-5.173794693374347
78,0.7802917730974195,-5.179447304108918
79,0.7902955137781555,-5.183853705742044
80,0.8002992544588917,-5.1915778301599556
81,0.8103029951396279,-5.204444788815517
82,0.8203067358203641,-5.215464830822724
83,0.8303104765011002,-5.199109534152701
84,0.8403142171818363,-5.182281712312668
85,0.8503179578625725,-5.1718345361750435
86,0.8603216985433086,-5.165298968913779
87,0.8703254392240448,-5.159140811918851
88,0.8803291799047809,-5.152668592666732
89,0.890332920585517,-5.148726394284337
90,0.9003366612662532,-5.148813277829446
91,0.9103404019469894,-5.147482467573613
92,0.9203441426277255,-5.146714623489523
93,0.9303478833084616,-5.145345796766551
94,0.9403516239891978,-5.142567949814259
95,0.950355364669934,-5.141196145226151
96,0.9603591053506702,-5.138971541141912
97,0.9703628460314062,-5.136399984214546
98,0.9803665867121424,-5.133080127354054
99,0.9903703273928786,-5.1333379977832
100,1.0003740680736146,-5.133979994859528
101,1.010377808754351,-5.132480131335839
102,1.020381549435087,-5.1299140265088345
103,1.030385290115823,-5.128914889415626
104,1.0403890307965593,-5.128860736287428
105,1.0503927714772954,-5.128853216466953
106,1.0603965121580317,-5.127027671103209
107,1.0704002528387677,-5.126070618899368
108,1.0804039935195038,-5.127817421420798
109,1.09040773420024,-5.129281407076146
110,1.1004114748809761,-5.130866306681545
111,1.1104152155617122,-5.132057538231633
112,1.1204189562424485,-5.134300705760905
113,1.1304226969231845,-5.135151625580705
114,1.1404264376039208,-5.134864513317377
115,1.1504301782846569,-5.136403074462909
116,1.160433918965393,-5.139956548209913
117,1.1704376596461292,-5.14498254639088
118,1.1804414003268653,-5.149594641636439
119,1.1904451410076016,-5.15411637830484
120,1.2004488816883376,-5.157167828792965
121,1.2104526223690737,-5.163102462310604
122,1.22045636304981,-5.173447651185323
123,1.230460103730546,-5.18222340463922
124,1.240463844411282,-5.167774484569531
125,1.2504675850920184,-5.153128699888195
126,1.2604713257727544,-5.1446848276489545
127,1.2704750664534907,-5.13960332518668
128,1.2804788071342268,-5.134594639008604
129,1.2904825478149629,-5.129095292424161
130,1.3004862884956991,-5.126165159194315
131,1.3104900291764352,-5.1268905598521926
132,1.3204937698571715,-5.125407717337564
133,1.3304975105379075,-5.124005418144152
134,1.3405012512186436,-5.121878594480471
135,1.35050499189938,-5.118412853708505
136,1.360508732580116,-5.116632300958032
137,1.370512473260852,-5.1139269421009
138,1.3805162139415883,-5.110551455411378
139,1.3905199546223244,-5.106604226091588
140,1.4005236953030606,-5.106363123506612
141,1.4105274359837967,-5.10657853778527
142,1.4205311766645328,-5.1047170349198385
143,1.430534917345269,-5.101650915597543
144,1.4405386580260051,-5.100798122452309
145,1.4505423987067414,-5.1009368819705445
146,1.4605461393874775,-5.101251530298982
147,1.4705498800682135,-5.099971650950532
148,1.4805536207489498,-5.1002018220396135
149,1.4905573614296859,-5.102875551547883
150,1.500561102110422,-5.105436311904259
151,1.5105648427911582,-5.108159890327577
152,1.5205685834718943,-5.110779469948482
153,1.5305723241526306,-5.114394030597694
154,1.5405760648333666,-5.116642069428957
155,1.5505798055141027,-5.116996413368386
156,1.560583546194839,-5.118372286757545
157,1.570587286875575,-5.122398064461681
158,1.580591027556311,-5.127241397959408
159,1.5905947682370474,-5.1309386385355324
160,1.6005985089177834,-5.1341516337696005
161,1.6106022495985197,-5.135660585381928
162,1.6206059902792558,-5.139827246597201
163,1.6306097309599918,-5.148218263365291
164,1.6406134716407281,-5.155208424284579
165,1.6506172123214642,-5.142763315916672
166,1.6606209530022005,-5.13064207469574
167,1.6706246936829365,-5.124891554334701
168,1.6806284343636726,-5.12203536911845
169,1.6906321750444089,-5.1187914750102115
170,1.700635915725145,-5.114568896451296
171,1.710639656405881,-5.112985956629815
172,1.7206433970866173,-5.114853071002258
173,1.7306471377673533,-5.113879553053341
174,1.7406508784480896,-5.11262726854224
175,1.7506546191288257,-5.110712815606838
176,1.7606583598095618,-5.107562549386134
177,1.770662100490298,-5.10607593091396
178,1.780665841171034,-5.1034811368518485
179,1.7906695818517704,-5.100168900160597
180,1.8006733225325064,-5.096816191449564
181,1.8106770632132425,-5.097355270892351
182,1.8206808038939788,-5.098102837367737
183,1.8306845445747149,-5.096649343442159
184,1.840688285255451,-5.094327530725081
185,1.8506920259361872,-5.094683791721719
186,1.8606957666169233,-5.095807914758884
187,1.8706995072976595,-5.097127305882258
188,1.8807032479783956,-5.097149393801145
189,1.8907069886591317,-5.099097563952555
190,1.900710729339868,-5.102940564945123
191,1.910714470020604,-5.1063164375563375
192,1.9207182107013403,-5.109718192012353
193,1.9307219513820764,-5.113003027945605
194,1.9407256920628124,-5.117302414299731
195,1.9507294327435487,-5.120517228026123
196,1.9607331734242848,-5.12115487191694
197,1.9707369141050208,-5.122475992849537
198,1.9807406547857571,-5.1263667750322695
199,1.9907443954664932,-5.130286801762101
200,2.0007481361472292,-5.132468080610576
201,2.0107518768279653,-5.133539413581949
202,2.020755617508702,-5.13264917463879
203,2.030759358189438,-5.13379854005606
204,2.040763098870174,-5.139109350512799
205,2.05076683955091,-5.143656515801208
206,2.060770580231646,-5.132335048883256
207,2.0707743209123826,-5.1217678114950145
208,2.0807780615931186,-5.117567964462257
209,2.0907818022738547,-5.115734367560226
210,2.1007855429545907,-5.11338402336485
211,2.110789283635327,-5.109987794604946
212,2.1207930243160633,-5.10940361592025
213,2.1307967649967994,-5.111946340021511
214,2.1408005056775354,-5.111203469930267
215,2.1508042463582715,-5.110048744132608
216,2.1608079870390076,-5.10843438576991
217,2.170811727719744,-5.105579815185603
218,2.18081546840048,-5.104251262340979
219,2.190819209081216,-5.101961178345324
220,2.2008229497619523,-5.099216149759012
221,2.2108266904426883,-5.096111412450077
222,2.2208304311234244,-5.096855912799066
223,2.230834171804161,-5.097835981403968
224,2.240837912484897,-5.096788624231355
225,2.250841653165633,-5.09527766320976
226,2.260845393846369,-5.096546278180533
227,2.270849134527105,-5.098305022942754
228,2.2808528752078416,-5.100066783528732
229,2.2908566158885777,-5.1006706617448
230,2.3008603565693138,-5.103372662075126
231,2.31086409725005,-5.10785329564417
232,2.320867837930786,-5.111210269295606
233,2.3308715786115224,-5.114224031042513
234,2.3408753192922584,-5.117626480519754
235,2.3508790599729945,-5.121977492615976
236,2.3608828006537306,-5.125332462772531
237,2.3708865413344666,-5.125425813241366
238,2.380890282015203,-5.12533284258173
239,2.390894022695939,-5.12762260333437
240,2.4008977633766753,-5.129473444111535
241,2.4109015040574113,-5.129610648682148
242,2.4209052447381474,-5.128970961562952
243,2.430908985418884,-5.127221731516471
244,2.44091272609962,-5.12735911970652
245,2.450916466780356,-5.131939599866468
246,2.460920207461092,-5.136042119539171
247,2.470923948141828,-5.127566631053907
248,2.480927688822564,-5.119826068719618
249,2.4909314295033007,-5.118178722165849
250,2.5009351701840368,-5.118475635298421
251,2.510938910864773,-5.117952630176799
252,2.520942651545509,-5.116355843690373
253,2.530946392226245,-5.117784950350901
254,2.5409501329069815,-5.121317725064793
255,2.5509538735877175,-5.120891855738477
256,2.5609576142684536,-5.12047473845844
257,2.5709613549491896,-5.119794646356991
258,2.5809650956299257,-5.117464178752722
259,2.590968836310662,-5.116528085458454
260,2.6009725769913983,-5.1146002243065505
261,2.6109763176721343,-5.112634081772263
262,2.6209800583528704,-5.110030168598822
