seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,fw,fw2
3512,1724914428543447780,-0.3038916885852813,0.1350373774766922,0.1377376317977905,0.055547434836626,-0.1019747406244278,-0.3502364158630371,0.9294353723526,0.0,0.0,0.0,-4.175777930058495,-1.002037258964727,-0.1777584128243128,17.49764153,0.2106021249857275,-0.1722744692300694,-0.0064669716542539,-27.335721526538283,-38.10097692893616,-9.17628088276648,0.1776353940401471,-0.1512241183931918,-0.7342354002732079,0.100010431066007,0.0392632412737512,-0.0153291478635448,11.142533910072672,43.08906006946493,-36.82162607653849,-0.0005277022838878,-3.394733549276106e-06
3514,1724914428553158443,-0.3030126094818115,0.1354351192712783,0.1376672238111496,0.0550704672932624,-0.1018254831433296,-0.3517533540725708,0.9289072155952454,0.0,0.0,0.0,-3.0024009321333387,-0.768965549321561,-0.8636266624118689,17.507352193,-0.1278877742713633,-0.0342812627799532,-0.3201692794833879,-9.995299644727265,-8.55422898620932,1.752188710642572,0.176868504458244,-0.1510036214261114,-0.7373905316532131,0.070555692280001,0.0342538526187272,-0.0170053945734496,91.361949425114,14.067054069706424,-25.679073056801755,-0.0002810775044921,0.0001329047852956
3516,1724914428562921728,-0.3025197982788086,0.1357037276029586,0.137405440211296,0.0545531027019023,-0.1034131124615669,-0.3516936302185058,0.9287848472595216,0.0,0.0,0.0,-2.39971022482314,-0.7291445665987476,-0.6730876679472002,17.517115478,0.0185778715732623,-0.3412614205249111,0.0312490794607235,7.998245409149883,-9.75885458846667,21.48280863374595,0.1770938965430622,-0.1543370936155338,-0.7376800293892702,0.0415450855045147,0.0242617366372526,-0.0322202900164008,56.71573445004492,-6.500672654891154,60.70106054795501,-0.0003758853063168,-0.0001321106462393
3518,1724914428574284472,-0.3021658360958099,0.1359364241361618,0.1369678229093551,0.0542624369263649,-0.104345366358757,-0.3512944281101227,0.928848683834076,0.0,0.0,0.0,-1.821577898919508,-0.9429134150293872,0.5612854892879902,17.528478222,0.0168448816189775,-0.1654018330091537,0.0834551550291248,10.95540726913992,20.75672273110051,-3.663561245406824,0.1771909841989716,-0.1563542064543087,-0.7370704385397581,0.0218379263230126,0.0198684571780667,-0.0281611183249239,37.41286248744328,-45.484488315411994,19.03999787845948,-0.000514015160365,-0.000329876501986
3520,1724914428582764044,-0.3020395934581756,0.1361010372638702,0.1367945373058319,0.0550369136035442,-0.1044401675462722,-0.3512040376663208,0.9288266897201538,0.0,0.0,0.0,-1.5895502480322172,-1.497378015325105,0.1557920592329147,17.536957794,0.1800326831127547,0.0440171284648708,0.0001329609385802,6.969917129105935,0.7976028193319706,-1.2964649799156591,0.1787070224146145,-0.1559870671326693,-0.7370024908277389,0.005839852095363,0.0083528650190398,-0.0221104325700443,2.584382470170411,-30.420578047797623,-131.2642207439089,-0.0002025826422964,-0.0001199371271605
3522,1724914428593705068,-0.3021034300327301,0.1360362917184829,0.1365289837121963,0.0548509545624256,-0.1060778200626373,-0.3507013320922851,0.9288420081138612,0.0,0.0,0.0,-1.911075742852884,-1.336571748715344,-2.458353400289786,17.547898818,0.0830061304542956,-0.2846420431793211,0.1063628357680227,-5.18606048657419,-16.29961851159681,2.81562701248536,0.1795213641558768,-0.1592588355373156,-0.7364047628574983,-0.0073571526769349,-0.0099970263653901,-0.0282799145063341,-13.949353081231678,47.91277577368239,-117.53074707085544,-0.0002411638534043,-0.0002795175962209
3524,1724914428605936238,-0.3022142350673675,0.1358582377433776,0.1361282765865326,0.0545827075839042,-0.1079254001379013,-0.3504903316497803,0.9287246465682985,0.0,0.0,0.0,-1.870604766108896,-0.2963758143729866,-2.2359373685625368,17.560129988,0.0699212898059901,-0.296138544584795,0.0465407331992796,-19.902731956513612,-97.65475218640545,37.52939661028624,0.1803909397446978,-0.1629243664734557,-0.7364942263227517,-0.040369999538818,-0.0216877925417442,-0.0842523642049908,73.78036492667242,29.948290241805417,202.15280194157816,-0.0003579510056119,-0.0004384801464729
3526,1724914428612819606,-0.3026134073734283,0.1356813311576843,0.1353488713502884,0.0523401610553264,-0.1121359914541244,-0.3492906391620636,0.9288067817687988,0.0,0.0,0.0,-1.0897567916054125,-0.3036615223770625,-0.131793584923215,17.567013356,-0.1400310299125779,-1.3429832227237506,0.4691961206496716,-13.915315472606403,-75.94911861420903,27.575602379457617,0.1791688180312516,-0.1725971449088646,-0.7349478136835644,-0.0500367557945011,-0.0211733301272234,-0.0905774480797299,84.65876028463126,-20.45244454197905,202.56452056595003,-0.0006544465899247,-0.000855146508799
3528,1724914428625723795,-0.3030666708946228,0.1355176270008087,0.1347280442714691,0.0517397224903106,-0.1152057647705078,-0.3493521213531494,0.9284416437149048,0.0,0.0,0.0,-0.6935571936932519,-1.0367509812638338,-0.0124933225137189,17.579917545,0.0816430525985094,-0.4812572026612683,0.0067201159736008,39.91140125535527,-25.8440708171764,3.414767949864107,0.1804043575880812,-0.1787228335489267,-0.735989161782478,-0.0564883972362402,-0.0342458847876887,-0.0732371069044592,-17.658340532108753,-23.566659930801222,-30.439059969767435,-0.0004851233755505,-0.0007105065877945
3530,1724914428632549586,-0.3035293817520141,0.1352060288190841,0.1341374218463897,0.0518709756433963,-0.1188988983631134,-0.3488091230392456,0.9281728267669678,0.0,0.0,0.0,-0.988701773890953,-1.0775841172010616,-0.3635461812895793,17.586743336,0.4361487184474846,-0.9920843271376528,0.1717576947196356,46.0210726499083,-65.7811088757118,21.47647023599035,0.1833946891597779,-0.1855949655420301,-0.7360623234081507,-0.0619214514250405,-0.0414081137707303,-0.0782192837452379,-361.7741209706024,-176.44900316603707,172.24550086901272,-0.0004477147924379,-0.0007119793797615
3532,1724914428694142988,-0.3040823936462402,0.1350132524967193,0.1339376121759414,0.0513069331645965,-0.1189948543906211,-0.3490934669971466,0.928084909915924,0.0,0.0,0.0,-200.31179680387825,-106.69045075778632,134.5637811534215,17.648336738,-0.0168624040175752,-0.0100987880141927,-0.0072262666305425,-85.74112606115493,260.0546663247944,-322.74096314847515,0.1824596236771512,-0.1861256175694952,-0.736622707855651,-0.2299442562422484,-0.1235063698928513,0.1030092531527628,258214.75132296764,22242.38004729368,-194349.6464832416,-4.880002978801653e-05,-0.0003298105223577
3534,1724914428695971055,-0.3045147359371185,0.1347809433937072,0.1341316848993301,0.0513755865395069,-0.1185033097863197,-0.3496116399765014,0.9279490113258362,0.0,0.0,0.0,285.9074205910381,-64.73006889349858,-231.38393770319635,17.650164805,-0.1778558741873529,0.4785431552703854,-0.6145714323937232,-2358.616883453389,-2753.058489467878,2600.516746384287,0.1823121626558,-0.1850615696094817,-0.7375855006618691,-0.6068478073057122,-0.3242599707068052,0.3561421510053719,709446.0182620934,-38997.58188913707,-429431.21650768333,0.0003011145688528,6.664409278482218e-05
