seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,forward_velocity
16518,1724813816946342587,-0.2338149398565292,0.710090696811676,0.1661251485347747,0.0228755585849285,-0.0225598886609077,0.7194463610649109,0.6938045620918274,0.0,0.0,0.0,0.42205106995897834,-0.011858854325550125,0.510789111658526,0.0,0.0,0.0,0.0,-8.670693274445448,8.176137206027569,2.9583446521225003,-0.0007204129463911362,-0.06426400656147184,1.6071032590842822,-0.007345391971792514,0.036893593521106244,-0.004892424368699048,-4.868009648317607,-10.412588621651565,-23.00990517001475,0.0
16520,1724813816956268726,-0.2338878512382507,0.710456907749176,0.166076585650444,0.0222861189395189,-0.0225910749286413,0.719546914100647,0.693718433380127,0.0,0.0,0.0,0.37373052953643665,-0.11521565633388198,0.282389594564141,0.009926139,-0.08606650666851066,0.08115747439010129,0.029364940226874584,-3.726331567740271,4.7236587844988085,-6.260999639867729,-0.0015933011199342128,-0.0634580880634886,1.6073943784249936,-0.003156054386280971,0.03677588088469008,0.00017773935331000246,-13.284952789586828,-7.553381394571184,-35.26682814653154,0.036752649542087776
16522,1724813816966017411,-0.2338785082101822,0.7108142971992493,0.166126862168312,0.0217153113335371,-0.0225229114294052,0.7191430926322937,0.6941574215888977,0.0,0.0,0.0,0.16363250031905674,-0.16147598876938196,-0.17876832930024378,0.019674824,-0.07505402567353266,0.09415151470710935,-0.11994129460406311,-0.8011776574470768,0.7134627132185156,-1.1974262284858188,-0.0022511064465771695,-0.06254248972351235,1.6062211145273,2.4686473379276208e-05,0.03466310002497508,0.0007438774394730174,-12.032360995027721,-0.17177368071766352,-23.97914947107904,0.03685410159944043
16524,1724813816976671997,-0.2338891178369522,0.7111603617668152,0.1660833954811096,0.0209570489823818,-0.0225833412259817,0.7192582488059998,0.6940593123435974,0.0,0.0,0.0,0.14627898867652167,-0.11004909186905709,-0.16263877228287132,0.03032941,-0.10607394492019404,0.09454000123129584,0.031701208535503025,-3.3776523904004883,-3.8059838998454607,0.2351973296235519,-0.0034020843656249727,-0.06153424277049692,1.6065564873392228,-0.00012578138998797783,0.03358599316305089,-0.0039187670376357175,3.9789627460207715,-9.082756269045497,7.17728837039231,0.03218279578546256
16526,1724813816985550341,-0.233883798122406,0.7114667296409607,0.1660497933626175,0.0204309970140457,-0.0229227077215909,0.7190321683883667,0.6942981481552124,0.0,0.0,0.0,0.22309259141934945,-0.2935944537649233,-0.05701704075949571,0.039207754,-0.1395112340216453,0.032321899938948816,-0.06976655003142317,-1.0661710787844623,-6.620105365185579,-2.6988045296791285,-0.00460256855885448,-0.06124976479068234,1.6059348523345438,0.0023596185477448017,0.03254268225679269,-0.003328368573375151,18.93081345414926,50.20837300136292,-32.805371798413105,0.03416867396044731
16528,1724813816995878706,-0.2338382750749588,0.7117792367935181,0.1660209000110626,0.0201233271509408,-0.023474495857954,0.7190407514572144,0.6942798495292664,0.0,0.0,0.0,0.5421214696901809,1.0766347210060132,-0.9329457430418866,0.049536119,-0.11808208366501814,-0.03139413563233245,0.007250463672037922,1.6965213403186676,-1.590779482601547,3.8210148466644402,-0.005826872353347584,-0.06157362354265313,1.6060116304038752,0.003980771973051134,0.027394663364230354,-0.005401328508495062,7.576201639499589,80.78289229793387,-46.05531336870462,0.02985408289164688
16530,1724813817011481003,-0.2337862253189087,0.7121391892433167,0.1658752560615539,0.0192923303693532,-0.0237554516643285,0.7189281582832336,0.6944103837013245,0.0,0.0,0.0,0.1108718736265204,1.1141738068972327,-0.7381415549820076,0.065138416,-0.10052787028303287,0.05169201303161148,-0.018826659298033385,-56.05959580313533,-18.498352481312487,13.375412396978458,-0.00737702097629703,-0.06076905891324513,1.6057118939041384,0.02151704346413652,0.08131582858362663,-0.037215767513234965,-82.70698331210315,-170.83994457727087,60.74305936894963,0.022330700391744854
16532,1724813817015606929,-0.2336776107549667,0.7125382423400879,0.1656912863254547,0.0188000854104757,-0.0244147405028343,0.7189822196960449,0.6943451166152954,0.0,0.0,0.0,-0.2904530424123618,0.22027664197915975,-0.4348677234587298,0.069264342,-0.39421837122041326,-0.0506241421092142,0.05277645395384762,-50.63715455488103,-17.56737108695193,13.296047003444528,-0.009016913259048517,-0.0609761447383211,1.605931860479999,0.020869144217844138,0.08335774697457587,-0.03884185693752906,-70.8566725159956,-161.84988850859267,62.762860735180624,0.09283890860037655
16534,1724813817030156205,-0.2336538881063461,0.7130655646324158,0.1654210090637207,0.018066082149744,-0.0244950335472822,0.7191691994667053,0.6941681504249573,0.0,0.0,0.0,0.033725982136985966,0.6771984875748283,-0.07281173941718233,0.083813618,-0.07690950517661328,0.06477007686128178,0.0380079462698881,25.22607986016523,28.923932522654944,22.777761246198615,-0.010168840426493514,-0.06002852881992416,1.6064768329400654,0.009798030969754734,0.07247303776551917,-0.0472596926069464,42.50931823894658,-39.78128994813203,75.57476374689924,0.03498305581481499
16536,1724813817036712186,-0.2335655242204666,0.713647723197937,0.1650264412164688,0.0175237469375133,-0.0235579181462526,0.7197813391685486,0.6935796737670898,0.0,0.0,0.0,0.3721726089086397,0.2060970553925663,0.5724011984047155,0.090369599,0.09856604275039128,0.31641051301228207,0.25762633752972464,4.205211444391027,17.924638472989102,2.737046450308826,-0.009621161992945786,-0.057937526700797874,1.60814797299647,0.012366705593811034,0.08112337810853987,-0.046242941847822294,28.621604722504774,-69.50421787995491,24.991108024660512,0.08459979619943596
