seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az
4610,1724818862567580427,-1.7528399229049683,-0.37273240089416504,0.14310044050216675,-0.03521294519305229,-0.03869323804974556,0.29724615812301636,-0.9533665180206299,0.0,0.0,0.0,0.0,0.0,0.0
4612,1724818862576670921,-1.7530100345611572,-0.3728608787059784,0.14305974543094635,-0.0361463837325573,-0.03786960989236832,0.297023206949234,-0.9534341096878052,0.0,0.0,0.0,0.0,0.0,0.0
4614,1724818862608992326,-1.7531557083129883,-0.37296757102012634,0.14304089546203613,-0.036919113248586655,-0.03728851303458214,0.2970297336578369,-0.9534253478050232,0.0,0.0,0.0,0.0,0.0,0.0
4616,1724818862609653216,-1.7532200813293457,-0.37300077080726624,0.14302819967269897,-0.03717217221856117,-0.03716085106134415,0.29702791571617126,-0.9534211158752441,0.0,0.0,0.0,0.0,0.0,0.0
4618,1724818862610292239,-1.7532364130020142,-0.37296631932258606,0.1430417001247406,-0.03683772310614586,-0.03726720064878464,0.29726091027259827,-0.9533572793006897,0.0,0.0,0.0,0.0,0.0,0.0
4620,1724818862616859713,-1.75322687625885,-0.3729410171508789,0.14299963414669037,-0.03697984293103218,-0.03730960935354233,0.2974700927734375,-0.9532849192619324,0.0,0.0,0.0,0.0,0.0,0.0
4622,1724818862627538666,-1.753235936164856,-0.37292981147766113,0.14288657903671265,-0.03708314523100853,-0.0368385910987854,0.2973330318927765,-0.9533420205116272,0.0,0.0,0.0,0.0,0.0,0.0
4624,1724818862636276724,-1.7532682418823242,-0.3729619085788727,0.14284642040729523,-0.036823369562625885,-0.036858249455690384,0.2972389757633209,-0.9533805847167969,0.0,0.0,0.0,0.0,0.0,0.0
4626,1724818862649752035,-1.7532740831375122,-0.37295421957969666,0.14282283186912537,-0.03746800869703293,-0.036683496087789536,0.29731833934783936,-0.9533374905586243,0.0,0.0,0.0,0.0,0.0,0.0
4628,1724818862655948426,-1.7532927989959717,-0.37294068932533264,0.14279089868068695,-0.0373297855257988,-0.03646543249487877,0.29714536666870117,-0.9534052014350891,0.0,0.0,0.0,0.0,0.0,0.0
4630,1724818862666247584,-1.7532894611358643,-0.3729535639286041,0.1427866369485855,-0.03745554760098457,-0.036516137421131134,0.297269731760025,-0.9533595442771912,0.0,0.0,0.0,0.0,0.0,0.0
4632,1724818862677391975,-1.7533066272735596,-0.372937947511673,0.14277976751327515,-0.037246137857437134,-0.03659289330244064,0.2972825765609741,-0.9533607363700867,0.0,0.0,0.0,0.0,0.0,0.0
4634,1724818862686501800,-1.7533091306686401,-0.37292250990867615,0.14275579154491425,-0.03741142153739929,-0.036566346883773804,0.29744067788124084,-0.9533060789108276,0.0,0.0,0.0,0.0,0.0,0.0
4636,1724818862703282099,-1.7533373832702637,-0.372945636510849,0.14276531338691711,-0.03701409697532654,-0.036547936499118805,0.29737576842308044,-0.9533424377441406,0.0,0.0,0.0,0.0,0.0,0.0
4638,1724818862707900162,-1.753326416015625,-0.3729667067527771,0.14273923635482788,-0.03725936636328697,-0.036435242742300034,0.2972758710384369,-0.9533683657646179,0.0,0.0,0.0,0.0,0.0,0.0
4640,1724818862716324034,-1.7533422708511353,-0.3729514181613922,0.14276155829429626,-0.03710734844207764,-0.036708440631628036,0.2975107729434967,-0.953290581703186,0.0,0.0,0.0,0.0,0.0,0.0
4642,1724818862730413991,-1.753364086151123,-0.3729597330093384,0.1427319496870041,-0.037126246839761734,-0.03656797483563423,0.29753977060317993,-0.9532862305641174,0.0,0.0,0.0,0.0,0.0,0.0
4644,1724818862737022154,-1.7533466815948486,-0.3729323446750641,0.1427639275789261,-0.037101320922374725,-0.03676794841885567,0.2975955307483673,-0.9532620906829834,0.0,0.0,0.0,0.0,0.0,0.0
4646,1724818862746757452,-1.7533509731292725,-0.37296831607818604,0.14274218678474426,-0.037336792796850204,-0.03654852509498596,0.2975693941116333,-0.9532694220542908,0.0,0.0,0.0,0.0,0.0,0.0
4648,1724818862756353601,-1.7533565759658813,-0.37294796109199524,0.14278145134449005,-0.03715169057250023,-0.03679495304822922,0.29763200879096985,-0.9532476663589478,0.0,0.0,0.0,0.0,0.0,0.0
4650,1724818862769073975,-1.7533643245697021,-0.372965544462204,0.14274632930755615,-0.03719648718833923,-0.03669597953557968,0.2975202798843384,-0.9532846212387085,0.0,0.0,0.0,0.0,0.0,0.0
4652,1724818862779317000,-1.7533751726150513,-0.37293797731399536,0.14274440705776215,-0.037187088280916214,-0.03681729733943939,0.2976093888282776,-0.9532525539398193,0.0,0.0,0.0,0.0,0.0,0.0
4654,1724818862786782847,-1.7533445358276367,-0.372935950756073,0.14278045296669006,-0.03734792023897171,-0.036779843270778656,0.29766783118247986,-0.9532293677330017,0.0,0.0,0.0,0.0,0.0,0.0
4656,1724818862796949001,-1.7533551454544067,-0.3729221522808075,0.1427699327468872,-0.0371692031621933,-0.036746636033058167,0.2976647615432739,-0.9532386660575867,0.0,0.0,0.0,0.0,0.0,0.0
4658,1724818862806731099,-1.75336492061615,-0.37294912338256836,0.14277410507202148,-0.03709472715854645,-0.03677596524357796,0.29767224192619324,-0.9532380104064941,0.0,0.0,0.0,0.0,0.0,0.0
4660,1724818862816569996,-1.7533605098724365,-0.3729267716407776,0.14277079701423645,-0.037208251655101776,-0.036662060767412186,0.29756760597229004,-0.9532707333564758,0.0,0.0,0.0,0.0,0.0,0.0
4662,1724818862826404802,-1.753370761871338,-0.37292131781578064,0.14277197420597076,-0.03710101917386055,-0.036697886884212494,0.2975696623325348,-0.953272819519043,0.0,0.0,0.0,0.0,0.0,0.0
4664,1724818862837185810,-1.753360629081726,-0.3729114234447479,0.14280302822589874,-0.03698580712080002,-0.036901019513607025,0.2976800203323364,-0.9532350897789001,0.0,0.0,0.0,0.0,0.0,0.0
4666,1724818862847166570,-1.753367304801941,-0.3729090988636017,0.14275658130645752,-0.036984652280807495,-0.0365353487432003,0.29748523235321045,-0.953309953212738,0.0,0.0,0.0,0.0,0.0,0.0
4668,1724818862856058704,-1.753372073173523,-0.3728991448879242,0.14276188611984253,-0.03703221306204796,-0.03667799383401871,0.2975596487522125,-0.9532793760299683,0.0,0.0,0.0,0.0,0.0,0.0
4670,1724818862866935244,-1.7533663511276245,-0.3728947937488556,0.1427636444568634,-0.037197425961494446,-0.03679230436682701,0.297563761472702,-0.9532672762870789,0.0,0.0,0.0,0.0,0.0,0.0
4672,1724818862878020325,-1.7533793449401855,-0.37290510535240173,0.1427859216928482,-0.0370960608124733,-0.036840345710515976,0.2976745069026947,-0.9532347917556763,0.0,0.0,0.0,0.0,0.0,0.0
4674,1724818862886928935,-1.7533522844314575,-0.37289750576019287,0.1427948921918869,-0.0373680479824543,-0.03677276894450188,0.29769405722618103,-0.9532206654548645,0.0,0.0,0.0,0.0,0.0,0.0
4676,1724818862896609169,-1.753349781036377,-0.3728891611099243,0.14278416335582733,-0.03726082295179367,-0.03687682002782822,0.29760921001434326,-0.9532473087310791,0.0,0.0,0.0,0.0,0.0,0.0
4678,1724818862906517297,-1.7533639669418335,-0.37289977073669434,0.14275161921977997,-0.03730311244726181,-0.03668256849050522,0.29754501581192017,-0.9532732367515564,0.0,0.0,0.0,0.0,0.0,0.0
4680,1724818862916413147,-1.7534980773925781,-0.37309589982032776,0.14246223866939545,-0.03702016919851303,-0.035566605627536774,0.29669588804244995,-0.9535912275314331,0.0,0.0,0.0,0.0,0.0,0.0
4682,1724818862926911932,-1.75344979763031,-0.3730822503566742,0.1425349861383438,-0.03708109259605408,-0.03565586730837822,0.29692724347114563,-0.9535134434700012,0.0,0.0,0.0,0.0,0.0,0.0
4684,1724818862936923704,-1.753442645072937,-0.3730679750442505,0.14254824817180634,-0.03698894754052162,-0.03575753793120384,0.2970089614391327,-0.953487753868103,0.0,0.0,0.0,0.0,0.0,0.0
4686,1724818862946443146,-1.753472924232483,-0.3730451762676239,0.14245319366455078,-0.03662753477692604,-0.035311318933963776,0.2968772053718567,-0.953559398651123,0.0,0.0,0.0,0.0,0.0,0.0
4688,1724818862956517761,-1.7535628080368042,-0.372910737991333,0.1420729160308838,-0.0363687165081501,-0.034386321902275085,0.29694733023643494,-0.9535812735557556,0.0,0.0,0.0,0.0,0.0,0.0
4690,1724818862966143434,-1.753915548324585,-0.3727160692214966,0.14155817031860352,-0.030925748869776726,-0.03478894755244255,0.2979365289211273,-0.9534501433372498,0.0,0.0,0.0,0.0,0.0,0.0
4692,1724818862976044583,-1.7541697025299072,-0.37282490730285645,0.14068686962127686,-0.027825700119137764,-0.03188665583729744,0.2954960763454437,-0.9544061422348022,0.0,0.0,0.0,0.0,0.0,0.0
4694,1724818862987858073,-1.7542736530303955,-0.37253475189208984,0.13988932967185974,-0.026018084958195686,-0.031030330806970596,0.29545119404792786,-0.9544992446899414,0.0,0.0,0.0,0.0,0.0,0.0
4696,1724818863001443984,-1.7547065019607544,-0.3727288842201233,0.1381692886352539,-0.025096427649259567,-0.027777740731835365,0.2946341335773468,-0.9548766016960144,0.0,0.0,0.0,0.0,0.0,0.0
4698,1724818863006328674,-1.7551846504211426,-0.3730700612068176,0.1361990123987198,-0.02310783788561821,-0.02208017371594906,0.29242411255836487,-0.9557544589042664,0.0,0.0,0.0,0.0,0.0,0.0
4700,1724818863019556695,-1.7555909156799316,-0.3732966184616089,0.13432753086090088,-0.021348731592297554,-0.01677914336323738,0.29012203216552734,-0.9566044211387634,0.0,0.0,0.0,0.0,0.0,0.0
4702,1724818863026038685,-1.7558403015136719,-0.3734178841114044,0.13270272314548492,-0.019264308735728264,-0.013316229917109013,0.28923410177230835,-0.9569719433784485,0.0,0.0,0.0,0.0,0.0,0.0
4704,1724818863036801128,-1.756062388420105,-0.37348493933677673,0.13128194212913513,-0.017277337610721588,-0.011042018420994282,0.2888879179954529,-0.9571433067321777,0.0,0.0,0.0,0.0,0.0,0.0
4706,1724818863046217748,-1.7563910484313965,-0.37336963415145874,0.13025356829166412,-0.016641132533550262,-0.009402203373610973,0.2887338697910309,-0.9572186470031738,0.0,0.0,0.0,0.0,0.0,0.0
4708,1724818863056084330,-1.7570515871047974,-0.3732883930206299,0.12910467386245728,-0.015895381569862366,-0.005703155882656574,0.28870925307273865,-0.9572678804397583,0.0,0.0,0.0,0.0,0.0,0.0
4710,1724818863067406121,-1.7576839923858643,-0.3732023537158966,0.12790071964263916,-0.014146466739475727,-0.002803132636472583,0.2888067662715912,-0.9572787880897522,0.0,0.0,0.0,0.0,0.0,0.0
4712,1724818863090149413,-1.7582091093063354,-0.3729466497898102,0.12698715925216675,-0.012521018274128437,0.0005272759008221328,0.28796398639678955,-0.9575592875480652,0.0,0.0,0.0,0.0,0.0,0.0
4714,1724818863090498972,-1.7586039304733276,-0.3726952075958252,0.12577180564403534,-0.009265968576073647,0.0036836466751992702,0.2874467074871063,-0.9577447175979614,0.0,0.0,0.0,0.0,0.0,0.0
4716,1724818863097050191,-1.7590546607971191,-0.37224164605140686,0.12496548891067505,-0.006284509785473347,0.010242925025522709,0.28471019864082336,-0.9585383534431458,0.0,0.0,0.0,0.0,0.0,0.0
4718,1724818863106421538,-1.7595393657684326,-0.3717893660068512,0.12380608916282654,-0.0034938030876219273,0.01568710058927536,0.2830844223499298,-0.9589603543281555,0.0,0.0,0.0,0.0,0.0,0.0
4720,1724818863116627137,-1.759819746017456,-0.3709867596626282,0.12320788204669952,-0.00038096882053650916,0.017339862883090973,0.283761203289032,-0.9587381482124329,0.0,0.0,0.0,0.0,0.0,0.0
4722,1724818863127777806,-1.7597862482070923,-0.37035995721817017,0.12313928455114365,0.0006625972455367446,0.015765469521284103,0.2849646210670471,-0.9584081768989563,0.0,0.0,0.0,0.0,0.0,0.0
4724,1724818863136557373,-1.7598485946655273,-0.3702467381954193,0.12297637015581131,0.0008828805875964463,0.01620423048734665,0.28469064831733704,-0.9584821462631226,0.0,0.0,0.0,0.0,0.0,0.0
4726,1724818863147005948,-1.7598627805709839,-0.37031859159469604,0.12327352911233902,-0.000408809952205047,0.015169676393270493,0.2853616774082184,-0.9582998156547546,0.0,0.0,0.0,0.0,0.0,0.0
4728,1724818863156992397,-1.759818196296692,-0.3704451620578766,0.12355663627386093,-0.0018295241752639413,0.014110088348388672,0.2861602306365967,-0.9580761194229126,0.0,0.0,0.0,0.0,0.0,0.0
4730,1724818863170188562,-1.759781837463379,-0.3705092966556549,0.12383175641298294,-0.002394359093159437,0.01336583960801363,0.2868634760379791,-0.9578752517700195,0.0,0.0,0.0,0.0,0.0,0.0
4732,1724818863176554299,-1.7597094774246216,-0.370583713054657,0.12396880239248276,-0.002873702673241496,0.012944458983838558,0.287080854177475,-0.9578145742416382,0.0,0.0,0.0,0.0,0.0,0.0
4734,1724818863186819694,-1.7596355676651,-0.3707403540611267,0.12398042529821396,-0.0030498544219881296,0.01294715516269207,0.2869032323360443,-0.9578672051429749,0.0,0.0,0.0,0.0,0.0,0.0
4736,1724818863197837152,-1.759580373764038,-0.37083864212036133,0.12418285757303238,-0.0039812615141272545,0.012340097688138485,0.28703436255455017,-0.9578325152397156,0.0,0.0,0.0,0.0,0.0,0.0
4738,1724818863206528011,-1.7595131397247314,-0.3709508776664734,0.12431760132312775,-0.004240349866449833,0.011978576891124249,0.28726211190223694,-0.9577677845954895,0.0,0.0,0.0,0.0,0.0,0.0
4740,1724818863216487175,-1.7594554424285889,-0.37102845311164856,0.12446317076683044,-0.004519338719546795,0.011374333873391151,0.28738412261009216,-0.9577372670173645,0.0,0.0,0.0,0.0,0.0,0.0
4742,1724818863226632137,-1.7593713998794556,-0.37117475271224976,0.12436699122190475,-0.004143609665334225,0.011782802641391754,0.2868218421936035,-0.9579026103019714,0.0,0.0,0.0,0.0,0.0,0.0
4744,1724818863237040979,-1.7593178749084473,-0.3714185655117035,0.12418809533119202,-0.0036754163447767496,0.012000858783721924,0.28679823875427246,-0.9579088687896729,0.0,0.0,0.0,0.0,0.0,0.0
4746,1724818863246266015,-1.7592847347259521,-0.37141603231430054,0.12439239770174026,-0.004133792128413916,0.011018293909728527,0.2871898412704468,-0.9578014612197876,0.0,0.0,0.0,0.0,0.0,0.0
4748,1724818863256553303,-1.7592582702636719,-0.37140360474586487,0.12467984110116959,-0.0049936422146856785,0.010493922978639603,0.2870044410228729,-0.9578587412834167,0.0,0.0,0.0,0.0,0.0,0.0
4750,1724818863269167429,-1.7591203451156616,-0.371407151222229,0.12493880093097687,-0.005794601049274206,0.008439045399427414,0.288686603307724,-0.9573689103126526,0.0,0.0,0.0,0.0,0.0,0.0
4752,1724818863280709565,-1.7590035200119019,-0.37148091197013855,0.12522931396961212,-0.0073116677813231945,0.005900443997234106,0.2899383306503296,-0.9569992423057556,0.0,0.0,0.0,0.0,0.0,0.0
4754,1724818863286865057,-1.7589175701141357,-0.37158721685409546,0.12537804245948792,-0.007917064242064953,0.0053933109156787395,0.2901341915130615,-0.9569380283355713,0.0,0.0,0.0,0.0,0.0,0.0
4756,1724818863296315842,-1.7588965892791748,-0.37203946709632874,0.12518559396266937,-0.006843696814030409,0.008494101464748383,0.2879564166069031,-0.9575814008712769,0.0,0.0,0.0,0.0,0.0,0.0
4758,1724818863307758752,-1.758749008178711,-0.3718930184841156,0.12584112584590912,-0.00949726440012455,0.004270869307219982,0.29028597474098206,-0.9568833112716675,0.0,0.0,0.0,0.0,0.0,0.0
4760,1724818863319102858,-1.7586849927902222,-0.3720988631248474,0.12596851587295532,-0.010061869397759438,0.0037641997914761305,0.29050883650779724,-0.9568120837211609,0.0,0.0,0.0,0.0,0.0,0.0
4762,1724818863331540342,-1.7585722208023071,-0.3723025918006897,0.12614674866199493,-0.011291367933154106,0.0034632140304893255,0.2905315160751343,-0.9567925930023193,0.0,0.0,0.0,0.0,0.0,0.0
4764,1724818863336672678,-1.75844144821167,-0.3724272847175598,0.12625719606876373,-0.011965977028012276,0.0033107667695730925,0.29041406512260437,-0.9568206071853638,0.0,0.0,0.0,0.0,0.0,0.0
4766,1724818863348663633,-1.7583307027816772,-0.3723597824573517,0.12676139175891876,-0.013432837091386318,0.0022282933350652456,0.2905253469944,-0.9567704796791077,0.0,0.0,0.0,0.0,0.0,0.0
4768,1724818863356740604,-1.7582454681396484,-0.37241941690444946,0.1269625425338745,-0.014068837277591228,0.0015534274280071259,0.2907084822654724,-0.9567070007324219,0.0,0.0,0.0,0.0,0.0,0.0
4770,1724818863366339359,-1.7580831050872803,-0.37258389592170715,0.12697014212608337,-0.014593027532100677,0.0020385796669870615,0.29026538133621216,-0.9568327069282532,0.0,0.0,0.0,0.0,0.0,0.0
4772,1724818863379201874,-1.7579050064086914,-0.3727528154850006,0.12714585661888123,-0.015037047676742077,0.001496417447924614,0.29042184352874756,-0.9567793607711792,0.0,0.0,0.0,0.0,0.0,0.0
4774,1724818863386813058,-1.75766921043396,-0.3731440305709839,0.12681645154953003,-0.014695735648274422,0.003035016357898712,0.28988972306251526,-0.9569424390792847,0.0,0.0,0.0,0.0,0.0,0.0
4776,1724818863396465789,-1.757340669631958,-0.37347814440727234,0.12658588588237762,-0.014372234232723713,0.003551085013896227,0.290165513753891,-0.9568619728088379,0.0,0.0,0.0,0.0,0.0,0.0
4778,1724818863406311827,-1.7569146156311035,-0.3736875653266907,0.12652553617954254,-0.01505881454795599,0.0042949458584189415,0.2898513078689575,-0.9569436311721802,0.0,0.0,0.0,0.0,0.0,0.0
4780,1724818863418504711,-1.7564679384231567,-0.37384700775146484,0.12660355865955353,-0.01573965884745121,0.0044683064334094524,0.29001522064208984,-0.9568821787834167,0.0,0.0,0.0,0.0,0.0,0.0
4782,1724818863427269802,-1.7559795379638672,-0.3740958273410797,0.12656070291996002,-0.01622251234948635,0.006236727349460125,0.2885611951351166,-0.9573037028312683,0.0,0.0,0.0,0.0,0.0,0.0
4784,1724818863436808811,-1.755336880683899,-0.3740231692790985,0.1270839273929596,-0.018080951645970345,0.003669431898742914,0.2904238998889923,-0.9567202925682068,0.0,0.0,0.0,0.0,0.0,0.0
4786,1724818863446246277,-1.7547800540924072,-0.37449783086776733,0.1267588883638382,-0.018207291141152382,0.006238730624318123,0.28908154368400574,-0.9571110606193542,0.0,0.0,0.0,0.0,0.0,0.0
4788,1724818863457563557,-1.7541000843048096,-0.3748498857021332,0.12657369673252106,-0.01867581158876419,0.006462803576141596,0.28986141085624695,-0.956864595413208,0.0,0.0,0.0,0.0,0.0,0.0
4790,1724818863466159142,-1.7533936500549316,-0.3749736547470093,0.12663555145263672,-0.019138362258672714,0.006164815742522478,0.29072538018226624,-0.9565953016281128,0.0,0.0,0.0,0.0,0.0,0.0
4792,1724818863476897151,-1.752638578414917,-0.37514111399650574,0.12658900022506714,-0.01945863664150238,0.006686856504529715,0.29122668504714966,-0.9564327597618103,0.0,0.0,0.0,0.0,0.0,0.0
4794,1724818863493984640,-1.7519019842147827,-0.3752838969230652,0.12665222585201263,-0.019840063527226448,0.006828660145401955,0.2918231189250946,-0.9562422037124634,0.0,0.0,0.0,0.0,0.0,0.0
