timestamp,px,py,pz,ox,oy,oz,ow,vx,vy,vz,ax,ay,az,jx,jy,jz,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw
0.0,-3.0005544338128836,-0.0096867353848028,0.12881388487946,0.0178344761262473,-0.703801839472103,-0.0239576875671884,0.7097682237346354,-1.0929254088387234e-05,-1.3241855227084947e-06,-0.0001835880661613,-0.1384422517453647,-0.0721929838718922,0.023524385738569,-0.4024252327522108,0.2820761321982135,0.044834544139581,0.0,0.0,0.0,-1.2641298267275277e-06,-0.0002051406690341,0.0001314184081586,-1.4333230166299884,1.5110851502599798,1.7169330535137413
0.1068871021270752,-3.0005556020091815,-0.009686876923156,0.1287942616830829,0.0178292223857011,-0.7038097445591837,-0.0239529456077557,0.7097606770520398,-0.0148086203550974,-0.0077178230254959,0.0023308653547537,-0.1814563186970623,-0.0420426835220114,0.0283166202368372,0.2045091455734489,0.4810304201962805,-0.0589451463239661,-1.2641298267275277e-06,-0.0002051406690341,0.0001314184081586,-0.284475714116624,0.0155891594071777,-0.0075387995273303,-1.433652351947741,1.5111022371696654,1.7166044400829503
0.2344841957092285,-3.0046991197593136,-0.0118470240008629,0.1294746742823659,-0.0072209978701414,-0.7010458068660074,-0.0501314559426108,0.7113153105272109,-0.0445138118080024,-0.0084898605816344,0.0066739358302315,-0.0629134441596309,0.0496400704376008,0.0049876928092389,1.7088985613997554,0.1534304943178094,-0.2521056248033496,-0.568951428233248,0.0311783188143554,-0.0150775990546607,-0.1533975442950829,0.0114162750117528,-0.0148067497396534,-1.376475802506713,1.5083879604026909,1.8462872544867184
0.3593299388885498,-3.011727254740971,-0.0118760211880112,0.1304717470863518,-0.0194811483484502,-0.6989638548866195,-0.064867204774186,0.7119425961170229,-0.0316154498160976,0.0045103120862787,0.0037481009759456,0.245697823086787,-0.0002341886641347,-0.0349485606834276,1.4199430341434065,-0.8393884355923487,-0.1329334332105215,-0.3067963527199926,0.0226274093544716,-0.0294820810711481,0.3292745080974725,-0.0138608790331683,0.0063487700863425,-1.3519785933685071,1.504025526013571,1.9090381091797968
0.46748948097229,-3.0128342485327284,-0.0109437917772327,0.1304799928288142,-0.0159291689770654,-0.6991393643746083,-0.0615749481527162,0.7121509225701804,0.0083009440307399,-0.0052942993519337,-0.0011107244068533,0.300702324018845,-0.1322423680301485,-0.0318085789587472,-0.4270632416754052,-0.4493394598950117,0.1013179209638725,0.0895975879616969,0.0034565607480186,-0.0023800588819757,0.1921482047084639,-0.0178303111851535,0.019040587806185,-1.347968385586136,1.5036593892499075,1.9033484596334451
0.5855457782745361,-3.009465776429001,-0.0133616684707479,0.130195914628852,-0.0130733759088358,-0.6999532287155422,-0.0580022009697341,0.7117094274601824,0.0349934229689168,-0.0262659396366559,-0.0031760519132942,0.1297230285556008,-0.0859196833252372,-0.0105325699323383,-1.3000265248165497,0.7811466267360374,0.1329776964876052,0.0775000566969351,-0.0130332130158353,0.0085990945412218,-0.0029842414453653,-0.0077161618048034,0.0070372654849404,-1.3651778185554424,1.5051063994145024,1.877027554023624
0.6985807418823242,-3.0048110767441134,-0.016956757318338,0.1297536010062956,-0.0102112116218411,-0.7006923174356792,-0.0542139463820072,0.7113275303694638,0.0392260963388011,-0.0260511247987852,-0.003613138033536,-0.0011797020705262,0.044452547119864,-0.0006142544714168,-0.7750528689631193,0.7678917992614481,0.0542439995070158,0.0836291050709663,-0.0119757628615881,0.011694472087905,0.0198340414429529,0.0011261493650534,0.0005534303783337,-1.3792445002088736,1.5067643226908043,1.853537392805205
0.8124983310699463,-3.00056677506951,-0.0192638408714361,0.1293764352492907,-0.0058844158079671,-0.7014694428758229,-0.0491369506460954,0.7109792925558979,0.0346572368329791,-0.0161019121465654,-0.0033096945180443,-0.045498432270151,0.087672181103152,0.0017188746823244,-0.1170749564491519,0.2158146344367915,-0.0150038400943645,0.1171681395828411,-0.0107809142857285,0.0097059552978892,0.0321033188189938,0.0015889725489307,-0.0007546351667445,-1.3933068091617988,1.508156716169064,1.8261556594128177
0.9292209148406982,-2.9968324935406225,-0.0206469353137817,0.128990259137352,-0.0001921454520452,-0.7022286210364104,-0.0426572661646303,0.7106724171661559,0.0287017101444284,-0.005828493882487,-0.0032220622574359,-0.0266373738707844,0.0932990960491337,-0.004276262313857,0.2708886962256633,0.0330863195195539,-0.0290701623308377,0.1478357427089539,-0.0087978177637265,0.0101852017544158,0.0243212885877991,0.0017732904466236,-0.0001820236486447,-1.4048336492432385,1.5095563049007037,1.7973949312733564
1.0532383918762207,-2.993706640280126,-0.0205764038528318,0.1286020562301794,0.0066888722052811,-0.702948594358337,-0.0350231220567373,0.710346333558257,0.0286114514064248,0.006438410517541,-0.0044147974481238,0.021359822940299,0.0954098735055093,-0.0049440775700171,0.331096641467922,-0.0822186403905314,0.0503103093242055,0.1658107167584393,-0.0072343333924811,0.0093419080005998,0.0857951390053908,-0.000679513709092,0.0041735800524662,-1.415314361827838,1.5108771471835212,1.7663696470961154
1.1755313873291016,-2.989796860667832,-0.019081190966518,0.1279072479237454,0.0197435957448685,-0.7039467187022752,-0.0204857701533764,0.7096827043662444,0.0338872085027954,0.0176839542902144,-0.0044558466567879,0.0551067316340111,0.0733876746417112,0.0079249387248227,0.1957015638490122,-0.2509832551437165,0.0746415663719796,0.3194260207197357,-0.0101568451819106,0.0185323618593484,0.0297409512442008,-0.000686098745525,-0.0002820572838789,-1.4296938819625744,1.513320104241537,1.7129487983572906
1.296402931213379,-2.985471889920385,-0.0162917181560591,0.1275150881519449,0.0290205164391969,-0.7045398083138078,-0.0105329026520742,0.7089926135641099,0.0419776327354171,0.0243361710648627,-0.0025110809821656,0.0691743198468702,0.0345800529927665,0.0132925619788215,0.0723292766575473,-0.2544222978721882,-0.008899215830202,0.2252926192468409,-0.0086065308835312,0.0087777934328418,-0.0921831018850187,0.0007526274988546,-0.0077462717176121,-1.445613056888868,1.5144985657758248,1.6698230552006346
1.414494514465332,-2.9797998078721055,-0.0132726583454193,0.1273031616620674,0.0345417651498387,-0.7049686892132726,-0.0048016316691528,0.70838051781692,0.0504050079066651,0.0260597342890576,-0.0012640424167086,0.0726328892127869,0.0122238595229795,0.0060913280618627,-0.0359974205026276,-0.1132236020489911,-0.0359108419499981,0.1350598169496982,-0.0086515901842012,0.003039818424124,-0.0781421907148616,-0.0004979403952985,-0.0047734593892976,-1.4632543097679205,1.5149402800502418,1.6362599316863593
