timestamp,px,py,pz,ox,oy,oz,ow,vx,vy,vz,ax,ay,az,jx,jy,jz,wx,wy,wz,aa_x,aa_y,aa_z
0.0,-3.00031171635637,-0.00974706019927,0.1291407817346878,0.0186139466742647,-0.7028357596433492,-0.024743149114874,0.7106779808940498,-0.0001440421719383,-3.468652702261865e-06,-0.0003985354869978,0.0010139132358161,0.0006978168172442,0.0043737206298482,-0.2013447629852447,0.6092228062604101,-0.3124449416958428,0.0,0.0,0.0,3.0438342070651036e-05,-0.0015916632683108,9.245309067877984e-06
0.0981345176696777,-3.0003258518654374,-0.0097474005938299,0.129101671646897,0.0186127567935664,-0.7028913058200222,-0.0247432306648478,0.7106230716937312,-4.454228558259388e-05,6.501126407978952e-05,3.0677477434237765e-05,-0.0187449579650564,0.060483603062977,-0.0262879130218038,0.1069061941401511,0.4456886711846196,-0.5043990264024639,3.0438342070651036e-05,-0.0015916632683108,9.245309067877984e-06,1.6845004914379137e-05,9.733525283328144e-05,0.0011915357238484
0.1982057094573974,-3.0003201556910843,-0.0097339067316793,0.1291485410816887,0.0185303839331308,-0.7028866400620156,-0.0246571307693193,0.7106328320559403,-0.0039366880382036,0.0122185829886569,-0.0057288850115762,0.02340907596027,0.0883961811492829,-0.0963518877589096,0.683578932655644,-0.3570878112238916,-0.5032349373305721,3.3690009828758275e-05,0.0001946705056665,0.0023830714476969,-0.0434251649912041,-0.0462822214893496,-0.0029009947901903
0.3022975921630859,-3.0011623374813925,-0.0071536950922626,0.1278812093174078,0.015409971162603,-0.7062364053455308,-0.0281377165400137,0.7072488539837339,0.0052457922789699,0.0178411154465604,-0.0199590710401239,0.1229685618404757,-0.0176377267191656,-0.1274146965872354,0.2109389821981573,-0.4554523460046757,0.3169912712385581,-0.0868198916403376,-0.0941561062470101,-0.0057927442713128,-0.0322397953500784,-0.0889107723920452,-0.0012711887334424
0.4101190567016601,-2.99910724065035,-0.0060058811894205,0.1248598456407185,0.012688577465936,-0.7128744805306333,-0.0307435917318945,0.7005025385946101,0.0223858670398335,0.0079368682377367,-0.0326591982356596,0.0624492918398466,-0.0038439546156722,-0.0245045369382195,-0.9476816915896829,0.5413957374782788,0.9656967818561868,-0.0644459006903282,-0.177626874278424,-0.0001593060191879,0.0027037224008016,-0.0142793065740845,-0.0032461905157616
0.5282237529754639,-2.9960331252900856,-0.0054189124632834,0.1204027215104992,0.0096147405767799,-0.717766584894893,-0.0347697730911731,0.6953486530159902,0.0172750303067719,0.0188691187345314,-0.0234852787087697,-0.0994631529158899,0.1135867298231667,0.0910038139768326,-0.604390887531067,0.4406506410766593,0.3982538996901296,-0.0814124468387342,-0.1227147193951792,-0.0122851253028361,0.0092825121706888,0.1018969214674517,-0.0117181740279607
0.6507894992828369,-2.99502922787641,-0.0013382897704238,0.1193372059064774,0.0087532136966752,-0.7165353567118834,-0.0377777701288801,0.6964720410151752,-0.0020627692583978,0.0354649454939279,-0.0106361136590025,-0.0760414915474703,0.0971746865041625,0.0660730131153159,0.7447755656394155,-0.2195599156220999,-0.3041700307407028,-0.0458808763489505,0.0261669686564794,-0.0235956540751094,-0.0026300357359063,0.1070399387489725,0.0185339264905755
0.761106014251709,-2.9962748659625973,0.0027897016288203,0.1179709740760106,0.004634265780159,-0.7128388601241235,-0.0402061975863408,0.7001590853179493,-0.0023359701200185,0.0423891265137511,-0.0071958917652177,0.0610953444936948,0.0644486994598851,0.0225131824229203,0.7857980494816657,-0.312788382468128,-0.251847226077672,-0.0866725183105469,0.0913651581027658,0.024782727678315,0.0119337319025876,0.0368335288054896,0.0198948772492581
0.8833727836608887,-2.9953469007039604,0.0086459218674043,0.117794292848827,0.0032316063661345,-0.7085018638826954,-0.0404432572653612,0.7045417010630449,0.0137486824904229,0.0504970188953501,-0.0056184108869029,0.0951997142679163,0.0240188653480272,0.0111008286768066,-0.0150023279026121,-0.5319527823067769,-0.0962599759746746,-0.0220134125437751,0.0998340262674586,0.0161941004234069,0.0453294406917738,0.0022879941523806,0.0156578009117184
1.002718210220337,-2.9929885718293128,0.0149753880573464,0.1166375898357241,0.0012589319654754,-0.7044731517886083,-0.0378968479817087,0.7087170256261538,0.0208753096138938,0.0484365372723759,-0.0045033984508774,0.0591674603777649,-0.0629155923717146,-0.0007275438175152,-0.0698755665967656,-0.5866156542679783,-0.2485964025500681,0.0039863630730007,0.095941146407527,0.0560983295017519,0.0323058127092194,0.0182586318850096,0.0348945186859674
