0
(42726831.843261935+2.2501827656653575j)
(41346261.53452115-758878.1128877836j)
(37342250.73009297-1395305.8628725295j)
(31179767.057166513-1799340.4822204085j)
(23487090.262067057-1900609.6545805552j)
(15059173.984123-1666113.8072911035j)
(7151282.15739947-1143930.8675434692j)
(118235.55323628968-386936.1503430302j)
(-5328829.036582433+496013.7455469344j)
(-8826876.025396395+1382591.7092476594j)
(-10281946.298980212+2155131.3285957696j)
(-9855776.184187839+2685566.8205150664j)
(-7956347.390360515+2925424.2508891043j)
(-5145213.426739383+2840014.8364786194j)
(-1975831.3202420494+2446440.697650703j)
(927597.6321276748+1814783.667951783j)
(3153401.9385499614+1033258.4028848419j)
(4390057.327698883+222544.29160616806j)
(4546847.767375316-505550.2130676708j)
(-1151068.0188475226-1161716.2744227585j)
(-4596450.523437434+1304911.2412422053j)
(509401.4848224808+2194941.664194082j)
(1526882.8778959694+350351.7547996952j)
(-2034903.5641386118-573658.8632341623j)
(-2230227.830500259-515242.84423999285j)
(-2345966.078330414-430290.78224646073j)
(-2371570.885459082-330427.27367298526j)
(-2313645.888871663-217411.80067555577j)
(-2089896.1324848128-43246.28893084199j)
(-1700886.2675878075+135044.40924792987j)
(-1206604.5387661431+284965.75305684056j)
(-843587.7318877461+361255.4641801217j)
(-485510.57142921456+412257.1740663941j)
(-140944.2951851867+437478.93547478947j)
(180094.58567552763+435456.17352852697j)
(459515.1091776263+405345.7654136588j)
(687673.4432354325+347365.46340882825j)
(851202.5379625177+265188.26686802495j)
(951276.8356467411+157030.86672625705j)
(979088.5785481839+30341.292506683407j)
(937280.4399054715-110136.73451378565j)
(829909.2256859834-260557.68852481572j)
(669959.7030456398-410161.31133949786j)
(458179.9020998844-561844.8345873128j)
(197883.28371273234-712284.4280470512j)
(-112860.76672155574-859381.7169051383j)
(-402005.7283870221-971914.405861638j)
(-745840.1420891279-1077537.5467691226j)
(-1020000.5613911063-1137077.1400679015j)
(-1279663.0967384814-1165105.8241195357j)
(-1465754.9746789199-1155368.834958924j)
(-1606458.522135368-1107076.7221771155j)
(-1671231.3471252813-1037597.8504071683j)
(-1685415.4970344307-930945.0540429282j)
(-1637527.935551793-791902.1267389144j)
(-1365879.4110547667-436203.8783443472j)
(-932840.8293245824-29476.77882156545j)
(-417575.9887091777+393982.6156305415j)
(75740.80472506437+781120.3721234328j)
(457851.082774276+1088161.8855700062j)
(664917.6400984045+1279961.9526357844j)
(671797.4723057665+1335462.7536192285j)
(493279.39647533913+1249206.9930110094j)
(181307.4783543372+1031713.6588829304j)
(-190959.69865815196+705984.6990481701j)
