seq,timestamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az
204,1722910391479034351,-1.9271065,-0.354140639,0.12657201290130615,-0.00184993,0.001650905,0.35052376985549927,-0.936550617,0,0,0,0,0,0
206,1722910391488438954,-1.927113533,-0.354135454,0.12659001350402832,-0.001829494,0.001566627,0.3505714237689972,-0.936532974,0,0,0,0,0,0
208,1722910391499520362,-1.927099824,-0.354119301,0.12659451365470886,-0.00169351,0.00161008,0.3506377041339874,-0.936508298,0,0,0,0,0,0
210,1722910391511669397,-1.927102804,-0.354111522,0.12659868597984314,-0.001729837,0.001625951,0.350629598,-0.936511219,0,0,0,0,0,0
212,1722910391522134881,-1.927115202,-0.354127347,0.12655581533908844,-0.001714919,0.001693439,0.3504810929298401,-0.93656671,0,0,0,0,0,0
214,1722910391539093989,-1.927112103,-0.354130954,0.12656021118164062,-0.001788993,0.001657327,0.3505057096481323,-0.936557412,0,0,0,0,0,0
216,1722910391539365873,-1.927097321,-0.35413003,0.12657509744167328,-0.001836904,0.001605372,0.3505517840385437,-0.936540186,0,0,0,0,0,0
218,1722910391548794940,-1.92710638,-0.354116738,0.12659452855587006,-0.001730377,0.001590709,0.35055506229400635,-0.936539233,0,0,0,0,0,0
220,1722910391562690014,-1.927119136,-0.354134738,0.12657949328422546,-0.001849685,0.001644729,0.3505333662033081,-0.936546981,0,0,0,0,0,0
222,1722910391568156183,-1.92711556,-0.354134679,0.12656520307064056,-0.001938981,0.00172184,0.35049861669540405,-0.936559737,0,0,0,0,0,0
224,1722910391577277737,-1.927121162,-0.354144603,0.12657104432582855,-0.001966618,0.001590995,0.3504405617713928,-0.936581552,0,0,0,0,0,0
226,1722910391591266153,-1.92711544,-0.354140043,0.1265711486339569,-0.001876291,0.001458256,0.35042285919189453,-0.936588585,0,0,0,0,0,0
228,1722910391597425336,-1.927105188,-0.354149401,0.12655583024024963,-0.001802282,0.001627541,0.3504027724266052,-0.936595976,0,0,0,0,0,0
230,1722910391610948437,-1.927111864,-0.354124218,0.1265828013420105,-0.001823288,0.001550685,0.35052233934402466,-0.936551332,0,0,0,0,0,0
232,1722910391617169008,-1.927114129,-0.354141951,0.126599982,-0.001642886,0.001612424,0.35049575567245483,-0.936561465,0,0,0,0,0,0
234,1722910391631223532,-1.927099943,-0.354136676,0.12660032510757446,-0.001607921,0.001599659,0.35052362084388733,-0.936551154,0,0,0,0,0,0
236,1722910391637122818,-1.927107215,-0.354132682,0.12660984694957733,-0.001722645,0.001556986,0.350544274,-0.936543286,0,0,0,0,0,0
238,1722910391650167636,-1.927127004,-0.354218304,0.1264573335647583,-0.001370495,0.002883171,0.35008445382118225,-0.936712682,0,0,0,0,0,0
240,1722910391658247673,-1.927115917,-0.354159713,0.12654739618301392,-0.001727317,0.001883562,0.35044506192207336,-0.936579883,0,0,0,0,0,0
242,1722910391667351653,-1.927101731,-0.354118407,0.12657487392425537,-0.001840353,0.001676347,0.3505743443965912,-0.936531603,0,0,0,0,0,0
244,1722910391677404995,-1.927103281,-0.354108542,0.12659455835819244,-0.001808876,0.001518136,0.35065531730651855,-0.936501682,0,0,0,0,0,0
246,1722910391687735718,-1.927116036,-0.354203224,0.1264614313840866,-0.001323668,0.002791503,0.35014477372169495,-0.936690569,0,0,0,0,0,0
248,1722910391701946184,-1.927120447,-0.354146928,0.12656579911708832,-0.001571244,0.001951023,0.3504362404346466,-0.93658334,0,0,0,0,0,0
250,1722910391777832493,-1.92712152,-0.354120046,0.12660406529903412,-0.001743053,0.001685036,0.3504437208175659,-0.936580718,0,0,0,0,0,0
252,1722910391778304333,-1.927102685,-0.354104131,0.12662604451179504,-0.001925758,0.00136922,0.3506210148334503,-0.936514437,0,0,0,0,0,0
254,1722910391778571778,-1.927103162,-0.354108274,0.1266157329082489,-0.001939475,0.001580017,0.3506543040275574,-0.936501682,0,0,0,0,0,0
256,1722910391778806586,-1.927095175,-0.354128242,0.12659773230552673,-0.001826297,0.00187452,0.3505385220050812,-0.936544657,0,0,0,0,0,0
258,1722910391779047339,-1.927104712,-0.35413152,0.12657195329666138,-0.001765627,0.001817587,0.3505442440509796,-0.936542749,0,0,0,0,0,0
260,1722910391779308369,-1.927112579,-0.354121894,0.1265804022550583,-0.001818331,0.00153253,0.3505689203739166,-0.936533988,0,0,0,0,0,0
262,1722910391779538016,-1.927110553,-0.354130417,0.12657876312732697,-0.001708837,0.001531379,0.35051456093788147,-0.936554492,0,0,0,0,0,0
264,1722910391779868367,-1.9271034,-0.35413447,0.12659664452075958,-0.001650996,0.001487452,0.3504582345485687,-0.936575711,0,0,0,0,0,0
266,1722910391787929285,-1.927105546,-0.354124099,0.1266077756881714,-0.001836417,0.001355102,0.3505123555660248,-0.936555326,0,0,0,0,0,0
268,1722910391800548019,-1.927106738,-0.354143322,0.1265900731086731,-0.001835663,0.00148777,0.35048848390579224,-0.936564088,0,0,0,0,0,0
270,1722910391810244477,-1.927085757,-0.354107767,0.1266375184059143,-0.001857996,0.001490308,0.3506499230861664,-0.936503589,0,0,0,0,0,0
272,1722910391818264624,-1.927089095,-0.354111433,0.12660670280456543,-0.001753594,0.001631954,0.3505933880805969,-0.936524689,0,0,0,0,0,0
274,1722910391827697010,-1.927092195,-0.354112387,0.12662214040756226,-0.001902748,0.001428007,0.3505975902080536,-0.936523199,0,0,0,0,0,0
276,1722910391838130019,-1.927098513,-0.354114324,0.1266084760427475,-0.001858221,0.001596034,0.35054951906204224,-0.936541021,0,0,0,0,0,0
278,1722910391847881880,-1.927096605,-0.35410738,0.12661956250667572,-0.001846164,0.00158876,0.35056477785110474,-0.936535358,0,0,0,0,0,0
280,1722910391861436590,-1.927113056,-0.354118496,0.12660817801952362,-0.001741287,0.001575244,0.3505251109600067,-0.936550379,0,0,0,0,0,0
282,1722910391868260923,-1.927103639,-0.354120225,0.1266058385372162,-0.001682066,0.00168018,0.35060566663742065,-0.936520159,0,0,0,0,0,0
284,1722910391879632898,-1.927107692,-0.354118526,0.1265968382358551,-0.0017609,0.001704938,0.3505881428718567,-0.936526537,0,0,0,0,0,0
286,1722910391889187556,-1.92710197,-0.35411489,0.1266091763973236,-0.001733294,0.001659047,0.3505707383155823,-0.936533272,0,0,0,0,0,0
288,1722910391897952559,-1.927087665,-0.354096502,0.12660709023475647,-0.001684708,0.001622566,0.35068896412849426,-0.936489046,0,0,0,0,0,0
290,1722910391911183266,-1.927106857,-0.354113102,0.1265878528356552,-0.001563767,0.00170812,0.35052070021629333,-0.936552107,0,0,0,0,0,0
292,1722910391917597952,-1.927128553,-0.354200065,0.12644900381565094,-0.001252666,0.002962922,0.3500688672065735,-0.936718464,0,0,0,0,0,0
294,1722910391927973640,-1.927101374,-0.35412997,0.12657971680164337,-0.001809653,0.001894651,0.35049569606781006,-0.936560631,0,0,0,0,0,0
296,1722910391937396143,-1.92709446,-0.354127228,0.12659937143325806,-0.001843709,0.001559836,0.3506128787994385,-0.936517358,0,0,0,0,0,0
298,1722910391948031123,-1.927107453,-0.354119599,0.1266019642353058,-0.001920178,0.001461898,0.35050055384635925,-0.936559498,0,0,0,0,0,0
300,1722910391962423330,-1.927088499,-0.354126215,0.12662474811077118,-0.00184998,0.001347276,0.35059529542922974,-0.936524272,0,0,0,0,0,0
302,1722910391969160246,-1.927097559,-0.354125112,0.1266251504421234,-0.001847618,0.00133598,0.35055482387542725,-0.936539412,0,0,0,0,0,0
304,1722910391978047608,-1.927108407,-0.354120493,0.12662839889526367,-0.001863918,0.001461039,0.35058310627937317,-0.936528683,0,0,0,0,0,0
306,1722910391987594168,-1.927103281,-0.354122251,0.1266021430492401,-0.001842987,0.001632622,0.3505615293979645,-0.936536491,0,0,0,0,0,0
308,1722910391997900991,-1.927101016,-0.354110539,0.1266159564256668,-0.001795307,0.001613175,0.35053303837776184,-0.936547279,0,0,0,0,0,0
310,1722910392008416753,-1.927096367,-0.354118526,0.12658865749835968,-0.001824256,0.001682781,0.35051998496055603,-0.936551988,0,0,0,0,0,0
312,1722910392017315498,-1.927101612,-0.354119778,0.1265735924243927,-0.001782131,0.001632116,0.35051098465919495,-0.936555505,0,0,0,0,0,0
314,1722910392027924637,-1.927113891,-0.35411936,0.1266016811132431,-0.001782397,0.001664113,0.35049107670783997,-0.936562955,0,0,0,0,0,0
316,1722910392037738622,-1.927112222,-0.354118228,0.1265939176082611,-0.001752119,0.001725971,0.35049164295196533,-0.936562657,0,0,0,0,0,0
318,1722910392048199709,-1.927115798,-0.354111612,0.1266012340784073,-0.001727854,0.001567704,0.35048699378967285,-0.936564744,0,0,0,0,0,0
320,1722910392064196759,-1.927108884,-0.354122072,0.12659572064876556,-0.001809257,0.001518815,0.3505156338214874,-0.936553955,0,0,0,0,0,0
322,1722910392067106411,-1.927111268,-0.354126394,0.12658701837062836,-0.001800186,0.001517263,0.3504895865917206,-0.936563671,0,0,0,0,0,0
324,1722910392077835707,-1.927115202,-0.354120582,0.12659236788749695,-0.001809563,0.001541099,0.35052433609962463,-0.936550617,0,0,0,0,0,0
326,1722910392087718088,-1.927100897,-0.354102194,0.12662354111671448,-0.002057445,0.001452605,0.3506559729576111,-0.936500967,0,0,0,0,0,0
328,1722910392097485644,-1.927110195,-0.354115129,0.12661240994930267,-0.001999093,0.001520252,0.3505670428276062,-0.936534286,0,0,0,0,0,0
330,1722910392111447392,-1.927097321,-0.354122818,0.12660688161849976,-0.001875221,0.001524763,0.3505532741546631,-0.93653965,0,0,0,0,0,0
332,1722910392117182055,-1.927101135,-0.354133189,0.1266050487756729,-0.001644524,0.001597076,0.3505275547504425,-0.936549664,0,0,0,0,0,0
334,1722910392128742608,-1.927134037,-0.354218245,0.12644949555397034,-0.001251237,0.002802103,0.35004284977912903,-0.936728716,0,0,0,0,0,0
336,1722910392138349522,-1.927122951,-0.354138643,0.12657517194747925,-0.0015206,0.001781457,0.3504711389541626,-0.936570704,0,0,0,0,0,0
338,1722910392147383412,-1.927094221,-0.354134828,0.1266172230243683,-0.001902438,0.001490082,0.35057729482650757,-0.936530769,0,0,0,0,0,0
340,1722910392162678110,-1.927114487,-0.354142308,0.12661431729793549,-0.002089337,0.00140712,0.35051268339157104,-0.936554611,0,0,0,0,0,0
342,1722910392168029443,-1.92712009,-0.354139477,0.12659047544002533,-0.001952679,0.001630844,0.3504897654056549,-0.936563075,0,0,0,0,0,0
344,1722910392177145885,-1.927106142,-0.354126841,0.12658119201660156,-0.00170208,0.001747898,0.3505622148513794,-0.936536312,0,0,0,0,0,0
346,1722910392307441322,-1.927108645,-0.354099751,0.1266159862279892,-0.001737689,0.00146624,0.3506397306919098,-0.936507761,0,0,0,0,0,0
348,1722910392308790812,-1.927093267,-0.354116321,0.12661662697792053,-0.001698244,0.001401834,0.3505347967147827,-0.93654716,0,0,0,0,0,0
350,1722910392309089350,-1.92710948,-0.354115248,0.12659074366092682,-0.001673173,0.001459349,0.3505125343799591,-0.936555445,0,0,0,0,0,0
352,1722910392309405557,-1.927113771,-0.354134887,0.12657493352890015,-0.001884939,0.001644543,0.35047978162765503,-0.936566949,0,0,0,0,0,0
354,1722910392309766400,-1.927103758,-0.354117185,0.12660250067710876,-0.00194808,0.001468715,0.3506210148334503,-0.936514258,0,0,0,0,0,0
356,1722910392310187945,-1.927090883,-0.354102284,0.12660758197307587,-0.001881026,0.001398882,0.35065072774887085,-0.936503351,0,0,0,0,0,0
358,1722910392310821305,-1.927107811,-0.354109973,0.1265750378370285,-0.001678351,0.001631728,0.35056790709495544,-0.936534405,0,0,0,0,0,0
360,1722910392311108765,-1.927110791,-0.354141086,0.12657758593559265,-0.001611375,0.001721145,0.35048604011535645,-0.936565042,0,0,0,0,0,0
362,1722910392311478262,-1.927109599,-0.354111016,0.1266026496887207,-0.001704109,0.00159003,0.3506022095680237,-0.936521649,0,0,0,0,0,0
364,1722910392311907359,-1.92711699,-0.354127824,0.1265825480222702,-0.001755369,0.00167084,0.35055720806121826,-0.936538279,0,0,0,0,0,0
366,1722910392312198649,-1.927106261,-0.354093432,0.12659721076488495,-0.00177933,0.001439327,0.3506443500518799,-0.936505973,0,0,0,0,0,0
368,1722910392312426788,-1.92711246,-0.3540999,0.12659689784049988,-0.001849141,0.001425599,0.3506346642971039,-0.93650943,0,0,0,0,0,0
370,1722910392320995588,-1.927114964,-0.354111046,0.1265718787908554,-0.001934628,0.001583735,0.3505348563194275,-0.936546326,0,0,0,0,0,0
372,1722910392321228989,-1.927119017,-0.354156613,0.12658140063285828,-0.001895765,0.001710973,0.3504369556903839,-0.936582923,0,0,0,0,0,0
374,1722910392328327748,-1.927107692,-0.354140669,0.12659470736980438,-0.002095716,0.001640451,0.3504866659641266,-0.936563909,0,0,0,0,0,0
376,1722910392341986926,-1.927118897,-0.354124993,0.1265547275543213,-0.002123939,0.00171887,0.3504493236541748,-0.936577797,0,0,0,0,0,0
378,1722910392347749335,-1.927101851,-0.354113877,0.12658445537090302,-0.002001597,0.001616924,0.3505726754665375,-0.936532021,0,0,0,0,0,0
380,1722910392357920078,-1.927097201,-0.354112267,0.12660814821720123,-0.001931375,0.001547407,0.3505898714065552,-0.936525822,0,0,0,0,0,0
382,1722910392367911175,-1.927106023,-0.354118854,0.1266002506017685,-0.001824726,0.001533381,0.3504636883735657,-0.936573327,0,0,0,0,0,0
384,1722910392377749576,-1.927114367,-0.354113817,0.12659554183483124,-0.001905045,0.00135817,0.3504784405231476,-0.936567962,0,0,0,0,0,0
386,1722910392387518064,-1.927105308,-0.354111463,0.12659387290477753,-0.001996486,0.001396663,0.35055336356163025,-0.93653965,0,0,0,0,0,0
388,1722910392398113244,-1.927107334,-0.354110658,0.12660323083400726,-0.00173829,0.00161858,0.3505394458770752,-0.936544955,0,0,0,0,0,0
390,1722910392413439703,-1.927120566,-0.354103237,0.1265619397163391,-0.001709504,0.001829074,0.3504583239555359,-0.936574996,0,0,0,0,0,0
392,1722910392417412084,-1.927124619,-0.354124635,0.12657630443572998,-0.001631859,0.001794406,0.350452721,-0.93657726,0,0,0,0,0,0
394,1722910392428689022,-1.927105069,-0.354114711,0.12660999596118927,-0.001836047,0.001512357,0.3505896031856537,-0.936526239,0,0,0,0,0,0
396,1722910392437463897,-1.927100897,-0.354104936,0.1266244649887085,-0.001642587,0.001431989,0.3506210744380951,-0.936514854,0,0,0,0,0,0
398,1722910392447883545,-1.927099347,-0.354101062,0.12661780416965485,-0.001683033,0.001485747,0.3506406843662262,-0.936507463,0,0,0,0,0,0
400,1722910392458544246,-1.927110195,-0.354111761,0.12657317519187927,-0.001735113,0.001647451,0.35054776072502136,-0.936541855,0,0,0,0,0,0
402,1722910392470545187,-1.927107692,-0.354131162,0.12660841643810272,-0.001919486,0.001586216,0.3504882752895355,-0.93656379,0,0,0,0,0,0
404,1722910392478227645,-1.927117229,-0.354203701,0.12645059823989868,-0.001584437,0.002701615,0.3500884771347046,-0.936711431,0,0,0,0,0,0
406,1722910392487480445,-1.927126646,-0.354142338,0.1265902817249298,-0.002002492,0.001606701,0.35043755173683167,-0.936582625,0,0,0,0,0,0
408,1722910392498131930,-1.927128077,-0.354129463,0.12658515572547913,-0.001874016,0.001551381,0.35043996572494507,-0.936582088,0,0,0,0,0,0
410,1722910392509946383,-1.927116752,-0.354131877,0.12658274173736572,-0.00178275,0.001645642,0.3504338562488556,-0.936584413,0,0,0,0,0,0
412,1722910392521022718,-1.927105665,-0.35414049,0.12658542394638062,-0.001683538,0.001697136,0.35044538974761963,-0.936580122,0,0,0,0,0,0
414,1722910392528118262,-1.927094221,-0.354129255,0.12661167979240417,-0.001660999,0.001612981,0.35050198435783386,-0.9365592,0,0,0,0,0,0
416,1722910392537444197,-1.927097917,-0.354115486,0.12658262252807617,-0.001696626,0.001570697,0.3505566120147705,-0.936538696,0,0,0,0,0,0
418,1722910392547649872,-1.92710793,-0.354095846,0.12658639252185822,-0.001688774,0.00143387,0.35056376457214355,-0.936536312,0,0,0,0,0,0
420,1722910392558501507,-1.927108645,-0.354114592,0.1265883594751358,-0.001633635,0.001590682,0.35056957602500916,-0.936533988,0,0,0,0,0,0
422,1722910392567378172,-1.927103758,-0.354096889,0.1266019195318222,-0.001539144,0.001740979,0.3506051301956177,-0.936520517,0,0,0,0,0,0
424,1722910392578087519,-1.927111387,-0.354106903,0.12657693028450012,-0.001792074,0.00170056,0.35058432817459106,-0.936527908,0,0,0,0,0,0
426,1722910392590482112,-1.927125454,-0.354143053,0.12657484412193298,-0.001830723,0.00180451,0.3504415452480316,-0.936581135,0,0,0,0,0,0
428,1722910392597231895,-1.927101493,-0.35411343,0.12659288942813873,-0.001743355,0.001743738,0.3505591154098511,-0.936537445,0,0,0,0,0,0
430,1722910392608963190,-1.927116394,-0.354121685,0.12661239504814148,-0.00192455,0.001493612,0.3505631983280182,-0.936535895,0,0,0,0,0,0
432,1722910392634995038,-1.927107811,-0.354125291,0.12658029794692993,-0.001650485,0.001675098,0.3504984974861145,-0.936560333,0,0,0,0,0,0
434,1722910392635264074,-1.927101016,-0.3541179,0.1265890896320343,-0.001642339,0.001570143,0.3505716621875763,-0.936533153,0,0,0,0,0,0
436,1722910392638548966,-1.92711699,-0.354146779,0.12659430503845215,-0.001618389,0.00154885,0.35041728615760803,-0.93659097,0,0,0,0,0,0
438,1722910392647776041,-1.927107453,-0.3541269,0.1265898197889328,-0.001548007,0.001629302,0.35047149658203125,-0.936570704,0,0,0,0,0,0
440,1722910392708039913,-1.927094936,-0.354121804,0.12658307,-0.001720015,0.001668696,0.3505633473396301,-0.936535954,0,0,0,0,0,0
442,1722910392708419084,-1.927111864,-0.354102194,0.1265648454427719,-0.001981861,0.001553803,0.3506724238395691,-0.936494887,0,0,0,0,0,0
444,1722910392708928760,-1.927121043,-0.354196787,0.12644676864147186,-0.001638494,0.002670111,0.35007455945014954,-0.936716676,0,0,0,0,0,0
446,1722910392709205668,-1.927098513,-0.354130089,0.12659689784049988,-0.001975177,0.001777374,0.3505382537841797,-0.936544657,0,0,0,0,0,0
448,1722910392709652327,-1.927104354,-0.354130507,0.12660980224609375,-0.001784818,0.001706426,0.3505558967590332,-0.936538577,0,0,0,0,0,0
450,1722910392710108437,-1.927103996,-0.354110032,0.12660585343837738,-0.001778167,0.001580051,0.3505418002605438,-0.93654412,0,0,0,0,0,0
452,1722910392717418571,-1.927121639,-0.354126215,0.12660621106624603,-0.00173329,0.001483681,0.35053354501724243,-0.936547399,0,0,0,0,0,0
454,1722910392728899616,-1.92710948,-0.354119718,0.12658919394016266,-0.00183221,0.001648006,0.3504911959171295,-0.936562836,0,0,0,0,0,0
456,1722910392738559711,-1.927120566,-0.354106545,0.1265902817249298,-0.001917049,0.001632165,0.3504961431026459,-0.936560869,0,0,0,0,0,0
458,1722910392747595876,-1.927101254,-0.354104042,0.12660270929336548,-0.001832137,0.00160568,0.3506222665309906,-0.936513782,0,0,0,0,0,0
460,1722910392758521134,-1.92710197,-0.354110122,0.126593217,-0.001843672,0.001602215,0.35056638717651367,-0.936534703,0,0,0,0,0,0
462,1722910392767413534,-1.927102089,-0.354106545,0.12661439180374146,-0.001717253,0.001605251,0.3505982458591461,-0.93652302,0,0,0,0,0,0
464,1722910392778820651,-1.927116036,-0.354128063,0.12657548487186432,-0.001614376,0.001699572,0.3504694998264313,-0.93657124,0,0,0,0,0,0
466,1722910392788019433,-1.927111983,-0.354124039,0.12658266723155975,-0.001759982,0.001560631,0.35053664445877075,-0.936546147,0,0,0,0,0,0
468,1722910392800334587,-1.927100658,-0.354114056,0.126602903,-0.001765746,0.001493481,0.3505620062351227,-0.936536729,0,0,0,0,0,0
470,1722910392809254852,-1.927092195,-0.354111016,0.12661166489124298,-0.001751439,0.001445819,0.35064631700515747,-0.936505258,0,0,0,0,0,0
472,1722910392819486465,-1.927101374,-0.354130715,0.126610667,-0.001455026,0.001646308,0.3505273163318634,-0.936549902,0,0,0,0,0,0
474,1722910392870491190,-1.927103043,-0.354139209,0.12660382688045502,-0.001609171,0.001652145,0.35050642490386963,-0.936557531,0,0,0,0,0,0
476,1722910392871026443,-1.927097321,-0.3541345,0.12662048637866974,-0.001679913,0.001483575,0.3504866063594818,-0.936565161,0,0,0,0,0,0
478,1722910392871393919,-1.92711854,-0.35422352,0.12644866108894348,-0.001356496,0.002690743,0.35003572702407837,-0.936731517,0,0,0,0,0,0
480,1722910392871853306,-1.927117348,-0.354146481,0.12656335532665253,-0.001808144,0.001747967,0.35039928555488586,-0.936597049,0,0,0,0,0,0
482,1722910392872278446,-1.927091718,-0.354130089,0.12660256028175354,-0.001927478,0.001454552,0.3505401909351349,-0.936544657,0,0,0,0,0,0
484,1722910392878530126,-1.927114964,-0.354106694,0.12660391628742218,-0.001819609,0.001429801,0.35057783126831055,-0.936530769,0,0,0,0,0,0
486,1722910392889180916,-1.927122355,-0.354114592,0.1265733540058136,-0.001576435,0.001708206,0.35054367780685425,-0.936543524,0,0,0,0,0,0
488,1722910392897726059,-1.927102447,-0.354115605,0.12660139799118042,-0.001723414,0.001531746,0.35056769847869873,-0.936534643,0,0,0,0,0,0
490,1722910392908114847,-1.927091718,-0.354094952,0.12663020193576813,-0.001884791,0.001365638,0.3506883680820465,-0.936489344,0,0,0,0,0,0
492,1722910392919094675,-1.92710042,-0.35409528,0.12662333250045776,-0.001890809,0.001527668,0.35069796442985535,-0.936485469,0,0,0,0,0,0
494,1722910392928032193,-1.927097678,-0.354106873,0.1266256719827652,-0.001913028,0.001554208,0.3506084382534027,-0.936518908,0,0,0,0,0,0
496,1722910392937397142,-1.927120805,-0.354148507,0.12658347189426422,-0.001765414,0.001663636,0.3503507077693939,-0.936615467,0,0,0,0,0,0
498,1722910392947890190,-1.927098274,-0.354148865,0.12660114467144012,-0.001829514,0.001770983,0.3504480719566345,-0.936578751,0,0,0,0,0,0
500,1722910392964266358,-1.927092433,-0.354125798,0.12661507725715637,-0.001865009,0.001527499,0.350579172,-0.936529994,0,0,0,0,0,0
502,1722910392967314492,-1.927108765,-0.354120642,0.12659326195716858,-0.001922569,0.00143111,0.3504560589790344,-0.936576128,0,0,0,0,0,0
504,1722910392977283619,-1.927103281,-0.354132593,0.12658783793449402,-0.00190658,0.001456225,0.3504232168197632,-0.936588466,0,0,0,0,0,0
506,1722910392988514129,-1.927098155,-0.354118109,0.126586914,-0.001768337,0.001473072,0.35051262378692627,-0.936555207,0,0,0,0,0,0
508,1722910392997418848,-1.9271034,-0.354119897,0.1265941858291626,-0.001736636,0.001496448,0.3505575656890869,-0.936538398,0,0,0,0,0,0
510,1722910393008862676,-1.92710042,-0.354151666,0.1266086995601654,-0.001829968,0.001396836,0.35050448775291443,-0.936558247,0,0,0,0,0,0
