seq,timestamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az
216,1722910741355624798,-1.516572475,-0.466174781,0.21135185658931732,-0.035513047,0.038079228,0.3142402470111847,-0.947914481,0,0,0,0,0,0
218,1722910741369036482,-1.516226768,-0.466035992,0.21138393878936768,-0.035379376,0.039001382887363434,0.31451860070228577,-0.947789729,0,0,0,0,0,0
220,1722910741376091376,-1.515867233,-0.465878069,0.21152883768081665,-0.035281159,0.038889036,0.314900666,-0.947671056,0,0,0,0,0,0
222,1722910741389648779,-1.515542626,-0.465721607,0.21163728833198547,-0.035197783,0.038745627,0.31526681780815125,-0.947558343,0,0,0,0,0,0
224,1722910741396949163,-1.515189648,-0.465547889,0.21184217929840088,-0.034792002,0.037963151931762695,0.31621646881103516,-0.947288573,0,0,0,0,0,0
226,1722910741405836558,-1.514810562,-0.465394139,0.21205127239227295,-0.034535512,0.037415221,0.3171922266483307,-0.946993411,0,0,0,0,0,0
228,1722910741415751723,-1.514492869,-0.465284944,0.21215952932834625,-0.034520529,0.037548974,0.31773900985717773,-0.946805298,0,0,0,0,0,0
230,1722910741427678598,-1.514193892,-0.465212792,0.2122386395931244,-0.034219693,0.037892014,0.31816038489341736,-0.946661055,0,0,0,0,0,0
232,1722910741437726718,-1.513887882,-0.465174139,0.21227416396141052,-0.034423035,0.038359303027391434,0.31832966208457947,-0.946577966,0,0,0,0,0,0
234,1722910741446156188,-1.513588548,-0.465160668,0.2123144567012787,-0.034792196,0.039009556,0.31857725977897644,-0.946454585,0,0,0,0,0,0
236,1722910741460730341,-1.51326704,-0.465128213,0.21233569085597992,-0.034381639,0.039489262,0.3189478814601898,-0.946324885,0,0,0,0,0,0
238,1722910741466740599,-1.512949824,-0.465047628,0.21235254406929016,-0.033161353,0.039955147,0.31926026940345764,-0.946243525,0,0,0,0,0,0
240,1722910741475747756,-1.512639284,-0.464993298,0.2123720943927765,-0.032332458,0.040368076,0.3197915554046631,-0.946075261,0,0,0,0,0,0
242,1722910741486783236,-1.512198448,-0.464882284,0.21258671581745148,-0.032379303,0.039664697,0.32064029574394226,-0.945816159,0,0,0,0,0,0
244,1722910741498922959,-1.511777401,-0.46477282,0.2127867043018341,-0.03251173,0.038615882,0.3212706446647644,-0.9456411,0,0,0,0,0,0
246,1722910741545966910,-1.511394143,-0.464727998,0.21284252405166626,-0.032278918,0.038998547941446304,0.321493924,-0.945557415,0,0,0,0,0,0
248,1722910741546373776,-1.510987163,-0.464664817,0.21283301711082458,-0.031948809,0.039676323533058167,0.32161790132522583,-0.945498347,0,0,0,0,0,0
250,1722910741546849713,-1.51052177,-0.464584142,0.21280990540981293,-0.031371869,0.040377940982580185,0.32203254103660583,-0.945346832,0,0,0,0,0,0
252,1722910741547165682,-1.510081887,-0.46447742,0.2127254605293274,-0.030481685,0.041787602,0.3223925232887268,-0.945191979,0,0,0,0,0,0
254,1722910741549386418,-1.509596586,-0.464265734,0.21288833022117615,-0.03031967,0.04148775,0.32324084639549255,-0.944920599,0,0,0,0,0,0
256,1722910741557208128,-1.509123325,-0.464134991,0.2129778265953064,-0.030506147,0.041311555,0.3237318992614746,-0.944754124,0,0,0,0,0,0
258,1722910741570058074,-1.508591056,-0.464016259,0.21305716037750244,-0.030383786,0.041169874370098114,0.3243068754673004,-0.944567144,0,0,0,0,0,0
260,1722910741576111725,-1.508092403,-0.46394226,0.21301177144050598,-0.029743949,0.041846268,0.3245447874069214,-0.944475949,0,0,0,0,0,0
262,1722910741591768715,-1.507631421,-0.463834882,0.2130352407693863,-0.029429408,0.042714696,0.3248633146286011,-0.944337428,0,0,0,0,0,0
264,1722910741604984799,-1.50713408,-0.463655412,0.2132357507944107,-0.02923275,0.042084251,0.3256455063819885,-0.944102466,0,0,0,0,0,0
266,1722910741608413323,-1.506600976,-0.463492721,0.21340887248516083,-0.029133715,0.041665327,0.3266757130622864,-0.943768084,0,0,0,0,0,0
268,1722910741759964197,-1.506091833,-0.463431627,0.21336568892002106,-0.028778791,0.043202288,0.3271741569042206,-0.943537235,0,0,0,0,0,0
270,1722910741760838536,-1.505591273,-0.463384748,0.21338731050491333,-0.028818436,0.043394897133111954,0.3276193141937256,-0.943372726,0,0,0,0,0,0
272,1722910741761641590,-1.505110025,-0.463372529,0.21330326795578003,-0.02861416,0.044182938,0.3276755213737488,-0.943322778,0,0,0,0,0,0
274,1722910741762423376,-1.504626513,-0.463263035,0.21320481598377228,-0.028566096,0.044175472,0.3276401162147522,-0.943336844,0,0,0,0,0,0
276,1722910741763139047,-1.504170656,-0.463127941,0.21317389607429504,-0.029058827,0.043773531913757324,0.32779157161712646,-0.943287969,0,0,0,0,0,0
278,1722910741763374905,-1.503734708,-0.462966472,0.21306423842906952,-0.029111797,0.043711233884096146,0.32773157954216003,-0.943310022,0,0,0,0,0,0
280,1722910741763609635,-1.503337979,-0.462729633,0.21308839321136475,-0.027402997,0.043330155313014984,0.32730504870414734,-0.943526924,0,0,0,0,0,0
282,1722910741763883294,-1.502916336,-0.462438881,0.21318240463733673,-0.027061976,0.04292661,0.32696789503097534,-0.943672121,0,0,0,0,0,0
284,1722910741764196378,-1.502458096,-0.462169617,0.21328552067279816,-0.026901655,0.042299658,0.3265449106693268,-0.943851411,0,0,0,0,0,0
286,1722910741764432597,-1.501963615,-0.461870134,0.21337977051734924,-0.026872884,0.041887708,0.32613691687583923,-0.944011629,0,0,0,0,0,0
288,1722910741764661322,-1.5014323,-0.461520255,0.21349367499351501,-0.02679407,0.041261956095695496,0.3260940909385681,-0.944056213,0,0,0,0,0,0
290,1722910741764892167,-1.500917912,-0.46118778,0.21357212960720062,-0.026473513,0.040915672,0.3260897696018219,-0.944081843,0,0,0,0,0,0
292,1722910741765122001,-1.500425339,-0.460884571,0.21347270905971527,-0.025718717,0.041791525,0.3258443772792816,-0.944149077,0,0,0,0,0,0
294,1722910741765396089,-1.49982667,-0.460452408,0.2135503888130188,-0.024900235,0.040649712,0.3260345458984375,-0.944155276,0,0,0,0,0,0
296,1722910741765638030,-1.499201179,-0.460050792,0.21362675726413727,-0.024549766,0.039121318608522415,0.3263263404369354,-0.944128215,0,0,0,0,0,0
298,1722910741766341157,-1.498570204,-0.459690928,0.21360178291797638,-0.023839328,0.038913488,0.32625630497932434,-0.944179177,0,0,0,0,0,0
300,1722910741776221747,-1.498010159,-0.45942679,0.21351374685764313,-0.023913452,0.039258603006601334,0.3260250687599182,-0.944242835,0,0,0,0,0,0
302,1722910741786015961,-1.497461319,-0.459133446,0.21338623762130737,-0.023473753,0.03947093,0.32586175203323364,-0.944301426,0,0,0,0,0,0
304,1722910741796427670,-1.496860743,-0.458800077,0.21335546672344208,-0.022872789,0.03898938,0.32597169280052185,-0.944298208,0,0,0,0,0,0
306,1722910741807041567,-1.496269941,-0.458480597,0.21337644755840302,-0.021797085,0.038879491,0.32673168182373047,-0.944065571,0,0,0,0,0,0
308,1722910741817469839,-1.49571228,-0.458190173,0.21335074305534363,-0.021538269,0.038936988,0.32698699831962585,-0.943980694,0,0,0,0,0,0
310,1722910741826296642,-1.495203376,-0.457993418,0.21326123178005219,-0.022319568,0.038676493,0.32672885060310364,-0.944062591,0,0,0,0,0,0
312,1722910741836684896,-1.494678497,-0.457844049,0.2130868285894394,-0.021654373,0.039562854915857315,0.32631683349609375,-0.944183946,0,0,0,0,0,0
314,1722910741849802443,-1.494185209,-0.457696736,0.2130107432603836,-0.020742951,0.040453684,0.3261086940765381,-0.944238484,0,0,0,0,0,0
316,1722910741856867905,-1.493737936,-0.457573175,0.21291188895702362,-0.019686813,0.041487299,0.3257429301738739,-0.944342494,0,0,0,0,0,0
318,1722910741871531458,-1.493200183,-0.45734328,0.21329189836978912,-0.02064462,0.040646202862262726,0.3264702260494232,-0.944107533,0,0,0,0,0,0
320,1722910741875692817,-1.49272275,-0.457194537,0.21350376307964325,-0.020406291,0.041062061,0.3266395330429077,-0.944036067,0,0,0,0,0,0
322,1722910741887756567,-1.492254615,-0.457052678,0.21366873383522034,-0.020538541,0.040944967,0.3267929255962372,-0.943985283,0,0,0,0,0,0
324,1722910741898954343,-1.491696119,-0.456931919,0.2138974517583847,-0.021247948,0.040380749851465225,0.32690325379371643,-0.9439556,0,0,0,0,0,0
326,1722910741906124526,-1.491169095,-0.456848502,0.2140486240386963,-0.02223403,0.040302459,0.3268186151981354,-0.943965614,0,0,0,0,0,0
328,1722910741917181591,-1.490622401,-0.456738174,0.21409420669078827,-0.022753207,0.040742539,0.32684606313705444,-0.943924844,0,0,0,0,0,0
330,1722910741929890637,-1.490009308,-0.456529498,0.21435196697711945,-0.022515221,0.039882883,0.32766011357307434,-0.943684936,0,0,0,0,0,0
332,1722910741935767472,-1.489391446,-0.456348866,0.21458697319030762,-0.02174475,0.039884657,0.32829713821411133,-0.943481505,0,0,0,0,0,0
334,1722910741947569250,-1.488760471,-0.456231236,0.21449823677539825,-0.020571727,0.042412039,0.32828131318092346,-0.943403184,0,0,0,0,0,0
336,1722910741956384878,-1.488061547,-0.456072867,0.21457070112228394,-0.019873161,0.043828882,0.3282249867916107,-0.943372905,0,0,0,0,0,0
338,1722910741966626526,-1.4872998,-0.455848813,0.2147301882505417,-0.020230301,0.043417085,0.32850584387779236,-0.943286598,0,0,0,0,0,0
340,1722910741976797500,-1.486568928,-0.455652058,0.2147388756275177,-0.020171503,0.043071568,0.3285905122756958,-0.9432742,0,0,0,0,0,0
342,1722910741986214990,-1.485857725,-0.455549598,0.2147057056427002,-0.020245809,0.043494761,0.3283464312553406,-0.943338275,0,0,0,0,0,0
344,1722910741996423897,-1.485010982,-0.455358237,0.21490617096424103,-0.020421127,0.043479435,0.32892337441444397,-0.943134069,0,0,0,0,0,0
346,1722910742007329867,-1.484191418,-0.455124855,0.2150207757949829,-0.020135283,0.043666326,0.3290472626686096,-0.943088472,0,0,0,0,0,0
348,1722910742019290114,-1.483343482,-0.454863667,0.21513915061950684,-0.019566325,0.043356199,0.32958316802978516,-0.942927539,0,0,0,0,0,0
350,1722910742027397209,-1.482504249,-0.454606861,0.2153536081314087,-0.020484794,0.042258284986019135,0.3303021192550659,-0.942706347,0,0,0,0,0,0
352,1722910742036397563,-1.481671572,-0.454453647,0.21535295248031616,-0.02045718,0.043610007,0.3301570415496826,-0.942696154,0,0,0,0,0,0
354,1722910742046090383,-1.480711222,-0.454191327,0.2156430184841156,-0.020112269,0.043685049,0.330912709,-0.942435086,0,0,0,0,0,0
356,1722910742056579714,-1.479797482,-0.453966409,0.21576395630836487,-0.019313594,0.043569833,0.33144572377204895,-0.942269802,0,0,0,0,0,0
358,1722910742069182817,-1.478953004,-0.453864813,0.21570348739624023,-0.018897343,0.044764895,0.3314800262451172,-0.942210138,0,0,0,0,0,0
360,1722910742075629711,-1.477982163,-0.453674674,0.21586154401302338,-0.018249961,0.044983360916376114,0.3317713141441345,-0.942110002,0,0,0,0,0,0
362,1722910742086988947,-1.477084875,-0.45353809,0.215931237,-0.017896866,0.04446844,0.3314581513404846,-0.942251503,0,0,0,0,0,0
364,1722910742096854023,-1.476157069,-0.453329772,0.2162666767835617,-0.018700002,0.042505711,0.33206605911254883,-0.942112327,0,0,0,0,0,0
366,1722910742106606007,-1.475235939,-0.453235298,0.21636557579040527,-0.018592259,0.042740512639284134,0.3320634365081787,-0.942104816,0,0,0,0,0,0
368,1722910742119558302,-1.474287391,-0.45312354,0.2165789157152176,-0.018513571,0.042876203,0.3327348232269287,-0.941863239,0,0,0,0,0,0
370,1722910742126655621,-1.473354816,-0.453051209,0.21664734184741974,-0.017576015,0.044393599,0.3330409824848175,-0.941702724,0,0,0,0,0,0
372,1722910742136096520,-1.472409606,-0.452909499,0.21687082946300507,-0.017510841,0.044508229941129684,0.33326369524002075,-0.941619754,0,0,0,0,0,0
374,1722910742147174033,-1.471391559,-0.452840775,0.2171700894832611,-0.018401215,0.043387666,0.33365869522094727,-0.941515207,0,0,0,0,0,0
376,1722910742156911627,-1.47042501,-0.452777177,0.21746571362018585,-0.017373398,0.042600974440574646,0.33444109559059143,-0.941292942,0,0,0,0,0,0
378,1722910742167124165,-1.469523311,-0.452841401,0.21754564344882965,-0.016190818,0.042998362332582474,0.3348294496536255,-0.941157997,0,0,0,0,0,0
380,1722910742176588613,-1.468529463,-0.452828467,0.21792647242546082,-0.015411087,0.042799987,0.33521774411201477,-0.941041827,0,0,0,0,0,0
382,1722910742192255916,-1.467552543,-0.452862829,0.21817518770694733,-0.013793096,0.043448992,0.3356301784515381,-0.940890253,0,0,0,0,0,0
384,1722910742197443113,-1.46663475,-0.452870369,0.21852654218673706,-0.013077294,0.042873181,0.3360709846019745,-0.940769494,0,0,0,0,0,0
386,1722910742208785245,-1.465669036,-0.452922225,0.2188793271780014,-0.013260389,0.041908924,0.33668187260627747,-0.940591931,0,0,0,0,0,0
388,1722910742216965424,-1.464640021,-0.453036368,0.21914656460285187,-0.013120688,0.041792545,0.3368878662586212,-0.940525293,0,0,0,0,0,0
390,1722910742225908488,-1.463596702,-0.45312953,0.21952204406261444,-0.012164264,0.041528072,0.33791932463645935,-0.940179825,0,0,0,0,0,0
392,1722910742235906031,-1.462620616,-0.453213245,0.2197258025407791,-0.009863521,0.041673377,0.3387974798679352,-0.939884245,0,0,0,0,0,0
394,1722910742247460459,-1.461554766,-0.45336628,0.2198553830385208,-0.009051636,0.042238485,0.3393031060695648,-0.939684749,0,0,0,0,0,0
396,1722910742259591187,-1.460507512,-0.453630179,0.2198977768421173,-0.008774767,0.043149967,0.3392868936061859,-0.939651787,0,0,0,0,0,0
398,1722910742272513206,-1.459381819,-0.453812838,0.2200894057750702,-0.007621798,0.044020507484674454,0.3404504060745239,-0.93920058,0,0,0,0,0,0
400,1722910742275498902,-1.45825851,-0.454082042,0.22028209269046783,-0.006960382,0.045004968,0.34113502502441406,-0.938910544,0,0,0,0,0,0
402,1722910742286479238,-1.457148314,-0.454256922,0.22050292789936066,-0.00682488,0.044150997,0.3418666422367096,-0.938686013,0,0,0,0,0,0
404,1722910742300163098,-1.456021905,-0.454395354,0.22073780000209808,-0.007019618,0.042828862,0.3426376283168793,-0.938464701,0,0,0,0,0,0
406,1722910742305468376,-1.454901695,-0.454682976,0.22066134214401245,-0.007010038,0.043418285,0.34295642375946045,-0.938321173,0,0,0,0,0,0
408,1722910742317230019,-1.453716278,-0.454904228,0.2208787202835083,-0.007271783,0.042148609,0.34377261996269226,-0.938078403,0,0,0,0,0,0
410,1722910742325834373,-1.452587247,-0.455165416,0.2208598107099533,-0.006782604,0.043039877,0.34436726570129395,-0.937823415,0,0,0,0,0,0
412,1722910742336439824,-1.451426148,-0.455442607,0.2208990752696991,-0.005101677,0.043852679431438446,0.3449070453643799,-0.937598109,0,0,0,0,0,0
414,1722910742347545689,-1.450244784,-0.455798805,0.220681295,-0.004928988,0.044718765,0.34514331817626953,-0.937471151,0,0,0,0,0,0
416,1722910742355865927,-1.449125648,-0.456085086,0.22059021890163422,-0.005195542,0.045320496,0.3449452221393585,-0.937513649,0,0,0,0,0,0
418,1722910742367111019,-1.447997212,-0.45631206,0.22055092453956604,-0.006260873,0.045394175,0.34486106038093567,-0.93753463,0,0,0,0,0,0
420,1722910742375533430,-1.446797132,-0.456423312,0.22084824740886688,-0.005382865,0.043220706,0.34624558687210083,-0.937132418,0,0,0,0,0,0
422,1722910742390020474,-1.445683002,-0.456738055,0.2207220494747162,-0.004364586,0.043111574,0.34668153524398804,-0.936981499,0,0,0,0,0,0
424,1722910742397295846,-1.444456935,-0.457001358,0.22078131139278412,-0.005432474,0.041341092,0.34730392694473267,-0.936825216,0,0,0,0,0,0
426,1722910742444457961,-1.443313718,-0.457273692,0.22087781131267548,-0.00557781,0.040532998740673065,0.3482312858104706,-0.936515391,0,0,0,0,0,0
428,1722910742445184715,-1.442317605,-0.457625121,0.22072046995162964,-0.00532307,0.042032092809677124,0.34851452708244324,-0.936345339,0,0,0,0,0,0
430,1722910742445468842,-1.441155672,-0.457775295,0.22102665901184082,-0.00447505,0.041120525,0.34945356845855713,-0.936040223,0,0,0,0,0,0
432,1722910742445834196,-1.440064907,-0.458121091,0.22090251743793488,-0.003707246,0.04315047,0.3496960401535034,-0.935861588,0,0,0,0,0,0
434,1722910742446079485,-1.438977003,-0.458364874,0.22092778980731964,-0.004162783,0.042622309,0.350598007,-0.935546458,0,0,0,0,0,0
436,1722910742517473899,-1.437913656,-0.458602309,0.2210143357515335,-0.003885839,0.042725298553705215,0.35104823112487793,-0.935374022,0,0,0,0,0,0
438,1722910742518010557,-1.436847687,-0.458847225,0.22111427783966064,-0.003945439,0.042240586,0.3514683246612549,-0.935238123,0,0,0,0,0,0
440,1722910742518402099,-1.435817242,-0.459138006,0.22112710773944855,-0.004846188,0.042262383,0.35150378942489624,-0.935219586,0,0,0,0,0,0
442,1722910742518681756,-1.434707165,-0.459304422,0.22144140303134918,-0.004484447,0.041212324,0.35272347927093506,-0.93480885,0,0,0,0,0,0
444,1722910742518914939,-1.433706641,-0.459606409,0.2213820517063141,-0.003253709,0.042211242,0.3530636727809906,-0.934640944,0,0,0,0,0,0
446,1722910742519154235,-1.432730794,-0.459835202,0.22137974202632904,-0.002193711,0.042349379509687424,0.3531169593334198,-0.934617698,0,0,0,0,0,0
448,1722910742519390090,-1.431775331,-0.460081667,0.22147923707962036,-0.002812922,0.04204933,0.3530222475528717,-0.934665322,0,0,0,0,0,0
450,1722910742526343382,-1.430758715,-0.460300297,0.22153079509735107,-0.003063531,0.042367294,0.35319581627845764,-0.934584618,0,0,0,0,0,0
452,1722910742536387882,-1.429827929,-0.460544407,0.22160616517066956,-0.003488568,0.041609578,0.3533824384212494,-0.93454659,0,0,0,0,0,0
454,1722910742548849108,-1.42894578,-0.460675925,0.22178484499454498,-0.003127937,0.040661015,0.35412320494651794,-0.934309185,0,0,0,0,0,0
456,1722910742560097243,-1.428161025,-0.461010277,0.22154155373573303,-0.001552897,0.04309855,0.35361847281455994,-0.934395134,0,0,0,0,0,0
458,1722910742572165012,-1.427328587,-0.461322725,0.22149203717708588,-0.002481584,0.043268666,0.3533135950565338,-0.934500575,0,0,0,0,0,0
460,1722910742575610370,-1.426445603,-0.461498797,0.22158998250961304,-0.002462424,0.042750143,0.3537565767765045,-0.934356809,0,0,0,0,0,0
462,1722910742585926870,-1.425622344,-0.461648822,0.22155331075191498,-0.00170236,0.041194055,0.3541093170642853,-0.934294879,0,0,0,0,0,0
464,1722910742599459061,-1.42483747,-0.461909056,0.22144728899002075,-0.0019386,0.041410822,0.3540841341018677,-0.934294283,0,0,0,0,0,0
466,1722910742610855706,-1.42408061,-0.462115765,0.22140268981456757,-0.001226102,0.041786037385463715,0.35392311215400696,-0.934339881,0,0,0,0,0,0
468,1722910742618318419,-1.423312783,-0.462189943,0.22166399657726288,-0.001184896,0.041608751,0.3545648157596588,-0.934104443,0,0,0,0,0,0
470,1722910742626217584,-1.422522068,-0.462322086,0.2217026799917221,-0.000820148,0.04162205,0.35546454787254333,-0.933762252,0,0,0,0,0,0
472,1722910742636648200,-1.421783328,-0.462582529,0.22155658900737762,-0.001280936,0.042043727,0.35558798909187317,-0.933695793,0,0,0,0,0,0
474,1722910742648112419,-1.421031475,-0.462855816,0.22139787673950195,-0.001749676,0.042642679,0.3553820550441742,-0.933746338,0,0,0,0,0,0
476,1722910742656741902,-1.420345545,-0.463051587,0.2212449461221695,-0.001456904,0.043298374861478806,0.35532379150390625,-0.933738768,0,0,0,0,0,0
478,1722910742666727710,-1.41964972,-0.463186771,0.2212425172328949,-0.001095211,0.042733173817396164,0.35584166646003723,-0.93356812,0,0,0,0,0,0
480,1722910742676404186,-1.418961167,-0.463408321,0.22113287448883057,-0.000412574,0.042853325605392456,0.3560923635959625,-0.933467567,0,0,0,0,0,0
482,1722910742686303122,-1.41818893,-0.463581979,0.2212175875902176,-8.78E-06,0.041295517,0.3565279245376587,-0.933371603,0,0,0,0,0,0
484,1722910742706134082,-1.417493105,-0.463911295,0.22115325927734375,0.001086041,0.042174269,0.3566678762435913,-0.933278263,0,0,0,0,0,0
486,1722910742706397794,-1.416835189,-0.464215606,0.22102688252925873,0.000896773,0.042478152,0.35645630955696106,-0.933345437,0,0,0,0,0,0
488,1722910742718402604,-1.416203737,-0.464351177,0.22102771699428558,0.001972607,0.042882855981588364,0.35650956630706787,-0.933304906,0,0,0,0,0,0
490,1722910742725772951,-1.415628195,-0.464566737,0.22084371745586395,0.002316168,0.043511137,0.3563339114189148,-0.933342218,0,0,0,0,0,0
492,1722910742736931984,-1.414970517,-0.464787453,0.2208094745874405,0.002095628,0.043560221791267395,0.3562314808368683,-0.933379471,0,0,0,0,0,0
494,1722910742818492864,-1.414276481,-0.46502021,0.22081895172595978,0.00158169,0.042880587,0.3564359247684479,-0.933333874,0,0,0,0,0,0
496,1722910742818779494,-1.413604379,-0.465194583,0.22087082266807556,0.001041026,0.04189232,0.3565085530281067,-0.933351874,0,0,0,0,0,0
498,1722910742819009735,-1.412962556,-0.465366751,0.22093918919563293,0.000961979,0.041321207,0.3563648462295532,-0.933432221,0,0,0,0,0,0
500,1722910742819233330,-1.412375689,-0.46562773,0.22088535130023956,3.7878173316130415e-05,0.041360058,0.3559412658214569,-0.933592618,0,0,0,0,0,0
502,1722910742819470193,-1.41179502,-0.465857774,0.22087182104587555,-0.000117879,0.041528411,0.3555413782596588,-0.933737516,0,0,0,0,0,0
504,1722910742819709940,-1.411263585,-0.466085732,0.22084812819957733,0.000159887,0.042714082,0.3549138307571411,-0.933922768,0,0,0,0,0,0
506,1722910742820147643,-1.410800219,-0.466301531,0.2208048403263092,0.001473009,0.043566539883613586,0.35443922877311707,-0.934062541,0,0,0,0,0,0
508,1722910742820822418,-1.410238385,-0.46636644,0.22094598412513733,0.002944323,0.042919368,0.35504013299942017,-0.933860719,0,0,0,0,0,0
510,1722910742825635496,-1.409713745,-0.466543794,0.22097787261009216,0.00252951,0.042582932859659195,0.3555329144001007,-0.933689773,0,0,0,0,0,0
512,1722910742836713248,-1.40917182,-0.466679692,0.22103208303451538,0.002207061,0.042092439,0.3560141921043396,-0.933529437,0,0,0,0,0,0
514,1722910742857936342,-1.408601522,-0.466813534,0.2209530770778656,0.002082681,0.042466823011636734,0.35591205954551697,-0.933551788,0,0,0,0,0,0
516,1722910742858180766,-1.408100724,-0.466971815,0.2208210825920105,0.001402787,0.042623136192560196,0.3557097315788269,-0.933622956,0,0,0,0,0,0
518,1722910742866469007,-1.407617211,-0.467109591,0.22068527340888977,-7.41E-05,0.042650580406188965,0.35548117756843567,-0.933709919,0,0,0,0,0,0
520,1722910742876260939,-1.407087564,-0.467237949,0.2204592227935791,0.000292773,0.043386779725551605,0.3551488220691681,-0.933802366,0,0,0,0,0,0
522,1722910742885906685,-1.406397343,-0.467255622,0.2206541895866394,-0.000722657,0.04270776,0.35609710216522217,-0.933472216,0,0,0,0,0,0
524,1722910742896350688,-1.405775189,-0.467247367,0.22073295712471008,-2.27E-05,0.042250968515872955,0.3566972017288208,-0.933264196,0,0,0,0,0,0
526,1722910742906297631,-1.405052543,-0.467310905,0.22069917619228363,0.00168522,0.042152278,0.3570646643638611,-0.933126569,0,0,0,0,0,0
528,1722910742926479057,-1.404336214,-0.467443347,0.22069281339645386,0.002331068,0.042159948498010635,0.357015461,-0.933143675,0,0,0,0,0,0
530,1722910742937388478,-1.40288794,-0.467665613,0.22052687406539917,0.001849361,0.042250063,0.35702088475227356,-0.933138609,0,0,0,0,0,0
532,1722910742949624625,-1.402027249,-0.467705458,0.22061385214328766,0.001403964,0.041876655,0.35778287053108215,-0.932864308,0,0,0,0,0,0
534,1722910742957588475,-1.401185989,-0.467888474,0.2203514128923416,0.00265256,0.043783340603113174,0.3576120138168335,-0.932839632,0,0,0,0,0,0
