timestamp,fx,fy,fz
0.0,0.0,0.0,0.0
0.003818985,-0.017109278157643206,-0.0004928101865671958,0.9998535041390035
0.014358228,-0.026338114741740973,0.0012600282777196746,0.999652297571806
0.023688611,-0.031586475361063654,0.0012655926690416544,0.9995002215354738
0.033588707,-0.03524301509680724,0.001132182337106145,0.9993781306642856
0.043934915,-0.03509664744484099,0.0003850156890200395,0.9993838487293317
0.053634554,-0.03865447051938798,0.000903355663531115,0.9992522283474834
0.063952039,-0.04203738822286204,0.0016603297007679188,0.9991146587337637
0.07442388,-0.045160461297025986,0.004954222458077926,0.9989674611393885
0.084243173,-0.047265228983034514,0.005002109461349633,0.9988698498954297
0.094205288,-0.049258454028582824,0.005196445762880888,0.9987725475092654
0.105218687,-0.050961315353005,0.005472136028900617,0.9986856362563611
0.115194208,-0.05415964485525249,0.006068722560608069,0.9985138474130619
0.124012872,-0.05626641371565045,0.005609255938071471,0.9984000335213339
0.136806751,-0.05847337600291246,0.007876872033782551,0.9982578921229652
0.144464343,-0.060175173313755624,0.010097783503067748,0.9981367558030236
0.155718336,-0.06394057805458034,0.012107056314700812,0.9978802641927731
0.164580588,-0.06438706254467347,0.012293354311129885,0.9978492770036211
0.174363433,-0.06749342044299303,0.01361792965740368,0.9976267790054312
0.184450738,-0.0694926238572547,0.012168810247311658,0.9975082432173676
0.194852528,-0.07313780378921765,0.015083778565717586,0.9972077723729748
0.20546243,-0.07605261994050432,0.017239361532424877,0.9969547649789029
0.215389078,-0.07782128448909771,0.018712759985369896,0.9967916935319018
0.223763287,-0.07855361410940473,0.01947316698398296,0.9967196824975239
0.241039607,-0.07905806380860254,0.019201785248073675,0.996685062590045
0.246367745,-0.07955159423422895,0.02036717186287383,0.9966226578625939
0.256137087,-0.08074305108147888,0.022668334265253207,0.996477147918452
0.264630127,-0.08202711684132177,0.024675823168938085,0.9963245735470121
0.273682763,-0.08513526085088227,0.026815651250089143,0.9960084880199997
0.284824311,-0.08886444204703414,0.02822849783942136,0.9956436424993629
0.293677395,-0.09298483122198557,0.029644110990340446,0.9952261290009478
0.303839801,-0.09516712045202991,0.03267731761792918,0.9949248273604223
0.314056504,-0.09505665055135748,0.03314525989413098,0.9949199088029689
0.324419881,-0.09495500627812267,0.03503532098375132,0.994864851658901
0.333727984,-0.0957886933077397,0.03690658533774988,0.9947172614331689
0.343717039,-0.0977606259895479,0.03653100497509575,0.9945392630166199
0.355632025,-0.1017679378263606,0.03722919906375608,0.9941112983804385
0.36392717,-0.09868443269264401,0.043005798248937764,0.9941890585100517
0.374857773,-0.09676667782134674,0.047700753671315536,0.9941633910794584
0.38461403,-0.09502055374162419,0.052531404029640086,0.9940882988735508
0.393457545,-0.09354485924197559,0.05640203493599469,0.9940161818423672
0.403969577,-0.09739812346226646,0.05101913118138403,0.9939369465914454
0.415267424,-0.1012614406001093,0.04806546973101018,0.9936980583995966
0.424102253,-0.1070565602911509,0.04498104965171291,0.9932349158536754
0.434262111,-0.10983811622365798,0.04505632857041907,0.9929277493756495
0.443705963,-0.10920174100362462,0.046277915680521114,0.9929417577491864
0.454999218,-0.10764700609995281,0.04835823346921849,0.9930123883081486
0.463766911,-0.10594571589561765,0.05090001073085055,0.9930683230226229
0.473711904,-0.10647293133817924,0.051679225218478134,0.9929716876996408
0.483964138,-0.10816994408216382,0.05177727940810005,0.9927831467819934
0.497030921,-0.11009416231940747,0.05163296181968501,0.9925791216204959
0.507177074,-0.11222527256531833,0.05204603137125979,0.9923188493705749
0.514333422,-0.1131275264537928,0.052752674808572125,0.9921790756002604
0.523972974,-0.1128684735903858,0.054132717292171,0.9921342432291824
0.534133322,-0.10604824266250103,0.06417745676543499,0.9922877729123321
0.543738029,-0.10524728179597585,0.06291045235031131,0.9924541725740478
0.557691332,-0.10244982931800349,0.06640543397393872,0.9925191941778481
0.564164727,-0.10060561128983493,0.06575975738638871,0.992750807244941
