seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az
20,1724915605227658435,-0.052112385630607605,-0.14352087676525116,0.16250550746917725,0.03769960626959801,-0.020043309777975082,-0.4655900001525879,0.8839699625968933,0.0,0.0,0.0,0.0,0.0,0.0
22,1724915605237201294,-0.052157238125801086,-0.14363044500350952,0.16241063177585602,0.03790026158094406,-0.019968591630458832,-0.4668194055557251,0.8833144903182983,0.0,0.0,0.0,0.0,0.0,0.0
24,1724915605252977238,-0.052184976637363434,-0.14371712505817413,0.162455752491951,0.03753305971622467,-0.019597947597503662,-0.4692118763923645,0.8820699453353882,0.0,0.0,0.0,0.0,0.0,0.0
26,1724915605256781027,-0.05212368443608284,-0.143789142370224,0.16240888833999634,0.037988342344760895,-0.01937304623425007,-0.47081229090690613,0.8812022805213928,0.0,0.0,0.0,0.0,0.0,0.0
28,1724915605267022001,-0.052123457193374634,-0.14381207525730133,0.162369042634964,0.038172826170921326,-0.019382398575544357,-0.4723079204559326,0.8803933262825012,0.0,0.0,0.0,0.0,0.0,0.0
30,1724915605278529589,-0.052128199487924576,-0.1438107043504715,0.16231323778629303,0.03879386559128761,-0.01852032169699669,-0.4744528532028198,0.8792307376861572,0.0,0.0,0.0,0.0,0.0,0.0
32,1724915605287298056,-0.05209466069936752,-0.14377598464488983,0.16230449080467224,0.03965258225798607,-0.018348300829529762,-0.4759300947189331,0.8783971667289734,0.0,0.0,0.0,0.0,0.0,0.0
34,1724915605303322984,-0.05201224982738495,-0.14377056062221527,0.16223877668380737,0.040692202746868134,-0.017911754548549652,-0.4776136875152588,0.877444326877594,0.0,0.0,0.0,0.0,0.0,0.0
36,1724915605307703155,-0.051948871463537216,-0.14378146827220917,0.16225658357143402,0.04138539731502533,-0.017053479328751564,-0.4793502390384674,0.8764814734458923,0.0,0.0,0.0,0.0,0.0,0.0
38,1724915605317063666,-0.05196578800678253,-0.1438363939523697,0.16236640512943268,0.04055769369006157,-0.01690579019486904,-0.48110151290893555,0.8755630254745483,0.0,0.0,0.0,0.0,0.0,0.0
40,1724915605334724932,-0.051946863532066345,-0.143881693482399,0.162350133061409,0.04010535404086113,-0.016646919772028923,-0.4824811816215515,0.8748294115066528,0.0,0.0,0.0,0.0,0.0,0.0
42,1724915605337241002,-0.05187072977423668,-0.14397962391376495,0.16221007704734802,0.03987302631139755,-0.016882838681340218,-0.48329558968544006,0.8743857741355896,0.0,0.0,0.0,0.0,0.0,0.0
44,1724915605347081951,-0.05186466500163078,-0.1440846472978592,0.16216115653514862,0.039083536714315414,-0.017211884260177612,-0.4845951497554779,0.8736954927444458,0.0,0.0,0.0,0.0,0.0,0.0
