stance,swing
0.24999999999999992,0.09999999999999999
3.9999999999999925,1.650000000000001
4.149999999999994,4.549999999999985
2.3500000000000334,4.500000000000034
0.70000000000001,0.15000000000000036
1.0000000000000142,0.650000000000011
3.100000000000044,3.0500000000000433
1.3000000000000185,1.2000000000000188
4.700000000000067,3.4500000000000473
4.450000000000063,4.550000000000065
0.30000000000000426,2.5000000000000355
3.950000000000056,2.050000000000029
0.10000000000000142,2.0000000000000284
4.199999999999868,2.0499999999999936
0.2499999999999858,2.3999999999998636
0.2499999999999858,0.19999999999998863
3.749999999999787,1.7999999999998977
0.5499999999999687,2.4499999999998607
4.199999999999761,2.0499999999998835
0.3499999999999801,2.549999999999855
0.39999999999997726,0.29999999999998295
3.6999999999997897,1.7999999999998977
4.199999999999761,4.299999999999756
4.499999999999744,4.199999999999761
4.299999999999756,4.649999999999736
0.19999999999998863,2.0999999999998806
4.099999999999774,1.899999999999892
0.19999999999998863,2.3999999999998707
3.8999999999997783,1.899999999999892
0.19999999999998863,2.199999999999875
2.0499999999998835,1.899999999999892
1.9499999999998892,0.2499999999999858
0.3499999999999801,2.199999999999875
3.9499999999997755,1.9499999999998892
0.29999999999998295,2.2999999999998693
3.849999999999781,1.8499999999998948
0.4499999999999744,2.3999999999998636
3.9499999999997755,1.899999999999892
0.29999999999998295,2.3999999999998636
3.9499999999997755,1.899999999999892
0.39999999999997726,2.3999999999998636
4.199999999999761,2.249999999999872
0.2499999999999858,2.2499999999998863
0.14999999999999147,0.0999999999999801
4.399999999999736,2.0999999999998806
0.25,2.549999999999855
4.29999999999977,2.4499999999998607
4.449999999999733,4.299999999999756
4.39999999999975,4.249999999999744
0.0,4.199999999999761
