stance,swing
0.15,0.09999999999999999
5.349999999999988,1.4000000000000008
3.1000000000000014,4.749999999999985
4.500000000000062,4.350000000000031
0.1500000000000039,2.6500000000000377
0.6000000000000085,0.6500000000000092
3.450000000000049,1.6500000000000252
4.25000000000006,3.7500000000000515
4.25000000000006,4.450000000000063
4.350000000000062,4.20000000000006
4.3499999999998735,4.350000000000037
4.249999999999758,4.349999999999753
4.74999999999973,4.39999999999975
4.39999999999975,4.74999999999973
4.299999999999756,4.299999999999756
4.249999999999758,4.2999999999997485
4.549999999999741,4.5499999999997485
4.199999999999768,4.099999999999767
4.149999999999764,4.199999999999768
4.099999999999767,4.199999999999761
4.349999999999753,4.199999999999761
4.199999999999761,4.249999999999758
4.299999999999756,4.39999999999975
4.349999999999753,4.199999999999761
4.649999999999736,4.549999999999727
4.199999999999761,4.349999999999767
5.1499999999997215,5.149999999999707
4.449999999999733,4.499999999999744
4.099999999999767,4.249999999999758
