stance,swing
0.24999999999999992,0.09999999999999999
1.1500000000000008,0.34999999999999987
0.5,1.450000000000001
0.2499999999999991,0.2499999999999991
5.349999999999981,4.599999999999984
3.0500000000000345,2.1500000000000083
2.8000000000000416,4.450000000000063
0.20000000000000284,0.15000000000000213
0.8500000000000121,0.7500000000000107
0.15000000000000213,0.3500000000000032
0.10000000000000142,0.10000000000000497
0.9000000000000128,0.15000000000000036
1.8500000000000263,2.5000000000000355
0.15000000000000213,0.20000000000000284
2.3000000000000327,0.350000000000005
3.8500000000000547,4.25000000000006
2.3500000000000334,3.7000000000000526
1.8500000000000263,0.5500000000000078
2.450000000000035,3.8500000000000547
1.8999999999999986,0.45000000000000995
2.3999999999998636,3.8499999999998664
1.9499999999998892,0.5499999999999687
2.3499999999998735,3.749999999999787
2.0499999999998764,0.649999999999963
2.6999999999998465,4.099999999999767
1.9499999999998892,0.8499999999999517
0.09999999999999432,1.3499999999999233
2.3499999999998593,2.199999999999875
0.10000000000000142,0.2499999999999858
1.8499999999998948,0.2499999999999858
2.2999999999998693,3.849999999999781
1.899999999999892,0.29999999999998295
2.4499999999998607,3.8499999999997883
2.249999999999872,0.39999999999997016
0.14999999999999147,2.249999999999872
3.849999999999781,1.9999999999998863
2.3999999999998707,4.049999999999777
1.8499999999998948,0.4499999999999744
2.2999999999998693,3.799999999999784
1.899999999999892,0.3499999999999801
2.2999999999998693,3.6999999999997897
1.899999999999892,0.649999999999963
2.3999999999998636,3.6999999999997897
1.8499999999998948,0.5499999999999687
2.3499999999998664,3.6499999999997925
1.9999999999998863,0.649999999999963
2.249999999999872,3.6499999999997925
1.9499999999998892,0.5499999999999687
2.4499999999998465,3.799999999999798
2.149999999999878,0.5499999999999545
2.3499999999998806,4.04999999999977
1.9499999999998892,0.4999999999999716
2.7999999999998266,3.6499999999997783
2.449999999999889,1.099999999999966
0.19999999999997442,2.249999999999858
4.199999999999761,2.0499999999998835
4.099999999999767,4.449999999999733
3.9499999999997755,3.999999999999787
0.09999999999999432,1.8499999999998948
