seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,fw
16408,1724813451415468249,0.937506914138794,-0.6539183259010315,0.1267955601215362,0.0052909362129867,-0.0002285658702021,0.9719902276992798,-0.2349615395069122,0.0,0.0,0.0,0.0301379368778397,-0.6390379283463186,0.4391655168614756,55.028752896,-0.0980356228062956,0.0325206219384796,0.0328446298357285,-1.07533990492992,0.4560001950052145,-7.16378034909535,-0.0029308166261821,-0.0101782439490759,-2.6672129409257908,0.0101176941289224,0.0325703936925734,-0.0104390096961513,-29.784791747102332,22.527404724986127,-24.91768380053936,-9.985291803108574e-05
16410,1724813451425175512,0.9375934600830078,-0.6536262631416321,0.1266922354698181,0.0053396080620586,-0.000754163833335,0.9719756841659546,-0.2350194752216339,0.0,0.0,0.0,-0.3561414406862233,-0.194460831058524,0.0284152344871825,55.038460159,-0.1075501686596026,0.0156782718018981,0.0128769355681983,1.9599755217551385,-0.7273253590536719,-0.968446360497644,-0.0039760918839415,-0.0100256199720177,-2.667088456754676,0.0070485377250477,0.026975556715076,-0.0079355991531997,-12.341921273666454,34.65129905440087,-29.399163314147465,-0.0001020847762276
16412,1724813451436042280,0.9376473426818848,-0.6533709764480591,0.1266389489173889,0.0052982149645686,-0.0010468180989846,0.9719561338424684,-0.2351002842187881,0.0,0.0,0.0,-0.1563242853121123,0.0464848694052837,-0.133956165708143,55.049326927,-0.0504856461098973,0.0200330405321934,0.0155948784984011,-2.561855673993197,-1.226821313312373,5.087745667378167,-0.0045263793629241,-0.0098072078122145,-2.6669199425088195,0.0026922016897259,0.0295080609808877,-0.0104183313516337,19.469953878226995,-21.245225215275504,13.1493712478464,-5.258548344787164e-05
16414,1724813451444991114,0.9376547336578368,-0.6530625820159912,0.1265050768852234,0.0054483376443386,-0.0016156845958903,0.9718533754348756,-0.235517993569374,0.0,0.0,0.0,0.025883118738913,-0.4635995386047158,0.1907322102424711,55.058275761,-0.1309894945231339,-0.0029397541997993,0.0967747356013125,-2.304748002535536,1.166141352347201,0.9048852897516112,-0.0057070868172129,-0.009829083337088,-2.6660537412619023,0.003095556878776,0.0285491693865225,-0.0109205708217814,9.463330741710353,-32.2257458091693,27.44746506362484,-0.0001339565253746
16416,1724813451454637999,0.9377081990242004,-0.6528486609458923,0.1264417320489883,0.0053222430869936,-0.0020618375856429,0.9718304872512816,-0.2356118559837341,0.0,0.0,0.0,0.0038454727983704,-0.5168395282670808,0.3636331193899795,55.067922646,-0.0836380526699622,0.0471335821960898,0.0205756789807187,4.796412023889922,2.96272836459585,-4.053542508154488,-0.0065158127245548,-0.0093731866732516,-2.6658580311643423,0.0031456802357361,0.0203700490910527,-0.0065134514801492,-2.8949472973847055,7.859109864591899,2.4467858137618164,-6.305646751144007e-05
16418,1724813451467560252,0.9377073645591736,-0.6526166796684265,0.1263584792613983,0.0050634969957172,-0.0022825303021818,0.9717788100242616,-0.2358286380767822,0.0,0.0,0.0,-0.0441316135738612,-0.1837132378024535,0.1273629586608962,55.080844899,-0.0235972854742172,0.0468545465366982,0.034755438882935,0.1392083444551879,-0.2061299494663684,-3.3931666982232116,-0.0068247794810348,-0.0087647383634225,-2.665412957126647,0.0031719985291829,0.0194210236345497,-0.0034279401582519,-9.295920624824248,13.713448236900886,-25.52406320794413,-8.37318578208809e-05
16420,1724813451475167379,0.937745988368988,-0.652462363243103,0.1263459026813507,0.0049375803209841,-0.0024801052641123,0.9717892408370972,-0.2357861399650573,0.0,0.0,0.0,-0.1398493974211244,-0.1334264240809332,-0.0992243620470495,55.088452026,-0.0427219852900089,0.0444600990996311,-0.0111660604518836,0.3834426028567722,-0.2783417873484608,-2.728987887161785,-0.0071490199740498,-0.0084271257132732,-2.6655002225958384,0.0026295331437786,0.017529673801075,-0.0029579990355652,-4.750816373501941,10.0002694528204,-20.166736668040055,-1.2544517270020183e-05
16422,1724813451487454872,0.9377297163009644,-0.6523016691207886,0.126283660531044,0.0046596745960414,-0.0024248301051557,0.9717604517936708,-0.2359111756086349,0.0,0.0,0.0,-0.0427827557564864,0.0567305390001997,-0.1561008830679467,55.100739519,0.0194975649781435,0.0417628603862234,0.0209501906510781,1.9948542775353175,-5.044036582088841,3.7664918629804065,-0.0069115179828135,-0.0079121684930156,-2.665246443043045,-0.0004491982945467,0.0181766745044456,-0.0073726815002075,14.80968459059603,-17.196893251065756,18.489512451309604,-6.280870712066191e-05
16424,1724813451494687992,0.9377301931381226,-0.6521484851837158,0.1262205094099044,0.0046950527466833,-0.0023393908049911,0.9717150330543518,-0.2360982745885849,0.0,0.0,0.0,0.0937592924455354,-0.2067707125233916,0.0760698245815658,55.107972639,0.0208601874315518,-0.0152632593352262,0.0531019178812135,-1.0686410216982285,-3.575725412813528,0.4067192277837845,-0.0067636992182549,-0.0080199403773176,-2.6648615769028043,0.0001260206489916,0.0186043652863112,-0.0076366652175936,16.603003096869877,-32.3049195605215,18.669485223314485,-6.349960317540785e-05
16426,1724813451504874242,0.9377323389053344,-0.6519958972930908,0.1261584162712097,0.0046546827070415,-0.002391415880993,0.9717159867286682,-0.2360945641994476,0.0,0.0,0.0,0.2302561209647307,-0.4766646864057231,0.0736047323239373,55.118158889,-0.0080574188142126,0.010116453589062,-0.0006856105020594,-1.760610037350781,1.6814784726507843,-3.2370253935247946,-0.0068457126594325,-0.0079169413213739,-2.6648692482533294,0.0012852582473783,0.0126837871222527,-0.0052470256690275,10.935802936513124,-4.4818150318223875,-5.42231772343806,-6.244169311048884e-05
