seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,fw,fw2
7600,1724911505845669362,-1.9794602394104004,0.0232094451785087,0.2239555567502975,0.0033069169148802,-0.0085972966626286,-0.2781076431274414,0.9605057835578918,0.0,0.0,0.0,0.1561186243599526,0.0087362321336038,0.2549795391056528,10.198932284,-0.0351599890994615,-0.0002035875552445,-0.0253704448141948,-1.9834332055083852,6.156396800407858,-1.5372896291210338,0.0111360029592487,-0.0146766754951297,-0.563753245687744,0.0073734746482614,0.0115080072711226,0.0187765456737523,-23.54294964515251,-25.36983273215553,-87.35305044917787,0.0001670344457581,0.0001702597892835
7602,1724911505854196156,-1.9793798923492432,0.0233207382261753,0.2241452038288116,0.0026609301567077,-0.0086564868688583,-0.2781539261341095,0.960493803024292,0.0,0.0,0.0,-0.1144869751551155,-0.2320090972205542,-0.4495664476361077,10.207459078,-0.141758100098419,-0.0555337550032671,-0.0098600943458265,-6.962225402905925,-6.007779099236596,3.749408794239504,0.0099285878599615,-0.0151492871023393,-0.56384225806414,0.0081229052702838,0.0107669295962631,0.0155813238747253,-24.2016987479198,-16.366684263405162,-43.0818625414301,0.0001881280052116,0.0001919379625803
7604,1724911505864043973,-1.9793146848678589,0.0234007779508829,0.2242228984832763,0.0018125157803297,-0.0089719202369451,-0.2779296934604645,0.9605578184127808,0.0,0.0,0.0,-0.2671304732683935,-0.2582125119431129,-0.4240586476003807,10.217306895,-0.1473193489325467,-0.109224362970859,0.0490187539396423,3.62755779862709,4.327663482477274,1.620771365596846,0.0084703952503159,-0.0162293047800593,-0.563369414316629,0.0046937095020211,0.0068318804293721,0.0103028917262477,-4.39346568546361,-7.384442131181677,-32.931719132705936,7.661248232434492e-05,7.941773220854168e-05
7606,1724911505876126532,-1.979286551475525,0.0234641153365373,0.2243831604719162,0.0017202257877215,-0.0083916336297988,-0.2779077291488647,0.9605695605278016,0.0,0.0,0.0,-0.1555632738466827,-0.4174602350428663,-1.3485501165143008,10.229389454,-0.0413410724535249,0.0880432477988012,0.0039954637889813,10.112311478849549,15.70438087962572,-4.163271187807553,0.0079699936720942,-0.0151659489410687,-0.5633123610856589,0.0026681788063456,0.005807792338323,0.0068386477316657,6.484387459002159,-19.188521454039716,-25.006444600954023,0.0001598441187839,0.0001611698574134
7608,1724911505883621305,-1.979264974594116,0.0235102735459804,0.2244045436382293,0.0020788442343473,-0.0077036232687532,-0.2780103087425232,0.9605449438095092,0.0,0.0,0.0,-0.1197459540778051,-0.5892075227253538,-1.2965074262295364,10.236884227,0.0406833142375853,0.2028511373826763,-0.0292387612704844,0.560084884042106,-4.982023993498123,0.5670301982830266,0.0082778850088892,-0.0136438958161195,-0.5635191746099494,0.0015584159291961,0.0011322932093608,-0.0082048862955126,6.71147362579389,-8.25584152693093,68.69196759930328,2.1049552588198016e-05,2.205687950282816e-05
7610,1724911505894194184,-1.979268193244934,0.0234472751617431,0.2241528630256652,0.001302656950429,-0.0083199711516499,-0.2777554988861084,0.9606149196624756,0.0,0.0,0.0,-0.0199627951660887,-0.4578426962915726,0.3507475314205373,10.247457106,-0.1082759417864263,-0.1526072759138035,0.0513523465772652,-3.251362427596599,-9.126738386893614,2.5040175966878686,0.0071254289582183,-0.0152615290076608,-0.5629886578856088,0.0007148378038692,-0.0045808572683436,-0.0113125548945891,10.14924764141654,-1.6475840345554502,52.75129442317265,-0.0002517246387501,-0.000252142868834
7612,1724911505905285832,-1.9792484045028689,0.0234124958515167,0.2241727411746978,0.0012526038335636,-0.0081260167062282,-0.277651846408844,0.9606465697288512,0.0,0.0,0.0,0.1008891152699198,-0.6398603734897357,-0.2632155670499673,10.258548754,-0.0182357983491928,0.0311606276759485,0.0195687566857572,6.9716592563749495,10.964571701619503,-2.0298804513579687,0.006919851378737,-0.014917437871014,-0.562769119182424,0.0011895240437809,-0.0086989380661322,7.917829753623096e-05,6.568904535186852,29.62335000818504,-9.787477615346422,1.9479508097105064e-05,1.9930008882721534e-05
7614,1724911505914092314,-1.9792420864105225,0.0232969895005226,0.2241614609956741,0.0015092445537447,-0.0077945087105035,-0.2776181995868683,0.9606586694717408,0.0,0.0,0.0,0.1284841807807104,-0.0571098496941969,-0.0308047673929769,10.267355236,0.0351458116500102,0.0885391595880455,0.00753570043104,1.3886172227484896,-7.869129626883544,-0.880222089368467,0.0072283180363768,-0.0141382082297255,-0.5626972319625745,0.0024841911208994,-0.0162118194822018,-0.0112605509061847,3.871718441713971,62.03464529503863,51.990375435689,-1.1543619167848175e-05,-1.2024259392223255e-05
7616,1724911505924280566,-1.9791959524154663,0.0230953302234411,0.2239291071891784,0.0012528077932074,-0.0085751377046108,-0.2775985598564148,0.9606581330299376,0.0,0.0,0.0,0.1766315382634306,0.526137762375971,0.8006231136302084,10.277543488,-0.0057865646864782,-0.1611825193846017,0.0042981092222903,7.917053031939256,4.607105593735261,-7.43067933108565,0.0071688857546871,-0.0157806512422519,-0.5626653327223754,0.0035748246976794,-0.0074113750567468,0.0032399034020169,16.302240611106548,-17.653978301584036,-78.94684657166901,-0.0002335857535845,-0.0002330363914456
7618,1724911505933580730,-1.979170799255371,0.0231315195560455,0.2241803556680679,0.0021798110101372,-0.0082171317189931,-0.2781501412391662,0.9605000615119934,0.0,0.0,0.0,0.426523347991481,-0.2739187662651315,-1.296611576524511,10.286843652,0.1691624751086504,0.1288600091934987,-0.1251933320810681,1.5386498529324195,4.843599960090341,-1.4515729984713333,0.0087596520631801,-0.0145729973736369,-0.5638202192467359,0.0058082543204704,-0.0053846476391656,0.0054000251933263,9.785348016258968,-23.183730237547863,-83.31608371628424,0.000250798503697,0.0002518956742163
7620,1724911505944097156,-1.9790728092193604,0.0229645855724811,0.2239800989627838,0.0018829511245712,-0.0088619710877537,-0.2781127989292145,0.9605057835578918,0.0,0.0,0.0,0.3262684426698046,0.2295765412433681,-0.4819225607770293,10.297360078,-0.0200595531501538,-0.1334695750200823,0.0078551103993038,-2.5387658477672357,-21.336019933046263,18.63153900353462,0.0085476210950283,-0.0159772831063722,-0.5637497672331491,0.0125100667075628,-0.0141141628453791,-0.0264167355301054,-33.89233060182945,103.93585733249414,334.3710990169808,-0.0002022136693849,-0.0002000849721323
7622,1724911505954844709,-1.9789032936096191,0.0228322185575962,0.2236151844263076,0.0020187417976558,-0.0107155572623014,-0.2766962945461273,0.960895538330078,0.0,0.0,0.0,-0.30554631218707,1.9623692945393416,5.93350780008256,10.308107631,0.1224004938822711,-0.3231421911150335,0.2737820008204687,-2.6746922022834836,14.199728635241977,3.9046345944119807,0.0098115283250881,-0.0194771370254314,-0.5608387220094537,0.0126006777168186,-7.721944077276888e-06,-0.0036588971986191,-7.689151964986726,-1.9941062829203844,183.62250254407195,-0.0003687793753463,-0.0003628247464469
7624,1724911505964095992,-1.9788119792938232,0.0229301620274782,0.2238225787878036,0.0019609725568443,-0.0104046771302819,-0.2760572135448456,0.9610828757286072,0.0,0.0,0.0,0.0302266232864392,0.644141049547812,4.3410292660276815,10.317358914,-0.0291980394716049,0.0618371227196106,0.1439621055063415,11.788724683558833,63.86795507034053,-27.302454903832945,0.0095157329603141,-0.0189179611973541,-0.5595011796993394,0.0072736807210134,0.0233216252423447,0.0816218436398319,55.895173317817154,-144.4461481288801,-435.070197892799,0.0002056162199447,0.0002100070632663
7626,1724911505973526177,-1.9787683486938477,0.0232725013047456,0.2251613885164261,0.0047144638374447,-0.0068826260976493,-0.2771212756633758,0.9607987999916076,0.0,0.0,0.0,0.7457385020525162,-0.7368029796778846,-2.2892307521702335,10.326789099,0.3528099536024003,0.8780446518091166,-0.2410618392740098,14.971641924345528,13.24514272183141,-18.647431863746355,0.0128750273990668,-0.0106128805514754,-0.5616819158374834,0.0133842950113205,0.0113474696105857,0.0756759357461209,22.42621141309779,-14.780754146659104,-332.6678306816168,0.0013361368752398,0.0013434936703325
