stance,swing
3.455751918948773,0.1570796326794897
6.283185307179597,6.283185307179586
6.440264939859112,6.440264939859102
6.126105674500131,6.2831853071796235
6.283185307179625,6.283185307179622
6.283185307179615,6.283185307179622
6.283185307179622,6.440264939859109
5.811946409141157,5.3407075111026785
6.126105674500124,6.126105674500131
5.969026041820641,6.597344572538603
6.5973445725385105,6.440264939859112
6.440264939858821,6.126105674499904
2.827433388230702,6.126105674499854
3.298672286269152,0.4712388980384503
0.7853981633974172,3.298672286269152
2.0420352248332847,2.3561944901922516
4.241150082346053,0.4712388980384503
6.283185307179323,5.969026041820371
6.440264939858835,5.9690260418203565
6.597344572538304,6.440264939858849
5.969026041820385,6.754424205217774
5.811946409140873,7.382742735935722
6.12610567449984,6.2831853071793375
6.597344572538319,6.2831853071793375
2.0420352248332847,4.55530934770502
4.55530934770502,1.099557428756384
2.199114857512768,5.49778714378192
3.926990816987086,0.4712388980384503
6.2831853071793375,6.2831853071793375
5.969026041820371,6.2831853071793375
6.126105674499854,6.2831853071793375
6.440264939858821,6.440264939858849
3.4557519189486356,6.440264939858793
2.9845130209101853,0.4712388980384503
6.126105674499854,5.654866776461404
2.827433388230702,5.811946409140887
3.4557519189486356,0.4712388980384503
6.2831853071793375,5.340707511102437
3.612831551628119,7.382742735935722
2.827433388230702,0.6283185307179338
2.513274122871735,5.02654824574347
3.298672286269152,1.2566370614358675
0.4712388980384503,2.3561944901922516
6.283185307179309,3.926990816987086
3.769911184307631,5.969026041820399
1.8849555921538013,0.6283185307179053
5.3407075111024085,5.969026041820371
6.9115038378973,6.283185307179309
5.654866776461404,6.754424205217816
0.4712388980384503,0.9424777960769006
6.2831853071793375,5.340707511102437
4.084070449666541,4.869468613063987
0.6283185307179622,0.47123889803847874
0.6283185307179338,0.6283185307179053
2.199114857512768,0.6283185307179338
3.1415926535896688,5.02654824574347
2.9845130209101853,0.4712388980384503
9.58185759344849,4.869468613063987
3.1415926535896688,8.168140899333139
4.084070449666569,6.126105674499854
2.0420352248332847,0.4712388980384503
3.298672286269152,4.398229715025536
0.7853981633974172,0.9424777960769006
2.6703537555512185,0.7853981633974172
3.298672286269152,3.4557519189486356
1.413716694115351,2.9845130209101853
5.340707511102437,4.241150082346053
0.7853981633974172,2.199114857512768
6.2831853071793375,3.7699111843076025
3.612831551628119,6.2831853071793375
3.1415926535896688,0.4712388980384503
3.1415926535896688,5.654866776461404
3.7699111843076025,0.6283185307179338
4.241150082346053,5.811946409140887
2.199114857512768,2.3561944901922516
2.3561944901922516,3.926990816987086
1.413716694115351,0.4712388980384503
2.3561944901922516,1.5707963267948344
3.612831551628119,5.02654824574347
2.199114857512768,1.099557428756384
5.654866776461404,6.440264939858821
6.2831853071793375,6.754424205217788
6.440264939858821,6.597344572538304
5.969026041820371,5.811946409140887
6.2831853071793375,6.597344572538304
6.126105674499854,5.969026041820371
6.597344572538304,6.440264939858821
7.068583470576755,5.811946409140887
7.068583470576755,5.654866776461404
6.126105674499854,5.49778714378192
6.2831853071793375,6.440264939858821
6.126105674499911,6.2831853071793375
5.81194640914083,7.382742735935722
6.440264939858821,6.126105674499854
6.440264939858821,5.811946409140887
5.49778714378192,5.654866776461404
6.754424205217788,5.49778714378192
0.7853981633974172,4.084070449666569
5.969026041820371,2.827433388230702
5.9690260418204275,7.225663103256238
6.440264939858764,5.811946409140887
6.440264939858821,6.440264939858821
6.440264939858821,6.2831853071793375
0.0,6.2831853071793375
