stance,swing
3.455751918948773,0.1570796326794897
6.283185307179597,6.5973445725385655
6.440264939859112,6.283185307179615
6.126105674500131,6.283185307179622
6.283185307179625,6.283185307179622
6.283185307179615,6.283185307179618
6.283185307179622,6.283185307179622
5.65486677646166,6.283185307179622
6.283185307179622,6.911503837897584
5.969026041820641,6.440264939859112
6.5973445725385105,5.497787143782169
4.55530934770502,6.754424205217809
1.8849555921538013,0.4712388980384503
6.126105674499854,5.811946409140887
6.754424205217788,6.597344572538304
3.7699111843076025,5.811946409140887
2.513274122871735,0.7853981633974172
3.4557519189486356,5.1836278784229535
0.6283185307179338,0.6283185307179195
2.0420352248332847,0.628318530717948
6.911503837897257,5.02654824574347
5.969026041820385,7.0685834705767405
6.126105674499854,5.340707511102437
6.12610567449984,6.440264939858849
6.597344572538319,6.12610567449984
0.4712388980384503,3.612831551628119
5.969026041820371,2.6703537555512185
5.811946409140887,6.597344572538304
6.597344572538304,6.2831853071793375
6.126105674499854,6.2831853071793375
6.126105674499854,6.2831853071793375
6.597344572538304,6.2831853071793375
6.2831853071793375,5.969026041820371
6.2831853071793375,6.2831853071793375
6.2831853071793375,6.597344572538304
6.2831853071793375,5.340707511102437
6.597344572538304,6.911503837897271
6.440264939858821,5.969026041820371
5.969026041820371,6.440264939858821
5.340707511102437,7.068583470576755
5.340707511102465,5.969026041820371
0.6283185307179053,1.7278759594743178
0.7853981633974172,0.6283185307179338
5.340707511102437,3.7699111843076025
5.969026041820371,6.597344572538304
0.6283185307179338,1.5707963267948344
0.9424777960769006,1.099557428756384
4.869468613063987,3.612831551628119
0.4712388980384503,1.7278759594743178
0.7853981633974172,0.3141592653589669
6.597344572538304,3.9269908169871144
6.440264939858821,6.283185307179309
5.654866776461404,7.225663103256238
6.754424205217788,5.340707511102437
6.2831853071793375,6.2831853071793375
6.126105674499854,6.126105674499854
5.1836278784229535,6.754424205217788
0.7853981633974172,2.0420352248332847
5.969026041820371,4.398229715025536
0.3141592653589669,2.199114857512768
5.654866776461404,4.712388980384503
0.6283185307179338,1.413716694115351
5.811946409140887,4.398229715025536
0.4712388980384503,1.8849555921538013
6.2831853071793375,4.398229715025536
6.597344572538304,5.969026041820371
3.1415926535896688,5.811946409140887
2.9845130209101853,0.6283185307179338
5.811946409140887,5.654866776461404
0.7853981633974172,2.9845130209101853
5.02654824574347,3.612831551628119
1.099557428756384,2.827433388230702
4.55530934770502,3.1415926535896688
0.9424777960769006,2.3561944901922516
0.3141592653589669,0.3141592653589669
0.4712388980384503,0.3141592653589669
4.869468613063987,3.4557519189486356
1.5707963267948344,3.1415926535896688
4.241150082346053,3.1415926535896688
2.0420352248332847,3.1415926535896688
4.55530934770502,3.1415926535896688
1.7278759594743178,2.827433388230702
4.398229715025536,3.298672286269152
1.8849555921538013,3.298672286269152
4.712388980384503,2.9845130209101853
1.8849555921538013,3.4557519189486925
5.340707511102437,2.6703537555511616
6.754424205217731,6.597344572538361
5.9690260418204275,6.754424205217731
6.597344572538304,6.597344572538304
6.283185307179394,5.969026041820314
6.283185307179281,5.9690260418204275
6.597344572538304,5.654866776461404
5.654866776461404,6.597344572538304
5.340707511102437,6.754424205217788
6.911503837897271,7.068583470576755
7.068583470576698,5.654866776461404
5.811946409141001,5.969026041820371
6.440264939858764,6.126105674499854
6.440264939858821,6.2831853071793375
6.440264939858821,6.2831853071793375
0.0,6.2831853071793375
