stance,swing
0.6283185307179587,0.1570796326794897
6.126105674500097,2.9845130209103035
6.2831853071796155,6.597344572538575
6.283185307179622,6.440264939859112
6.283185307179625,6.126105674500131
6.440264939859105,6.283185307179622
6.126105674500131,6.283185307179618
5.65486677646166,6.283185307179622
6.126105674500138,4.869468613064207
2.04203522483337,5.81194640914115
4.398229715025735,0.6283185307179622
4.398229715025735,6.126105674500131
1.8849555921538865,2.5132741228718487
6.28318530717938,3.61283155162824
6.440264939858821,6.597344572538304
0.6283185307179338,4.55530934770502
5.811946409140887,2.0420352248332847
6.2831853071793375,6.911503837897271
5.49778714378192,6.911503837897257
6.440264939858821,6.283185307179366
0.7853981633974172,2.8274333882306877
7.0685834705767405,3.926990816987086
5.654866776461418,5.654866776461404
6.283185307179352,5.969026041820371
6.12610567449984,6.12610567449984
6.2831853071793375,6.754424205217802
6.440264939858821,6.126105674499854
2.9845130209101853,6.126105674499854
2.9845130209101853,0.4712388980384503
6.126105674499854,5.811946409140887
0.4712388980384503,3.4557519189486356
5.811946409140887,2.827433388230702
6.440264939858821,6.126105674499854
6.597344572538304,6.597344572538304
2.513274122871735,5.3407075111024085
3.612831551628119,0.942477796076929
6.440264939858821,5.49778714378192
7.382742735935722,6.754424205217816
4.869468613063987,6.597344572538276
6.2831853071793375,6.440264939858821
6.2831853071793375,6.440264939858821
7.068583470576755,6.126105674499826
5.969026041820371,5.340707511102494
5.969026041820371,5.34070751110238
0.6283185307179622,5.49778714378192
5.969026041820342,0.6283185307179622
6.2831853071793375,6.126105674499854
5.969026041820399,6.911503837897271
6.440264939858793,8.011061266653655
5.811946409140887,6.126105674499854
0.7853981633974172,3.1415926535896688
3.4557519189486356,2.3561944901922516
2.513274122871735,1.7278759594743178
6.440264939858821,5.49778714378192
5.49778714378192,6.126105674499854
0.4712388980384503,2.9845130209101853
4.55530934770502,3.4557519189486356
0.3141592653589669,1.413716694115351
7.225663103256238,3.298672286269152
6.126105674499854,5.969026041820371
6.440264939858821,6.754424205217788
6.2831853071793375,6.597344572538304
4.084070449666569,6.754424205217788
0.4712388980384503,1.2566370614358675
1.5707963267948344,0.3141592653589669
6.440264939858821,5.49778714378192
6.597344572538304,5.969026041820371
6.597344572538304,5.49778714378192
6.126105674499854,5.49778714378192
6.440264939858821,5.811946409140887
6.2831853071793375,6.754424205217788
6.126105674499854,5.969026041820371
6.283185307179281,6.440264939858821
6.283185307179394,6.126105674499854
6.126105674499854,6.440264939858821
6.597344572538304,7.539822368615205
3.1415926535896688,6.597344572538304
2.6703537555512185,0.4712388980384503
3.926990816987086,5.654866776461404
2.513274122871678,0.9424777960769006
3.612831551628176,5.654866776461404
2.6703537555512185,0.47123889803850716
3.4557519189486356,5.654866776461347
3.298672286269152,1.099557428756384
5.811946409140944,6.440264939858821
6.440264939858764,5.49778714378192
5.9690260418204275,5.49778714378192
5.969026041820314,5.02654824574347
6.440264939858764,7.225663103256238
3.7699111843076025,7.068583470576755
0.3141592653590237,0.3141592653589669
2.827433388230702,0.4712388980384503
6.2831853071793375,5.02654824574347
3.4557519189486356,6.440264939858821
2.827433388230702,1.099557428756384
3.298672286269152,5.340707511102437
0.4712388980384503,0.7853981633974172
2.513274122871678,0.3141592653589669
3.1415926535897256,5.02654824574347
0.7853981633974172,0.6283185307179338
0.0,1.099557428756384
