,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
1,0.0,150.9013610681732,335.31678917547555,520.0958252521294,622.8351338723223,638.8002571100275,976.1863176787319,1426.1738645261662,1316.8017891813672,1501.4136506887962,2976.8332279452675,2395.5534998083294,2262.177211967451,4383.933205921392,4476.5406934462535,3203.52073479807,5307.868150716677,5550.889976637615,4330.730051701138,4395.687891734682,7875.429143013503,6048.902120889719,4679.152237452225,8713.970452245652,9587.174688651186,5628.714584040181,7730.687544354212,9661.90525018243,6693.609924332286,4254.007613378584,8541.095810996143,6633.750314333595,3644.955124422554,7930.802766657325,10470.760339171324,4253.325800530867,5826.295401928244,11611.098098331771,8629.414260158586,5570.547890049071,11276.042893733555,10756.839692855501,5884.9837718524805,8605.76060006833,9693.35820245328,6965.791363420921,6178.2890592438425,13506.517291952729,7376.396415037059,5959.652846144226,11762.927405320152,10243.642470899626,7058.9832015738075,7164.498627057203,9334.726956762046,3532.920308997526,6907.505653793144,7456.152553717317,4726.869905199328,5162.984804546252,8464.981768785017,5219.864242414628,4825.785183828406,7447.556927463823,6649.269262913073,4874.368054725187,7470.796762058811,6212.236931593156,4460.996465379506,8051.93823137593,7336.859976558066,4914.224071918971,7325.578031606257,9984.31203321361,4358.199738950798,8996.504254757445,6535.682093610364,6028.60212190892,5524.634895654055,7152.911588315535,3917.9478927776586,3349.7794221660456,6435.538843452592,2597.2776545129873,3240.7788612150252,2768.425285432778,3327.7008040798028,1648.2287635318244,1521.0050090905968,1866.0180480826464,1168.2602944208704,986.3140402633621,1049.4430836919914,1083.9369937714373,682.2286966240541,452.36168410966457,1123.2304127874584,589.7660984698276,363.9335033729634,866.7185293372765,1006.0365999323952,720.5510440553729,911.5660428875548,977.3839965471627,669.3732704244495,678.4620666085833,718.592059598309,609.9033744609962,432.39873240097734,825.3515803086775,859.0674496653141,755.7084662196563,713.6903552470528,835.661826694858,902.6312711224155,975.9628798678708,1106.4040729403982,1197.6486930268954,917.8751462853064,1226.9746482936828,1000.5327092587787,1424.3222651706014,1513.459087341815,1499.1881924087556,1091.0416930594927,1215.087290089298,2231.295008431483,1831.2431115340314,1007.515982176926
3,0.0,84.37764552581405,192.76349436883493,344.9584887395039,574.2466448391001,885.3269774993873,1299.706820932546,1345.597419233733,1569.357803412795,1857.3558865250811,2585.0121624231742,2392.6514039552435,2057.2249366721358,1571.806417400182,2098.3927172086233,2407.3819410716746,2598.439269230043,2797.5890117510576,3137.6008535611395,3305.961489440059,4693.483594275348,6006.497890120714,8457.375066600847,8567.664594378552,8557.05403886094,10495.877798945747,12163.313313798755,10645.089966897222,8061.576403684444,9510.983274770342,10578.93712206593,8880.085954893493,9835.80734793443,10058.32518172131,10208.22603550688,7664.51225175638,8159.971335951823,11883.810825903101,14494.306221904017,16897.63065296,11992.37651860426,13873.931844740762,16315.557448174224,18295.792101769563,14396.613902919373,12138.88708700658,10599.238191635864,12732.868641127323,15824.603573764773,16572.41057783735,11344.267790243246,8755.09122482985,10050.600916273459,12801.319883660512,14364.668721107997,15832.581961177537,14514.69835764322,16435.97088717101,18315.606073514973,17636.75493617256,14418.024031905083,14894.599349366585,14270.822303565164,16233.989090309971,14213.05647305005,12711.672329358944,10961.767618913454,10688.09317182725,10646.409757155281,9370.249531797534,11610.576081697305,13559.703245526629,12080.945908092135,9043.476756227352,10846.269883381703,10692.522839994328,8830.639483641658,8784.510624265893,9755.022427989272,8193.722740120958,7458.281399532279,6800.369532005565,5433.2179496345825,4969.256712416131,5256.761282514761,4633.981984275316,3886.098040963408,3979.7926568059206,3685.952829968236,3430.458028227039,3402.9620645308064,3471.493913897761,3173.364816672626,3255.3972604046053,2498.724179491882,2047.4192706530016,2504.5937200121502,2420.0087009506124,1546.6024975957191,1498.3622310132141,1767.8462153755727,1523.0549357159719,1442.0523771031933,1255.3344699584588,1118.439291447932,1131.9517089809249,1289.06280893341,1143.1439782688094,1097.1652215266472,942.599209148724,889.5792404176849,1065.210161528009,1098.6812025912216,1001.9414150958916,1034.1089203683534,1340.587010071978,1743.2322358977021,2336.1833248431276,2239.1660941223827,1522.6008587137383,1172.3190713720378,1755.810760825008,2318.333921545092,2557.6014060255366,1966.2658890548678,1205.2188326160597,1283.6598987426594,1348.8201032290183,748.8403559376881
5,0.0,339.62131450852104,747.6949134856002,1044.1305346156832,1720.6258175498012,2271.2469096345517,3425.614048328497,3436.777039498151,4312.321353827467,4375.583538046063,4209.74002914091,4903.755666317257,7187.308506613192,6882.8645302800405,7929.750620923775,6967.907816310436,6365.376094672919,7395.984940118434,6579.8329931922635,8237.271177008377,10359.591018951538,10457.606811533666,10257.222822765141,10834.85405189563,8857.243746696076,10960.900541986202,12085.101744644466,14013.713401044643,13143.973311824682,13894.899591477657,14641.504327287224,16428.30808652855,13702.841434578902,16983.27023364051,13257.347281624696,13018.593431118617,16399.889975217066,17556.73241373889,17505.370663492547,17003.42934185251,11114.860455727174,10410.604157855076,10803.826327175762,15810.031063565351,14635.691689875943,22099.99631911286,19789.447190972765,12629.2506790101,12042.862353893663,7402.709862110093,11290.982097678369,15108.884276075272,15309.819901409977,10028.312564102318,11366.880799028057,11538.896612407205,7735.765138682158,11675.382898547587,9932.857178413202,7887.847296495941,11773.461231893378,11978.361289319122,8982.656369601642,15410.23408033341,9614.070381352854,7983.557530969181,8070.064276469646,4758.364113061264,7718.077576179885,9531.548628853348,9147.27335285432,6427.501026628353,9733.344003559165,7079.660008694349,6178.501404106383,9926.129316699598,5783.386660201203,6166.231876082213,4751.378318963746,3582.9817322046706,2290.485470339098,4352.946430996751,3151.778354925807,4106.833070646666,4581.535507188796,2851.1423549292153,3078.828675064306,2154.844302696506,2682.6294977874454,2215.575972002169,1999.3327091253148,1410.2637955636374,1128.3128284608079,1138.207847714503,1455.5920540073087,1374.176620735403,1402.0819556780416,1409.382269222453,1199.6528569735879,1130.6644165762202,1341.5287188029743,1359.4648865388544,1271.8243312583425,1243.0617894174457,1494.0438675301975,1771.1061227200214,1841.6356854233672,2192.101108679078,2187.3460532646795,1991.4786546519254,1919.03238064381,1569.8048412720743,1876.1076871236244,3613.41038837955,4889.781113832324,5023.5789930489755,4295.890453061579,3179.392050538507,3617.056936304823,2727.8383015462173,2750.94072398038,4067.2433466036364,6403.016388189379,7034.2073731439605,7122.896461528031,5518.450856832394,5957.792401014121,6396.0428614937355,3509.1693543750075
