,times,Mean Divergence
0,0.0,-2.5694036713917163
1,0.01000769282068867,-2.539376843716655
2,0.02001538564137734,-2.520568405528186
3,0.030023078462066012,-2.5121501241668334
4,0.04003077128275468,-2.5070667728405738
5,0.05003846410344335,-2.499466991654779
6,0.060046156924132024,-2.496471154335939
7,0.07005384974482069,-2.4976139173067566
8,0.08006154256550936,-2.489245286017356
9,0.09006923538619803,-2.486104396115704
10,0.1000769282068867,-2.484930420624774
11,0.11008462102757537,-2.48452518411357
12,0.12009231384826405,-2.478799317891677
13,0.13010000666895272,-2.4781660959367287
14,0.14010769948964139,-2.473447426681867
15,0.15011539231033005,-2.469382870430093
16,0.16012308513101872,-2.468770321779883
17,0.1701307779517074,-2.4703366551432477
18,0.18013847077239606,-2.476980754290061
19,0.19014616359308473,-2.499385971216038
20,0.2001538564137734,-2.4709705362199306
21,0.21016154923446206,-2.451096239261846
22,0.22016924205515073,-2.4401013037720265
23,0.2301769348758394,-2.4312103572586676
24,0.2401846276965281,-2.4215873326322703
25,0.25019232051721674,-2.4142305629916754
26,0.26020001333790543,-2.4119443734376538
27,0.2702077061585941,-2.40033744782233
28,0.28021539897928277,-2.3954759061087665
29,0.2902230917999714,-2.392106771994177
30,0.3002307846206601,-2.390392211579451
31,0.31023847744134875,-2.381428539902159
32,0.32024617026203744,-2.378620521442604
33,0.33025386308272614,-2.3714418678787825
34,0.3402615559034148,-2.365247663361128
35,0.3502692487241035,-2.3623375405699174
36,0.3602769415447921,-2.3609235535943984
37,0.3702846343654808,-2.362948406491787
38,0.38029232718616945,-2.378637602100169
39,0.39030002000685815,-2.3553669116861737
40,0.4003077128275468,-2.337975781402821
41,0.4103154056482355,-2.3272609399181676
42,0.42032309846892413,-2.3186888706509676
43,0.4303307912896128,-2.308370134147077
44,0.44033848411030146,-2.3000916175211144
45,0.45034617693099016,-2.2973521978283493
46,0.4603538697516788,-2.2854915770990583
47,0.4703615625723675,-2.2788395979904967
48,0.4803692553930562,-2.2758087666822484
49,0.49037694821374483,-2.2736223381443037
50,0.5003846410344335,-2.264374604255997
51,0.5103923338551222,-2.2612210542217763
52,0.5204000266758109,-2.254969935870398
53,0.5304077194964996,-2.2464474737139044
54,0.5404154123171881,-2.243351452527201
55,0.5504231051378768,-2.241169380380621
56,0.5604307979585655,-2.2409177786386314
57,0.5704384907792542,-2.2517714860241256
58,0.5804461835999428,-2.233131122094085
59,0.5904538764206315,-2.218204552791086
