seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az
5682,1724910273277653347,-1.5978364944458008,-0.08901599794626236,0.22298166155815125,0.014780507422983646,-0.030904535204172134,-0.3322145640850067,0.9425815343856812,0.0,0.0,0.0,0.0,0.0,0.0
5684,1724910273288629043,-1.5978976488113403,-0.0893065556883812,0.2225261926651001,0.015184384770691395,-0.03192322701215744,-0.3332103490829468,0.9421895742416382,0.0,0.0,0.0,0.0,0.0,0.0
5686,1724910273296863903,-1.5979138612747192,-0.08943356573581696,0.2221899777650833,0.015426904894411564,-0.03208532556891441,-0.33497729897499084,0.9415534138679504,0.0,0.0,0.0,0.0,0.0,0.0
5688,1724910273307656412,-1.5981067419052124,-0.08985614776611328,0.22171252965927124,0.015288048423826694,-0.0334695540368557,-0.3337865173816681,0.9419302940368652,0.0,0.0,0.0,0.0,0.0,0.0
5690,1724910273318816659,-1.598240613937378,-0.09004806727170944,0.2213481366634369,0.015001710504293442,-0.03368153050541878,-0.3342970907688141,0.9417462944984436,0.0,0.0,0.0,0.0,0.0,0.0
5692,1724910273380917760,-1.598386287689209,-0.09035010635852814,0.22059042751789093,0.013538914732635021,-0.036120038479566574,-0.33373013138771057,0.941879153251648,0.0,0.0,0.0,0.0,0.0,0.0
5694,1724910273382188095,-1.5984357595443726,-0.0905332863330841,0.22005145251750946,0.013205433264374733,-0.036075301468372345,-0.33386939764022827,0.9418361783027649,0.0,0.0,0.0,0.0,0.0,0.0
5696,1724910273383713064,-1.598352074623108,-0.09078916907310486,0.21936853229999542,0.011989489197731018,-0.034908585250377655,-0.3341289460659027,0.9418044090270996,0.0,0.0,0.0,0.0,0.0,0.0
5698,1724910273384797615,-1.5983126163482666,-0.09097882360219955,0.218739852309227,0.010521741583943367,-0.034446991980075836,-0.33455121517181396,0.9416890144348145,0.0,0.0,0.0,0.0,0.0,0.0
5700,1724910273387658541,-1.5982508659362793,-0.09103547781705856,0.2182328701019287,0.008677062578499317,-0.0342291034758091,-0.3347529470920563,0.9416441321372986,0.0,0.0,0.0,0.0,0.0,0.0
5702,1724910273387893409,-1.5978782176971436,-0.0908680260181427,0.21803590655326843,0.007992464117705822,-0.032303206622600555,-0.33588796854019165,0.9413139224052429,0.0,0.0,0.0,0.0,0.0,0.0
5704,1724910273388236480,-1.5973260402679443,-0.09091105312108994,0.21747706830501556,0.005760008003562689,-0.031210603192448616,-0.33509939908981323,0.9416481256484985,0.0,0.0,0.0,0.0,0.0,0.0
5706,1724910273397504319,-1.5965956449508667,-0.09069474786520004,0.21726690232753754,0.004614504519850016,-0.028755802661180496,-0.3362245559692383,0.9413314461708069,0.0,0.0,0.0,0.0,0.0,0.0
5708,1724910273407091506,-1.59587562084198,-0.09052848070859909,0.21721884608268738,0.003624819917604327,-0.02649182453751564,-0.33757850527763367,0.9409176111221313,0.0,0.0,0.0,0.0,0.0,0.0
5710,1724910273417913438,-1.5951650142669678,-0.0904524177312851,0.2170659303665161,0.0018887883052229881,-0.023620732128620148,-0.3393530249595642,0.9403606057167053,0.0,0.0,0.0,0.0,0.0,0.0
