time,force
76.00199127197266,6767.654575516193
76.01869630813599,6762.610950211994
76.03548240661621,6764.992704451291
76.05259919166565,6764.555305626176
76.06863522529602,6761.742891219121
76.08555889129639,6765.237520460657
76.1026177406311,6765.798913941831
76.11915946006775,6759.056791970272
76.13606786727905,6766.451325047436
76.15259170532227,6765.843654552516
76.16896963119507,6764.097645098949
76.18569278717041,6764.889555004852
76.20314359664917,6765.508883909697
76.21955895423889,6760.790938258009
76.23627090454102,6765.3011476677975
76.25329637527466,6768.1392175913115
76.26980233192444,6760.652898675641
76.28655219078064,6761.379297457589
76.30332326889038,6763.321330876948
76.36687350273132,6762.205074108735
76.43890047073364,6759.737097433666
76.505539894104,6764.535292391686
76.57142758369446,6763.880453913691
76.6399028301239,6763.061679820739
76.64729523658752,6764.549989168935
76.6546528339386,6765.770569401369
76.66229796409607,6763.914084386349
76.67060828208923,6760.836371464734
76.67840504646301,6762.23001601226
76.68567299842834,6766.485252073927
76.69386291503906,6764.231359603358
76.70260882377625,6764.341093850046
76.71061182022095,6767.006460828332
76.71850252151489,6769.978293236902
76.72636914253235,6763.896020686941
76.7343499660492,6766.063834410044
76.7421977519989,6757.69684333597
76.74997878074646,6764.3877548278015
76.75770330429077,6765.9747335539105
76.76520156860352,6763.864940406763
76.77497434616089,6767.178454557814
76.78244972229004,6765.351047259849
76.7901086807251,6763.837487663152
76.79782342910767,6762.598231242884
76.80540227890015,6761.620098575255
76.81370878219604,6766.889633049747
76.82202482223511,6769.320206100792
76.83077621459961,6757.769202544604
76.83906483650208,6760.057840645979
76.84774136543274,6763.0913582295525
76.85675525665283,6765.613959099334
76.8654465675354,6767.388319793632
76.87377214431763,6766.53212365312
76.88875842094421,6766.259393110521
76.90561580657959,6769.658500661208
76.92231893539429,6764.623485633383
76.93903064727783,6764.612039788286
76.955721616745,6762.6750209376005
76.9725353717804,6761.274625619502
76.98920702934265,6763.444473112055
77.0064766407013,6768.985958407189
77.02259469032288,6763.513548382624
77.0394082069397,6763.435444827244
77.0563952922821,6766.027613027584
77.0731680393219,6766.44972044743
77.08986735343933,6764.66068371249
77.10660147666931,6767.627438941329
77.12304592132568,6760.749656244124
77.13978958129883,6767.690973777905
77.15658593177795,6766.814589400628
77.17332172393799,6764.635043236024
77.19003486633301,6762.548344003893
77.20676064491272,6762.376273072039
77.22354340553284,6765.27251007481
77.24031853675842,6760.049779068772
77.25726795196533,6763.094428496021
77.2739748954773,6766.537676758129
77.290682554245,6763.515503362217
77.30741310119629,6765.644257412084
77.32422947883606,6763.5344601583265
77.34096598625183,6762.980477576516
77.35771036148071,6768.343686678209
77.37461543083191,6762.680392653823
77.39095401763916,6763.2070811952135
77.407634973526,6756.7662420777615
77.42462015151978,6766.928136070895
77.4413628578186,6760.063209766573
77.45806884765625,6768.093057315337
77.47483277320862,6761.397777360965
77.49155116081238,6768.309322230438
77.5082585811615,6763.377342146264
77.52493858337402,6768.590073937828
77.54179334640503,6759.507942239375
77.55854535102844,6769.405130096944
77.57524824142456,6760.271574337755
77.59194135665894,6764.47353409309
77.60871171951294,6766.386402852565
77.62541913986206,7850.893697007568
77.64222574234009,9306.683910908749
77.65895962715149,9738.354581546037
77.67568135261536,10291.678541710959
77.69239950180054,10557.810221795742
77.70921444892883,10320.424367804519
77.72593259811401,9929.67282711104
77.74264335632324,9769.917667987045
77.75938200950623,9827.561548579803
77.77613162994385,9873.356188893424
77.79287910461426,10009.893698881455
77.80964136123657,9956.095456402216
77.8262825012207,9823.477068172671
77.8430244922638,9701.856398608756
77.85982418060303,9603.450494034414
77.87654662132263,9567.765799832467
77.89291310310364,9638.54363632689
77.90999674797058,9743.58626081174
77.926687002182,9809.172850722642
77.94353294372559,9859.106466689174
77.96025848388672,9882.55734162264
77.97699165344238,9885.240753162521
77.9936912059784,9945.612236724874
78.01044464111328,9969.801952889467
78.02728080749512,9960.23122431892
78.04392790794373,9980.834287980691
78.06073117256165,10015.924135848614
78.07744908332825,10026.934306022757
78.09413957595825,10007.40256079671
78.11099195480347,9996.078009711418
78.12771320343018,10013.002820723617
78.14442420005798,10025.627532271625
78.16134810447693,10029.009658231262
78.17789649963379,10027.864075723362
78.19474339485168,10031.881255926211
78.21147203445435,10031.010707145737
78.22827792167664,10034.430713488917
78.24496126174927,10042.400322118401
78.26175856590271,10046.276053031761
78.27842235565186,10053.428036606156
