time,force
76.00630021095276,5502.579682675366
76.02295255661011,5504.7577276680095
76.03963899612427,5503.09147266029
76.05632209777832,5504.761201668783
76.07299995422363,5501.251242270736
76.08979034423828,5506.089239046666
76.10635805130005,5503.336515253512
76.12306213378906,5502.561519582842
76.13970589637756,5500.4838032868165
76.15640068054199,5504.647509713344
76.17307996749878,5502.373615511199
76.18977952003479,5504.271425803186
76.20649576187134,5505.6223822213815
76.22315382957458,5499.132316591501
76.23992371559143,5502.227025446215
76.25658941268921,5499.637687174916
76.27325344085693,5503.663862658815
76.29010963439941,5500.194490603219
76.30663704872131,5503.399981211928
76.32331013679504,5504.774948723815
76.34024000167847,5502.40045772682
76.40578317642212,5499.321528719576
76.47567415237427,5504.068294204362
76.53929996490479,5502.33357350959
76.60809636116028,5505.505685852422
76.67787098884583,5504.163076832025
76.68539333343506,5501.397026122699
76.69327592849731,5499.993140635376
76.70105290412903,5500.2609178007
76.70905900001526,5500.1381894298465
76.71647357940674,5500.318920040111
76.72447395324707,5502.552475400901
76.73262095451355,5502.4011243518835
76.7410740852356,5502.939042394087
76.74925708770752,5502.895367505991
76.75715351104736,5500.252250166464
76.76525092124939,5504.707241433127
76.77288770675659,5501.21183016348
76.78124070167542,5504.551454396559
76.78923773765564,5504.783117645949
76.79765748977661,5505.2304201541665
76.80592465400696,5502.218934729941
76.81462121009827,5508.156817056498
76.82320189476013,5500.909741822843
76.83195161819458,5505.746560881521
76.84024333953857,5502.570758020484
76.8486738204956,5504.180696060383
76.85681009292603,5504.013356303871
76.86564803123474,5502.152574982502
76.87397336959839,5501.98893023307
76.88306045532227,5501.191847704446
76.8916826248169,5503.968361277266
76.90063714981079,5497.845537652905
76.90918850898743,5503.028465288135
76.91831731796265,5501.313883946084
76.92626595497131,5506.928248166717
76.94074010848999,5495.577494254379
76.95736122131348,5505.543259481766
76.97373414039612,5499.640438999949
76.99068427085876,5505.033858953354
77.00741910934448,5499.746745195539
77.02412104606628,5509.588331724747
77.04081320762634,5497.58755733696
77.0575201511383,5510.965732951853
77.07414293289185,5499.9552028386115
77.09084939956665,5506.797686605124
77.10751485824585,5495.017363316013
77.1242356300354,5508.906646772456
77.14088249206543,5501.535582984728
77.15761303901672,5503.482502428318
77.17436742782593,5499.609984528734
77.19094562530518,5501.032518700478
77.20770597457886,5504.111067190422
77.22449541091919,5502.250739511559
77.2410089969635,5504.3209243064175
77.25767421722412,5498.016433606272
77.2743649482727,5503.924622156955
77.29112815856934,5499.041452873457
77.30772805213928,5506.156682065304
77.32441854476929,5499.460517814558
77.34128451347351,5510.835052627689
77.35781621932983,5495.18345097892
77.37450790405273,5508.990487881692
77.39116668701172,5490.158057981708
77.40795040130615,5512.81610069168
77.42432117462158,5485.185361817704
77.44128155708313,5514.600114922978
77.4579849243164,5487.812028994336
77.47465944290161,5514.023989566951
77.49131345748901,5487.27576671148
77.50801372528076,5521.270534197792
77.52470517158508,5482.8122874191695
77.5414047241211,5524.919111927788
77.55805230140686,5482.146081941201
77.57475185394287,5524.860871641272
77.591392993927,5481.83929633703
77.60812139511108,5525.6993239382655
77.62478423118591,5475.402924212315
77.64153337478638,5523.002782371543
77.65817880630493,5711.700226512292
77.6749472618103,6719.961376738258
77.69166612625122,8565.403854049842
77.70838642120361,8469.264916290686
77.72509360313416,8408.289053988594
77.7418065071106,8297.413031786306
77.7585825920105,8016.277316701936
77.77527785301208,7868.987064609835
77.79229307174683,7660.749927559993
77.80871438980103,7522.862560542928
77.82535719871521,7257.402615423356
77.84209966659546,7063.276631178034
77.8587875366211,6752.932212637765
77.87555813789368,6511.242678851904
77.89233303070068,6338.712818709903
77.90900683403015,6291.76468674884
77.92581629753113,6206.581818649726
77.94289112091064,6209.279217227936
77.95922470092773,6169.669899974068
77.97597408294678,6170.915557933045
77.99270725250244,6141.0401909548045
78.00943779945374,6198.12435715137
78.02620196342468,6203.032680942307
78.0431866645813,6223.565729793614
78.05964946746826,6198.690256943561
78.07633686065674,6206.024016163123
78.09306454658508,6208.097248225889
78.10980081558228,6226.092543337349
78.12656736373901,6217.495382497373
78.14329552650452,6216.132497001862
78.16009616851807,6222.131743207434
78.17676329612732,6223.573525390515
