time,force
76.00583696365356,5666.115232255821
76.0225191116333,5665.751895778987
76.03956842422485,5662.627100382931
76.05583953857422,5661.277877256459
76.07255125045776,5665.680929722179
76.08967709541321,5661.978961864263
76.10590124130249,5662.535897440445
76.12295413017273,5662.891211281701
76.13986730575562,5662.6216323722765
76.15599846839905,5663.295448372257
76.17271637916565,5657.249594520652
76.18974661827087,5666.8447060026865
76.20608615875244,5663.834855057639
76.22281455993652,5664.7055809710355
76.23961663246155,5662.447002907439
76.25620245933533,5665.885042157807
76.2729856967926,5661.176164220072
76.28926706314087,5665.00136372361
76.35673356056213,5665.900805984714
76.42420887947083,5661.4713565171605
76.48980021476746,5664.894957995023
76.55481195449829,5657.325390785571
76.62542033195496,5663.6846466062025
76.63341975212097,5661.981799157069
76.64119625091553,5662.389801905099
76.64929056167603,5660.272849164835
76.65719985961914,5665.380756375911
76.66528749465942,5658.369732746924
76.67253994941711,5660.121549870786
76.68067812919617,5662.8457095841
76.68892860412598,5659.391926250647
76.69763469696045,5663.979991445871
76.70621514320374,5664.875515978589
76.7149248123169,5662.482550646126
76.72239136695862,5661.4140304153925
76.73067903518677,5660.242422255018
76.73841118812561,5661.967999175405
76.74663949012756,5658.2751191471925
76.75426602363586,5662.240593295311
76.76275134086609,5657.794612416921
76.77047038078308,5662.474686235784
76.77905559539795,5664.167424153253
76.78653526306152,5663.619698819538
76.79447388648987,5665.138658424691
76.80252456665039,5663.944462161283
76.81027913093567,5665.7628993249455
76.81891798973083,5662.853105426043
76.82729840278625,5663.596933300255
76.83632612228394,5662.2118020756625
76.8450243473053,5662.962903182703
76.85436797142029,5656.851114793325
76.86277747154236,5661.2322053563275
76.87391901016235,5661.9828494751655
76.89076447486877,5666.299571781226
76.90758943557739,5661.144124821232
76.92401027679443,5666.3762802682695
76.94078087806702,5660.395127151991
76.95770001411438,5661.212571681523
76.97433733940125,5662.448606406473
76.9903814792633,5665.936130378171
77.0073492527008,5656.253077728267
77.02418875694275,5663.298919481789
77.04101586341858,5660.060976020278
77.05796980857849,5663.041468700691
77.07488369941711,5662.028959395545
77.0909571647644,5663.214802551774
77.10752391815186,5662.739911958884
77.12500715255737,5663.607823463486
77.14071130752563,5663.9383450255245
77.15734338760376,5662.597479008676
77.17415618896484,5661.76008741521
77.19101762771606,5657.552520974209
77.20803689956665,5664.831219640392
77.22480416297913,5660.39752887788
77.24155354499817,5664.228455750438
77.25780749320984,5656.829309518116
77.27447533607483,5663.540786977901
77.29193925857544,5662.199165424453
77.3078670501709,5666.540682991189
77.32456731796265,5658.047657735939
77.34121966362,5666.994511708369
77.35792183876038,5656.11585484636
77.37462282180786,5666.142962779654
77.39130663871765,5656.459420409284
77.40798568725586,5666.991806944634
77.42472457885742,5654.6004371085955
77.44139504432678,5668.334214077362
77.45809936523438,5656.6855082662105
77.47474336624146,5669.03311156773
77.49147725105286,5657.443258422161
77.5081856250763,5664.660247314461
77.5249297618866,5657.206035584784
77.54119229316711,5672.423502374983
77.5582172870636,5658.342486820127
77.57491898536682,5672.520329028372
77.59157156944275,5653.749503939115
77.60853910446167,6040.834611843834
77.62471127510071,6828.0675990931895
77.64138126373291,7460.623304945548
77.65828466415405,8428.236434015835
77.67608213424683,8525.737017086345
77.69156455993652,8254.230596008014
77.70833563804626,8125.560802219303
77.72525787353516,8019.752458849316
77.74167776107788,7883.860117436679
77.75835633277893,7566.810920016771
77.77505016326904,7361.536114037187
77.79233908653259,7150.8368535733935
77.80884194374084,6970.376311799524
77.82557082176208,6669.510994217639
77.84224081039429,6463.819201659289
77.85892796516418,6385.613558084613
77.87559461593628,6371.975634505505
77.89227414131165,6328.631850937916
77.908864736557,6325.636787741169
77.92571353912354,6302.184573170648
77.94240474700928,6326.757205196532
77.9587790966034,6342.726786562696
77.97584128379822,6380.077481765174
77.99247908592224,6396.237246952039
78.00883746147156,6380.920501128406
78.02584862709045,6379.5397904047895
78.04251098632812,6386.476284961041
78.0592131614685,6398.085185520838
78.07592940330505,6398.36140950665
78.09263849258423,6396.842212437551
78.10937976837158,6399.931961478657
78.12596440315247,6404.777651275884
78.14269924163818,6401.585347734719
78.15935516357422,6407.1112047240895
78.176100730896,6404.808025129878
78.19280910491943,6412.424338253282
