time,force
76.00209975242615,4951.006041615463
76.01885914802551,4954.617125861882
76.03551459312439,4951.926086549595
76.05253911018372,4951.723159665251
76.06922817230225,4956.301973368171
76.08599305152893,4952.368189376421
76.10257863998413,4950.892952814017
76.11927485466003,4953.627516764148
76.13595795631409,4952.751791194768
76.15264129638672,4954.243927711028
76.16934084892273,4947.606539854781
76.18603610992432,4952.095963302643
76.20300269126892,4952.495162811836
76.21943044662476,4951.36366595875
76.23625016212463,4952.041671233946
76.25287675857544,4950.642714844679
76.26949667930603,4948.576092197232
76.28624033927917,4955.8630837073215
76.30298399925232,4952.221594991515
76.31959748268127,4952.308513060364
76.33658695220947,4953.784540958759
76.39244794845581,4951.0112970154405
76.46016764640808,4950.93342855662
76.53143763542175,4950.139837251682
76.59389686584473,4950.675565825021
76.66575694084167,4949.2778649622005
76.6746711730957,4954.528715596691
76.6823239326477,4951.092851956044
76.68948173522949,4955.132273494972
76.69750165939331,4947.635917956316
76.70920062065125,4956.824914557378
76.72161030769348,4955.070764036134
76.73359894752502,4953.316884824698
76.74252724647522,4949.784373215085
76.75172758102417,4953.445786086482
76.76023459434509,4946.975683369668
76.7692711353302,4952.589576564483
76.77802681922913,4952.730198985368
76.78750205039978,4951.155477380033
76.79728937149048,4950.3414565651365
76.80642247200012,4952.191363659609
76.81566786766052,4953.515851311935
76.82469725608826,4951.048569156305
76.83911919593811,4956.807509724783
76.84779691696167,4952.972537586113
76.85543608665466,4949.669581805373
76.86398363113403,4951.564794550564
76.87286162376404,4950.173530528865
76.88169050216675,4954.854928127754
76.89048290252686,4957.595005619991
76.8993570804596,4952.828536730817
76.90776586532593,4951.7824775775925
76.91558289527893,4948.581448399084
76.92345690727234,4952.508959464611
76.9313006401062,4946.796076097393
76.93964648246765,4953.884287212302
76.94707107543945,4952.212884668785
76.95429348945618,4957.185180628551
76.97045969963074,4953.793169158925
76.98720407485962,4956.997600809827
77.00384759902954,4948.81073730615
77.0206048488617,4958.216293993487
77.03726196289062,4945.410117136143
77.0539333820343,4952.395261910062
77.07025027275085,4951.611852273315
77.08692359924316,4953.8922954473455
77.1039526462555,4952.685881033991
77.12065029144287,4957.397609216089
77.1373348236084,4947.154539950605
77.15406346321106,4951.278405316342
77.17081546783447,4947.943177070171
77.18713450431824,4954.829750804278
77.20388126373291,4952.787392571126
77.22056841850281,4952.6666635316105
77.23759770393372,4948.781309226207
77.25419235229492,4950.401418988784
77.27089238166809,4956.032583837057
77.2875669002533,4951.870570097413
