seq,timestamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az
2892,1722911564506194804,-1.497869968,-0.669284463,0.15530043840408325,-0.013029194,0.040162235498428345,0.43550997972488403,-0.899193168,0,0,0,0,0,0
2894,1722911564514687634,-1.497463107,-0.669232786,0.15531465411186218,-0.014131288,0.039457716047763824,0.436214417,-0.898866117,0,0,0,0,0,0
2896,1722911564523236338,-1.497100711,-0.669188142,0.15530608594417572,-0.01471821,0.039576154202222824,0.4368089437484741,-0.898562849,0,0,0,0,0,0
2898,1722911564533062140,-1.496783257,-0.669100881,0.15546166896820068,-0.016167417,0.038414214,0.4374227225780487,-0.898289621,0,0,0,0,0,0
2900,1722911564546537168,-1.496510267,-0.669078946,0.15547141432762146,-0.016412523,0.038517356,0.43785709142684937,-0.898069143,0,0,0,0,0,0
2902,1722911564557897231,-1.496263623,-0.669065595,0.1554829180240631,-0.01632126,0.038165376,0.43846389651298523,-0.897789717,0,0,0,0,0,0
2904,1722911564604189128,-1.496006489,-0.669072151,0.15545237064361572,-0.015343651,0.038628172129392624,0.4391963481903076,-0.897429109,0,0,0,0,0,0
2906,1722911564604937497,-1.495781183,-0.669072926,0.15547771751880646,-0.015264922,0.038323618,0.4398447871208191,-0.8971259,0,0,0,0,0,0
2908,1722911564605558464,-1.495594501,-0.669128299,0.15547235310077667,-0.015493503,0.038333747535943985,0.4401532709598541,-0.896970212,0,0,0,0,0,0
2910,1722911564605906341,-1.495416641,-0.669202149,0.1554521769285202,-0.015597185,0.038641344755887985,0.44037750363349915,-0.896845162,0,0,0,0,0,0
2912,1722911564606273981,-1.495293975,-0.669282794,0.15535670518875122,-0.014687262,0.039616964757442474,0.44055044651031494,-0.896733105,0,0,0,0,0,0
2914,1722911564613678788,-1.495150924,-0.669354618,0.1553916037082672,-0.014616562,0.039847318,0.4409767985343933,-0.896514475,0,0,0,0,0,0
2916,1722911564623060926,-1.495061636,-0.669414878,0.15544864535331726,-0.014506787,0.040450759,0.4413401782512665,-0.89631027,0,0,0,0,0,0
2918,1722911564635576186,-1.494944453,-0.669445693,0.155517578,-0.014049985,0.040460028,0.4417300224304199,-0.896125078,0,0,0,0,0,0
2920,1722911564643345347,-1.494827986,-0.669493258,0.15559078752994537,-0.013959995,0.040472116,0.44221436977386475,-0.895887077,0,0,0,0,0,0
2922,1722911564653469146,-1.494732261,-0.669611692,0.15563686192035675,-0.01429429,0.040677026,0.4425511956214905,-0.895706177,0,0,0,0,0,0
2924,1722911564664235779,-1.494632483,-0.669807673,0.15561774373054504,-0.014580668,0.040713675,0.4426669180393219,-0.895642638,0,0,0,0,0,0
2926,1722911564672770261,-1.494576812,-0.670101225,0.15544091165065765,-0.012808835,0.042628105729818344,0.44265881180763245,-0.895584702,0,0,0,0,0,0
2928,1722911564705765320,-1.494480371,-0.670409143,0.1554671972990036,-0.011939495,0.04272747,0.44312605261802673,-0.895360947,0,0,0,0,0,0
2930,1722911564706067273,-1.494369507,-0.670808852,0.15546798706054688,-0.011927904,0.042772840708494186,0.44341787695884705,-0.895214379,0,0,0,0,0,0
2932,1722911564706435938,-1.494203925,-0.671195984,0.1556776911020279,-0.014328037,0.04026255,0.44399118423461914,-0.895011485,0,0,0,0,0,0
2934,1722911564717073847,-1.494082212,-0.671657205,0.15570008754730225,-0.014494142,0.039980337023735046,0.4442466199398041,-0.8948946,0,0,0,0,0,0
2936,1722911564723058708,-1.493946552,-0.672146618,0.1556154042482376,-0.013900198,0.040559031,0.4442903399467468,-0.894856334,0,0,0,0,0,0
2938,1722911564734310199,-1.493752599,-0.672707856,0.15567222237586975,-0.014520482,0.040376253,0.4443826377391815,-0.894809008,0,0,0,0,0,0
2940,1722911564748250490,-1.493522525,-0.673258841,0.15574708580970764,-0.014654607,0.040490676,0.4444856345653534,-0.894750416,0,0,0,0,0,0
2942,1722911564753569771,-1.493265271,-0.673770905,0.15610072016716003,-0.015250988,0.039640337228775024,0.4451691210269928,-0.894438744,0,0,0,0,0,0
2944,1722911564766799790,-1.493056297,-0.674337149,0.15595589578151703,-0.012175563,0.041859131306409836,0.4452703,-0.894334376,0,0,0,0,0,0
2946,1722911564773207546,-1.492787242,-0.674889266,0.15596234798431396,-0.011729327,0.041968632489442825,0.4455988109111786,-0.894171596,0,0,0,0,0,0
2948,1722911564784625621,-1.492492795,-0.675478637,0.15601994097232819,-0.011696954,0.041612502,0.44608795642852783,-0.893944681,0,0,0,0,0,0
2950,1722911564796861787,-1.4921453,-0.676116765,0.15618698298931122,-0.011913647,0.041880138,0.4467058479785919,-0.893620729,0,0,0,0,0,0
2952,1722911564803227743,-1.491744161,-0.676879942,0.15601606667041779,-0.011715162,0.042614747,0.4468615651130676,-0.893510759,0,0,0,0,0,0
2954,1722911564815060219,-1.491282344,-0.677556157,0.15615345537662506,-0.012936688,0.042258412,0.4475730061531067,-0.89315474,0,0,0,0,0,0
2956,1722911564823061212,-1.490823507,-0.67826426,0.1563832312822342,-0.01279897,0.042435125,0.4482394754886627,-0.892813981,0,0,0,0,0,0
2958,1722911564835137255,-1.490319133,-0.678952754,0.156456858,-0.01284133,0.041931756,0.4489232003688812,-0.892493606,0,0,0,0,0,0
2960,1722911564843517096,-1.489788413,-0.679636776,0.15670065581798553,-0.013106348,0.040893026,0.4502635598182678,-0.891862571,0,0,0,0,0,0
2962,1722911564860718484,-1.489311934,-0.680347919,0.15686851739883423,-0.012776487,0.040841519832611084,0.4511853754520416,-0.891403675,0,0,0,0,0,0
2964,1722911564862634717,-1.488911867,-0.681132495,0.1568705290555954,-0.01115933,0.042842008,0.4515174329280853,-0.89116329,0,0,0,0,0,0
2966,1722911564873581681,-1.488417864,-0.681904197,0.15711358189582825,-0.011460741,0.041841049,0.45244356989860535,-0.890737236,0,0,0,0,0,0
2968,1722911564883403065,-1.487969041,-0.682788432,0.15714892745018005,-0.009767171,0.043187059462070465,0.4530223309993744,-0.890398979,0,0,0,0,0,0
2970,1722911564895872280,-1.48748827,-0.683615088,0.15727892518043518,-0.009785822,0.042783599346876144,0.45374834537506104,-0.890048444,0,0,0,0,0,0
2972,1722911564903245523,-1.48701489,-0.684368193,0.15747712552547455,-0.010518668,0.041603822,0.4545539915561676,-0.889684916,0,0,0,0,0,0
2974,1722911564913337393,-1.486559272,-0.685166419,0.1575826108455658,-0.010926438,0.041784164,0.4551464021205902,-0.889368594,0,0,0,0,0,0
2976,1722911564922905314,-1.486103415,-0.685871065,0.15795500576496124,-0.01113532,0.040328078,0.4563066363334656,-0.88883847,0,0,0,0,0,0
2978,1722911564932843881,-1.48560977,-0.686588466,0.1580747663974762,-0.010095309,0.040067918598651886,0.4569951295852661,-0.888508916,0,0,0,0,0,0
2980,1722911564951531188,-1.485114455,-0.687364578,0.15824152529239655,-0.010862169,0.039781403,0.45802334,-0.887983143,0,0,0,0,0,0
2982,1722911564952831093,-1.484652042,-0.6881603,0.1580156534910202,-0.009798862,0.041105777,0.45850005745887756,-0.887689173,0,0,0,0,0,0
2984,1722911564962851881,-1.484119415,-0.688876987,0.1581479161977768,-0.010846986,0.03999801,0.4590635299682617,-0.88743633,0,0,0,0,0,0
2986,1722911564972992583,-1.483636618,-0.689603209,0.15828923881053925,-0.01090701,0.039570845663547516,0.4599418342113495,-0.886999905,0,0,0,0,0,0
2988,1722911564982539237,-1.483159781,-0.690289855,0.15845191478729248,-0.011191808,0.039397493,0.46068981289863586,-0.886615813,0,0,0,0,0,0
2990,1722911564997978024,-1.482716441,-0.690950155,0.15864193439483643,-0.009804033,0.040651809,0.46163395047187805,-0.886084318,0,0,0,0,0,0
2992,1722911565003492697,-1.482198477,-0.691660762,0.1587977111339569,-0.009828283,0.040781189,0.4626427888870239,-0.88555181,0,0,0,0,0,0
2994,1722911565013193873,-1.48172605,-0.692337632,0.15880191326141357,-0.007880386,0.041705702,0.46337583661079407,-0.88514483,0,0,0,0,0,0
2996,1722911565023391515,-1.481202126,-0.693015039,0.15871183574199677,-0.007017329,0.042022489,0.46365028619766235,-0.884993374,0,0,0,0,0,0
2998,1722911565036292822,-1.480635881,-0.693603337,0.1588909924030304,-0.008178499,0.040632620453834534,0.4644143879413605,-0.884647608,0,0,0,0,0,0
3000,1722911565042885700,-1.480077863,-0.694117546,0.15917213261127472,-0.009366896,0.039219271,0.46567216515541077,-0.88403827,0,0,0,0,0,0
3002,1722911565053110597,-1.479607701,-0.694616258,0.15928493440151215,-0.009481442,0.03903079,0.4665190577507019,-0.883598745,0,0,0,0,0,0
3004,1722911565183983343,-1.479121208,-0.69511801,0.1594422459602356,-0.010353816,0.038156372,0.46700337529182434,-0.883371234,0,0,0,0,0,0
3006,1722911565184419635,-1.478704095,-0.695734859,0.15932612121105194,-0.007994163,0.040610067546367645,0.4671931564807892,-0.883185923,0,0,0,0,0,0
3008,1722911565184645827,-1.478240132,-0.696210563,0.15955884754657745,-0.008721256,0.040296089,0.46814560890197754,-0.88268894,0,0,0,0,0,0
3010,1722911565184987825,-1.477829456,-0.696713507,0.15953871607780457,-0.008007493,0.040529482,0.46844348311424255,-0.882527113,0,0,0,0,0,0
3012,1722911565185357905,-1.477371693,-0.697185636,0.15980198979377747,-0.009805545,0.039240487,0.4692937135696411,-0.882115424,0,0,0,0,0,0
3014,1722911565185736467,-1.477007866,-0.697607219,0.1599433273077011,-0.0088688,0.038724024,0.47048062086105347,-0.881515682,0,0,0,0,0,0
3016,1722911565186119484,-1.476665497,-0.698042035,0.16001838445663452,-0.0077399,0.039520722,0.4712751507759094,-0.881066442,0,0,0,0,0,0
3018,1722911565186497974,-1.476282358,-0.698516309,0.15995962917804718,-0.005678952,0.040683057,0.4718446135520935,-0.880724251,0,0,0,0,0,0
3020,1722911565186876733,-1.475916982,-0.698875844,0.16008567810058594,-0.005782791,0.039989273995161057,0.47250208258628845,-0.880402863,0,0,0,0,0,0
3022,1722911565187254744,-1.475564361,-0.699249625,0.16015630960464478,-0.006036676,0.040015194565057755,0.47285208106040955,-0.880212128,0,0,0,0,0,0
3024,1722911565187633275,-1.475203514,-0.699699163,0.16007883846759796,-0.006502952,0.040294692,0.47309765219688416,-0.880064011,0,0,0,0,0,0
3026,1722911565188001586,-1.474826694,-0.700117409,0.16008666157722473,-0.007178659,0.039692856,0.47346794605255127,-0.879886925,0,0,0,0,0,0
3028,1722911565188380939,-1.474413991,-0.700495481,0.1604022979736328,-0.008937705,0.038267013,0.47430214285850525,-0.879484653,0,0,0,0,0,0
3030,1722911565197328260,-1.474041462,-0.700879693,0.16050544381141663,-0.009121236,0.038131226,0.4749503433704376,-0.879138827,0,0,0,0,0,0
3032,1722911565202817620,-1.473613739,-0.701224446,0.16074027121067047,-0.010459665,0.036728118,0.47589191794395447,-0.878674328,0,0,0,0,0,0
3034,1722911565214375225,-1.473319888,-0.701619685,0.16069361567497253,-0.008430913,0.03845901,0.47654712200164795,-0.878266871,0,0,0,0,0,0
3036,1722911565225699890,-1.472980261,-0.701947331,0.16085785627365112,-0.007360622,0.038950905203819275,0.4775804281234741,-0.877693295,0,0,0,0,0,0
3038,1722911565232495539,-1.472622037,-0.702290535,0.16080591082572937,-0.006931893,0.038910858,0.4778677821159363,-0.877542138,0,0,0,0,0,0
3040,1722911565274361183,-1.472209454,-0.702619672,0.1609318107366562,-0.007379502,0.038436599,0.4784190058708191,-0.877259016,0,0,0,0,0,0
3042,1722911565274628744,-1.47177875,-0.703065157,0.16095203161239624,-0.007948259,0.038914874,0.47865673899650574,-0.877103269,0,0,0,0,0,0
3044,1722911565274976536,-1.471359372,-0.703419328,0.1610715240240097,-0.008721087,0.038313087075948715,0.4791831374168396,-0.876834929,0,0,0,0,0,0
3046,1722911565275291114,-1.47096312,-0.703812599,0.16094577312469482,-0.00757087,0.038335476,0.47918540239334106,-0.876843393,0,0,0,0,0,0
3048,1722911565316021915,-1.470629811,-0.704188585,0.16101861000061035,-0.005860835,0.038745478,0.4799335,-0.876429319,0,0,0,0,0,0
3050,1722911565316316213,-1.470261812,-0.704606473,0.1610490083694458,-0.005394575,0.038974646,0.4803449213504791,-0.876196682,0,0,0,0,0,0
3052,1722911565316552163,-1.469874501,-0.70503366,0.1611134558916092,-0.005621294,0.038798678666353226,0.4807358384132385,-0.875988722,0,0,0,0,0,0
3054,1722911565316821256,-1.469414711,-0.705413163,0.16132915019989014,-0.007169472,0.037056032568216324,0.48152080178260803,-0.875621676,0,0,0,0,0,0
3056,1722911565323329980,-1.469024777,-0.705802023,0.16147197782993317,-0.007305442,0.036613785,0.48213252425193787,-0.875302374,0,0,0,0,0,0
3058,1722911565333128119,-1.468638897,-0.706179798,0.16152074933052063,-0.006676198,0.036775361746549606,0.48269161581993103,-0.87499249,0,0,0,0,0,0
3060,1722911565343832354,-1.46821928,-0.706558645,0.16158340871334076,-0.00696821,0.036598224,0.4831131398677826,-0.874764979,0,0,0,0,0,0
3062,1722911565352825934,-1.467756987,-0.706965148,0.16200344264507294,-0.007233673,0.035966903,0.4845653176307678,-0.873985469,0,0,0,0,0,0
3064,1722911565367745921,-1.46731317,-0.707437873,0.16188198328018188,-0.006430525,0.036685642,0.48505184054374695,-0.873691916,0,0,0,0,0,0
3066,1722911565372700940,-1.466777205,-0.707804441,0.16205470263957977,-0.007228564,0.035633001,0.4859189987182617,-0.873247325,0,0,0,0,0,0
3068,1722911565384906229,-1.466277719,-0.708152533,0.1621997356414795,-0.006837137,0.034926801919937134,0.4864484369754791,-0.872984111,0,0,0,0,0,0
3070,1722911565399246523,-1.465741873,-0.708486259,0.16254161298274994,-0.007206776,0.03348789,0.4873892664909363,-0.872512698,0,0,0,0,0,0
3072,1722911565404188038,-1.465169072,-0.708900928,0.16273336112499237,-0.006599331,0.033428873866796494,0.48794814944267273,-0.872207284,0,0,0,0,0,0
3074,1722911565418173460,-1.46457088,-0.7093786,0.1629018783569336,-0.006388125,0.033516105,0.4883039891719818,-0.872006357,0,0,0,0,0,0
3076,1722911565422750255,-1.463971853,-0.709834218,0.16312965750694275,-0.00666735,0.032863684,0.4885709285736084,-0.871879578,0,0,0,0,0,0
3078,1722911565432837237,-1.463367105,-0.710246325,0.1634688526391983,-0.007865683,0.031392854,0.4888273775577545,-0.871780038,0,0,0,0,0,0
3080,1722911565443930148,-1.462759614,-0.710589767,0.1641348898410797,-0.008860844,0.028897570446133614,0.48972177505493164,-0.871354699,0,0,0,0,0,0
3082,1722911565453133973,-1.462253332,-0.710964203,0.16438747942447662,-0.008632774,0.028193388134241104,0.490019292,-0.87121278,0,0,0,0,0,0
3084,1722911565462661892,-1.461759806,-0.711322904,0.16465121507644653,-0.008950613,0.026212843134999275,0.4901939928531647,-0.871173143,0,0,0,0,0,0
3086,1722911565473035368,-1.461306691,-0.711633563,0.16485461592674255,-0.008434333,0.025061700493097305,0.4899985194206238,-0.871322095,0,0,0,0,0,0
3088,1722911565485385788,-1.460820794,-0.711922944,0.16522838175296783,-0.007737397,0.023318551,0.49040234088897705,-0.871149838,0,0,0,0,0,0
3090,1722911565493268386,-1.460335732,-0.712280989,0.16551949083805084,-0.007903771,0.021862544119358063,0.49028274416923523,-0.871253431,0,0,0,0,0,0
3092,1722911565503306507,-1.459918499,-0.712613463,0.16576923429965973,-0.007871795,0.020762341,0.49004679918289185,-0.871413291,0,0,0,0,0,0
3094,1722911565512716476,-1.459486127,-0.71284163,0.16618163883686066,-0.007561984,0.018612952902913094,0.4901062250137329,-0.871431231,0,0,0,0,0,0
3096,1722911565524876094,-1.459056854,-0.713137925,0.1666439324617386,-0.007422815,0.01655787,0.49018439650535583,-0.87142998,0,0,0,0,0,0
3098,1722911565532911883,-1.458654523,-0.71346283,0.16687704622745514,-0.006846157,0.015281134,0.48984453082084656,-0.871649086,0,0,0,0,0,0
3100,1722911565543297475,-1.458197713,-0.713783562,0.16716249287128448,-0.00757231,0.013606677763164043,0.48956599831581116,-0.871827245,0,0,0,0,0,0
3102,1722911565553669848,-1.457676291,-0.714091539,0.1676563322544098,-0.008105931,0.011875538155436516,0.48967206478118896,-0.871788204,0,0,0,0,0,0
3104,1722911565563112719,-1.457151294,-0.714416981,0.16805964708328247,-0.008951386,0.010124290362000465,0.4895312786102295,-0.871881127,0,0,0,0,0,0
3106,1722911565573367896,-1.456633568,-0.714748144,0.16846370697021484,-0.009190761,0.008432979,0.48949378728866577,-0.871917546,0,0,0,0,0,0
3108,1722911565585565835,-1.456142664,-0.715212464,0.16852523386478424,-0.008977508,0.009101319,0.48830610513687134,-0.872578859,0,0,0,0,0,0
3110,1722911565594664903,-1.455495358,-0.715492547,0.1691068410873413,-0.010010332,0.006205935,0.48833832144737244,-0.872574925,0,0,0,0,0,0
3112,1722911565605202943,-1.454827666,-0.715869069,0.16956022381782532,-0.010300616,0.004347846,0.4880360960960388,-0.872751892,0,0,0,0,0,0
3114,1722911565612761617,-1.454135299,-0.716350913,0.1698523461818695,-0.010926167,0.002970398,0.4874332845211029,-0.87308687,0,0,0,0,0,0
3116,1722911565624080346,-1.453401208,-0.71684444,0.1700945496559143,-0.010232095,0.001935023,0.4869922697544098,-0.873344183,0,0,0,0,0,0
3118,1722911565634162950,-1.452632904,-0.717356324,0.17033052444458008,-0.009971268,0.001514113,0.48644110560417175,-0.87365514,0,0,0,0,0,0
3120,1722911565643353676,-1.45176959,-0.717888415,0.17052127420902252,-0.009609569,-0.000100252,0.4857547879219055,-0.874042273,0,0,0,0,0,0
3122,1722911565653496493,-1.450908422,-0.718494833,0.17065677046775818,-0.009811825,-0.001823051,0.48512879,-0.874385834,0,0,0,0,0,0
3124,1722911565665044313,-1.450096726,-0.719195068,0.17063026130199432,-0.010200984,-0.002192919,0.483501136,-0.875281572,0,0,0,0,0,0
3126,1722911565677523545,-1.44921267,-0.719827771,0.17060741782188416,-0.008214937,-0.002387651,0.4819801151752472,-0.876140475,0,0,0,0,0,0
3128,1722911565684404267,-1.448275924,-0.720358372,0.1708882749080658,-0.009465973,-0.00549048,0.4812566637992859,-0.876511455,0,0,0,0,0,0
3130,1722911565753196023,-1.447305679,-0.720917702,0.17139051854610443,-0.009711056,-0.006710141,0.48087120056152344,-0.876711786,0,0,0,0,0,0
3132,1722911565753690258,-1.446314335,-0.721592546,0.17156344652175903,-0.009437784,-0.007126641,0.4799982011318207,-0.877189755,0,0,0,0,0,0
3134,1722911565754150021,-1.445344448,-0.722297847,0.17159493267536163,-0.010766716,-0.008710612,0.47841668128967285,-0.878023803,0,0,0,0,0,0
3136,1722911565754382651,-1.444359064,-0.722980261,0.17181387543678284,-0.010693995,-0.009572284,0.477342814,-0.878600001,0,0,0,0,0,0
3138,1722911565754673793,-1.443292499,-0.72368741,0.17202123999595642,-0.010594648,-0.010679943,0.47669875621795654,-0.878938019,0,0,0,0,0,0
3140,1722911565754926407,-1.442158699,-0.724267185,0.17236849665641785,-0.011134754,-0.013236879,0.4762125611305237,-0.879160166,0,0,0,0,0,0
3142,1722911565764872864,-1.439898014,-0.725566983,0.17289385199546814,-0.010431635,-0.015405012,0.47482389211654663,-0.879884243,0,0,0,0,0,0
3144,1722911565772690987,-1.438771486,-0.726281583,0.17294426262378693,-0.010786263,-0.016692666,0.4734576940536499,-0.880592406,0,0,0,0,0,0
3146,1722911565783008377,-1.437593579,-0.726943016,0.1732742190361023,-0.010642701,-0.018067911,0.47267207503318787,-0.880989015,0,0,0,0,0,0
3148,1722911565797182550,-1.436285853,-0.727612972,0.1738276332616806,-0.012286485,-0.02106913,0.47247767448425293,-0.881005108,0,0,0,0,0,0
3150,1722911565805075513,-1.435105562,-0.728273034,0.17394781112670898,-0.011904848,-0.022761621,0.47210052609443665,-0.881170452,0,0,0,0,0,0
3152,1722911565820413246,-1.43391192,-0.728920937,0.1740628033876419,-0.011709912,-0.024469329,0.4713553488254547,-0.881526172,0,0,0,0,0,0
3154,1722911565822812963,-1.43287003,-0.729715049,0.17386886477470398,-0.010348455,-0.023248579,0.4693310558795929,-0.882655621,0,0,0,0,0,0
3156,1722911565833880066,-1.431564927,-0.730385125,0.1743546724319458,-0.01247336,-0.027007274,0.46906572580337524,-0.882662177,0,0,0,0,0,0
3158,1722911565849150487,-1.430367827,-0.731113195,0.174507275,-0.014087146,-0.028919231,0.4679906964302063,-0.883147717,0,0,0,0,0,0
3160,1722911565853285319,-1.429178715,-0.731780052,0.1748657077550888,-0.014380786,-0.031476848,0.467452735,-0.883340538,0,0,0,0,0,0
3162,1722911565862698235,-1.428050637,-0.73253876,0.17516843974590302,-0.01507938,-0.03403949,0.46663030982017517,-0.883668482,0,0,0,0,0,0
3164,1722911565874443148,-1.426974177,-0.733382463,0.17513564229011536,-0.013380798,-0.035020228,0.46555426716804504,-0.884225011,0,0,0,0,0,0
3166,1722911565883741784,-1.425766945,-0.734232843,0.17534694075584412,-0.014669479,-0.037312433,0.4650058448314667,-0.884399354,0,0,0,0,0,0
3168,1722911565892761730,-1.424647689,-0.734989226,0.17533494532108307,-0.014357165,-0.039110906,0.46426576375961304,-0.884715438,0,0,0,0,0,0
3170,1722911565903557276,-1.423702598,-0.735705137,0.17536136507987976,-0.013396787,-0.0382162,0.4633142054080963,-0.88526845,0,0,0,0,0,0
3172,1722911565913168750,-1.422660232,-0.736311316,0.17588597536087036,-0.013744463,-0.039836746,0.4634419083595276,-0.885124683,0,0,0,0,0,0
3174,1722911565923132877,-1.421831369,-0.737046599,0.17596298456192017,-0.013036487,-0.038850442,0.46238625049591064,-0.885731101,0,0,0,0,0,0
3176,1722911565933165173,-1.421019912,-0.73771131,0.1759762167930603,-0.012928056,-0.03917772,0.4616992771625519,-0.886076629,0,0,0,0,0,0
3178,1722911565943509905,-1.420165896,-0.738309085,0.1760789453983307,-0.014265752,-0.040817179,0.461764395,-0.885948122,0,0,0,0,0,0
3180,1722911565953482896,-1.419482589,-0.738897443,0.1758727878332138,-0.014282992,-0.040798374,0.46098604798316956,-0.88635397,0,0,0,0,0,0
3182,1722911565963870052,-1.418809533,-0.739432216,0.17581254243850708,-0.015047866,-0.041334037,0.46028560400009155,-0.886680424,0,0,0,0,0,0
3184,1722911565973376487,-1.418210864,-0.739860654,0.17557445168495178,-0.013473264,-0.041025549,0.45923998951911926,-0.887262166,0,0,0,0,0,0
3186,1722911565983903283,-1.417564273,-0.740189314,0.17567124962806702,-0.012675781,-0.041203741,0.4590742290019989,-0.887351334,0,0,0,0,0,0
3188,1722911565996373753,-1.41693449,-0.740485072,0.17586788535118103,-0.012105232,-0.041325651,0.45917245745658875,-0.887302816,0,0,0,0,0,0
3190,1722911566003574811,-1.416425705,-0.740743279,0.17581744492053986,-0.011506961,-0.040779784,0.4587347209453583,-0.887562394,0,0,0,0,0,0
3192,1722911566015185779,-1.415969729,-0.740958989,0.17565050721168518,-0.011812369,-0.040564775,0.4578516483306885,-0.888024151,0,0,0,0,0,0
3194,1722911566023238016,-1.415445089,-0.741072834,0.17586494982242584,-0.012680604,-0.041457426,0.458035409,-0.887876153,0,0,0,0,0,0
3196,1722911566033815656,-1.41506207,-0.741210282,0.1758440136909485,-0.012767685,-0.041318137,0.45766833424568176,-0.888070643,0,0,0,0,0,0
3198,1722911566047491830,-1.414686322,-0.741294205,0.1759396642446518,-0.013330326,-0.041408855,0.45755526423454285,-0.888116419,0,0,0,0,0,0
3200,1722911566053405163,-1.414362788,-0.741344512,0.17595475912094116,-0.013751287,-0.041640874,0.4572809636592865,-0.888240516,0,0,0,0,0,0
3202,1722911566063158520,-1.414066434,-0.741356492,0.17590247094631195,-0.013991604,-0.041414201,0.45708775520324707,-0.888346791,0,0,0,0,0,0
3204,1722911566072798307,-1.413774133,-0.741309166,0.17587266862392426,-0.014149592,-0.041918084,0.4568505585193634,-0.888442576,0,0,0,0,0,0
3206,1722911566083382056,-1.413533688,-0.741284966,0.17587381601333618,-0.013999981,-0.041807927,0.4567336440086365,-0.888510227,0,0,0,0,0,0
3208,1722911566097909966,-1.413275957,-0.741223812,0.17600344121456146,-0.014483476,-0.042431358,0.4567686915397644,-0.888454914,0,0,0,0,0,0
3210,1722911566102898215,-1.413069725,-0.741193831,0.1759800761938095,-0.014211391,-0.042189866,0.45651647448539734,-0.888600469,0,0,0,0,0,0
