,lyapunov_exponent
140,0.3264272390498891
220,0.15472649431411306
350,0.08222091113780519
370,0.5327955730070859
400,0.37945868689761997
500,0.6898053118352735
600,0.7847445925011832
800,0.40954579973195326
1000,0.8797069510410779
1120,0.6733883181669886
1200,0.642724091935351
1440,0.37877709135544346
1800,0.363968551663179
2000,0.49485879792682985
