seq,timestamp,px,py,pz,ox,oy,oz,ow,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,vx,vy,vz,ax,ay,az,jx,jy,jz
6694.0,1.7216892041651126e+18,-1.632397413,1.1681249141693115,0.1572629809379577,-0.035639994,0.015725905,0.1613377928733825,-0.986130178,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6695.0,1.7216892041651126e+18,-1.632397413,1.1681249141693115,0.1572629809379577,-0.035639994,0.015725905,0.1613377928733825,-0.986130178,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6696.0,1.7216892041747697e+18,-1.63278985,1.1684508323669434,0.1575652509927749,-0.035566177,0.015554459,0.1608436852693557,-0.986216187,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6697.0,1.7216892041747697e+18,-1.63278985,1.1684508323669434,0.1575652509927749,-0.035566177,0.015554459,0.1608436852693557,-0.986216187,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6698.0,1.721689204185029e+18,-1.633112788,1.1687301397323608,0.1579769104719162,-0.035102271,0.014903452,0.1600612550973892,-0.986370206,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6699.0,1.721689204185029e+18,-1.633112788,1.1687301397323608,0.1579769104719162,-0.035102271,0.014903452,0.1600612550973892,-0.986370206,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6700.0,1.7216892041953992e+18,-1.63355422,1.1690820455551147,0.1581769287586212,-0.034637384,0.014486778,0.1596247106790542,-0.986463547,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6701.0,1.7216892041953992e+18,-1.63355422,1.1690820455551147,0.1581769287586212,-0.034637384,0.014486778,0.1596247106790542,-0.986463547,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6702.0,1.721689204205914e+18,-1.63395083,1.1694499254226685,0.1585147231817245,-0.034195684,0.0142760695889592,0.1591676771640777,-0.986555934,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6703.0,1.721689204205914e+18,-1.63395083,1.1694499254226685,0.1585147231817245,-0.034195684,0.0142760695889592,0.1591676771640777,-0.986555934,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6704.0,1.7216892042267105e+18,-1.634415984,1.1698224544525146,0.158899649977684,-0.034104921,0.013889261521399,0.1586913019418716,-0.986641347,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6705.0,1.7216892042267105e+18,-1.634415984,1.1698224544525146,0.158899649977684,-0.034104921,0.013889261521399,0.1586913019418716,-0.986641347,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6706.0,1.7216892042274724e+18,-1.634894848,1.1703534126281738,0.1592754125595092,-0.033403438,0.0137154497206211,0.1582228392362594,-0.986742973,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6707.0,1.7216892042274724e+18,-1.634894848,1.1703534126281738,0.1592754125595092,-0.033403438,0.0137154497206211,0.1582228392362594,-0.986742973,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
