0
(43869347.327456646-1.2000127841296102j)
(42544556.13039205+225536.47567158335j)
(38750372.40227736+409901.93390543055j)
(32758155.551233925+522426.2103420112j)
(25461093.46980812+535281.2087809736j)
(17497230.63071362+442922.0647881191j)
(9790539.99795652+255488.92043107472j)
(2933508.6371314647-7229.287132254754j)
(-2447312.3097417913-309982.8382643121j)
(-6012774.72194712-612397.8444137793j)
(-7671428.9652688075-873420.127221029j)
(-7573152.007094573-1056567.8701755041j)
(-6044250.533278183-1136562.406517151j)
(-3680367.3610787126-1100661.2838331687j)
(-914643.4154742042-952437.5519687977j)
(1643487.2593934897-713917.1088974585j)
(3608710.619260718-414712.59406473406j)
(4722484.617447792-90149.66156502414j)
(4876545.862230691+217276.88528084414j)
(4163047.2142060883+469432.5396004142j)
(2770703.913165483+644987.8005171663j)
(-2380970.1590123493+557955.8696486354j)
(-1288522.367519577-49218.56837218343j)
(2644653.831779158+250146.69914649142j)
(299594.13059143064+676649.1832821869j)
(-2253898.2207137286+39693.88157497045j)
(-2136858.1498343204-89797.91937818276j)
(-1965492.6499423806-198155.35393798936j)
(-1755433.7682441233-294247.8018852281j)
(-1475446.7617247154-392852.074532279j)
(-1013660.5409423606-513495.3699993968j)
(-505409.0896745134-603814.6863552193j)
(-50595.86409907523-648615.4665673085j)
(236720.20334565276-653379.9377450959j)
(468622.9008512467-633016.2115262389j)
(614752.67697247-592638.0222022872j)
(691881.4418053479-529387.7475349354j)
(688597.1609892976-451178.29667542817j)
(602555.2382627232-352120.72308895184j)
(434029.53233240393-239657.01022427907j)
(218176.30263891487-131031.5288557091j)
(-40184.420824105335-23090.316897436278j)
(-312115.46103175887+75141.62136859939j)
(-737434.2655928255+205536.66136263876j)
(-960102.1630180716+262384.76552708447j)
(-1120469.2185706983+296194.9815892278j)
(-1249242.3603263893+314251.60218842066j)
(-1316848.1940700829+309727.0434216759j)
(-1310875.8764620374+281359.6205055734j)
(-1230145.5416498175+230032.55588270613j)
(-1075059.0691141435+156366.65038122475j)
(-865521.0474422035+68394.72288923139j)
(-623670.3590115763-26955.451760193246j)
(-343507.5080919299-133685.24459508064j)
(-38668.92901087771-247917.92218249352j)
(300590.146683444-374851.82958811196j)
(603393.0795636392-489572.5806792739j)
(888276.2048088424-600279.1716563592j)
(1443388.4165465217-833468.2908307157j)
(1821359.5500895316-1034794.837490997j)
(1935250.661521382-1176757.601444217j)
(1769806.0231975964-1251731.7412024357j)
(1360783.1182782967-1258283.5239739162j)
(784256.4213211351-1204433.4443733718j)
(158706.4071157812-1105801.745575404j)
(-432481.28961357265-973729.0586265046j)
(-883435.8955977567-822418.8156807736j)
(-1105938.268848992-671071.2535416182j)
(-1085860.2050965372-525161.3760957768j)
(-844682.7785761046-386998.5940033144j)
(-445423.66647617123-254574.12792418327j)
(7262.867960671358-125748.24114174598j)
(437427.0745846943+13358.347592133552j)
(741347.2302391191+165186.157958364j)
(858386.3411519928+337185.50575411174j)
(762706.8097392977+520278.9416311589j)
(480200.4970860321+713917.5417968943j)
(74315.40205955986+906237.6882389497j)
(-365896.41229154245+1084363.3592455625j)
(-739508.7370107063+1233364.043007055j)
(-956606.1272099334+1339193.9073163993j)
(-962973.2080395367+1395772.3369143961j)
(-735874.063892598+1394432.707062394j)
(-305360.05721833877+1336259.6252333813j)
(252236.1202129937+1226147.2181408731j)
(824284.6054997626+1073180.839466453j)
(1280758.3823208346+889015.8234439158j)
(1498980.5017299997+689326.7245173887j)
(1394139.6048207239+472102.9314026578j)
(901526.3964595534+248655.99041123694j)
(24730.758180769913+22298.414179565603j)
(-1187480.0896835746-209062.61758574314j)
(-2628328.451507545-446301.2447051727j)
(-4163349.956300083-691052.4024999981j)
(-5628586.638344671-939738.5728259481j)
(-6886586.574695478-1187491.681401908j)
(-7817711.052925126-1423799.7886041694j)
(-8305693.434888844-1619282.030772726j)
(-8356727.51046643-1762722.3266271208j)
(-7979578.164369471-1825499.9100250327j)
(-7241468.624748369-1785033.5044514714j)
(-6240083.0328195095-1623216.8126370017j)
(-5104257.615712525-1333366.5401905028j)
(-3942082.0707362685-914609.8349761344j)
(-2892584.4756265217-396832.8956597135j)
(-2015912.9243359203+197100.00615475536j)
(-1351072.7039744395+841112.1948845548j)
(-941532.6598268446+1467261.4918398757j)
(-774826.3450237267+1989790.0116922178j)
(-788221.5570701023+2428608.020360865j)
(-944395.1643222447+2718144.9841660806j)
(-1189729.2413709343+2836761.1641462375j)
(-1475016.9224491494+2776702.449433226j)
(-1758899.2457165355+2546514.0811447455j)
(-2007356.4296499998+2177053.5467031337j)
(-2205063.766285559+1701598.5493915607j)
(-2340013.7854242655+1161768.3722145925j)
(-2404034.031923323+597306.1610373146j)
(-2389869.07283792+72450.50235390032j)
(-2294649.132174189-390990.9182782312j)
(-2113186.579479915-771310.0546024693j)
(-1844703.0267023086-1056048.8141504677j)
(-1489094.2162095169-1249829.1467551028j)
(-1062727.659142001-1361797.7836706324j)
(-581730.244750335-1411997.54506893j)
(-79456.99737797497-1420459.65938616j)
(414504.843546532-1406052.6844923347j)
(831668.7920689163-1384508.8235786709j)
(1168834.0018095716-1362124.5137941416j)
(1372002.9686519327-1341287.5896206263j)
(1429698.8682349087-1316724.429359526j)
(1343071.3207878906-1279025.8113513594j)
(1134481.1204501623-1217815.0875774578j)
(847845.4780396365-1125431.584890156j)
(508464.77354740474-986218.864296126j)
(214073.6398688071-818700.9783126779j)
(-22131.132394952256-609817.7777095102j)
(-149180.86121148823-371967.87548825564j)
(-143936.72023513116-135708.8318052495j)
(-13906.783048234254+96929.70650728056j)
(218413.10494722673+305578.1049338446j)
(520868.2209214739+480326.60691957653j)
(810003.5032730667+596434.4338972465j)
(1051188.921309138+660958.7985016988j)
(1191932.8105747292+672551.6808153135j)
(1198789.2901368437+636700.7796963616j)
(1059644.4956399314+562430.0649324068j)
(786678.2662532907+461330.87232075277j)
(412013.52243487793+344766.3131597886j)
(-19328.09469336086+222517.95523777584j)
(-451992.647851089+103310.55669722304j)
(-830842.8508089699-6088.129115549778j)
(-1114421.1568566093-101992.73932674412j)
(-1275918.5183510708-181799.6546908972j)
(-1308704.2981190486-243009.35182900346j)
(-1222201.3980562366-287005.23363679386j)
(-1045859.5255068941-309115.8739101655j)
(-816222.1276615981-308880.3988165706j)
(-574844.9830735534-285529.30135182035j)
(-353161.597177008-239125.3655114335j)
(-173044.83635660526-170489.73161844994j)
(-51074.91503394312-86987.29871927729j)
(21055.483527260454+5617.940408896368j)
(58004.48343450507+96374.67102031474j)
(82567.68739899012+172267.86532185675j)
(119167.48144761495+221350.76085667536j)
(189603.75902612496+232288.7846250387j)
(297249.3435043972+198562.74039256218j)
(446873.18114006816+117353.41066806712j)
(625150.4604903095-8994.873605604946j)
(802665.3620139861-165560.82920825336j)
(953277.6752921108-337315.08391157154j)
(1048963.1249576933-504088.5663092064j)
(1067114.2267572768-643588.3270269207j)
(996145.9408549402-735649.1349893039j)
(837761.1945598717-765077.4857132268j)
(607246.9690293455-724270.5399081347j)
(329594.2367149453-614320.0963001595j)
(37573.07684237841-445798.6057287037j)
(-241589.88606246148-231746.46972033934j)
(-452710.6058678668-20367.343861226655j)
(-606726.0272477055+192864.1415808624j)
(-671722.7703886894+357381.6129992449j)
(-653343.2209484829+457265.97399346204j)
(-560745.938513111+475818.71918653j)
(-411055.80278963817+406857.80119449866j)
(-224354.06202510654+255576.49978246907j)
(-18553.01441682765+36264.04391874696j)
(189480.38999185845-224802.6143498832j)
(393953.01008489873-502256.8581897767j)
(598776.33816049-774674.0532009492j)
(795199.6726257568-999503.9954856235j)
(993054.8583073238-1163005.6469558869j)
(1195287.9593904177-1251867.516321091j)
(1398409.2321372938-1262288.1864452846j)
(1594973.4966429907-1201604.5840901278j)
(1770859.3841192226-1084954.8592433818j)
(1906705.340128242-933801.4756303001j)
(1981486.294190454-773471.4828570117j)
(1977302.0499898724-627434.7130027941j)
(1884168.1214644858-519944.0503059814j)
(1696313.6578554062-463776.67727937136j)
(1444853.964585111-469137.7632091654j)
(1132701.544079108-534643.9511487515j)
(800425.3078149123-654000.4903407659j)
(486454.0358282372-813623.2570166j)
(230591.99975425936-993739.8452979977j)
(59896.71956763316-1177466.3641005126j)
(293.74757516004865-1333837.190221787j)
(48700.002322999644-1451456.8439965222j)
(186560.3506424787-1510957.6681748072j)
(396223.03538079833-1505217.5887719614j)
(626999.6595752073-1427262.714281206j)
(832897.3961615593-1283243.9842364616j)
(982261.3168523263-1074277.3914909994j)
(1038971.7674898966-813419.8936058488j)
(983271.360290081-511685.6809249316j)
(817441.1274443594-197748.9719996669j)
(560113.3312886753+112890.46441463038j)
(241490.18160874472+402931.8413844427j)
(-95396.45385758467+652621.895916079j)
(-409810.9437194676+848929.2976371195j)
(-659014.5308586297+978618.1214157742j)
(-816483.8826889627+1037003.8460717826j)
(-867138.7477356839+1023356.7738573665j)
(-813083.2953866946+942645.9242718305j)
(-670385.6498192307+805018.7071280635j)
(-469784.3258266506+627417.0412976992j)
(-243382.60430407402+425369.51359722466j)
(-30132.16311095476+221621.74930044098j)
(142146.96538941306+33066.62787134175j)
(252936.43073124014-123865.88262732707j)
(294076.89993295487-235246.07684032776j)
(270916.17381766136-301026.34654276224j)
(197987.84805316434-315388.51590203634j)
(95566.87290039526-285213.73636593204j)
(-3086.64451899871-226029.36353125318j)
(-87038.08219730189-145603.4577569641j)
(-132797.9114905-63671.47639207143j)
(-132777.87757167072+5269.441260384666j)
(-88807.21093218407+49339.446823893515j)
(-5370.435574010711+63185.58924707769j)
(100905.43098623128+43625.170474025144j)
(212116.3060230047-2946.4341027021887j)
(320904.87399592774-70728.45566594807j)
(408904.67897922214-142780.58541321696j)
(472882.3543743672-205971.61296683218j)
(512594.39174542564-246726.48673743143j)
(532155.5455080231-254129.01743072545j)
(537773.1364825887-222058.38742449737j)
(536296.6736535036-149614.38493566748j)
(532187.5047503165-42241.80805112482j)
(526341.68696033+90473.09840759386j)
(515729.6259282989+233391.3539528175j)
(493757.83266297565+373184.532674931j)
(452598.68870680727+493672.4200153145j)
(384530.6954079275+583613.0465141973j)
