seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az
272,1724812510718617926,-1.9219406843185425,-0.17367933690547943,0.1769304871559143,0.017743313685059547,0.04367765784263611,-0.38270115852355957,0.9226686358451843,0.0,0.0,0.0,0.0,0.0,0.0
274,1724812510729857994,-1.9219601154327393,-0.17373143136501312,0.17688795924186707,0.01790875382721424,0.04349401965737343,-0.3825204372406006,0.9227490425109863,0.0,0.0,0.0,0.0,0.0,0.0
276,1724812510739023915,-1.9219365119934082,-0.1736966222524643,0.17692799866199493,0.017846114933490753,0.04363396018743515,-0.38261690735816956,0.9227035641670227,0.0,0.0,0.0,0.0,0.0,0.0
278,1724812510748631256,-1.9219311475753784,-0.17370691895484924,0.17688049376010895,0.01776582933962345,0.043383631855249405,-0.38253238797187805,0.9227519631385803,0.0,0.0,0.0,0.0,0.0,0.0
280,1724812510761430980,-1.9219310283660889,-0.17369291186332703,0.17689594626426697,0.017841827124357224,0.04355013743042946,-0.3825712203979492,0.922726571559906,0.0,0.0,0.0,0.0,0.0,0.0
282,1724812510768381835,-1.9219340085983276,-0.17371071875095367,0.17690037190914154,0.018246175721287727,0.04363979026675224,-0.3825344741344452,0.9227296113967896,0.0,0.0,0.0,0.0,0.0,0.0
284,1724812510779089793,-1.921929121017456,-0.1736854761838913,0.17693452537059784,0.018117116764187813,0.0438433401286602,-0.3826058804988861,0.9226930141448975,0.0,0.0,0.0,0.0,0.0,0.0
286,1724812510789221037,-1.9219409227371216,-0.17370662093162537,0.17685310542583466,0.01785164326429367,0.04339290410280228,-0.3824154734611511,0.9227983355522156,0.0,0.0,0.0,0.0,0.0,0.0
288,1724812510798760135,-1.9219465255737305,-0.17372305691242218,0.17685431241989136,0.017980117350816727,0.043481454253196716,-0.38253119587898254,0.9227437376976013,0.0,0.0,0.0,0.0,0.0,0.0
290,1724812510809363717,-1.921941876411438,-0.17371025681495667,0.17684219777584076,0.018086131662130356,0.04340967535972595,-0.3824167847633362,0.9227924942970276,0.0,0.0,0.0,0.0,0.0,0.0
292,1724812510818384270,-1.9219571352005005,-0.17372368276119232,0.1768316775560379,0.017939943820238113,0.043439831584692,-0.38236016035079956,0.9228173494338989,0.0,0.0,0.0,0.0,0.0,0.0
294,1724812510829209451,-1.9220908880233765,-0.17393997311592102,0.17651650309562683,0.016897745430469513,0.04095172509551048,-0.38061848282814026,0.9236704111099243,0.0,0.0,0.0,0.0,0.0,0.0
296,1724812510839487936,-1.9220573902130127,-0.17392227053642273,0.1766480952501297,0.017822301015257835,0.040981847792863846,-0.38111355900764465,0.9234474897384644,0.0,0.0,0.0,0.0,0.0,0.0
298,1724812510848649213,-1.921903371810913,-0.1736738383769989,0.17704011499881744,0.019012345001101494,0.04383775591850281,-0.38306739926338196,0.9224836826324463,0.0,0.0,0.0,0.0,0.0,0.0
300,1724812510861827846,-1.921903371810913,-0.173642098903656,0.17701923847198486,0.019356390461325645,0.043805498629808426,-0.38324472308158875,0.9224044680595398,0.0,0.0,0.0,0.0,0.0,0.0
302,1724812510869508597,-1.9220256805419922,-0.1738518327474594,0.17668621242046356,0.018348747864365578,0.04116430878639221,-0.3815341293811798,0.923255443572998,0.0,0.0,0.0,0.0,0.0,0.0
304,1724812510882745977,-1.9220582246780396,-0.17390231788158417,0.1766500025987625,0.017961107194423676,0.041041404008865356,-0.3812219202518463,0.9233974814414978,0.0,0.0,0.0,0.0,0.0,0.0
306,1724812510888818859,-1.9219022989273071,-0.173633873462677,0.17708906531333923,0.01928899809718132,0.04413154721260071,-0.38332709670066833,0.9223560690879822,0.0,0.0,0.0,0.0,0.0,0.0
308,1724812510899529943,-1.9220472574234009,-0.17390915751457214,0.17662745714187622,0.018226204439997673,0.040840212255716324,-0.38119590282440186,0.9234119057655334,0.0,0.0,0.0,0.0,0.0,0.0
310,1724812510912262167,-1.9219120740890503,-0.17368456721305847,0.1770050972700119,0.019296906888484955,0.043856773525476456,-0.3830394744873047,0.9224884510040283,0.0,0.0,0.0,0.0,0.0,0.0
312,1724812510918456067,-1.9219008684158325,-0.17364433407783508,0.1770830750465393,0.01945626735687256,0.04408206045627594,-0.3833754062652588,0.9223348498344421,0.0,0.0,0.0,0.0,0.0,0.0
314,1724812510930382585,-1.9219000339508057,-0.17365431785583496,0.17701034247875214,0.019589552655816078,0.04395108297467232,-0.38318556547164917,0.9224171042442322,0.0,0.0,0.0,0.0,0.0,0.0
