seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az
12,1724559613660547029,-1.765087366104126,0.2742347717285156,0.19297485053539276,-0.008036356419324875,0.03229060024023056,-0.31141749024391174,0.9496904015541077,0.0,0.0,0.0,0.0,0.0,0.0
14,1724559613672141805,-1.7642438411712646,0.27395927906036377,0.19226592779159546,-0.008823034353554249,0.026101505383849144,-0.3100896179676056,0.950308084487915,0.0,0.0,0.0,0.0,0.0,0.0
16,1724559613680776385,-1.7632112503051758,0.27387893199920654,0.19205066561698914,-0.006696511059999466,0.027786042541265488,-0.3101556599140167,0.9502561092376709,0.0,0.0,0.0,0.0,0.0,0.0
18,1724559613694968349,-1.7622263431549072,0.27369236946105957,0.19132959842681885,-0.004865795839577913,0.02458050474524498,-0.3099367916584015,0.9504268765449524,0.0,0.0,0.0,0.0,0.0,0.0
20,1724559613708010554,-1.7612608671188354,0.2741905748844147,0.19176192581653595,-0.007135786581784487,0.028091881424188614,-0.3134568929672241,0.9491600394248962,0.0,0.0,0.0,0.0,0.0,0.0
22,1724559613710220081,-1.7603034973144531,0.274466872215271,0.192077174782753,-0.013625334948301315,0.025164850056171417,-0.3143520653247833,0.9488750696182251,0.0,0.0,0.0,0.0,0.0,0.0
24,1724559613722107759,-1.7592774629592896,0.2742643654346466,0.19207212328910828,-0.013859041966497898,0.026333827525377274,-0.31422528624534607,0.948881983757019,0.0,0.0,0.0,0.0,0.0,0.0
26,1724559613730761379,-1.7580466270446777,0.2742169201374054,0.1917666643857956,-0.010181144811213017,0.03014468029141426,-0.3145982623100281,0.9486914873123169,0.0,0.0,0.0,0.0,0.0,0.0
28,1724559613740517666,-1.7568563222885132,0.27422991394996643,0.19053931534290314,-0.00816093198955059,0.027853121981024742,-0.3158908188343048,0.9483515620231628,0.0,0.0,0.0,0.0,0.0,0.0
30,1724559613752116775,-1.7555314302444458,0.2745707929134369,0.1914552003145218,-0.00981968641281128,0.03351207450032234,-0.31775879859924316,0.9475283026695251,0.0,0.0,0.0,0.0,0.0,0.0
32,1724559613762912523,-1.754370093345642,0.2747083604335785,0.19163013994693756,-0.014697293750941753,0.03036332130432129,-0.3184591829776764,0.9473361968994141,0.0,0.0,0.0,0.0,0.0,0.0
34,1724559613771318082,-1.753143548965454,0.2751038670539856,0.1921486109495163,-0.018145808950066566,0.03409190848469734,-0.32072752714157104,0.9463838338851929,0.0,0.0,0.0,0.0,0.0,0.0
36,1724559613780462372,-1.7518510818481445,0.2751096189022064,0.19203078746795654,-0.02213578298687935,0.0409604087471962,-0.3218006193637848,0.9456619620323181,0.0,0.0,0.0,0.0,0.0,0.0
38,1724559613790327598,-1.7504523992538452,0.27506154775619507,0.19160443544387817,-0.02636761963367462,0.041932977735996246,-0.32268860936164856,0.9452081322669983,0.0,0.0,0.0,0.0,0.0,0.0
40,1724559613801767612,-1.7491626739501953,0.27465909719467163,0.190559521317482,-0.03127852454781532,0.03734995424747467,-0.3196426331996918,0.9462849497795105,0.0,0.0,0.0,0.0,0.0,0.0
42,1724559613810688477,-1.7477123737335205,0.27531179785728455,0.19127950072288513,-0.03031677007675171,0.03915496915578842,-0.3213321268558502,0.945671021938324,0.0,0.0,0.0,0.0,0.0,0.0
44,1724559613821762120,-1.7460229396820068,0.27551397681236267,0.19129373133182526,-0.028573645278811455,0.042931657284498215,-0.324005663394928,0.9446485638618469,0.0,0.0,0.0,0.0,0.0,0.0
46,1724559613830340262,-1.7443784475326538,0.2758338749408722,0.1917821615934372,-0.022838899865746498,0.0493796169757843,-0.32853153347969055,0.9429247379302979,0.0,0.0,0.0,0.0,0.0,0.0
48,1724559613840788638,-1.742689609527588,0.27554771304130554,0.19087202847003937,-0.02330544777214527,0.04204468056559563,-0.3267021179199219,0.9439040422439575,0.0,0.0,0.0,0.0,0.0,0.0
50,1724559613851481379,-1.7411736249923706,0.2756178677082062,0.19054974615573883,-0.02608899585902691,0.041061047464609146,-0.32764169573783875,0.943548858165741,0.0,0.0,0.0,0.0,0.0,0.0
52,1724559613860466053,-1.7394003868103027,0.27598971128463745,0.19094164669513702,-0.027325015515089035,0.04641473665833473,-0.3293502628803253,0.9426704049110413,0.0,0.0,0.0,0.0,0.0,0.0
54,1724559613874133101,-1.7377229928970337,0.2757951617240906,0.1896851807832718,-0.023775462061166763,0.04453926905989647,-0.32992467284202576,0.9426562786102295,0.0,0.0,0.0,0.0,0.0,0.0
56,1724559613880442272,-1.735965371131897,0.2761146128177643,0.19011043012142181,-0.029467809945344925,0.0471188947558403,-0.3306514620780945,0.9421152472496033,0.0,0.0,0.0,0.0,0.0,0.0
58,1724559613890530878,-1.734098196029663,0.27673086524009705,0.1907537877559662,-0.03021509386599064,0.05603170022368431,-0.3341814875602722,0.940356433391571,0.0,0.0,0.0,0.0,0.0,0.0
60,1724559613901296031,-1.7324110269546509,0.27652353048324585,0.1897839456796646,-0.03431028872728348,0.05046400800347328,-0.3331391215324402,0.940900981426239,0.0,0.0,0.0,0.0,0.0,0.0
62,1724559613922228694,-1.730562448501587,0.276965469121933,0.18998810648918152,-0.03631842881441116,0.054447054862976074,-0.3348694145679474,0.9399888515472412,0.0,0.0,0.0,0.0,0.0,0.0
64,1724559613922856513,-1.7286040782928467,0.2772260904312134,0.18994523584842682,-0.03856130689382553,0.05705362185835838,-0.3359898030757904,0.9393448233604431,0.0,0.0,0.0,0.0,0.0,0.0
66,1724559613930452106,-1.726574420928955,0.2769754230976105,0.1889701783657074,-0.03582193702459335,0.0593404695391655,-0.334933340549469,0.9396889209747314,0.0,0.0,0.0,0.0,0.0,0.0
68,1724559613940860986,-1.7246235609054565,0.2774420976638794,0.1890711933374405,-0.03937912359833717,0.061028044670820236,-0.33719873428344727,0.9386277794837952,0.0,0.0,0.0,0.0,0.0,0.0
70,1724559613951380362,-1.7228320837020874,0.2774105966091156,0.1886802315711975,-0.04133002832531929,0.059704046696424484,-0.33702996373176575,0.9386895895004272,0.0,0.0,0.0,0.0,0.0,0.0
72,1724559613961678517,-1.7211604118347168,0.27766910195350647,0.18859104812145233,-0.041501857340335846,0.060163021087646484,-0.3375309109687805,0.9384726285934448,0.0,0.0,0.0,0.0,0.0,0.0
74,1724559613971924892,-1.7195225954055786,0.2780967652797699,0.18884819746017456,-0.04116252064704895,0.0626101940870285,-0.33939090371131897,0.9376564025878906,0.0,0.0,0.0,0.0,0.0,0.0
76,1724559613982960838,-1.718049168586731,0.27794960141181946,0.1885165274143219,-0.03876171633601189,0.0621594563126564,-0.3384559750556946,0.9381264448165894,0.0,0.0,0.0,0.0,0.0,0.0
78,1724559613990537601,-1.7167726755142212,0.27794718742370605,0.18818145990371704,-0.03942945972084999,0.0593876950442791,-0.33754783868789673,0.9386053681373596,0.0,0.0,0.0,0.0,0.0,0.0
80,1724559614000902695,-1.7155569791793823,0.27824509143829346,0.18788816034793854,-0.04086143895983696,0.05838945508003235,-0.3379453718662262,0.9384636282920837,0.0,0.0,0.0,0.0,0.0,0.0
82,1724559614010633766,-1.7142599821090698,0.2785772681236267,0.18783043324947357,-0.040049195289611816,0.06161123514175415,-0.33941200375556946,0.9377631545066833,0.0,0.0,0.0,0.0,0.0,0.0
84,1724559614022488362,-1.7132644653320312,0.27857983112335205,0.1870477795600891,-0.04077126830816269,0.057769086211919785,-0.3390747904777527,0.9380984902381897,0.0,0.0,0.0,0.0,0.0,0.0
86,1724559614031204004,-1.7122246026992798,0.2789682447910309,0.1870155930519104,-0.04118109121918678,0.05984875559806824,-0.3406776785850525,0.937369167804718,0.0,0.0,0.0,0.0,0.0,0.0
88,1724559614042413834,-1.7113147974014282,0.2791547179222107,0.18690729141235352,-0.04246452450752258,0.06011486425995827,-0.341484010219574,0.9370014071464539,0.0,0.0,0.0,0.0,0.0,0.0
90,1724559614050714271,-1.710483193397522,0.27921587228775024,0.18682435154914856,-0.04215223714709282,0.06155689060688019,-0.3420369625091553,0.9367201328277588,0.0,0.0,0.0,0.0,0.0,0.0
92,1724559614060463340,-1.7098041772842407,0.27932441234588623,0.1867770552635193,-0.04213501885533333,0.06295380741357803,-0.3426516652107239,0.9364033937454224,0.0,0.0,0.0,0.0,0.0,0.0
94,1724559614071572468,-1.709256887435913,0.2792826294898987,0.1866728663444519,-0.04241813346743584,0.06255076080560684,-0.34262529015541077,0.9364272356033325,0.0,0.0,0.0,0.0,0.0,0.0
96,1724559614080511772,-1.7087534666061401,0.2791723906993866,0.18657901883125305,-0.042446523904800415,0.06182487681508064,-0.3428925573825836,0.9363764524459839,0.0,0.0,0.0,0.0,0.0,0.0
98,1724559614090852641,-1.7083829641342163,0.2790185809135437,0.18647414445877075,-0.04282807186245918,0.06071588769555092,-0.342972069978714,0.9364023804664612,0.0,0.0,0.0,0.0,0.0,0.0
100,1724559614102141428,-1.7081292867660522,0.278793603181839,0.1863880604505539,-0.042442839592695236,0.06055200845003128,-0.3433338403701782,0.9362980723381042,0.0,0.0,0.0,0.0,0.0,0.0
102,1724559614128422378,-1.7079765796661377,0.27832818031311035,0.1859164535999298,-0.039286062121391296,0.060909777879714966,-0.34216707944869995,0.9368395209312439,0.0,0.0,0.0,0.0,0.0,0.0
104,1724559614128706469,-1.7079108953475952,0.2779906988143921,0.1858336329460144,-0.038536880165338516,0.06054859608411789,-0.34204572439193726,0.9369384050369263,0.0,0.0,0.0,0.0,0.0,0.0
106,1724559614131055821,-1.7079509496688843,0.27760690450668335,0.18564124405384064,-0.0383581668138504,0.0595107227563858,-0.3416474759578705,0.9371574521064758,0.0,0.0,0.0,0.0,0.0,0.0
108,1724559614143762242,-1.707995057106018,0.2772677540779114,0.1856081485748291,-0.03848779946565628,0.05928608775138855,-0.341499388217926,0.9372203946113586,0.0,0.0,0.0,0.0,0.0,0.0
110,1724559614151115144,-1.7080769538879395,0.27701783180236816,0.18585991859436035,-0.04054976999759674,0.058644939213991165,-0.3418410122394562,0.9370492100715637,0.0,0.0,0.0,0.0,0.0,0.0
112,1724559614160720730,-1.7080843448638916,0.27677226066589355,0.1860315352678299,-0.04149613156914711,0.05912042781710625,-0.3423408269882202,0.9367953538894653,0.0,0.0,0.0,0.0,0.0,0.0
114,1724559614171819003,-1.708103895187378,0.27641743421554565,0.18603633344173431,-0.042718302458524704,0.059035222977399826,-0.3424902856349945,0.936691164970398,0.0,0.0,0.0,0.0,0.0,0.0
116,1724559614180340197,-1.7081218957901,0.2758728265762329,0.18597717583179474,-0.04359036684036255,0.05701519921422005,-0.3421798348426819,0.9368895888328552,0.0,0.0,0.0,0.0,0.0,0.0
118,1724559614192268922,-1.7081025838851929,0.2754456400871277,0.18607854843139648,-0.0433042012155056,0.05708253011107445,-0.3421900272369385,0.9368950724601746,0.0,0.0,0.0,0.0,0.0,0.0
120,1724559614201328002,-1.7080731391906738,0.2750922441482544,0.18620683252811432,-0.04311743378639221,0.057937443256378174,-0.34257909655570984,0.9367090463638306,0.0,0.0,0.0,0.0,0.0,0.0
122,1724559614210602501,-1.7080059051513672,0.27476444840431213,0.18628419935703278,-0.0428653322160244,0.05800918489694595,-0.342705100774765,0.9366700649261475,0.0,0.0,0.0,0.0,0.0,0.0
124,1724559614221754751,-1.707896113395691,0.27443256974220276,0.18634289503097534,-0.042665593326091766,0.05744561180472374,-0.3428999185562134,0.9366426467895508,0.0,0.0,0.0,0.0,0.0,0.0
126,1724559614230838802,-1.7077810764312744,0.2741447389125824,0.18641263246536255,-0.04254971072077751,0.05750985071063042,-0.34306496381759644,0.9365834593772888,0.0,0.0,0.0,0.0,0.0,0.0
128,1724559614241076492,-1.707686424255371,0.2738664448261261,0.18652713298797607,-0.04275539889931679,0.05744495615363121,-0.3433438837528229,0.9364758729934692,0.0,0.0,0.0,0.0,0.0,0.0
130,1724559614250860559,-1.707600474357605,0.27357620000839233,0.18661744892597198,-0.04194125533103943,0.057732149958610535,-0.3437284529209137,0.9363539814949036,0.0,0.0,0.0,0.0,0.0,0.0
132,1724559614260789107,-1.7075096368789673,0.2732371985912323,0.18668708205223083,-0.04201526194810867,0.057020243257284164,-0.34378352761268616,0.9363740682601929,0.0,0.0,0.0,0.0,0.0,0.0
134,1724559614273423179,-1.7073689699172974,0.2728870213031769,0.18664775788784027,-0.041532717645168304,0.05595192685723305,-0.3436225652694702,0.9365190267562866,0.0,0.0,0.0,0.0,0.0,0.0
136,1724559614281504583,-1.7071541547775269,0.2723372280597687,0.18636314570903778,-0.03892273083329201,0.0548086054623127,-0.34301307797431946,0.9369221925735474,0.0,0.0,0.0,0.0,0.0,0.0
138,1724559614290555586,-1.7070218324661255,0.27185094356536865,0.18566851317882538,-0.035488199442625046,0.052947089076042175,-0.3417525887489319,0.9376260042190552,0.0,0.0,0.0,0.0,0.0,0.0
140,1724559614308470033,-1.7068662643432617,0.27185171842575073,0.1860230714082718,-0.03582752123475075,0.053299885243177414,-0.3421468436717987,0.9374492168426514,0.0,0.0,0.0,0.0,0.0,0.0
142,1724559614311244334,-1.7068039178848267,0.27158376574516296,0.1861862689256668,-0.03715241327881813,0.05113600566983223,-0.34179118275642395,0.9376479387283325,0.0,0.0,0.0,0.0,0.0,0.0
144,1724559614321259420,-1.7066305875778198,0.2714673578739166,0.1860945075750351,-0.036521364003419876,0.04995478689670563,-0.34207683801651,0.9376322031021118,0.0,0.0,0.0,0.0,0.0,0.0
146,1724559614330186669,-1.7064130306243896,0.27130192518234253,0.1859230250120163,-0.035959601402282715,0.04829055443406105,-0.34197166562080383,0.9377794861793518,0.0,0.0,0.0,0.0,0.0,0.0
148,1724559614342189118,-1.7061711549758911,0.2711218595504761,0.18585821986198425,-0.03528478741645813,0.047301843762397766,-0.3420368731021881,0.937831699848175,0.0,0.0,0.0,0.0,0.0,0.0
150,1724559614351277094,-1.705919861793518,0.27095651626586914,0.18589600920677185,-0.03519519045948982,0.04709514230489731,-0.34207895398139954,0.9378300905227661,0.0,0.0,0.0,0.0,0.0,0.0
152,1724559614361047100,-1.705686092376709,0.2708756923675537,0.18608663976192474,-0.03548941761255264,0.04754827916622162,-0.34255003929138184,0.9376242160797119,0.0,0.0,0.0,0.0,0.0,0.0
154,1724559614370917246,-1.7055473327636719,0.2706495225429535,0.18601632118225098,-0.03654618188738823,0.04566311836242676,-0.34204527735710144,0.9378615617752075,0.0,0.0,0.0,0.0,0.0,0.0
156,1724559614380197396,-1.7053873538970947,0.2705073058605194,0.1861339807510376,-0.036289282143116,0.04609035700559616,-0.34241560101509094,0.9377155303955078,0.0,0.0,0.0,0.0,0.0,0.0
158,1724559614391711777,-1.7052204608917236,0.2704440653324127,0.18632757663726807,-0.03638574853539467,0.046766262501478195,-0.34281837940216064,0.9375311732292175,0.0,0.0,0.0,0.0,0.0,0.0
160,1724559614400856031,-1.7050533294677734,0.27035418152809143,0.1864599883556366,-0.03605315834283829,0.04692182317376137,-0.3431476056575775,0.9374157190322876,0.0,0.0,0.0,0.0,0.0,0.0
162,1724559614410724192,-1.7048765420913696,0.2702641189098358,0.1865619719028473,-0.03591814264655113,0.04678452014923096,-0.34346017241477966,0.9373133778572083,0.0,0.0,0.0,0.0,0.0,0.0
