seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az
1908,1724910954155132763,-1.8454712629318237,-0.5329568982124329,0.22201888263225555,0.005708178039640188,0.002194018568843603,-0.3916756212711334,0.9200830459594727,0.0,0.0,0.0,0.0,0.0,0.0
1910,1724910954167198661,-1.8454716205596924,-0.5329461693763733,0.22206638753414154,0.005645057652145624,0.002368263667449355,-0.3916824758052826,0.9200800657272339,0.0,0.0,0.0,0.0,0.0,0.0
1912,1724910954177477195,-1.8454664945602417,-0.5329225659370422,0.22210700809955597,0.005742475390434265,0.002390693174675107,-0.3917856216430664,0.9200355410575867,0.0,0.0,0.0,0.0,0.0,0.0
1914,1724910954184863550,-1.8454606533050537,-0.5329405069351196,0.22203348577022552,0.005763220135122538,0.0022014458663761616,-0.39158394932746887,0.9201217293739319,0.0,0.0,0.0,0.0,0.0,0.0
1916,1724910954195265328,-1.845473051071167,-0.5329432487487793,0.2220165878534317,0.005644777789711952,0.002169419312849641,-0.3916102647781372,0.9201112985610962,0.0,0.0,0.0,0.0,0.0,0.0
1918,1724910954206248937,-1.8454707860946655,-0.5329570770263672,0.22206315398216248,0.005675218533724546,0.002198690315708518,-0.3917338252067566,0.9200584292411804,0.0,0.0,0.0,0.0,0.0,0.0
1920,1724910954215888947,-1.845470905303955,-0.5329301357269287,0.22208712995052338,0.005526345688849688,0.00228107743896544,-0.3917403221130371,0.9200564026832581,0.0,0.0,0.0,0.0,0.0,0.0
1922,1724910954225574196,-1.8454638719558716,-0.5329685211181641,0.2220400869846344,0.005501033738255501,0.002078820252791047,-0.39161446690559387,0.9201106429100037,0.0,0.0,0.0,0.0,0.0,0.0
1924,1724910954234874232,-1.845467448234558,-0.5329585671424866,0.22200897336006165,0.005628322251141071,0.0020835152827203274,-0.39164218306541443,0.9200980067253113,0.0,0.0,0.0,0.0,0.0,0.0
1926,1724910954246904659,-1.8454687595367432,-0.5329456329345703,0.22202786803245544,0.005860172677785158,0.002175417961552739,-0.3915795683860779,0.9201230406761169,0.0,0.0,0.0,0.0,0.0,0.0
1928,1724910954262822113,-1.8454632759094238,-0.5329011678695679,0.2220923900604248,0.005866100545972586,0.0023172996006906033,-0.39186856150627136,0.9199995994567871,0.0,0.0,0.0,0.0,0.0,0.0
