seq,timestamp,px,py,pz,ox,oy,oz,ow,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,time interval
2759,1721689184487593391,-1.134723067,0.6020780801773071,0.17918092012405396,0.069562562,0.003457814,0.2986297011375427,-0.951824248,0,0,0,0,0,0,0
2759,1721689184487593391,-1.134723067,0.6020780801773071,0.17918092012405396,0.069562562,0.003457814,0.2986297011375427,-0.951824248,0,0,0,0,0,0,0
2760,1721689184498489101,-1.135432839,0.6044313907623291,0.17871037125587463,0.069951594,0.003153956,0.29934754967689514,-0.951571286,0,0,0,0,0,0,10890240
2760,1721689184498489101,-1.135432839,0.6044313907623291,0.17871037125587463,0.069951594,0.003153956,0.29934754967689514,-0.951571286,0,0,0,0,0,0,0
2760,1721689184498489101,-1.135432839,0.6044313907623291,0.17871037125587463,0.069951594,0.003153956,0.29934754967689514,-0.951571286,0,0,0,0,0,0,0
2761,1721689184498489101,-1.135432839,0.6044313907623291,0.17871037125587463,0.069951594,0.003153956,0.29934754967689514,-0.951571286,0,0,0,0,0,0,0
2761,1721689184498489101,-1.135432839,0.6044313907623291,0.17871037125587463,0.069951594,0.003153956,0.29934754967689514,-0.951571286,0,0,0,0,0,0,0
2761,1721689184498489101,-1.135432839,0.6044313907623291,0.17871037125587463,0.069951594,0.003153956,0.29934754967689514,-0.951571286,0,0,0,0,0,0,0
2762,1721689184508375272,-1.136159062,0.606562614,0.17834463715553284,0.070613392,0.003308261,0.29984185099601746,-0.951366246,0,0,0,0,0,0,9889792
2762,1721689184508375272,-1.136159062,0.606562614,0.17834463715553284,0.070613392,0.003308261,0.29984185099601746,-0.951366246,0,0,0,0,0,0,0
2762,1721689184508375272,-1.136159062,0.606562614,0.17834463715553284,0.070613392,0.003308261,0.29984185099601746,-0.951366246,0,0,0,0,0,0,0
2763,1721689184508375272,-1.136159062,0.606562614,0.17834463715553284,0.070613392,0.003308261,0.29984185099601746,-0.951366246,0,0,0,0,0,0,0
2763,1721689184508375272,-1.136159062,0.606562614,0.17834463715553284,0.070613392,0.003308261,0.29984185099601746,-0.951366246,0,0,0,0,0,0,0
2763,1721689184508375272,-1.136159062,0.606562614,0.17834463715553284,0.070613392,0.003308261,0.29984185099601746,-0.951366246,0,0,0,0,0,0,0
2764,1721689184517708840,-1.136786342,0.6085227727890015,0.1780060976743698,0.070975311,0.003868003,0.30073297023773193,-0.951055825,0,0,0,0,0,0,9330176
2764,1721689184517708840,-1.136786342,0.6085227727890015,0.1780060976743698,0.070975311,0.003868003,0.30073297023773193,-0.951055825,0,0,0,0,0,0,0
2764,1721689184517708840,-1.136786342,0.6085227727890015,0.1780060976743698,0.070975311,0.003868003,0.30073297023773193,-0.951055825,0,0,0,0,0,0,0
2765,1721689184517708840,-1.136786342,0.6085227727890015,0.1780060976743698,0.070975311,0.003868003,0.30073297023773193,-0.951055825,0,0,0,0,0,0,0
2765,1721689184517708840,-1.136786342,0.6085227727890015,0.1780060976743698,0.070975311,0.003868003,0.30073297023773193,-0.951055825,0,0,0,0,0,0,0
2765,1721689184517708840,-1.136786342,0.6085227727890015,0.1780060976743698,0.070975311,0.003868003,0.30073297023773193,-0.951055825,0,0,0,0,0,0,0
2766,1721689184528052048,-1.137335896,0.6104311943054199,0.17759382724761963,0.070753515,0.003582953,0.3016640841960907,-0.950778544,0,0,0,0,0,0,10349824
2766,1721689184528052048,-1.137335896,0.6104311943054199,0.17759382724761963,0.070753515,0.003582953,0.3016640841960907,-0.950778544,0,0,0,0,0,0,0
2766,1721689184528052048,-1.137335896,0.6104311943054199,0.17759382724761963,0.070753515,0.003582953,0.3016640841960907,-0.950778544,0,0,0,0,0,0,0
2767,1721689184528052048,-1.137335896,0.6104311943054199,0.17759382724761963,0.070753515,0.003582953,0.3016640841960907,-0.950778544,0,0,0,0,0,0,0
2767,1721689184528052048,-1.137335896,0.6104311943054199,0.17759382724761963,0.070753515,0.003582953,0.3016640841960907,-0.950778544,0,0,0,0,0,0,0
2767,1721689184528052048,-1.137335896,0.6104311943054199,0.17759382724761963,0.070753515,0.003582953,0.3016640841960907,-0.950778544,0,0,0,0,0,0,0
2768,1721689184538052321,-1.137860298,0.61220783,0.17719519138336182,0.071389861,0.003053916,0.30216890573501587,-0.95057255,0,0,0,0,0,0,10000128
2768,1721689184538052321,-1.137860298,0.61220783,0.17719519138336182,0.071389861,0.003053916,0.30216890573501587,-0.95057255,0,0,0,0,0,0,0
2768,1721689184538052321,-1.137860298,0.61220783,0.17719519138336182,0.071389861,0.003053916,0.30216890573501587,-0.95057255,0,0,0,0,0,0,0
2769,1721689184538052321,-1.137860298,0.61220783,0.17719519138336182,0.071389861,0.003053916,0.30216890573501587,-0.95057255,0,0,0,0,0,0,0
2769,1721689184538052321,-1.137860298,0.61220783,0.17719519138336182,0.071389861,0.003053916,0.30216890573501587,-0.95057255,0,0,0,0,0,0,0
2769,1721689184538052321,-1.137860298,0.61220783,0.17719519138336182,0.071389861,0.003053916,0.30216890573501587,-0.95057255,0,0,0,0,0,0,0
2770,1721689184548224861,-1.138391495,0.6137876510620117,0.17678065598011017,0.071702279,0.003116614,0.30306676030158997,-0.950262964,0,0,0,0,0,0,10169856
2770,1721689184548224861,-1.138391495,0.6137876510620117,0.17678065598011017,0.071702279,0.003116614,0.30306676030158997,-0.950262964,0,0,0,0,0,0,0
2770,1721689184548224861,-1.138391495,0.6137876510620117,0.17678065598011017,0.071702279,0.003116614,0.30306676030158997,-0.950262964,0,0,0,0,0,0,0
2771,1721689184548224861,-1.138391495,0.6137876510620117,0.17678065598011017,0.071702279,0.003116614,0.30306676030158997,-0.950262964,0,0,0,0,0,0,0
2771,1721689184548224861,-1.138391495,0.6137876510620117,0.17678065598011017,0.071702279,0.003116614,0.30306676030158997,-0.950262964,0,0,0,0,0,0,0
2771,1721689184548224861,-1.138391495,0.6137876510620117,0.17678065598011017,0.071702279,0.003116614,0.30306676030158997,-0.950262964,0,0,0,0,0,0,0
2772,1721689184558100676,-1.138827443,0.6152102947235107,0.17648307979106903,0.071672745,0.003740003,0.30396774411201477,-0.949975133,0,0,0,0,0,0,9880064
2772,1721689184558100676,-1.138827443,0.6152102947235107,0.17648307979106903,0.071672745,0.003740003,0.30396774411201477,-0.949975133,0,0,0,0,0,0,0
2772,1721689184558100676,-1.138827443,0.6152102947235107,0.17648307979106903,0.071672745,0.003740003,0.30396774411201477,-0.949975133,0,0,0,0,0,0,0
2773,1721689184558100676,-1.138827443,0.6152102947235107,0.17648307979106903,0.071672745,0.003740003,0.30396774411201477,-0.949975133,0,0,0,0,0,0,0
2773,1721689184558100676,-1.138827443,0.6152102947235107,0.17648307979106903,0.071672745,0.003740003,0.30396774411201477,-0.949975133,0,0,0,0,0,0,0
2773,1721689184558100676,-1.138827443,0.6152102947235107,0.17648307979106903,0.071672745,0.003740003,0.30396774411201477,-0.949975133,0,0,0,0,0,0,0
2774,1721689184567507004,-1.13920331,0.6166555881500244,0.17618778347969055,0.072405338,0.003913631,0.3044660687446594,-0.949759245,0,0,0,0,0,0,9400064
2774,1721689184567507004,-1.13920331,0.6166555881500244,0.17618778347969055,0.072405338,0.003913631,0.3044660687446594,-0.949759245,0,0,0,0,0,0,0
2774,1721689184567507004,-1.13920331,0.6166555881500244,0.17618778347969055,0.072405338,0.003913631,0.3044660687446594,-0.949759245,0,0,0,0,0,0,0
2775,1721689184567507004,-1.13920331,0.6166555881500244,0.17618778347969055,0.072405338,0.003913631,0.3044660687446594,-0.949759245,0,0,0,0,0,0,0
2775,1721689184567507004,-1.13920331,0.6166555881500244,0.17618778347969055,0.072405338,0.003913631,0.3044660687446594,-0.949759245,0,0,0,0,0,0,0
2775,1721689184567507004,-1.13920331,0.6166555881500244,0.17618778347969055,0.072405338,0.003913631,0.3044660687446594,-0.949759245,0,0,0,0,0,0,0
2776,1721689184577749279,-1.139549017,0.6178405284881592,0.17590828239917755,0.072749212,0.003844043,0.3050508201122284,-0.949545622,0,0,0,0,0,0,10240000
2776,1721689184577749279,-1.139549017,0.6178405284881592,0.17590828239917755,0.072749212,0.003844043,0.3050508201122284,-0.949545622,0,0,0,0,0,0,0
2776,1721689184577749279,-1.139549017,0.6178405284881592,0.17590828239917755,0.072749212,0.003844043,0.3050508201122284,-0.949545622,0,0,0,0,0,0,0
2777,1721689184577749279,-1.139549017,0.6178405284881592,0.17590828239917755,0.072749212,0.003844043,0.3050508201122284,-0.949545622,0,0,0,0,0,0,0
2777,1721689184577749279,-1.139549017,0.6178405284881592,0.17590828239917755,0.072749212,0.003844043,0.3050508201122284,-0.949545622,0,0,0,0,0,0,0
2777,1721689184577749279,-1.139549017,0.6178405284881592,0.17590828239917755,0.072749212,0.003844043,0.3050508201122284,-0.949545622,0,0,0,0,0,0,0
2778,1721689184587820368,-1.139876366,0.6189292669296265,0.17556120455265045,0.073086485,0.003999656,0.3059917986392975,-0.949216187,0,0,0,0,0,0,10080000
2778,1721689184587820368,-1.139876366,0.6189292669296265,0.17556120455265045,0.073086485,0.003999656,0.3059917986392975,-0.949216187,0,0,0,0,0,0,0
2778,1721689184587820368,-1.139876366,0.6189292669296265,0.17556120455265045,0.073086485,0.003999656,0.3059917986392975,-0.949216187,0,0,0,0,0,0,0
2779,1721689184587820368,-1.139876366,0.6189292669296265,0.17556120455265045,0.073086485,0.003999656,0.3059917986392975,-0.949216187,0,0,0,0,0,0,0
2779,1721689184587820368,-1.139876366,0.6189292669296265,0.17556120455265045,0.073086485,0.003999656,0.3059917986392975,-0.949216187,0,0,0,0,0,0,0
2779,1721689184587820368,-1.139876366,0.6189292669296265,0.17556120455265045,0.073086485,0.003999656,0.3059917986392975,-0.949216187,0,0,0,0,0,0,0
2780,1721689184598130676,-1.140164971,0.6199857592582703,0.17517633736133575,0.073419012,0.003794284,0.3064969480037689,-0.949028373,0,0,0,0,0,0,10309888
2780,1721689184598130676,-1.140164971,0.6199857592582703,0.17517633736133575,0.073419012,0.003794284,0.3064969480037689,-0.949028373,0,0,0,0,0,0,0
2780,1721689184598130676,-1.140164971,0.6199857592582703,0.17517633736133575,0.073419012,0.003794284,0.3064969480037689,-0.949028373,0,0,0,0,0,0,0
2781,1721689184598130676,-1.140164971,0.6199857592582703,0.17517633736133575,0.073419012,0.003794284,0.3064969480037689,-0.949028373,0,0,0,0,0,0,0
2781,1721689184598130676,-1.140164971,0.6199857592582703,0.17517633736133575,0.073419012,0.003794284,0.3064969480037689,-0.949028373,0,0,0,0,0,0,0
2781,1721689184598130676,-1.140164971,0.6199857592582703,0.17517633736133575,0.073419012,0.003794284,0.3064969480037689,-0.949028373,0,0,0,0,0,0,0
2782,1721689184609346945,-1.140393376,0.6208629608154297,0.174910307,0.073375396,0.004096355,0.30672115087509155,-0.948958039,0,0,0,0,0,0,11209984
2782,1721689184609346945,-1.140393376,0.6208629608154297,0.174910307,0.073375396,0.004096355,0.30672115087509155,-0.948958039,0,0,0,0,0,0,0
2782,1721689184609346945,-1.140393376,0.6208629608154297,0.174910307,0.073375396,0.004096355,0.30672115087509155,-0.948958039,0,0,0,0,0,0,0
2783,1721689184609346945,-1.140393376,0.6208629608154297,0.174910307,0.073375396,0.004096355,0.30672115087509155,-0.948958039,0,0,0,0,0,0,0
2783,1721689184609346945,-1.140393376,0.6208629608154297,0.174910307,0.073375396,0.004096355,0.30672115087509155,-0.948958039,0,0,0,0,0,0,0
2783,1721689184609346945,-1.140393376,0.6208629608154297,0.174910307,0.073375396,0.004096355,0.30672115087509155,-0.948958039,0,0,0,0,0,0,0
2784,1721689184617804221,-1.140605092,0.621692955,0.174800843,0.074014664,0.003687365,0.3072167932987213,-0.948749721,0,0,0,0,0,0,8460032
2784,1721689184617804221,-1.140605092,0.621692955,0.174800843,0.074014664,0.003687365,0.3072167932987213,-0.948749721,0,0,0,0,0,0,0
2784,1721689184617804221,-1.140605092,0.621692955,0.174800843,0.074014664,0.003687365,0.3072167932987213,-0.948749721,0,0,0,0,0,0,0
2785,1721689184617804221,-1.140605092,0.621692955,0.174800843,0.074014664,0.003687365,0.3072167932987213,-0.948749721,0,0,0,0,0,0,0
2785,1721689184617804221,-1.140605092,0.621692955,0.174800843,0.074014664,0.003687365,0.3072167932987213,-0.948749721,0,0,0,0,0,0,0
2785,1721689184617804221,-1.140605092,0.621692955,0.174800843,0.074014664,0.003687365,0.3072167932987213,-0.948749721,0,0,0,0,0,0,0
2786,1721689184631478382,-1.140844941,0.6224334239959717,0.17469295859336853,0.074722536,0.003761459,0.3076501190662384,-0.948553503,0,0,0,0,0,0,13670144
2786,1721689184631478382,-1.140844941,0.6224334239959717,0.17469295859336853,0.074722536,0.003761459,0.3076501190662384,-0.948553503,0,0,0,0,0,0,0
2786,1721689184631478382,-1.140844941,0.6224334239959717,0.17469295859336853,0.074722536,0.003761459,0.3076501190662384,-0.948553503,0,0,0,0,0,0,0
2787,1721689184631478382,-1.140844941,0.6224334239959717,0.17469295859336853,0.074722536,0.003761459,0.3076501190662384,-0.948553503,0,0,0,0,0,0,0
2787,1721689184631478382,-1.140844941,0.6224334239959717,0.17469295859336853,0.074722536,0.003761459,0.3076501190662384,-0.948553503,0,0,0,0,0,0,0
2787,1721689184631478382,-1.140844941,0.6224334239959717,0.17469295859336853,0.074722536,0.003761459,0.3076501190662384,-0.948553503,0,0,0,0,0,0,0
2788,1721689184637949756,-1.141040564,0.6229663491249084,0.17460662126541138,0.074791007,0.004081683,0.30818840861320496,-0.948372066,0,0,0,0,0,0,6469888
2788,1721689184637949756,-1.141040564,0.6229663491249084,0.17460662126541138,0.074791007,0.004081683,0.30818840861320496,-0.948372066,0,0,0,0,0,0,0
2788,1721689184637949756,-1.141040564,0.6229663491249084,0.17460662126541138,0.074791007,0.004081683,0.30818840861320496,-0.948372066,0,0,0,0,0,0,0
2789,1721689184637949756,-1.141040564,0.6229663491249084,0.17460662126541138,0.074791007,0.004081683,0.30818840861320496,-0.948372066,0,0,0,0,0,0,0
2789,1721689184637949756,-1.141040564,0.6229663491249084,0.17460662126541138,0.074791007,0.004081683,0.30818840861320496,-0.948372066,0,0,0,0,0,0,0
2789,1721689184637949756,-1.141040564,0.6229663491249084,0.17460662126541138,0.074791007,0.004081683,0.30818840861320496,-0.948372066,0,0,0,0,0,0,0
2790,1721689184647966253,-1.141216993,0.6234148144721985,0.17452123761177063,0.074808724,0.003963204,0.30861011147499084,-0.948234022,0,0,0,0,0,0,10020096
2790,1721689184647966253,-1.141216993,0.6234148144721985,0.17452123761177063,0.074808724,0.003963204,0.30861011147499084,-0.948234022,0,0,0,0,0,0,0
2790,1721689184647966253,-1.141216993,0.6234148144721985,0.17452123761177063,0.074808724,0.003963204,0.30861011147499084,-0.948234022,0,0,0,0,0,0,0
2791,1721689184647966253,-1.141216993,0.6234148144721985,0.17452123761177063,0.074808724,0.003963204,0.30861011147499084,-0.948234022,0,0,0,0,0,0,0
2791,1721689184647966253,-1.141216993,0.6234148144721985,0.17452123761177063,0.074808724,0.003963204,0.30861011147499084,-0.948234022,0,0,0,0,0,0,0
2791,1721689184647966253,-1.141216993,0.6234148144721985,0.17452123761177063,0.074808724,0.003963204,0.30861011147499084,-0.948234022,0,0,0,0,0,0,0
2792,1721689184657567831,-1.141374707,0.6237663626670837,0.17441008985042572,0.074584328,0.004099216,0.309103787,-0.948090374,0,0,0,0,0,0,9600000
2792,1721689184657567831,-1.141374707,0.6237663626670837,0.17441008985042572,0.074584328,0.004099216,0.309103787,-0.948090374,0,0,0,0,0,0,0
2792,1721689184657567831,-1.141374707,0.6237663626670837,0.17441008985042572,0.074584328,0.004099216,0.309103787,-0.948090374,0,0,0,0,0,0,0
2793,1721689184657567831,-1.141374707,0.6237663626670837,0.17441008985042572,0.074584328,0.004099216,0.309103787,-0.948090374,0,0,0,0,0,0,0
2793,1721689184657567831,-1.141374707,0.6237663626670837,0.17441008985042572,0.074584328,0.004099216,0.309103787,-0.948090374,0,0,0,0,0,0,0
2793,1721689184657567831,-1.141374707,0.6237663626670837,0.17441008985042572,0.074584328,0.004099216,0.309103787,-0.948090374,0,0,0,0,0,0,0
2794,1721689184667743221,-1.141497254,0.62407279,0.1743399053812027,0.07426367,0.004180388,0.3096775412559509,-0.947927892,0,0,0,0,0,0,10179840
2794,1721689184667743221,-1.141497254,0.62407279,0.1743399053812027,0.07426367,0.004180388,0.3096775412559509,-0.947927892,0,0,0,0,0,0,0
2794,1721689184667743221,-1.141497254,0.62407279,0.1743399053812027,0.07426367,0.004180388,0.3096775412559509,-0.947927892,0,0,0,0,0,0,0
2795,1721689184667743221,-1.141497254,0.62407279,0.1743399053812027,0.07426367,0.004180388,0.3096775412559509,-0.947927892,0,0,0,0,0,0,0
2795,1721689184667743221,-1.141497254,0.62407279,0.1743399053812027,0.07426367,0.004180388,0.3096775412559509,-0.947927892,0,0,0,0,0,0,0
2795,1721689184667743221,-1.141497254,0.62407279,0.1743399053812027,0.07426367,0.004180388,0.3096775412559509,-0.947927892,0,0,0,0,0,0,0
2796,1721689184677714027,-1.141585708,0.6243495941162109,0.1742868721485138,0.074133746,0.004436231,0.31015247106552124,-0.947781682,0,0,0,0,0,0,9970176
2796,1721689184677714027,-1.141585708,0.6243495941162109,0.1742868721485138,0.074133746,0.004436231,0.31015247106552124,-0.947781682,0,0,0,0,0,0,0
2796,1721689184677714027,-1.141585708,0.6243495941162109,0.1742868721485138,0.074133746,0.004436231,0.31015247106552124,-0.947781682,0,0,0,0,0,0,0
2797,1721689184677714027,-1.141585708,0.6243495941162109,0.1742868721485138,0.074133746,0.004436231,0.31015247106552124,-0.947781682,0,0,0,0,0,0,0
2797,1721689184677714027,-1.141585708,0.6243495941162109,0.1742868721485138,0.074133746,0.004436231,0.31015247106552124,-0.947781682,0,0,0,0,0,0,0
2797,1721689184677714027,-1.141585708,0.6243495941162109,0.1742868721485138,0.074133746,0.004436231,0.31015247106552124,-0.947781682,0,0,0,0,0,0,0
2798,1721689184687696102,-1.141648054,0.6245966553688049,0.17425592243671417,0.074256219,0.004567375,0.31054574251174927,-0.947642684,0,0,0,0,0,0,9979904
2798,1721689184687696102,-1.141648054,0.6245966553688049,0.17425592243671417,0.074256219,0.004567375,0.31054574251174927,-0.947642684,0,0,0,0,0,0,0
2798,1721689184687696102,-1.141648054,0.6245966553688049,0.17425592243671417,0.074256219,0.004567375,0.31054574251174927,-0.947642684,0,0,0,0,0,0,0
2799,1721689184687696102,-1.141648054,0.6245966553688049,0.17425592243671417,0.074256219,0.004567375,0.31054574251174927,-0.947642684,0,0,0,0,0,0,0
2799,1721689184687696102,-1.141648054,0.6245966553688049,0.17425592243671417,0.074256219,0.004567375,0.31054574251174927,-0.947642684,0,0,0,0,0,0,0
2799,1721689184687696102,-1.141648054,0.6245966553688049,0.17425592243671417,0.074256219,0.004567375,0.31054574251174927,-0.947642684,0,0,0,0,0,0,0
2800,1721689184698711721,-1.141689658,0.6248602271080017,0.17421221733093262,0.074506357,0.005034462,0.3108958601951599,-0.947505772,0,0,0,0,0,0,11020032
2800,1721689184698711721,-1.141689658,0.6248602271080017,0.17421221733093262,0.074506357,0.005034462,0.3108958601951599,-0.947505772,0,0,0,0,0,0,0
2800,1721689184698711721,-1.141689658,0.6248602271080017,0.17421221733093262,0.074506357,0.005034462,0.3108958601951599,-0.947505772,0,0,0,0,0,0,0
