seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz,fw
386,1724915826299020055,0.0674031525850296,-0.1937261968851089,0.1789852231740951,-0.0051411464810371,-0.021500363945961,-0.3235806226730346,0.9459423422813416,0.0,0.0,0.0,0.4228736199302917,-0.143974785414523,-0.7663851863924857,0.0,0.0,0.0,0.0,47.66867984920639,7.422670408132477,0.3693339390681359,0.004191818548567,-0.044017572994864,-0.6592819916748941,-0.005368211429282,-0.0002629467430302,0.0048696370853202,-0.1101813471794193,12.716322284422656,25.532935376795223,0.0
388,1724915826303383636,0.0673797279596328,-0.1937273442745208,0.1790064722299575,-0.0046890620142221,-0.0215803459286689,-0.3235678672790527,0.9459472298622132,0.0,0.0,0.0,0.4223928346971852,-0.0884860831043397,-0.6549701547080742,0.004363581,0.2080061456850798,0.0323894235621891,0.0016116185591728,24.394424060530035,3.9136581236359302,1.1928834536713069,0.0050991320962797,-0.0438762730394255,-0.6592742914838222,-0.0035229681359529,-0.0008911923811441,0.0015254532472965,-3.76125122863073,17.459886513649387,41.299758479886634,2.2087420454418888e-05
390,1724915826312384137,0.067382276058197,-0.1937470287084579,0.1789581179618835,-0.0047073643654584,-0.0215626750141382,-0.3234507143497467,0.9459876418113708,0.0,0.0,0.0,0.3207582989995072,0.1567249746714709,0.0094563153909066,0.013364082,-0.0045137717784413,0.0024701883563001,0.0276372011366504,-15.34527904575002,-1.886782616751706,-0.268263353555808,0.0050475828548374,-0.0438553052861219,-0.6590252342321429,0.0002698533123672,-0.0006574746765863,-0.0023012082571831,-23.27440994610754,10.953367417718322,46.79602719608218,-4.885324396446395e-05
392,1724915826322650240,0.0673848912119865,-0.1937358677387237,0.178970456123352,-0.0050229742191731,-0.0214549656957387,-0.3235167562961578,0.9459658861160278,0.0,0.0,0.0,-0.0584880799726067,0.0784136552316648,0.1734150825671518,0.023630185,-0.0652493220142464,-6.833674067155532e-05,-0.0121174199463585,-7.909481383000901,1.629699042485801,-6.533450872968177,0.0043831857320112,-0.0438554204124608,-0.659149756900893,0.0023842967935032,0.0024826102100998,0.0028850946952534,-31.431590769518504,-17.06383512976628,-10.5513486067038,1.2489528323344297e-05
394,1724915826333194733,0.0674330964684486,-0.1936945766210556,0.1790191084146499,-0.0057957274839282,-0.0209807399660348,-0.3240845501422882,0.9457776546478271,0.0,0.0,0.0,-0.3302423730148328,-0.2037084401596318,-0.2250908098423928,0.034174678,-0.1702397025579294,0.0374444266111886,-0.1098295052043153,19.504399082190695,-3.3534758208643427,8.14938943161766,0.0026386223988699,-0.0434565179671885,-0.6603074738892363,-0.0010965562962481,0.0008460004052697,0.0011204343169115,-6.0412291014850155,-45.74592869602952,-93.43409533743107,4.7888386368105945e-05
396,1724915826342337158,0.0673781409859657,-0.1937111765146255,0.1790016591548919,-0.0048321117646992,-0.0215434487909078,-0.3236157596111297,0.9459310173988342,0.0,0.0,0.0,-0.2290710496664968,-0.772471035540829,-1.5203616525103532,0.043317103,0.2416111419515158,-0.0479968463351769,0.1027288557280647,29.016384768770013,-6.004866257795658,15.332583695744022,0.0048065594172377,-0.0438988261682193,-0.6593691319697804,-0.0041168138183723,-0.0014008261829783,-0.0013951108730752,15.130659621532054,22.69115240458237,34.72164718949715,-1.574750071657369e-05
398,1724915826364894578,0.0673907026648521,-0.1937196850776672,0.1789987683296203,-0.0047837863676249,-0.0215306300669908,-0.3235301077365875,0.9459608793258668,0.0,0.0,0.0,0.3384555323835947,4.464775809330661,9.080632481831913,0.065874523,0.0038615838056856,0.0024820159490272,0.0079535160330724,-3568.796540393362,-2479.9861362638458,1348.2078182327691,0.0048857791747258,-0.0438437105709393,-0.6591893092114998,-0.0036468640554971,-0.0481408734380011,-0.1049948751339115,37.49086116021067,570.9537857130999,1246.0087721552045,-3.5563653544287586e-06
400,1724915826365144714,0.0673897787928581,-0.1937318593263626,0.1789722144603729,-0.0049163284711539,-0.0215679686516523,-0.3234908580780029,0.945972740650177,0.0,0.0,0.0,0.3478675510413899,4.6085315864634975,9.394456687021355,0.066124659,-0.8986925237706478,-0.6247367960580683,0.3489400347577154,-3482.2693789252444,-2420.012633135715,1315.702188694782,0.0046571802585159,-0.0440003918010754,-0.659102653302094,-0.0035613231471098,-0.0470059409434976,-0.1026855559833871,36.40395539989793,555.5687649298236,1214.9659832812408,-2.677623906895229e-05
402,1724915826372316021,0.0673914104700088,-0.1937267184257507,0.178949698805809,-0.0048004984855651,-0.0215691048651933,-0.3234281241893768,0.9459946751594543,0.0,0.0,0.0,0.3573506427081317,4.657176309223347,9.955704984398247,0.073295966,0.0310683794198159,0.0101961265352791,0.0178311591696833,90.32366038716178,62.05904046933498,-33.124791147891436,0.0048743396750585,-0.043927875409676,-0.658974210960021,0.0001443087798271,0.0006962505004408,-0.0019664090126059,-2.388595455408046,-69.81031838380126,-105.02628387194996,-2.2436768066088578e-05
404,1724915826389526592,0.0673904567956924,-0.1937155872583389,0.1789643168449401,-0.0051563787274062,-0.0215873178094625,-0.3235436677932739,0.9459528923034668,0.0,0.0,0.0,0.1629639577007602,0.2920794220776065,0.5775580780045017,0.090506537,-0.038750949753037,-0.0154181496080756,-0.0133904677220073,9.033904919358903,3.0778314494091035,5.52353458283294,0.004217627449035,-0.0441921815841823,-0.659206117094595,-0.000288503755133,-0.0015375751193786,0.0004833779334418,-2.59542700699825,-66.69609279527464,-170.54374342404682,1.4903483284027366e-05
406,1724915826395986511,0.0673880279064178,-0.193730816245079,0.1789665520191192,-0.0049860486760735,-0.0215928424149751,-0.3234178721904754,0.9459967017173768,0.0,0.0,0.0,0.1672906595808441,0.3144847493833297,0.3835777501394974,0.096966456,0.0513483662632963,0.0155358824006821,0.0400827059465353,-1.5044689696538072,6.0000442107177,-6.852072507557633,0.0045378771818723,-0.0440929560336365,-0.6589465031991734,0.0012203463257773,0.0013721523295053,0.0052696268539502,-16.852938686182696,-26.720634110549145,-66.59332745844793,1.968006533602634e-06
408,1724915826404712916,0.0674174949526786,-0.1936748772859573,0.1790705770254135,-0.0054455534555017,-0.0210550017654895,-0.3242505490779876,0.9457212686538696,0.0,0.0,0.0,-0.1863343545401369,-0.274561086121936,-0.6285747488075818,0.105692861,-0.1439287925950986,0.082138705960881,-0.1980622835093727,-5.668725906013727,-0.5808433175901833,-1.6552314696427803,0.0033574036017285,-0.0433693676685284,-0.6606737523534116,0.0018988727487831,0.0025139632803625,0.0044045594922135,-23.793439350881236,-34.054537760995345,-44.77141269181279,0.0001041971313684
